timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
558,2079542070,-0.160875,-0.1035375,-0.081125,-3.07395,4.04895,8.75205,14.887501,-9.450001,-28.031252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2079542080,-0.1447875,-0.0864875,-0.0768625,-3.0589502,3.9889503,8.71395,14.887501,-9.450001,-28.031252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2079542090,-0.124575,-0.065175,-0.0726,-3.0570002,3.9390001,8.69505,14.7375,-9.4125,-28.050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2079542101,-0.1032625,-0.0449625,-0.0694375,-3.05205,3.8820002,8.686951,14.7375,-9.4125,-28.050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2079542111,-0.0787875,-0.0204875,-0.0705375,-3.078,3.8550003,8.661,14.718751,-9.337501,-28.050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2079542121,-0.056375,0.0083875,-0.0726,-3.081,3.795,8.653951,14.718751,-9.337501,-28.050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,2079542131,-0.0350625,0.037125,-0.0779625,-3.0930002,3.7669501,8.6320505,14.812501,-9.225,-28.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2079542141,-0.0180125,0.0627,-0.082225,-3.1189501,3.762,8.6320505,14.812501,-9.225,-28.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2079542151,-0.007425,0.0840125,-0.083325,-3.14295,3.7360501,8.665951,14.906251,-9.1125,-28.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2079542161,0.0011,0.0977625,-0.083325,-3.177,3.7210503,8.71905,14.906251,-9.1125,-28.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2079542171,0.009625,0.1062875,-0.081125,-3.2080503,3.7069502,8.74995,15.075001,-9.0,-28.181252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2079542181,0.01705,0.1084875,-0.0768625,-3.21495,3.7380002,8.769,15.075001,-9.0,-28.181252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2079542191,0.0202125,0.1062875,-0.0726,-3.2239501,3.7830002,8.757,15.262501,-8.868751,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2079542201,0.0149875,0.103125,-0.066275,-3.2269502,3.8149502,8.74695,15.262501,-8.868751,-28.218752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2079542211,0.0031625,0.095699996,-0.05775,-3.2290502,3.8389502,8.778001,15.337501,-8.75625,-28.237501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2079542221,-0.0116875,0.0840125,-0.0512875,-3.2340002,3.8500502,8.814,15.337501,-8.75625,-28.237501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
