linear_acc,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2079543128,3,-0.363202,0.211766,-0.601969
2079543138,3,-0.389777,0.213082,-0.62344
2079543148,3,-0.420614,0.212349,-0.649363
2079543158,3,-0.459202,0.209782,-0.679359
2079543169,3,-0.501437,0.204345,-0.71006
2079543179,3,-0.544865,0.192462,-0.743176
2079543189,3,-0.589121,0.173506,-0.774329
2079543199,3,-0.635315,0.153361,-0.802699
2079543209,3,-0.682486,0.136735,-0.831397
2079543219,3,-0.726288,0.123689,-0.866039
2079543229,3,-0.762352,0.111529,-0.909075
2079543239,3,-0.784179,0.106333,-0.965212
2079543249,3,-0.788169,0.110477,-1.014973
2079543259,3,-0.77572,0.107727,-1.037991
2079543269,3,-0.75165,0.095055,-1.048872
2079543279,3,-0.711007,0.088813,-1.07258
2079543289,3,-0.664764,0.081458,-1.109614
2079543299,3,-0.620237,0.070081,-1.140839
2079543310,3,-0.581998,0.059258,-1.155092
2079543320,3,-0.553195,0.04913,-1.146447
2079543330,3,-0.532705,0.039432,-1.118973
2079543340,3,-0.511206,0.021522,-1.083586
2079543350,3,-0.483281,0.012429,-1.051957
2079543360,3,-0.454492,-0.00257,-1.02627
2079543370,3,-0.419075,-0.02536,-1.006231
2079543380,3,-0.381229,-0.052849,-0.99103
2079543390,3,-0.339588,-0.078543,-0.981296
2079543400,3,-0.292548,-0.101333,-0.972678
2079543410,3,-0.241891,-0.121799,-0.962081
2079543420,3,-0.18783,-0.140215,-0.951496
2079543430,3,-0.128557,-0.16012,-0.93824
2079543441,3,-0.064283,-0.180832,-0.925081
2079543451,3,0.008652,-0.205127,-0.910979
2079543461,3,0.093496,-0.233182,-0.89542
2079543471,3,0.185697,-0.26514,-0.881951
2079543481,3,0.275354,-0.29543,-0.86345
2079543491,3,0.370193,-0.322216,-0.835306
2079543501,3,0.478688,-0.355009,-0.812343
2079543511,3,0.595108,-0.394779,-0.802593
2079543521,3,0.729425,-0.436619,-0.781257
2079543531,3,0.892935,-0.487393,-0.759655
2079543541,3,1.078011,-0.553614,-0.724434
2079543551,3,1.282511,-0.62568,-0.635475
2079543561,3,1.516022,-0.692655,-0.497973
2079543572,3,1.765271,-0.755811,-0.337087
2079543582,3,2.00764,-0.821212,-0.16375
2079543592,3,2.210791,-0.877811,0.045915
2079543602,3,2.377526,-0.928326,0.267724
2079543612,3,2.517235,-0.968418,0.474668
2079543622,3,2.642473,-1.001321,0.65261
2079543632,3,2.756008,-1.041243,0.791834
2079543642,3,2.848304,-1.087801,0.886997
2079543652,3,2.913266,-1.134178,0.932673
2079543662,3,2.944613,-1.171023,0.935121
2079543672,3,2.952007,-1.199542,0.909434
2079543682,3,2.94445,-1.222166,0.858303
2079543692,3,2.920591,-1.233114,0.79652
2079543702,3,2.877498,-1.231147,0.730047
2079543713,3,2.818571,-1.215016,0.664483
2079543723,3,2.752787,-1.192407,0.597475
2079543733,3,2.681198,-1.162892,0.536526
2079543743,3,2.600431,-1.122488,0.487958
2079543753,3,2.511429,-1.066989,0.45351
2079543763,3,2.418328,-1.002351,0.428824
2079543773,3,2.332484,-0.942532,0.412331
2079543783,3,2.269361,-0.905594,0.401116
2079543793,3,2.215417,-0.874895,0.38825
2079543803,3,2.126291,-0.800217,0.388172
2079543813,3,2.014386,-0.706189,0.412818
2079543823,3,1.880362,-0.613283,0.434833
2079543833,3,1.719385,-0.512014,0.457042
2079543844,3,1.538377,-0.404248,0.46287
2079543854,3,1.339494,-0.305075,0.412753
2079543864,3,1.114372,-0.215968,0.317305
2079543874,3,0.877771,-0.137468,0.199639
2079543884,3,0.649225,-0.067644,0.071796
2079543894,3,0.458981,-0.009807,-0.082192
2079543904,3,0.305702,0.03908,-0.240434
2079543914,3,0.181866,0.071167,-0.387012
2079543924,3,0.072135,0.090899,-0.508488
2079543934,3,-0.030973,0.11224,-0.596602
2079543944,3,-0.12476,0.140932,-0.643727
2079543954,3,-0.203493,0.173654,-0.648099
2079543964,3,-0.259456,0.201173,-0.621717
2079543975,3,-0.296373,0.222038,-0.582096
2079543985,3,-0.318502,0.234006,-0.527033
2079543995,3,-0.326373,0.232599,-0.463062
2079544005,3,-0.318303,0.220108,-0.408565
2079544015,3,-0.295887,0.194665,-0.359924
2079544025,3,-0.268568,0.163266,-0.311242
2079544035,3,-0.239625,0.12991,-0.268977
2079544045,3,-0.205236,0.088605,-0.233889
2079544055,3,-0.163485,0.03711,-0.209457
2079544065,3,-0.122297,-0.016663,-0.188187
2079544075,3,-0.08807,-0.065172,-0.169129
2079544085,3,-0.070073,-0.087125,-0.157968
2079544095,3,-0.070934,-0.094472,-0.149933
2079544106,3,-0.056811,-0.124164,-0.146123
2079544116,3,-0.03766,-0.156473,-0.146842
2079544126,3,-0.025595,-0.175807,-0.143714
2079544136,3,-0.021306,-0.185274,-0.136231
2079544146,3,-0.026557,-0.188952,-0.126032
2079544156,3,-0.044422,-0.185064,-0.110913
2079544166,3,-0.072313,-0.175249,-0.091412
2079544176,3,-0.104776,-0.165354,-0.074151
2079544186,3,-0.139111,-0.146585,-0.062449
2079544196,3,-0.176731,-0.122822,-0.064963
2079544206,3,-0.214167,-0.095703,-0.074188
2079544216,3,-0.25478,-0.066475,-0.087059
2079544226,3,-0.296144,-0.033196,-0.094739
2079544236,3,-0.337982,0.002045,-0.09852
2079544247,3,-0.378091,0.037708,-0.097458
2079544257,3,-0.417012,0.072305,-0.086905
2079544267,3,-0.454277,0.105983,-0.065629
2079544277,3,-0.490345,0.140587,-0.037627
2079544287,3,-0.522266,0.177847,-0.010629
2079544297,3,-0.544993,0.214997,0.010713
2079544307,3,-0.55647,0.24625,0.037237
2079544317,3,-0.558311,0.274253,0.063053
2079544327,3,-0.54995,0.297358,0.088877
2079544337,3,-0.531898,0.311755,0.112346
2079544347,3,-0.509858,0.321613,0.133227
2079544357,3,-0.486607,0.32835,0.14923
2079544367,3,-0.460282,0.331377,0.157883
2079544378,3,-0.433475,0.338014,0.16289
2079544388,3,-0.408518,0.340768,0.168044
2079544398,3,-0.38038,0.337418,0.16789
2079544408,3,-0.345805,0.320053,0.16317
2079544418,3,-0.301862,0.29071,0.150137
2079544428,3,-0.252088,0.253573,0.132112
2079544438,3,-0.204927,0.217479,0.115522
2079544448,3,-0.161005,0.186433,0.100207
2079544458,3,-0.121526,0.161724,0.087444
2079544468,3,-0.087516,0.145085,0.079468
2079544478,3,-0.062543,0.140584,0.074939
2079544488,3,-0.046714,0.136473,0.069975
2079544498,3,-0.03303,0.132418,0.069579
2079544509,3,-0.018698,0.127067,0.06409
2079544519,3,-0.003659,0.121893,0.05472
