qmc6308,qst,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2079544030,3,-33.318752,24.6375,12.937501
2079544050,3,-32.268753,25.725,13.125001
2079544070,3,-31.218752,26.775002,13.14375
2079544090,3,-30.150002,27.825,13.06875
2079544110,3,-29.1,28.81875,12.843751
2079544130,3,-28.087502,29.775002,12.562501
2079544150,3,-27.150002,30.6375,12.168751
2079544170,3,-26.362501,31.406252,11.71875
2079544190,3,-25.66875,32.0625,11.19375
2079544210,3,-25.143751,32.550003,10.725
2079544230,3,-24.750002,32.943752,10.2375
2079544250,3,-24.581251,33.16875,9.675
2079544270,3,-24.6375,33.28125,9.150001
2079544290,3,-24.88125,33.24375,8.587501
2079544310,3,-25.218752,33.075,8.00625
2079544330,3,-25.7625,32.8125,7.4625
2079544350,3,-26.475,32.4375,6.9187503
2079544370,3,-27.2625,31.931252,6.5062504
2079544390,3,-28.1625,31.331251,6.05625
2079544410,3,-29.156252,30.6375,5.7000003
2079544430,3,-30.16875,29.812502,5.3625
2079544450,3,-31.237501,28.9125,5.1375003
2079544470,3,-32.268753,27.91875,4.96875
2079544490,3,-33.3375,26.812502,4.9125004
2079544510,3,-34.331253,25.612501,4.8375
2079544530,3,-35.325,24.337502,4.8
2079544550,3,-36.24375,22.987501,4.8
2079544570,3,-37.0875,21.581251,4.8562503
2079544590,3,-37.818752,20.1,4.9125004
2079544610,3,-38.5875,18.581251,5.025
2079544630,3,-39.28125,17.0625,5.11875
2079544650,3,-39.862503,15.525001,5.1937504
2079544670,3,-40.40625,14.025001,5.25
2079544690,3,-40.893753,12.543751,5.3250003
2079544710,3,-41.325,11.118751,5.4375
2079544730,3,-41.68125,9.806251,5.5875
2079544750,3,-41.98125,8.587501,5.8125
2079544770,3,-42.225002,7.5000005,6.1687503
2079544790,3,-42.35625,6.58125,6.4687505
2079544810,3,-42.487503,5.8500004,6.80625
2079544830,3,-42.54375,5.2875004,7.14375
2079544850,3,-42.5625,4.9125004,7.4812503
2079544870,3,-42.525,4.7250004,7.7250004
2079544890,3,-42.46875,4.7625003,7.93125
2079544910,3,-42.35625,4.96875,8.043751
2079544930,3,-42.225002,5.3625,8.175
2079544950,3,-42.018753,5.925,8.25
2079544970,3,-41.831253,6.6375003,8.2875
2079544990,3,-41.568752,7.5000005,8.212501
2079545010,3,-41.30625,8.493751,8.137501
2079545030,3,-41.025,9.543751,8.025001
2079545050,3,-40.706253,10.668751,7.8187504
2079545070,3,-40.350002,11.83125,7.5000005
2079545090,3,-40.03125,12.993751,7.2187505
2079545110,3,-39.7125,14.137501,6.95625
2079545130,3,-39.375,15.243751,6.6937504
2079545150,3,-39.037502,16.25625,6.43125
2079545170,3,-38.775,17.212502,6.20625
2079545190,3,-38.53125,18.0375,6.0
2079545210,3,-38.362503,18.768751,5.86875
2079545230,3,-38.15625,19.40625,5.71875
2079545250,3,-38.04375,19.931252,5.5687504
2079545270,3,-37.96875,20.362501,5.4375
2079545290,3,-37.96875,20.7,5.3625
2079545310,3,-37.93125,20.962502,5.26875
2079545330,3,-37.987503,21.150002,5.175
2079545350,3,-38.081253,21.28125,5.0625
2079545370,3,-38.23125,21.337502,5.0062504
2079545390,3,-38.362503,21.35625,4.9875
2079545410,3,-38.5125,21.375,4.96875
2079545430,3,-38.643753,21.4125,4.93125
2079545450,3,-38.775,21.50625,4.9875
2079545470,3,-38.90625,21.618752,5.0437503
2079545490,3,-38.98125,21.7875,5.11875
2079545510,3,-39.0,22.0125,5.1375003
2079545530,3,-39.018753,22.25625,5.15625
2079545550,3,-38.98125,22.59375,5.15625
2079545570,3,-38.90625,22.987501,5.15625
2079545590,3,-38.756252,23.456251,5.08125
2079545610,3,-38.5875,23.962502,4.9875
2079545630,3,-38.381252,24.54375,4.8562503
2079545650,3,-38.100002,25.181252,4.6875
2079545670,3,-37.74375,25.893751,4.40625
2079545690,3,-37.3875,26.681252,4.14375
2079545710,3,-37.03125,27.50625,3.825
2079545730,3,-36.6375,28.35,3.54375
2079545750,3,-36.206253,29.212502,3.2250001
2079545770,3,-35.71875,30.112501,2.98125
2079545790,3,-35.23125,31.0125,2.775
2079545810,3,-34.74375,31.893751,2.6437502
2079545830,3,-34.29375,32.737503,2.53125
2079545850,3,-33.9375,33.506252,2.5125
2079545870,3,-33.600002,34.2,2.5125
2079545890,3,-33.393753,34.818752,2.60625
2079545910,3,-33.24375,35.34375,2.7375002
2079545930,3,-33.225002,35.79375,2.8875
2079545950,3,-33.28125,36.131252,3.075
2079545970,3,-33.43125,36.375,3.3375
2079545990,3,-33.65625,36.54375,3.5625002
2079546010,3,-33.975002,36.61875,3.8625002
2079546030,3,-34.331253,36.61875,4.125
2079546050,3,-34.78125,36.5625,4.3500004
2079546070,3,-35.30625,36.46875,4.5375004
2079546090,3,-35.90625,36.318752,4.7250004
2079546110,3,-36.525,36.16875,4.89375
2079546130,3,-37.162502,35.98125,5.0625
2079546150,3,-37.7625,35.8125,5.2312503
2079546170,3,-38.362503,35.662502,5.4187503
2079546190,3,-38.943752,35.550003,5.625
2079546210,3,-39.46875,35.456253,5.8500004
2079546230,3,-39.9,35.4,6.0750003
2079546250,3,-40.3875,35.362503,6.39375
2079546270,3,-40.85625,35.362503,6.7125
2079546290,3,-41.287502,35.381252,7.1062503
2079546310,3,-41.625,35.4375,7.425
2079546330,3,-41.98125,35.5125,7.7625003
2079546350,3,-42.3375,35.60625,8.08125
2079546370,3,-42.675003,35.68125,8.4375
2079546390,3,-43.0125,35.71875,8.75625
2079546410,3,-43.36875,35.756252,9.09375
2079546430,3,-43.7625,35.756252,9.4125
2079546450,3,-44.23125,35.7,9.731251
2079546470,3,-44.737503,35.5875,9.993751
2079546490,3,-45.318752,35.4,10.181251
2079546510,3,-45.975002,35.1375,10.3125
2079546530,3,-46.74375,34.818752,10.387501
2079546550,3,-47.5125,34.4625,10.33125
2079546570,3,-48.318752,34.068752,10.21875
2079546590,3,-49.125004,33.61875,10.012501
2079546610,3,-49.95,33.16875,9.75
2079546630,3,-50.737503,32.68125,9.46875
2079546650,3,-51.581253,32.15625,9.225
2079546670,3,-52.406254,31.650002,8.94375
2079546690,3,-53.23125,31.181252,8.700001
2079546710,3,-54.037502,30.73125,8.493751
2079546730,3,-54.80625,30.337502,8.38125
2079546750,3,-55.518753,30.0375,8.2875
2079546770,3,-56.156254,29.812502,8.325001
2079546790,3,-56.7,29.681252,8.475
2079546810,3,-57.187504,29.643751,8.75625
2079546830,3,-57.525,29.737501,9.1125
2079546850,3,-57.768753,29.925001,9.5625
2079546870,3,-57.956253,30.225,10.06875
2079546890,3,-58.068752,30.618752,10.650001
2079546910,3,-58.143753,31.10625,11.26875
2079546930,3,-58.218754,31.687502,11.868751
2079546950,3,-58.162502,32.34375,12.468751
2079546970,3,-58.0875,33.05625,13.031251
2079546990,3,-57.975002,33.825,13.5375
2079547010,3,-57.787502,34.612503,14.00625
2079547030,3,-57.525,35.475002,14.418751
2079547050,3,-57.24375,36.35625,14.793751
2079547070,3,-56.8875,37.275,15.150001
2079547090,3,-56.5125,38.23125,15.468751
2079547110,3,-56.04375,39.15,15.76875
2079547130,3,-55.575,40.068752,16.10625
2079547150,3,-55.050003,40.95,16.425001
2079547170,3,-54.525,41.8125,16.800001
2079547190,3,-53.943752,42.6375,17.19375
2079547210,3,-53.343754,43.40625,17.56875
2079547230,3,-52.66875,44.11875,17.90625
2079547250,3,-52.2,44.737503,18.31875
2079547270,3,-51.80625,45.28125,18.75
2079547290,3,-51.487503,45.7125,19.1625
2079547310,3,-51.225002,46.068752,19.518751
2079547330,3,-51.131252,46.3125,19.875
2079547350,3,-51.15,46.425003,20.15625
2079547370,3,-51.2625,46.40625,20.34375
2079547390,3,-51.45,46.256252,20.475
2079547410,3,-51.80625,46.03125,20.5125
2079547430,3,-52.237503,45.73125,20.4375
2079547450,3,-52.8375,45.318752,20.362501
2079547470,3,-53.49375,44.8125,20.19375
2079547490,3,-54.24375,44.268753,19.95
2079547510,3,-55.068752,43.65,19.725
2079547530,3,-55.987503,42.99375,19.575
2079547550,3,-56.775,42.393753,19.275002
2079547570,3,-57.487503,41.79375,18.975
2079547590,3,-58.143753,41.23125,18.6375
