rot_vec,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2079710756,3,-0.202191,-0.682157,-0.068442,0.699353,0.0
2079710766,3,-0.201883,-0.6824,-0.067876,0.69926,0.0
2079710776,3,-0.201532,-0.682464,-0.067142,0.69937,0.0
2079710786,3,-0.201184,-0.682542,-0.066469,0.699458,0.0
2079710796,3,-0.200921,-0.682736,-0.06591,0.699397,0.0
2079710806,3,-0.200557,-0.682841,-0.065379,0.69945,0.0
2079710816,3,-0.200174,-0.682973,-0.064963,0.699469,0.0
2079710826,3,-0.199728,-0.683066,-0.064557,0.699543,0.0
2079710837,3,-0.199278,-0.683159,-0.0642,0.699614,0.0
2079710847,3,-0.198915,-0.6834,-0.063996,0.6995,0.0
2079710857,3,-0.198491,-0.683535,-0.063647,0.699521,0.0
2079710867,3,-0.198109,-0.683685,-0.063276,0.699515,0.0
2079710877,3,-0.19779,-0.683851,-0.062925,0.699475,0.0
2079710887,3,-0.197432,-0.683894,-0.062497,0.699572,0.0
2079710897,3,-0.197131,-0.683882,-0.061986,0.699715,0.0
2079710907,3,-0.196738,-0.683696,-0.061369,0.700061,0.0
2079710917,3,-0.196455,-0.683668,-0.060869,0.700212,0.0
2079710927,3,-0.196216,-0.683726,-0.060443,0.700259,0.0
2079710937,3,-0.195828,-0.683626,-0.059889,0.700513,0.0
2079710947,3,-0.195563,-0.683806,-0.059539,0.700441,0.0
2079710957,3,-0.195374,-0.684076,-0.059302,0.700251,0.0
2079710968,3,-0.195074,-0.684199,-0.058977,0.700241,0.0
2079710978,3,-0.194709,-0.684228,-0.058564,0.700349,0.0
2079710988,3,-0.194399,-0.684395,-0.058292,0.700295,0.0
2079710998,3,-0.1942,-0.684638,-0.058143,0.700125,0.0
2079711008,3,-0.193936,-0.684668,-0.057909,0.700189,0.0
2079711018,3,-0.193618,-0.684639,-0.057583,0.700331,0.0
2079711028,3,-0.193343,-0.684646,-0.057337,0.700421,0.0
2079711038,3,-0.193101,-0.684623,-0.057068,0.700532,0.0
2079711048,3,-0.192726,-0.684451,-0.05669,0.700834,0.0
2079711058,3,-0.192268,-0.68414,-0.056175,0.701304,0.0
2079711068,3,-0.192024,-0.684196,-0.055876,0.701341,0.0
2079711078,3,-0.191869,-0.684426,-0.055683,0.701174,0.0
2079711088,3,-0.191579,-0.68451,-0.055436,0.701191,0.0
2079711098,3,-0.191105,-0.684336,-0.05501,0.701523,0.0
2079711109,3,-0.19063,-0.684207,-0.054692,0.701803,0.0
2079711119,3,-0.190285,-0.684311,-0.054541,0.701808,0.0
2079711129,3,-0.189881,-0.684323,-0.054359,0.701919,0.0
2079711139,3,-0.189325,-0.684093,-0.053955,0.702325,0.0
2079711149,3,-0.188765,-0.683939,-0.053589,0.702654,0.0
2079711159,3,-0.188387,-0.684196,-0.05344,0.702516,0.0
2079711169,3,-0.188015,-0.684589,-0.053315,0.702242,0.0
2079711179,3,-0.187642,-0.684905,-0.05307,0.702052,0.0
2079711189,3,-0.187174,-0.685063,-0.052696,0.702051,0.0
2079711199,3,-0.186813,-0.685283,-0.05236,0.701958,0.0
2079711209,3,-0.186499,-0.68559,-0.052103,0.701761,0.0
2079711219,3,-0.18615,-0.685809,-0.051823,0.70166,0.0
2079711229,3,-0.185805,-0.686052,-0.051623,0.701529,0.0
2079711240,3,-0.185375,-0.686026,-0.051287,0.701693,0.0
2079711250,3,-0.184835,-0.68576,-0.050789,0.702131,0.0
2079711260,3,-0.184178,-0.685338,-0.050213,0.702757,0.0
2079711270,3,-0.183484,-0.684878,-0.049594,0.703431,0.0
2079711280,3,-0.182936,-0.684606,-0.049162,0.703868,0.0
2079711290,3,-0.18254,-0.684448,-0.048808,0.70415,0.0
2079711300,3,-0.182215,-0.684404,-0.048513,0.704297,0.0
2079711310,3,-0.181896,-0.684284,-0.048126,0.704522,0.0
2079711320,3,-0.181299,-0.683825,-0.047429,0.705169,0.0
2079711330,3,-0.180636,-0.683365,-0.046651,0.705836,0.0
2079711340,3,-0.180039,-0.683104,-0.04593,0.706289,0.0
2079711350,3,-0.179409,-0.682858,-0.04527,0.706729,0.0
2079711360,3,-0.178944,-0.682941,-0.044705,0.706804,0.0
2079711371,3,-0.178431,-0.682999,-0.044152,0.706911,0.0
2079711381,3,-0.177826,-0.683023,-0.043538,0.707079,0.0
2079711391,3,-0.177099,-0.682993,-0.042821,0.707334,0.0
2079711401,3,-0.176281,-0.682862,-0.04199,0.707714,0.0
2079711411,3,-0.175521,-0.682809,-0.0412,0.708001,0.0
2079711421,3,-0.174817,-0.682768,-0.040429,0.708259,0.0
2079711431,3,-0.174164,-0.68285,-0.039703,0.708382,0.0
2079711441,3,-0.173559,-0.682939,-0.038874,0.70849,0.0
2079711451,3,-0.172929,-0.682939,-0.037993,0.708692,0.0
2079711461,3,-0.172352,-0.683047,-0.037101,0.708776,0.0
2079711471,3,-0.171806,-0.683267,-0.036208,0.708743,0.0
2079711481,3,-0.171214,-0.683387,-0.03526,0.708818,0.0
2079711491,3,-0.170538,-0.683393,-0.034223,0.709026,0.0
2079711502,3,-0.169811,-0.683446,-0.033241,0.709197,0.0
2079711512,3,-0.169051,-0.683584,-0.032317,0.709287,0.0
2079711522,3,-0.168333,-0.683877,-0.031486,0.709213,0.0
2079711532,3,-0.167655,-0.684308,-0.030813,0.708988,0.0
2079711542,3,-0.166912,-0.684676,-0.030118,0.708837,0.0
2079711552,3,-0.166119,-0.684953,-0.029383,0.708787,0.0
2079711562,3,-0.165287,-0.68516,-0.028631,0.708812,0.0
2079711572,3,-0.164384,-0.685269,-0.02784,0.708948,0.0
2079711582,3,-0.1635,-0.685388,-0.027031,0.709069,0.0
2079711592,3,-0.162572,-0.685436,-0.026131,0.70927,0.0
2079711602,3,-0.161623,-0.68548,-0.025219,0.709477,0.0
2079711612,3,-0.16076,-0.685558,-0.024331,0.709629,0.0
2079711622,3,-0.159822,-0.685575,-0.023487,0.709852,0.0
2079711632,3,-0.158955,-0.685813,-0.022833,0.709839,0.0
2079711643,3,-0.15802,-0.685961,-0.022178,0.709925,0.0
2079711653,3,-0.157123,-0.686296,-0.021666,0.709816,0.0
2079711663,3,-0.15621,-0.686691,-0.021258,0.709648,0.0
2079711673,3,-0.155301,-0.687014,-0.020846,0.709547,0.0
2079711683,3,-0.154414,-0.687419,-0.020488,0.709359,0.0
2079711693,3,-0.153444,-0.687751,-0.020112,0.709258,0.0
2079711703,3,-0.152508,-0.688051,-0.019701,0.709181,0.0
2079711713,3,-0.151658,-0.688449,-0.019331,0.708987,0.0
2079711723,3,-0.150752,-0.688632,-0.018872,0.709015,0.0
2079711733,3,-0.149879,-0.688843,-0.018398,0.709008,0.0
2079711743,3,-0.149074,-0.689102,-0.017918,0.708938,0.0
2079711753,3,-0.148372,-0.689417,-0.01755,0.708788,0.0
2079711763,3,-0.147629,-0.689608,-0.017214,0.708766,0.0
2079711774,3,-0.146869,-0.689714,-0.016868,0.708829,0.0
2079711784,3,-0.146291,-0.690024,-0.016597,0.708653,0.0
2079711794,3,-0.14574,-0.690324,-0.016314,0.708481,0.0
2079711804,3,-0.145127,-0.690431,-0.015953,0.708511,0.0
2079711814,3,-0.144548,-0.690579,-0.015656,0.708491,0.0
2079711824,3,-0.143881,-0.690542,-0.015306,0.70867,0.0
2079711834,3,-0.143276,-0.69055,-0.014962,0.708792,0.0
2079711844,3,-0.142683,-0.690491,-0.014559,0.708979,0.0
2079711854,3,-0.142219,-0.690621,-0.014205,0.708952,0.0
2079711864,3,-0.141718,-0.690714,-0.013821,0.70897,0.0
2079711874,3,-0.141167,-0.690764,-0.013406,0.709038,0.0
2079711884,3,-0.140639,-0.690901,-0.013027,0.709017,0.0
2079711894,3,-0.14006,-0.690981,-0.012598,0.709062,0.0
2079711905,3,-0.139517,-0.691202,-0.012201,0.70896,0.0
2079711915,3,-0.139068,-0.691594,-0.011865,0.708672,0.0
2079711925,3,-0.13856,-0.691959,-0.011561,0.708419,0.0
2079711935,3,-0.137947,-0.692186,-0.011255,0.708323,0.0
2079711945,3,-0.137211,-0.69225,-0.01088,0.708409,0.0
2079711955,3,-0.136514,-0.692318,-0.010481,0.708483,0.0
2079711965,3,-0.135966,-0.692585,-0.010178,0.708332,0.0
2079711975,3,-0.135341,-0.692689,-0.00978,0.708356,0.0
2079711985,3,-0.134718,-0.692759,-0.009325,0.708412,0.0
2079711995,3,-0.134133,-0.692816,-0.008869,0.708473,0.0
2079712005,3,-0.133514,-0.692824,-0.008385,0.708588,0.0
2079712015,3,-0.13288,-0.692748,-0.007847,0.708787,0.0
2079712025,3,-0.132213,-0.692654,-0.007287,0.70901,0.0
2079712035,3,-0.131603,-0.692551,-0.006732,0.70923,0.0
2079712046,3,-0.130967,-0.692383,-0.006169,0.709517,0.0
2079712056,3,-0.130272,-0.692087,-0.005501,0.709938,0.0
2079712066,3,-0.12966,-0.69184,-0.004865,0.710296,0.0
2079712076,3,-0.129158,-0.69175,-0.004322,0.710479,0.0
2079712086,3,-0.12876,-0.691671,-0.003728,0.710631,0.0
2079712096,3,-0.128304,-0.691511,-0.003121,0.710872,0.0
2079712106,3,-0.127828,-0.691273,-0.00245,0.711192,0.0
2079712116,3,-0.127394,-0.691074,-0.001806,0.711465,0.0
2079712126,3,-0.126988,-0.690912,-0.001208,0.711696,0.0
2079712136,3,-0.126573,-0.690735,-6.22E-4,0.711943,0.0
2079712146,3,-0.126188,-0.690565,-1.22E-4,0.712177,0.0
2079712156,3,-0.125845,-0.690414,5.32E-4,0.712383,0.0
2079712166,3,-0.125515,-0.690278,0.001105,0.712572,0.0
2079712177,3,-0.125117,-0.690136,0.001682,0.712779,0.0
2079712187,3,-0.124624,-0.689864,0.002277,0.713127,0.0
2079712197,3,-0.12411,-0.689594,0.002818,0.713476,0.0
2079712207,3,-0.123469,-0.689232,0.003338,0.713935,0.0
2079712217,3,-0.12288,-0.688998,0.003827,0.714259,0.0
2079712227,3,-0.122258,-0.68872,0.004334,0.714631,0.0
2079712237,3,-0.121608,-0.688381,0.004839,0.715065,0.0
2079712247,3,-0.121076,-0.688134,0.00538,0.715389,0.0
2079712257,3,-0.120512,-0.687906,0.005945,0.715699,0.0
2079712267,3,-0.11996,-0.687645,0.006547,0.716037,0.0
2079712277,3,-0.119439,-0.687406,0.007113,0.716349,0.0
2079712287,3,-0.11877,-0.687047,0.007698,0.716797,0.0
2079712297,3,-0.118162,-0.686814,0.008232,0.717115,0.0
2079712308,3,-0.117601,-0.686698,0.008757,0.717312,0.0
2079712318,3,-0.117072,-0.686617,0.009252,0.717471,0.0
2079712328,3,-0.116557,-0.6866,0.009687,0.717565,0.0
2079712338,3,-0.116019,-0.686523,0.010156,0.71772,0.0
2079712348,3,-0.11558,-0.686673,0.010509,0.717641,0.0
2079712358,3,-0.115157,-0.686882,0.010833,0.717505,0.0
2079712368,3,-0.1146,-0.686863,0.011254,0.717605,0.0
2079712378,3,-0.114003,-0.686707,0.01177,0.717842,0.0
2079712388,3,-0.113437,-0.686618,0.012297,0.718008,0.0
2079712398,3,-0.112831,-0.686447,0.012882,0.718256,0.0
2079712408,3,-0.112241,-0.686383,0.013506,0.718399,0.0
2079712418,3,-0.111789,-0.686634,0.014061,0.718218,0.0
2079712428,3,-0.111319,-0.686963,0.014596,0.717966,0.0
2079712439,3,-0.110692,-0.687153,0.015205,0.717869,0.0
2079712449,3,-0.110037,-0.687414,0.015779,0.717707,0.0
2079712459,3,-0.109341,-0.687781,0.016315,0.71745,0.0
2079712469,3,-0.108529,-0.688062,0.016881,0.717291,0.0
2079712479,3,-0.107744,-0.688381,0.017471,0.717089,0.0
2079712489,3,-0.106823,-0.6886,0.018098,0.717001,0.0
2079712499,3,-0.106007,-0.689041,0.018653,0.716684,0.0
2079712509,3,-0.10505,-0.689314,0.019313,0.716545,0.0
2079712519,3,-0.103968,-0.689352,0.020137,0.716643,0.0
2079712529,3,-0.102935,-0.689514,0.020976,0.716612,0.0
2079712539,3,-0.1019,-0.689679,0.021944,0.716572,0.0
2079712549,3,-0.100863,-0.689939,0.02292,0.716438,0.0
2079712559,3,-0.099874,-0.690313,0.023907,0.716185,0.0
2079712569,3,-0.098771,-0.690693,0.024853,0.715939,0.0
2079712580,3,-0.097775,-0.691226,0.025795,0.715527,0.0
2079712590,3,-0.096704,-0.691739,0.026727,0.715143,0.0
2079712600,3,-0.095592,-0.692189,0.02769,0.71482,0.0
2079712610,3,-0.094508,-0.692689,0.028639,0.714443,0.0
2079712620,3,-0.093342,-0.692998,0.029625,0.714256,0.0
2079712630,3,-0.092152,-0.693307,0.030564,0.714071,0.0
2079712640,3,-0.09093,-0.693511,0.031552,0.713987,0.0
