qmc6308,qst,2026-06-11_21-49-00.661_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2094272287,0,34.6875,-31.1625,-21.956251
2094272307,0,34.21875,-31.3875,-21.675001
2094272327,0,33.9375,-31.181252,-21.16875
2094272347,0,36.05625,-30.525002,-20.38125
2094272367,0,34.85625,-30.581251,-19.85625
2094272396,0,35.4375,-30.975,-19.96875
2094272416,0,35.006252,-31.66875,-19.462502
2094272436,0,35.11875,-32.100002,-18.956251
2094272456,0,36.675003,-31.968752,-19.25625
2094272477,0,35.850002,-32.568752,-18.65625
2094272497,0,34.725002,-32.98125,-18.84375
2094272517,0,33.506252,-33.28125,-18.75
2094272537,0,33.412502,-33.375,-18.75
2094272557,0,33.225002,-33.881252,-18.46875
2094272577,0,32.943752,-33.99375,-18.375
2094272597,0,32.925003,-34.03125,-18.35625
2094272617,0,32.86875,-34.068752,-18.31875
2094272637,0,32.8125,-34.10625,-18.31875
2094272657,0,32.756252,-34.125,-18.31875
2094272677,0,32.7,-34.0875,-18.31875
2094272697,0,32.5875,-34.0125,-18.375
2094272717,0,32.475002,-33.862503,-18.431252
2094272737,0,32.362503,-33.675003,-18.525002
2094272757,0,32.25,-33.46875,-18.6375
2094272776,0,32.1375,-33.225002,-18.768751
2094272796,0,32.025,-32.9625,-18.9375
2094272816,0,31.9125,-32.71875,-19.050001
2094272836,0,31.800001,-32.475002,-19.143751
2094272856,0,31.66875,-32.268753,-19.237501
2094272876,0,31.556252,-32.081253,-19.29375
2094272896,0,31.48125,-31.9125,-19.331251
2094272916,0,31.425001,-31.743752,-19.3875
2094272936,0,31.35,-31.63125,-19.368752
2094272956,0,31.25625,-31.593752,-19.3125
2094272976,0,31.125002,-31.650002,-19.21875
2094272997,0,30.993752,-31.781252,-19.06875
2094273017,0,30.806252,-31.987501,-18.900002
2094273037,0,30.581251,-32.23125,-18.712502
2094273057,0,30.281252,-32.475002,-18.525002
2094273077,0,29.925001,-32.737503,-18.2625
2094273097,0,29.550001,-32.9625,-18.018751
2094273117,0,29.118752,-33.16875,-17.831251
2094273137,0,28.706251,-33.393753,-17.643751
2094273157,0,28.35,-33.61875,-17.400002
2094273177,0,27.993752,-33.881252,-17.15625
2094273197,0,27.656252,-34.162502,-16.875
2094273217,0,27.375002,-34.48125,-16.5375
2094273237,0,27.150002,-34.8375,-16.25625
2094273257,0,27.000002,-35.193752,-15.993751
2094273277,0,26.962502,-35.550003,-15.731251
2094273297,0,27.000002,-35.925003,-15.4125
2094273317,0,27.13125,-36.318752,-15.0375
2094273337,0,27.375002,-36.768753,-14.64375
2094273357,0,27.675001,-37.29375,-14.19375
2094273377,0,28.0125,-37.875,-13.725
2094273397,0,28.35,-38.5125,-13.181251
2094273417,0,28.81875,-39.1875,-12.618751
2094273437,0,29.23125,-39.862503,-12.075001
2094273457,0,29.587502,-40.518753,-11.625
2094273477,0,29.8875,-41.1375,-11.212501
2094273497,0,30.112501,-41.68125,-10.8
2094273517,0,30.281252,-42.1875,-10.462501
2094273537,0,30.393751,-42.65625,-10.125
2094273557,0,30.431252,-43.050003,-9.806251
2094273577,0,30.45,-43.3875,-9.6
2094273597,0,30.468752,-43.66875,-9.46875
2094273617,0,30.487501,-43.875,-9.450001
2094273637,0,30.525002,-44.025,-9.4875
2094273657,0,30.562502,-44.1375,-9.58125
2094273677,0,30.675001,-44.15625,-9.76875
2094273697,0,30.768751,-44.15625,-10.03125
2094273717,0,30.7875,-44.081253,-10.33125
2094273737,0,30.825,-43.987503,-10.6875
2094273757,0,30.91875,-43.85625,-11.00625
2094273777,0,31.0125,-43.725002,-11.325001
2094273797,0,31.1625,-43.575,-11.71875
2094273817,0,31.368752,-43.40625,-12.075001
2094273837,0,31.556252,-43.162502,-12.375001
2094273857,0,31.725,-42.9,-12.656251
2094273877,0,31.85625,-42.65625,-12.8625
2094273897,0,31.931252,-42.375,-13.06875
2094273917,0,31.95,-42.131252,-13.25625
2094273937,0,31.9125,-41.8875,-13.44375
2094273957,0,31.81875,-41.662502,-13.668751
2094273977,0,31.725,-41.475002,-13.837501
2094273997,0,31.63125,-41.30625,-13.968751
2094274017,0,31.575,-41.15625,-14.08125
2094274037,0,31.48125,-41.0625,-14.137501
2094274057,0,31.406252,-40.987503,-14.19375
2094274077,0,31.35,-40.93125,-14.250001
2094274097,0,31.218752,-40.893753,-14.250001
2094274117,0,31.0125,-40.912502,-14.231251
2094274136,0,30.768751,-40.96875,-14.231251
2094274156,0,30.525002,-41.081253,-14.250001
2094274176,0,30.2625,-41.2125,-14.2875
2094274196,0,29.98125,-41.381252,-14.2875
2094274216,0,29.737501,-41.550003,-14.306251
2094274236,0,29.475,-41.71875,-14.306251
2094274256,0,29.19375,-41.90625,-14.2875
2094274276,0,28.931252,-42.112503,-14.250001
2094274296,0,28.66875,-42.318752,-14.212501
2094274316,0,28.406252,-42.506252,-14.156251
2094274336,0,28.143751,-42.675003,-14.137501
2094274356,0,27.900002,-42.825,-14.137501
2094274376,0,27.6,-42.956253,-14.175
2094274396,0,27.375002,-43.03125,-14.26875
2094274416,0,27.206251,-43.0875,-14.400001
2094274436,0,27.056252,-43.125,-14.587501
2094274456,0,26.868752,-43.162502,-14.7375
2094274476,0,26.643751,-43.256252,-14.812501
2094274496,0,26.41875,-43.3875,-14.83125
2094274516,0,26.081251,-43.59375,-14.75625
2094274536,0,25.706251,-43.875,-14.587501
2094274556,0,25.312502,-44.2125,-14.325001
2094274576,0,24.88125,-44.643753,-14.025001
2094274596,0,24.431252,-45.131252,-13.668751
2094274616,0,23.94375,-45.693752,-13.25625
2094274636,0,23.4375,-46.3125,-12.731251
2094274656,0,22.81875,-47.006252,-12.093751
2094274676,0,22.1625,-47.737503,-11.34375
2094274696,0,21.50625,-48.525,-10.575001
2094274716,0,20.962502,-49.331253,-9.7875
2094274736,0,20.475,-50.175003,-8.962501
2094274756,0,20.0625,-51.037502,-8.19375
2094274776,0,19.6875,-51.843754,-7.4812503
2094274796,0,19.35,-52.593754,-6.8250003
2094274816,0,19.06875,-53.287502,-6.2250004
2094274836,0,18.806252,-53.86875,-5.71875
2094274856,0,18.5625,-54.35625,-5.26875
2094274876,0,18.375,-54.675003,-4.93125
2094274896,0,18.16875,-54.881252,-4.6687503
2094274916,0,18.018751,-54.99375,-4.5
2094274936,0,17.90625,-55.031254,-4.33125
2094274956,0,17.8875,-55.0125,-4.14375
2094274976,0,17.94375,-54.956253,-3.9562502
2094274996,0,18.0,-54.9,-3.7500002
2094275016,0,17.925001,-54.881252,-3.5812502
2094275036,0,17.79375,-54.843754,-3.4125001
2094275056,0,17.681252,-54.768753,-3.3000002
2094275076,0,17.587502,-54.675003,-3.3000002
2094275096,0,17.5125,-54.600002,-3.3187501
2094275116,0,17.493752,-54.525,-3.3750002
2094275136,0,17.456251,-54.487503,-3.43125
2094275156,0,17.400002,-54.506252,-3.45
2094275176,0,17.325,-54.581253,-3.3750002
2094275196,0,17.212502,-54.750004,-3.2062502
2094275216,0,17.025002,-54.975002,-2.9625
2094275236,0,16.66875,-55.2,-2.775
2094275256,0,16.181252,-55.425003,-2.7
2094275276,0,15.562501,-55.631252,-2.7562501
2094275296,0,14.793751,-55.7625,-2.8875
2094275316,0,13.950001,-55.85625,-3.0187502
2094275336,0,12.993751,-55.95,-2.98125
2094275356,0,12.0,-56.04375,-2.8125
2094275376,0,10.950001,-56.156254,-2.5125
2094275396,0,9.8625,-56.268753,-2.15625
2094275416,0,8.71875,-56.437504,-1.6875001
2094275436,0,7.5750003,-56.625004,-1.1625
2094275456,0,6.39375,-56.756252,-0.65625
2094275476,0,5.25,-56.86875,-0.16875
2094275496,0,4.14375,-56.943752,0.22500001
2094275516,0,3.1125002,-57.018753,0.5625
2094275536,0,2.1937501,-57.093754,0.8625
2094275556,0,1.4250001,-57.131252,1.1625
2094275576,0,0.7875,-57.187504,1.5187501
2094275596,0,0.26250002,-57.2625,1.9312501
2094275616,0,-0.1875,-57.3375,2.30625
2094275636,0,-0.4875,-57.375004,2.5875
2094275656,0,-0.80625004,-57.393753,2.79375
2094275676,0,-1.2,-57.412502,2.98125
2094275696,0,-1.5375,-57.43125,3.1312501
2094275716,0,-1.8375001,-57.375004,3.24375
2094275736,0,-2.11875,-57.300003,3.3375
2094275756,0,-2.3812501,-57.206253,3.3937502
2094275776,0,-2.6625001,-57.05625,3.35625
2094275796,0,-2.8875,-56.8875,3.2812502
2094275816,0,-3.075,-56.7,3.0937502
2094275836,0,-3.2062502,-56.550003,2.8500001
2094275856,0,-3.3375,-56.437504,2.5687501
2094275876,0,-3.5062501,-56.362503,2.2875001
2094275896,0,-3.6375,-56.268753,1.95
2094275916,0,-3.7687502,-56.1375,1.575
2094275936,0,-4.05,-56.04375,1.06875
2094275956,0,-4.3125,-55.95,0.46875003
2094275976,0,-4.4812503,-55.8375,-0.26250002
2094275996,0,-4.8,-55.687504,-1.10625
2094276016,0,-5.45625,-55.443752,-2.1000001
2094276036,0,-6.4500003,-55.125004,-3.16875
2094276056,0,-7.5937505,-54.787502,-4.14375
2094276076,0,-8.71875,-54.525,-4.9875
2094276096,0,-9.75,-54.3375,-5.7000003
2094276116,0,-10.762501,-54.206253,-6.2812505
2094276136,0,-11.775001,-54.000004,-6.80625
2094276156,0,-12.7875,-53.756252,-7.3875003
2094276176,0,-13.762501,-53.5125,-7.9500003
2094276196,0,-14.700001,-53.325,-8.475
2094276216,0,-15.58125,-53.193752,-8.962501
2094276236,0,-16.35,-53.062504,-9.431251
2094276256,0,-17.04375,-52.85625,-9.918751
2094276276,0,-17.831251,-52.593754,-10.275001
2094276296,0,-18.487501,-52.350002,-10.556251
2094276316,0,-18.75,-52.29375,-10.63125
2094276336,0,-18.525002,-52.3875,-10.5375
2094276356,0,-18.075,-52.537502,-10.462501
2094276376,0,-17.7,-52.65,-10.387501
2094276396,0,-17.456251,-52.706253,-10.40625
2094276416,0,-17.268751,-52.687504,-10.425
2094276436,0,-17.118752,-52.725002,-10.40625
2094276456,0,-17.00625,-52.818752,-10.35
2094276476,0,-16.931252,-52.93125,-10.293751
2094276496,0,-16.875,-52.987503,-10.21875
2094276516,0,-16.837502,-52.987503,-10.06875
2094276536,0,-16.725,-52.987503,-9.7875
2094276556,0,-16.518751,-53.081253,-9.39375
2094276576,0,-16.143751,-53.250004,-8.94375
2094276596,0,-15.656251,-53.49375,-8.512501
