rot_vec,mtk,2026-06-11_21-49-00.661_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2094272946,3,0.151756,0.220243,0.845669,0.461849,0.0
2094272956,3,0.154936,0.222329,0.845641,0.459842,0.0
2094272966,3,0.15807,0.224075,0.845747,0.457727,0.0
2094272976,3,0.162679,0.224332,0.846367,0.454831,0.0
2094272986,3,0.166889,0.223882,0.847323,0.451737,0.0
2094272996,3,0.170335,0.222425,0.848559,0.448842,0.0
2094273006,3,0.17324,0.220196,0.84995,0.44619,0.0
2094273016,3,0.175884,0.219092,0.850836,0.444005,0.0
2094273026,3,0.178979,0.217325,0.851624,0.442121,0.0
2094273037,3,0.182509,0.215055,0.852198,0.440679,0.0
2094273047,3,0.186216,0.211523,0.852759,0.439752,0.0
2094273057,3,0.189926,0.207645,0.853195,0.439167,0.0
2094273067,3,0.193107,0.203542,0.853542,0.439026,0.0
2094273077,3,0.195926,0.199961,0.853731,0.439057,0.0
2094273087,3,0.198356,0.197075,0.853693,0.439343,0.0
2094273097,3,0.200627,0.194722,0.853247,0.440228,0.0
2094273107,3,0.20305,0.194116,0.852245,0.441323,0.0
2094273117,3,0.204685,0.196491,0.850636,0.442621,0.0
2094273127,3,0.206043,0.200526,0.848761,0.443778,0.0
2094273137,3,0.207488,0.205907,0.846707,0.444563,0.0
2094273147,3,0.208989,0.212232,0.844437,0.445202,0.0
2094273157,3,0.209588,0.2194,0.842173,0.445734,0.0
2094273167,3,0.211227,0.227337,0.839572,0.445889,0.0
2094273178,3,0.213343,0.236078,0.836793,0.445564,0.0
2094273188,3,0.214841,0.245024,0.834201,0.444875,0.0
2094273198,3,0.215861,0.253972,0.831657,0.444126,0.0
2094273208,3,0.21842,0.260962,0.829535,0.442788,0.0
2094273218,3,0.220724,0.267522,0.827572,0.441402,0.0
2094273228,3,0.222292,0.273795,0.825678,0.440314,0.0
2094273238,3,0.222475,0.280276,0.823771,0.439715,0.0
2094273248,3,0.221023,0.287214,0.821711,0.439825,0.0
2094273258,3,0.218572,0.294576,0.819473,0.440357,0.0
2094273268,3,0.212801,0.303262,0.816738,0.442363,0.0
2094273278,3,0.207015,0.311135,0.814131,0.444442,0.0
2094273288,3,0.202069,0.318451,0.811655,0.446061,0.0
2094273298,3,0.198334,0.326098,0.8088,0.447398,0.0
2094273309,3,0.195743,0.333275,0.806057,0.448199,0.0
2094273319,3,0.194085,0.34071,0.803171,0.448511,0.0
2094273329,3,0.19317,0.348076,0.800231,0.448506,0.0
2094273339,3,0.19312,0.355195,0.797397,0.447993,0.0
2094273349,3,0.193669,0.362022,0.794655,0.447162,0.0
2094273359,3,0.194413,0.369274,0.791912,0.445775,0.0
2094273369,3,0.194845,0.378014,0.788825,0.443728,0.0
2094273379,3,0.19532,0.381545,0.78874,0.440637,0.0
2094273389,3,0.195727,0.3847,0.789161,0.436944,0.0
2094273399,3,0.196545,0.387071,0.789897,0.433136,0.0
2094273409,3,0.197932,0.388443,0.790825,0.429568,0.0
2094273419,3,0.199693,0.388924,0.791919,0.42629,0.0
2094273429,3,0.199327,0.391461,0.79191,0.42415,0.0
2094273439,3,0.199983,0.393629,0.792055,0.421556,0.0
2094273450,3,0.20149,0.395971,0.792147,0.418461,0.0
2094273460,3,0.202175,0.395506,0.79373,0.415562,0.0
2094273470,3,0.20212,0.395294,0.79532,0.41274,0.0
2094273480,3,0.20184,0.395275,0.79685,0.409935,0.0
2094273490,3,0.20164,0.395175,0.798251,0.407397,0.0
2094273500,3,0.201335,0.394877,0.799576,0.405231,0.0
2094273510,3,0.200704,0.394536,0.80092,0.403219,0.0
2094273520,3,0.199519,0.394243,0.802265,0.401415,0.0
2094273530,3,0.197615,0.393972,0.803485,0.40018,0.0
2094273540,3,0.195127,0.393623,0.804505,0.399695,0.0
2094273550,3,0.192392,0.392897,0.805211,0.400314,0.0
2094273560,3,0.189435,0.391695,0.805541,0.402233,0.0
2094273570,3,0.186092,0.39045,0.805443,0.40519,0.0
2094273581,3,0.183765,0.385788,0.806761,0.408084,0.0
2094273591,3,0.180669,0.382666,0.807219,0.411485,0.0
2094273601,3,0.176625,0.381567,0.806702,0.41526,0.0
2094273611,3,0.171659,0.38311,0.804853,0.419488,0.0
2094273621,3,0.16727,0.384518,0.802904,0.423687,0.0
2094273631,3,0.163938,0.385036,0.800993,0.428112,0.0
2094273641,3,0.161744,0.384774,0.799326,0.432277,0.0
2094273651,3,0.160131,0.384166,0.797972,0.435906,0.0
2094273661,3,0.158955,0.383447,0.796947,0.438834,0.0
2094273671,3,0.157938,0.382742,0.796137,0.441279,0.0
2094273681,3,0.156975,0.38217,0.795345,0.443542,0.0
2094273691,3,0.156289,0.381739,0.79436,0.445915,0.0
2094273701,3,0.156067,0.381532,0.793035,0.448521,0.0
2094273711,3,0.156316,0.381717,0.791234,0.451447,0.0
2094273722,3,0.159695,0.381482,0.789491,0.453511,0.0
2094273732,3,0.162273,0.382395,0.787064,0.456037,0.0
2094273742,3,0.16253,0.385437,0.78346,0.459577,0.0
2094273752,3,0.163831,0.388606,0.779892,0.462505,0.0
2094273762,3,0.163925,0.392756,0.77589,0.465687,0.0
2094273772,3,0.164191,0.396887,0.772018,0.468517,0.0
2094273782,3,0.164818,0.400537,0.768438,0.47107,0.0
2094273792,3,0.165673,0.403552,0.765315,0.473275,0.0
2094273802,3,0.16645,0.406025,0.76273,0.475057,0.0
2094273812,3,0.167008,0.408189,0.76066,0.476325,0.0
2094273822,3,0.167479,0.41333,0.757445,0.476849,0.0
2094273832,3,0.167529,0.417313,0.754914,0.477375,0.0
2094273842,3,0.167277,0.420563,0.752684,0.478132,0.0
2094273853,3,0.166982,0.42388,0.750268,0.479103,0.0
2094273863,3,0.16627,0.427749,0.747493,0.480248,0.0
2094273873,3,0.165791,0.432725,0.744372,0.480802,0.0
2094273883,3,0.164879,0.438001,0.741402,0.480927,0.0
2094273893,3,0.163025,0.441976,0.739362,0.481063,0.0
2094273903,3,0.160809,0.443837,0.738521,0.481388,0.0
2094273913,3,0.159041,0.444261,0.738576,0.4815,0.0
2094273923,3,0.157837,0.444296,0.739036,0.481157,0.0
2094273933,3,0.156625,0.442441,0.740619,0.480828,0.0
2094273943,3,0.154975,0.440159,0.742402,0.480708,0.0
2094273953,3,0.153616,0.437576,0.744404,0.480405,0.0
2094273963,3,0.151993,0.433614,0.747072,0.480373,0.0
2094273973,3,0.150799,0.429284,0.749875,0.48027,0.0
2094273983,3,0.149759,0.424562,0.752743,0.480307,0.0
2094273994,3,0.149143,0.420557,0.755147,0.48025,0.0
2094274004,3,0.149035,0.418274,0.756802,0.479672,0.0
2094274014,3,0.149048,0.417822,0.757825,0.478445,0.0
2094274024,3,0.148392,0.417571,0.758882,0.47719,0.0
2094274034,3,0.148498,0.417485,0.760012,0.47543,0.0
2094274044,3,0.149569,0.416793,0.761215,0.473775,0.0
2094274054,3,0.150905,0.416451,0.762254,0.471977,0.0
2094274064,3,0.152864,0.416333,0.762974,0.470286,0.0
2094274074,3,0.155266,0.415825,0.763461,0.469156,0.0
2094274084,3,0.158886,0.413972,0.764383,0.468081,0.0
2094274094,3,0.163024,0.412495,0.765041,0.466885,0.0
2094274104,3,0.167472,0.411132,0.765645,0.465521,0.0
2094274114,3,0.17187,0.409412,0.766216,0.464493,0.0
2094274124,3,0.176851,0.40892,0.766196,0.463088,0.0
2094274135,3,0.181831,0.409276,0.765798,0.4615,0.0
2094274145,3,0.183506,0.408728,0.765788,0.46134,0.0
2094274155,3,0.184482,0.408691,0.765577,0.461333,0.0
2094274165,3,0.185609,0.402377,0.767989,0.462421,0.0
2094274175,3,0.18705,0.401819,0.767205,0.463625,0.0
2094274185,3,0.188587,0.401738,0.765925,0.465186,0.0
2094274276,3,0.18913,0.402786,0.765454,0.464835,0.0
2094274286,3,0.190142,0.405058,0.764402,0.464179,0.0
2094274296,3,0.190427,0.405161,0.764413,0.463954,0.0
2094274306,3,0.190751,0.405224,0.764572,0.463504,0.0
2094274316,3,0.191038,0.404833,0.765045,0.462947,0.0
2094274326,3,0.191284,0.404779,0.765112,0.462781,0.0
2094274336,3,0.191102,0.405613,0.764955,0.462385,0.0
2094274346,3,0.191553,0.40656,0.764649,0.461874,0.0
2094274356,3,0.191723,0.406595,0.764721,0.461653,0.0
2094274366,3,0.191098,0.404729,0.765622,0.462057,0.0
2094274376,3,0.190811,0.40237,0.766717,0.462421,0.0
2094274386,3,0.191035,0.399973,0.767806,0.4626,0.0
2094274396,3,0.191439,0.397051,0.769135,0.462743,0.0
2094274407,3,0.192404,0.394327,0.770212,0.462881,0.0
2094274417,3,0.195261,0.392278,0.770169,0.463496,0.0
2094274427,3,0.200136,0.390388,0.769214,0.464597,0.0
2094274437,3,0.206237,0.388911,0.767841,0.465439,0.0
2094274447,3,0.213158,0.388355,0.766434,0.465103,0.0
2094274457,3,0.22026,0.388245,0.765156,0.463989,0.0
2094274467,3,0.227958,0.38855,0.763972,0.461963,0.0
2094274477,3,0.236653,0.389052,0.762639,0.459362,0.0
2094274487,3,0.241943,0.388305,0.761773,0.458676,0.0
2094274497,3,0.248641,0.388207,0.760679,0.456989,0.0
2094274507,3,0.259401,0.396357,0.756204,0.451405,0.0
2094274517,3,0.265018,0.398163,0.756206,0.446523,0.0
2094274527,3,0.267617,0.401648,0.75659,0.441169,0.0
2094274538,3,0.271727,0.403892,0.757628,0.43478,0.0
2094274548,3,0.276538,0.405649,0.758531,0.428492,0.0
2094274558,3,0.281349,0.406623,0.760037,0.421713,0.0
2094274568,3,0.285372,0.407192,0.761888,0.41507,0.0
2094274578,3,0.288669,0.407173,0.764009,0.408863,0.0
2094274588,3,0.292826,0.407322,0.765704,0.402539,0.0
2094274598,3,0.297558,0.410314,0.765951,0.395499,0.0
2094274608,3,0.301696,0.408275,0.769068,0.388361,0.0
2094274618,3,0.30579,0.403516,0.772871,0.382538,0.0
2094274628,3,0.311725,0.398138,0.775904,0.377206,0.0
2094274638,3,0.317065,0.400638,0.774121,0.373756,0.0
2094274648,3,0.321756,0.403852,0.772236,0.370172,0.0
2094274658,3,0.326997,0.400243,0.774395,0.36495,0.0
2094274668,3,0.329872,0.403661,0.773174,0.361168,0.0
2094274679,3,0.331832,0.407388,0.772142,0.357376,0.0
2094274689,3,0.33301,0.411406,0.771167,0.353765,0.0
2094274699,3,0.333584,0.41574,0.770092,0.350484,0.0
2094274709,3,0.333441,0.420001,0.768993,0.347942,0.0
2094274719,3,0.332715,0.423987,0.767895,0.346225,0.0
2094274729,3,0.332142,0.427796,0.766591,0.344977,0.0
2094274739,3,0.331658,0.428174,0.766912,0.344259,0.0
2094274749,3,0.331339,0.430943,0.76526,0.344786,0.0
2094274759,3,0.331835,0.43347,0.762933,0.346295,0.0
2094274769,3,0.331491,0.434927,0.76106,0.348911,0.0
2094274779,3,0.331095,0.436742,0.758996,0.351503,0.0
2094274789,3,0.332306,0.444939,0.752815,0.353368,0.0
2094274799,3,0.331701,0.451318,0.747932,0.356205,0.0
2094274810,3,0.330772,0.451125,0.74745,0.35832,0.0
2094274820,3,0.329504,0.449976,0.747437,0.360951,0.0
2094274830,3,0.327584,0.448143,0.748059,0.363679,0.0
2094274840,3,0.32324,0.448522,0.747518,0.368182,0.0
2094274850,3,0.318884,0.448285,0.747435,0.372414,0.0
2094274860,3,0.315386,0.446331,0.748389,0.375809,0.0
2094274870,3,0.3135,0.440738,0.751295,0.378183,0.0
2094274880,3,0.312849,0.43445,0.754876,0.378867,0.0
2094274890,3,0.310618,0.434991,0.755907,0.378023,0.0
2094274900,3,0.308408,0.439334,0.755462,0.375693,0.0
2094274910,3,0.307824,0.444632,0.753384,0.374109,0.0
2094274920,3,0.310336,0.448013,0.749821,0.375156,0.0
2094274930,3,0.31316,0.451558,0.746301,0.375577,0.0
2094274940,3,0.315198,0.45568,0.743439,0.374571,0.0
2094274951,3,0.316779,0.459687,0.741314,0.372546,0.0
2094274961,3,0.318029,0.463303,0.740015,0.369573,0.0
2094274971,3,0.31892,0.466086,0.739535,0.366251,0.0
2094274981,3,0.31996,0.467969,0.739411,0.363181,0.0
2094274991,3,0.321513,0.468716,0.739395,0.360872,0.0
2094275001,3,0.324617,0.474375,0.735581,0.358484,0.0
2094275011,3,0.324788,0.473443,0.736662,0.35734,0.0
2094275021,3,0.325055,0.472201,0.737658,0.356686,0.0
2094275031,3,0.325508,0.471011,0.738487,0.35613,0.0
2094275041,3,0.325788,0.469873,0.739382,0.35552,0.0
2094275051,3,0.325983,0.468821,0.740457,0.354492,0.0
2094275061,3,0.326021,0.467766,0.741858,0.352916,0.0
2094275071,3,0.32608,0.466532,0.743519,0.350995,0.0
2094275082,3,0.326387,0.465416,0.745271,0.348467,0.0
2094275092,3,0.327723,0.464297,0.747053,0.344871,0.0
2094275102,3,0.329805,0.462759,0.749014,0.340675,0.0
2094275112,3,0.331741,0.46139,0.750934,0.336397,0.0
2094275122,3,0.333701,0.460921,0.752405,0.331784,0.0
2094275132,3,0.329431,0.454689,0.758295,0.33124,0.0
2094275142,3,0.332106,0.455654,0.758275,0.327264,0.0
2094275152,3,0.334902,0.456946,0.757844,0.323593,0.0
2094275162,3,0.338965,0.458204,0.756772,0.320073,0.0
2094275172,3,0.340158,0.456185,0.757737,0.319406,0.0
2094275182,3,0.3464,0.45594,0.756444,0.316095,0.0
2094275192,3,0.353011,0.454494,0.755592,0.312886,0.0
2094275202,3,0.358898,0.452253,0.755831,0.308832,0.0
2094275212,3,0.363978,0.449211,0.757268,0.303764,0.0
2094275223,3,0.367478,0.445383,0.760191,0.297827,0.0
2094275233,3,0.36961,0.441036,0.76444,0.290698,0.0
2094275243,3,0.371094,0.436152,0.769617,0.282397,0.0
2094275253,3,0.372135,0.430153,0.77552,0.273954,0.0
2094275263,3,0.373039,0.423147,0.781802,0.265654,0.0
2094275273,3,0.368983,0.409646,0.792617,0.260381,0.0
2094275283,3,0.372798,0.402627,0.796416,0.25423,0.0
2094275293,3,0.379766,0.397901,0.796648,0.250604,0.0
2094275303,3,0.387021,0.394823,0.795507,0.247983,0.0
2094275313,3,0.39162,0.393814,0.795045,0.243816,0.0
2094275323,3,0.393483,0.394091,0.795756,0.237981,0.0
2094275333,3,0.394218,0.394908,0.79684,0.231699,0.0
2094275343,3,0.394654,0.396327,0.797807,0.225112,0.0
2094275354,3,0.395031,0.39794,0.798514,0.219016,0.0
2094275364,3,0.395574,0.399597,0.798922,0.213461,0.0
2094275374,3,0.39581,0.401416,0.799142,0.208734,0.0
2094275384,3,0.396716,0.403326,0.79882,0.204524,0.0
2094275394,3,0.398365,0.40526,0.79812,0.200183,0.0
2094275404,3,0.400021,0.404542,0.798862,0.195311,0.0
2094275414,3,0.404372,0.401817,0.799695,0.188446,0.0
2094275424,3,0.408036,0.40177,0.798348,0.18635,0.0
2094275434,3,0.411631,0.401875,0.796742,0.185087,0.0
2094275444,3,0.413698,0.401574,0.796202,0.183451,0.0
2094275454,3,0.416768,0.403915,0.793915,0.181256,0.0
2094275464,3,0.416461,0.403,0.794847,0.179908,0.0
2094275474,3,0.415132,0.401715,0.796299,0.179432,0.0
2094275484,3,0.412632,0.400422,0.798208,0.179609,0.0
2094275495,3,0.410627,0.399624,0.79963,0.179658,0.0
2094275505,3,0.408939,0.400023,0.800221,0.179987,0.0
2094275515,3,0.407999,0.401101,0.800198,0.179827,0.0
2094275525,3,0.40766,0.401959,0.800111,0.17906,0.0
2094275535,3,0.407368,0.402252,0.800329,0.178091,0.0
2094275545,3,0.406935,0.40267,0.800563,0.177084,0.0
2094275555,3,0.405894,0.403768,0.800672,0.176475,0.0
2094275565,3,0.403975,0.403845,0.801683,0.176112,0.0
2094275575,3,0.402851,0.403364,0.802536,0.175905,0.0
2094275585,3,0.403343,0.402707,0.802678,0.175636,0.0
2094275595,3,0.405881,0.399636,0.803244,0.174211,0.0
2094275605,3,0.407141,0.397279,0.803687,0.174617,0.0
2094275615,3,0.408186,0.392519,0.805428,0.17492,0.0
2094275626,3,0.413245,0.389169,0.80475,0.173641,0.0
2094275636,3,0.419034,0.386663,0.803232,0.172392,0.0
2094275646,3,0.423702,0.385024,0.801993,0.17041,0.0
2094275656,3,0.427172,0.383938,0.801295,0.167451,0.0
2094275666,3,0.429945,0.382106,0.801381,0.164101,0.0
2094275676,3,0.432853,0.380347,0.801481,0.160001,0.0
2094275686,3,0.436715,0.379156,0.800945,0.15494,0.0
2094275696,3,0.44024,0.378417,0.800236,0.150366,0.0
2094275706,3,0.44313,0.375647,0.800852,0.145466,0.0
2094275716,3,0.447237,0.373373,0.800523,0.140477,0.0
2094275726,3,0.451178,0.370821,0.800285,0.135916,0.0
2094275736,3,0.455751,0.367386,0.800133,0.13078,0.0
2094275746,3,0.459453,0.363291,0.800738,0.125457,0.0
2094275756,3,0.462463,0.354948,0.803698,0.119191,0.0
2094275767,3,0.465595,0.34495,0.80714,0.112936,0.0
2094275777,3,0.470116,0.335051,0.809549,0.106584,0.0
2094275787,3,0.4721,0.331894,0.809883,0.105145,0.0
2094275797,3,0.474275,0.329992,0.809552,0.103883,0.0
2094275807,3,0.472017,0.327943,0.811627,0.104463,0.0
2094275817,3,0.469633,0.326371,0.813333,0.106841,0.0
2094275827,3,0.468326,0.324597,0.814226,0.111099,0.0
2094275837,3,0.468077,0.322587,0.814615,0.115076,0.0
2094275847,3,0.46878,0.319588,0.814982,0.117944,0.0
2094275857,3,0.468093,0.316692,0.815923,0.121912,0.0
2094275867,3,0.469785,0.3133,0.815861,0.124556,0.0
2094275877,3,0.47135,0.313353,0.814347,0.128361,0.0
2094275887,3,0.470969,0.313721,0.813904,0.131624,0.0
2094275898,3,0.471671,0.311078,0.814459,0.131955,0.0
2094275908,3,0.473309,0.307724,0.81461,0.133016,0.0
2094275918,3,0.471447,0.297948,0.81904,0.134675,0.0
2094275928,3,0.474401,0.293149,0.818694,0.136917,0.0
2094275938,3,0.476166,0.287832,0.819029,0.14003,0.0
2094275948,3,0.479468,0.281743,0.818502,0.144165,0.0
2094275958,3,0.483009,0.274962,0.817912,0.148718,0.0
2094275968,3,0.486985,0.26771,0.817265,0.152488,0.0
2094275978,3,0.488245,0.265784,0.815691,0.160067,0.0
2094275988,3,0.489562,0.258642,0.816265,0.16475,0.0
2094275998,3,0.49673,0.249584,0.814409,0.16644,0.0
2094276008,3,0.504121,0.240035,0.81232,0.168464,0.0
2094276018,3,0.510237,0.231911,0.810471,0.170325,0.0
2094276028,3,0.515968,0.226762,0.808064,0.171425,0.0
2094276039,3,0.516441,0.224197,0.808441,0.171595,0.0
2094276049,3,0.514632,0.224933,0.809614,0.170537,0.0
2094276059,3,0.512159,0.228615,0.810745,0.167689,0.0
2094276069,3,0.509305,0.234231,0.811833,0.163307,0.0
2094276079,3,0.505802,0.240594,0.813154,0.158298,0.0
2094276089,3,0.502266,0.245827,0.814649,0.153762,0.0
2094276099,3,0.501521,0.246769,0.815117,0.152198,0.0
2094276109,3,0.504202,0.248229,0.813329,0.15052,0.0
2094276119,3,0.505852,0.248514,0.812568,0.148613,0.0
2094276129,3,0.507407,0.247368,0.812329,0.146513,0.0
2094276139,3,0.507423,0.246753,0.812561,0.146212,0.0
2094276149,3,0.509446,0.243614,0.812637,0.144004,0.0
2094276159,3,0.512608,0.240228,0.812092,0.141521,0.0
2094276170,3,0.514879,0.238318,0.8114,0.14047,0.0
2094276180,3,0.513866,0.238523,0.811727,0.141938,0.0
2094276190,3,0.512529,0.238935,0.812185,0.143449,0.0
2094276200,3,0.511305,0.239344,0.812628,0.144624,0.0
2094276210,3,0.510081,0.243852,0.811442,0.148034,0.0
2094276220,3,0.50906,0.248007,0.810275,0.151006,0.0
2094276230,3,0.508891,0.249586,0.809656,0.15229,0.0
2094276240,3,0.508336,0.247592,0.810689,0.151903,0.0
2094276250,3,0.509338,0.240667,0.812737,0.148697,0.0
2094276260,3,0.513025,0.231247,0.814091,0.143473,0.0
2094276270,3,0.516472,0.222773,0.815029,0.139124,0.0
2094276280,3,0.514924,0.222276,0.815776,0.141257,0.0
2094276290,3,0.513246,0.222373,0.816463,0.14323,0.0
2094276300,3,0.515167,0.223717,0.814763,0.143919,0.0
2094276311,3,0.515964,0.228459,0.812482,0.14649,0.0
2094276321,3,0.514989,0.235579,0.810333,0.150487,0.0
2094276331,3,0.512379,0.243229,0.808902,0.154865,0.0
2094276341,3,0.505668,0.247289,0.811178,0.158546,0.0
2094276351,3,0.504396,0.24787,0.811821,0.158398,0.0
2094276361,3,0.503817,0.247616,0.812253,0.158422,0.0
2094276371,3,0.505725,0.245307,0.812067,0.156884,0.0
2094276381,3,0.507986,0.242351,0.811845,0.155313,0.0
2094276391,3,0.510484,0.238458,0.811784,0.153455,0.0
2094276401,3,0.513252,0.234504,0.81154,0.151597,0.0
2094276411,3,0.515001,0.231592,0.81143,0.150727,0.0
2094276421,3,0.516147,0.230037,0.811178,0.150545,0.0
2094276431,3,0.51591,0.229977,0.811225,0.151194,0.0
2094276441,3,0.516942,0.230607,0.810378,0.151251,0.0
2094276452,3,0.518095,0.231279,0.809425,0.151384,0.0
2094276462,3,0.523398,0.23338,0.805448,0.151132,0.0
2094276472,3,0.529859,0.235324,0.80071,0.150777,0.0
2094276482,3,0.538487,0.235705,0.795207,0.148726,0.0
2094276492,3,0.535829,0.234945,0.797078,0.149506,0.0
2094276502,3,0.534543,0.234783,0.798169,0.148547,0.0
2094276512,3,0.53378,0.234563,0.79908,0.146725,0.0
2094276522,3,0.532904,0.234408,0.800087,0.144658,0.0
2094276532,3,0.530247,0.234617,0.801969,0.143656,0.0
2094276542,3,0.528987,0.236181,0.802427,0.143182,0.0
2094276552,3,0.52821,0.238049,0.802439,0.142889,0.0
2094276562,3,0.52721,0.239495,0.802737,0.142494,0.0
2094276572,3,0.526707,0.239901,0.803199,0.141059,0.0
2094276583,3,0.519393,0.234308,0.809897,0.139269,0.0
2094276593,3,0.513825,0.234976,0.812918,0.141185,0.0
2094276603,3,0.506148,0.235949,0.816975,0.143851,0.0
2094276613,3,0.499267,0.238609,0.81963,0.148336,0.0
2094276623,3,0.495378,0.239655,0.820564,0.1544,0.0
2094276633,3,0.492966,0.240331,0.820458,0.161472,0.0
2094276643,3,0.490038,0.242305,0.820188,0.168647,0.0
2094276653,3,0.486246,0.24491,0.820201,0.175647,0.0
2094276663,3,0.484835,0.244663,0.820175,0.179963,0.0
2094276673,3,0.484291,0.243497,0.820112,0.183265,0.0
2094276683,3,0.482656,0.244284,0.819709,0.188263,0.0
2094276693,3,0.480618,0.246482,0.818734,0.194747,0.0
2094276703,3,0.478666,0.248399,0.817625,0.201653,0.0
2094276713,3,0.477883,0.250714,0.81573,0.208215,0.0
2094276724,3,0.47754,0.25307,0.813671,0.214123,0.0
2094276734,3,0.475413,0.259838,0.810767,0.221636,0.0
2094276744,3,0.472734,0.269008,0.807395,0.228623,0.0
2094276754,3,0.463951,0.275855,0.807837,0.236751,0.0
2094276764,3,0.456486,0.280794,0.807994,0.244784,0.0
2094276774,3,0.451574,0.286613,0.806042,0.253433,0.0
2094276784,3,0.448431,0.297382,0.800416,0.264209,0.0
2094276794,3,0.448261,0.312233,0.790922,0.275703,0.0
2094276804,3,0.449385,0.326903,0.780395,0.286652,0.0
2094276814,3,0.453024,0.333576,0.773078,0.292992,0.0
2094276824,3,0.455801,0.340827,0.7659,0.299129,0.0
2094276834,3,0.457667,0.349474,0.758778,0.304406,0.0
2094276844,3,0.458978,0.360098,0.751241,0.308714,0.0
2094276855,3,0.459038,0.372324,0.743521,0.312784,0.0
2094276865,3,0.45785,0.384823,0.735863,0.317472,0.0
2094276875,3,0.456016,0.395951,0.728722,0.322854,0.0
2094276885,3,0.453488,0.405367,0.722613,0.328413,0.0
2094276895,3,0.446427,0.414706,0.717967,0.336516,0.0
2094276905,3,0.442883,0.42095,0.714322,0.341172,0.0
2094276915,3,0.438386,0.425631,0.712164,0.345652,0.0
2094276925,3,0.432837,0.428711,0.711378,0.350426,0.0
2094276935,3,0.427245,0.430887,0.710923,0.355505,0.0
2094276945,3,0.422119,0.432826,0.710315,0.360454,0.0
2094276955,3,0.417973,0.434865,0.709451,0.364511,0.0
2094276965,3,0.414598,0.437131,0.708577,0.367344,0.0
2094276975,3,0.407647,0.440199,0.70791,0.372707,0.0
2094276985,3,0.402608,0.444313,0.706016,0.376871,0.0
