gravity,mtk,2026-06-11_21-49-00.661_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2094272412,3,-0.174295,4.622817,8.641467
2094272422,3,-0.44303,4.405204,8.750074
2094272432,3,-0.590423,4.369393,8.75952
2094272442,3,-0.639972,4.480905,8.699503
2094272452,3,-0.628692,4.635981,8.618661
2094272462,3,-0.602354,4.73294,8.567747
2094272472,3,-0.513515,4.691345,8.596361
2094272482,3,-0.435845,4.669734,8.612414
2094272493,3,-0.415852,4.629787,8.634953
2094272503,3,-0.317609,4.584903,8.662998
2094272513,3,-0.158678,4.569419,8.675503
2094272523,3,0.017488,4.493767,8.716322
2094272533,3,0.143827,5.11845,8.361993
2094272543,3,0.395855,5.583789,8.050928
2094272553,3,0.52043,5.520796,8.08821
2094272563,3,0.336929,5.21262,8.299183
2094272573,3,0.331791,5.225709,8.291695
2094272583,3,0.33186,5.227577,8.290508
2094272593,3,0.331621,5.231252,8.288177
2094272603,3,0.33095,5.236201,8.285043
2094272613,3,0.330011,5.241576,8.281642
2094272623,3,0.32893,5.246448,8.278572
2094272634,3,0.327541,5.249872,8.276446
2094272644,3,0.325744,5.251245,8.275646
2094272654,3,0.323838,5.250435,8.276228
2094272664,3,0.322075,5.247157,8.278342
2094272674,3,0.320834,5.241183,8.282098
2094272684,3,0.320408,5.232149,8.287674
2094272694,3,0.320953,5.219695,8.295247
2094272704,3,0.322398,5.203609,8.304905
2094272714,3,0.32465,5.184188,8.316437
2094272724,3,0.327544,5.161724,8.329655
2094272734,3,0.330719,5.136512,8.344384
2094272744,3,0.334085,5.108916,8.360407
2094272754,3,0.337735,5.079423,8.377439
2094272765,3,0.341938,5.04967,8.394445
2094272775,3,0.346252,5.016793,8.413248
2094272785,3,0.350849,4.980899,8.433825
2094272795,3,0.356017,4.942498,8.455899
2094272805,3,0.36184,4.902607,8.478879
2094272815,3,0.368076,4.86267,8.501921
2094272825,3,0.374472,4.824176,8.524136
2094272835,3,0.381108,4.788253,8.544818
2094272845,3,0.388112,4.75554,8.563563
2094272855,3,0.395159,4.726139,8.580328
2094272865,3,0.401931,4.701019,8.594591
2094272875,3,0.408359,4.680359,8.606248
2094272885,3,0.414517,4.664627,8.615027
2094272895,3,0.420697,4.65445,8.620573
2094272906,3,0.42743,4.650361,8.622573
2094272916,3,0.435117,4.652394,8.621001
2094272926,3,0.444104,4.66055,8.615833
2094272936,3,0.454837,4.674707,8.607094
2094272946,3,0.467502,4.694468,8.594967
2094272956,3,0.482175,4.719157,8.579791
2094272966,3,0.498986,4.748328,8.56179
2094272976,3,0.518798,4.78114,8.541355
2094272986,3,0.541664,4.816446,8.519129
2094272996,3,0.567601,4.852941,8.495867
2094273006,3,0.596713,4.889441,8.472233
2094273016,3,0.628983,4.925571,8.448374
2094273026,3,0.665116,4.960436,8.424685
2094273037,3,0.70565,4.993653,8.401284
2094273047,3,0.750897,5.024661,8.378428
2094273057,3,0.800716,5.053327,8.35618
2094273067,3,0.854593,5.078783,8.335079
2094273077,3,0.911514,5.10119,8.315147
2094273087,3,0.970453,5.12076,8.296376
2094273097,3,1.030469,5.137814,8.278663
2094273107,3,1.090315,5.153226,8.261641
2094273117,3,1.148042,5.168357,8.244806
2094273127,3,1.202468,5.184067,8.227815
2094273137,3,1.25295,5.201117,8.210261
2094273147,3,1.299021,5.220274,8.191675
2094273157,3,1.339843,5.241946,8.17186
2094273167,3,1.375666,5.267075,8.150031
2094273178,3,1.405713,5.296718,8.125417
2094273188,3,1.429732,5.331454,8.097576
2094273198,3,1.447746,5.371911,8.065996
2094273208,3,1.46101,5.418215,8.030343
2094273218,3,1.469611,5.469636,7.991063
2094273228,3,1.472483,5.52607,7.948395
2094273238,3,1.467944,5.587485,7.902614
2094273248,3,1.454077,5.654343,7.853664
2094273258,3,1.429932,5.726753,7.801526
2094273268,3,1.394035,5.804701,7.746276
2094273278,3,1.347279,5.887657,7.688031
2094273288,3,1.290966,5.975009,7.626906
2094273298,3,1.226303,6.066363,7.562753
2094273309,3,1.155025,6.160429,7.496047
2094273319,3,1.079418,6.25565,7.427211
2094273329,3,1.001171,6.350904,7.356619
2094273339,3,0.921667,6.445188,7.284765
2094273349,3,0.842002,6.537672,7.212149
2094273359,3,0.763185,6.628106,7.138839
2094273369,3,0.684644,6.716143,7.065066
2094273379,3,0.608099,6.799611,6.993337
2094273389,3,0.53428,6.878451,6.92389
2094273399,3,0.464135,6.952661,6.856979
2094273409,3,0.397296,7.022504,6.792897
2094273419,3,0.334487,7.088156,6.731735
2094273429,3,0.274676,7.15032,6.672808
2094273439,3,0.21972,7.209159,6.61588
2094273450,3,0.171491,7.264867,6.560582
2094273460,3,0.131423,7.316384,6.508229
2094273470,3,0.100918,7.363878,6.458613
2094273480,3,0.079451,7.407748,6.411622
2094273490,3,0.066305,7.448214,6.367326
2094273500,3,0.060648,7.48497,6.326299
2094273510,3,0.061218,7.517966,6.288854
2094273520,3,0.066795,7.546899,6.255535
2094273530,3,0.075904,7.571583,6.226761
2094273540,3,0.086956,7.591872,6.202883
2094273550,3,0.098754,7.607625,6.184214
2094273560,3,0.110508,7.61861,6.171132
2094273570,3,0.121665,7.624453,6.164172
2094273581,3,0.130794,7.626115,6.162231
2094273591,3,0.13607,7.624249,6.164502
2094273601,3,0.135219,7.619701,6.169905
2094273611,3,0.126276,7.613522,6.177085
2094273621,3,0.108988,7.606045,6.185563
2094273631,3,0.086026,7.596792,6.195916
2094273641,3,0.057997,7.585577,6.208409
2094273651,3,0.025409,7.572195,6.22335
2094273661,3,-0.011391,7.557797,6.239365
2094273671,3,-0.051375,7.542521,6.256311
2094273681,3,-0.094109,7.526526,6.274003
2094273691,3,-0.139456,7.510039,6.292177
2094273701,3,-0.187251,7.493382,6.310448
2094273711,3,-0.237218,7.477057,6.328215
2094273722,3,-0.287714,7.461953,6.344535
2094273732,3,-0.338948,7.448773,6.358426
2094273742,3,-0.391908,7.438249,6.368752
2094273752,3,-0.44606,7.430955,6.374763
2094273762,3,-0.501696,7.427253,6.375837
2094273772,3,-0.557878,7.427214,6.371845
2094273782,3,-0.614407,7.431488,6.362081
2094273792,3,-0.669312,7.439333,6.347548
2094273802,3,-0.720792,7.449801,6.329514
2094273812,3,-0.767595,7.461903,6.309305
2094273822,3,-0.810928,7.476317,6.285947
2094273832,3,-0.851668,7.492848,6.259757
2094273842,3,-0.890843,7.51143,6.230838
2094273853,3,-0.929129,7.532094,6.199127
2094273863,3,-0.967377,7.554791,6.16458
2094273873,3,-1.005994,7.579659,6.126918
2094273883,3,-1.04524,7.606513,6.086285
2094273893,3,-1.08521,7.634609,6.04364
2094273903,3,-1.125504,7.663073,6.000265
2094273913,3,-1.165398,7.691129,5.957344
2094273923,3,-1.205452,7.717936,5.915885
2094273933,3,-1.243646,7.742372,5.877722
2094273943,3,-1.278576,7.763701,5.843893
2094273953,3,-1.310046,7.781519,5.814989
2094273963,3,-1.337139,7.795278,5.791949
2094273973,3,-1.359842,7.805002,5.774826
2094273983,3,-1.378668,7.810764,5.763508
2094273994,3,-1.39427,7.813116,5.7572
2094274004,3,-1.40726,7.813052,5.75452
2094274014,3,-1.418229,7.811495,5.754174
2094274024,3,-1.426706,7.807852,5.757052
2094274034,3,-1.432161,7.802887,5.762337
2094274044,3,-1.433831,7.796937,5.769785
2094274054,3,-1.431744,7.790369,5.778929
2094274064,3,-1.425419,7.783545,5.789415
2094274074,3,-1.414506,7.776208,5.801672
2094274084,3,-1.398312,7.76812,5.816155
2094274094,3,-1.376768,7.759923,5.831984
2094274104,3,-1.350374,7.752223,5.848145
2094274114,3,-1.319839,7.745313,5.863993
2094274124,3,-1.285831,7.739695,5.878661
2094274135,3,-1.249741,7.736162,5.890693
2094274145,3,-1.212543,7.733983,5.900955
2094274155,3,-1.175341,7.733268,5.909135
2094274165,3,-1.13691,7.732623,5.917205
2094274175,3,-1.098954,7.733658,5.922829
2094274185,3,-1.062086,7.736623,5.925627
2094274276,3,-1.026509,7.741479,5.925662
2094274286,3,-0.992271,7.747913,5.923368
2094274296,3,-0.958581,7.754479,5.920776
2094274306,3,-0.925053,7.761029,5.918159
2094274316,3,-0.892178,7.766995,5.916108
2094274326,3,-0.861121,7.772324,5.914451
2094274336,3,-0.832459,7.776821,5.913377
2094274346,3,-0.806059,7.780153,5.913319
2094274356,3,-0.781933,7.781936,5.914773
2094274366,3,-0.760551,7.781787,5.918168
2094274376,3,-0.741652,7.779525,5.923778
2094274386,3,-0.724807,7.775257,5.931536
2094274396,3,-0.709514,7.76886,5.94165
2094274407,3,-0.695308,7.76026,5.954298
2094274417,3,-0.681086,7.750279,5.968605
2094274427,3,-0.664351,7.740735,5.982497
2094274437,3,-0.64353,7.732245,5.99531
2094274447,3,-0.61965,7.727215,6.003662
2094274457,3,-0.591052,7.724303,6.009421
2094274467,3,-0.556891,7.723496,6.012543
2094274477,3,-0.51631,7.724786,6.012904
2094274487,3,-0.470158,7.727054,6.011875
2094274497,3,-0.418224,7.731314,6.007905
2094274507,3,-0.361373,7.740069,5.997415
2094274517,3,-0.300612,7.751021,5.983445
2094274527,3,-0.237728,7.764296,5.965941
2094274538,3,-0.170788,7.779299,5.945583
2094274548,3,-0.099449,7.795969,5.922224
2094274558,3,-0.023648,7.814741,5.895087
2094274568,3,0.05641,7.836029,5.863587
2094274578,3,0.140312,7.859667,5.827898
2094274588,3,0.22808,7.885794,5.787586
2094274598,3,0.3184,7.915376,5.741242
2094274608,3,0.411897,7.947007,5.690646
