step_detect,mtk,2026-06-11_21-49-00.661_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2094275566,3,1.0
2094276004,3,1.0
2094276825,3,1.0
2094277148,3,1.0
2094277888,3,1.0
2094278448,3,1.0
2094279485,3,1.0
2094280164,3,1.0
2094280527,3,1.0
2094280805,3,1.0
2094282010,3,1.0
2094282028,3,1.0
