stk3a5x_als,sensortek,2026-06-11_16-56-21.805_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2076754063,3,0.0
2076754073,3,0.0
2076754083,3,0.0
2076754093,3,0.0
2076754103,3,0.0
2076754113,3,0.0
2076754123,3,0.0
2076754133,3,0.0
2076754143,3,0.0
2076754153,3,0.0
2076754163,3,0.0
2076754173,3,0.0
2076754183,3,0.0
2076754193,3,0.0
2076754203,3,0.0
2076754213,3,0.0
2076754223,3,0.0
2076754233,3,0.0
2076754243,3,0.0
2076754253,3,0.0
2076754263,3,0.0
2076754273,3,0.0
2076754283,3,0.0
2076754293,3,0.0
2076754303,3,0.0
2076754313,3,0.0
2076754323,3,0.0
2076754333,3,0.0
2076754343,3,0.0
2076754353,3,0.0
2076754363,3,0.0
2076754373,3,0.0
2076754383,3,0.0
2076754393,3,0.0
2076754403,3,0.0
2076754413,3,0.0
2076754423,3,0.0
2076754433,3,0.0
2076754443,3,0.0
2076754453,3,0.0
2076754463,3,0.0
2076754473,3,0.0
2076754483,3,0.0
2076754493,3,0.0
2076754503,3,0.0
2076754513,3,0.0
2076754523,3,0.0
2076754533,3,0.0
2076754543,3,0.0
2076754553,3,0.0
2076754563,3,0.0
2076754573,3,0.0
2076754583,3,0.0
2076754593,3,0.0
2076754603,3,0.0
2076754613,3,0.0
2076754623,3,0.0
2076754633,3,0.0
2076754643,3,0.0
2076754653,3,0.0
2076754663,3,0.0
2076754673,3,0.0
2076754683,3,0.0
2076754693,3,0.0
2076754703,3,0.0
2076754713,3,0.0
2076754723,3,0.0
2076754733,3,0.0
2076754743,3,0.0
2076754753,3,0.0
2076754763,3,0.0
2076754773,3,0.0
2076754783,3,0.0
2076754793,3,0.0
2076754803,3,0.0
2076754813,3,0.0
2076754823,3,0.0
2076754833,3,0.0
2076754843,3,0.0
2076754853,3,0.0
2076754863,3,0.0
2076754873,3,0.0
2076754883,3,0.0
2076754893,3,0.0
2076754903,3,0.0
2076754913,3,0.0
2076754923,3,0.0
2076754933,3,0.0
2076754943,3,0.0
2076754953,3,0.0
2076754963,3,0.0
2076754973,3,0.0
2076754983,3,0.0
2076754993,3,0.0
2076755003,3,0.0
2076755013,3,0.0
2076755023,3,0.0
2076755033,3,0.0
2076755043,3,0.0
2076755053,3,0.0
2076755063,3,0.0
2076755073,3,0.0
2076755083,3,0.0
2076755093,3,0.0
2076755103,3,0.0
2076755113,3,0.0
2076755123,3,0.0
2076755133,3,0.0
2076755143,3,0.0
2076755153,3,0.0
2076755163,3,0.0
2076755173,3,0.0
2076755183,3,0.0
2076755193,3,0.0
2076755203,3,0.0
2076755213,3,0.0
2076755223,3,0.0
2076755233,3,0.0
2076755243,3,0.0
2076755253,3,0.0
2076755263,3,0.0
2076755273,3,0.0
2076755283,3,0.0
2076755293,3,0.0
2076755303,3,0.0
2076755313,3,0.0
2076755323,3,0.0
2076755333,3,0.0
2076755343,3,0.0
2076755353,3,0.0
2076755363,3,0.0
2076755373,3,0.0
2076755383,3,0.0
2076755393,3,0.0
2076755403,3,0.0
2076755413,3,0.0
2076755423,3,0.0
2076755433,3,0.0
2076755443,3,0.0
2076755453,3,0.0
2076755463,3,0.0
2076755473,3,0.0
2076755483,3,0.0
2076755493,3,0.0
2076755503,3,0.0
2076755513,3,0.0
2076755523,3,0.0
2076755533,3,0.0
2076755543,3,0.0
2076755553,3,0.0
2076755563,3,0.0
2076755573,3,0.0
2076755583,3,0.0
2076755593,3,0.0
2076755603,3,0.0
2076755613,3,0.0
2076755623,3,0.0
2076755633,3,0.0
2076755643,3,0.0
2076755653,3,0.0
2076755663,3,0.0
2076755673,3,0.0
2076755683,3,0.0
2076755693,3,0.0
2076755703,3,0.0
2076755713,3,0.0
2076755723,3,0.0
2076755733,3,0.0
2076755743,3,0.0
2076755753,3,0.0
2076755763,3,0.0
2076755773,3,0.0
2076755783,3,0.0
2076755793,3,0.0
2076755803,3,0.0
2076755813,3,0.0
2076755823,3,0.0
2076755833,3,0.0
2076755843,3,0.0
2076755853,3,0.0
2076755863,3,0.0
2076755873,3,0.0
2076755883,3,0.0
