orientation,mtk,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2013221773,0,175.23839,-12.691326,3.250626
2013221783,0,173.88907,-12.133804,3.043762
2013221793,0,172.78839,-11.984775,2.664859
2013221803,0,171.85733,-12.438929,2.599674
2013221813,0,171.10736,-12.502976,2.339573
2013221823,0,170.49745,-12.501879,2.223242
2013221833,0,169.96512,-12.413859,2.368741
2013221843,0,169.4995,-12.230553,2.581446
2013221853,0,169.0561,-11.995178,2.722235
2013221863,0,168.58669,-11.796332,2.75295
2013221873,0,168.09612,-11.595248,2.693673
2013221884,0,167.65121,-11.385303,2.554084
2013221894,0,167.21573,-11.260323,2.45186
2013221904,0,166.78784,-11.191931,2.451557
2013221914,0,166.39044,-11.129068,2.518999
2013221924,0,166.03598,-11.010525,2.603461
2013221934,0,165.72134,-10.864589,2.637077
2013221944,0,165.4526,-10.703183,2.560313
2013221954,0,165.24188,-10.578251,2.345595
2013221964,0,165.09296,-10.558806,2.023038
2013221974,0,165.01549,-10.665745,1.627484
2013221984,0,165.04033,-10.861431,1.148341
2013221994,0,165.19598,-11.060404,0.581519
2013222004,0,165.49289,-11.18953,-0.025855
2013222014,0,165.92932,-11.158596,-0.616502
2013222025,0,166.49486,-11.117207,-1.220326
2013222035,0,167.17685,-11.058138,-1.837608
2013222045,0,167.97687,-10.906113,-2.515735
2013222055,0,168.89207,-10.782743,-3.191362
2013222065,0,169.88898,-10.682572,-3.773585
2013222075,0,170.90947,-10.604521,-4.19359
2013222085,0,171.88081,-10.551009,-4.36558
2013222095,0,172.73813,-10.542668,-4.308146
2013222105,0,173.42456,-10.587366,-4.041903
2013222115,0,173.89056,-10.74398,-3.634892
2013222125,0,174.09804,-11.040335,-3.165194
2013222135,0,174.03331,-11.48708,-2.658047
2013222145,0,173.7012,-12.108682,-2.139714
2013222155,0,173.13617,-12.891417,-1.649397
2013222166,0,172.41074,-13.785913,-1.263388
2013222176,0,171.60464,-14.728776,-0.981125
2013222186,0,170.79109,-15.684477,-0.791517
2013222196,0,170.04393,-16.589516,-0.733927
2013222206,0,169.42456,-17.41348,-0.792426
2013222216,0,168.9925,-18.155903,-0.967675
2013222226,0,168.82443,-18.773054,-1.266392
2013222236,0,169.00053,-19.388624,-1.705477
2013222246,0,169.57755,-20.00574,-2.269948
2013222256,0,170.60126,-20.52329,-2.952243
2013222266,0,172.10204,-20.933884,-3.717765
2013222276,0,174.06693,-21.239979,-4.518702
2013222286,0,176.45158,-21.397945,-5.311054
2013222297,0,179.18967,-21.467962,-6.092976
2013222307,0,182.18765,-21.479824,-6.84829
2013222317,0,185.28923,-21.410536,-7.467705
2013222327,0,188.3718,-21.386765,-7.973949
2013222337,0,191.32718,-21.473007,-8.354706
2013222347,0,194.07852,-21.721533,-8.618966
2013222357,0,196.57736,-22.051464,-8.785618
2013222367,0,198.7941,-22.362219,-8.869452
2013222377,0,200.71747,-22.671644,-8.895924
2013222387,0,202.33969,-22.90741,-8.869128
2013222397,0,203.69997,-23.074928,-8.762437
2013222407,0,204.80524,-23.264927,-8.538576
2013222417,0,205.64764,-23.423048,-8.193496
2013222427,0,206.19855,-23.561216,-7.742576
2013222438,0,206.43076,-23.651352,-7.217763
2013222448,0,206.34694,-23.684948,-6.644952
2013222458,0,205.94472,-23.659794,-6.047228
2013222468,0,205.27962,-23.66358,-5.485409
2013222478,0,204.36765,-23.602432,-4.927715
2013222488,0,203.21439,-23.406904,-4.371921
2013222498,0,201.8432,-23.082521,-3.805527
2013222508,0,200.29926,-22.718445,-3.235437
2013222518,0,198.66048,-22.42336,-2.692483
2013222528,0,196.97337,-22.224497,-2.145155
2013222538,0,195.25026,-22.123857,-1.595766
2013222548,0,193.4761,-22.101374,-1.058599
2013222558,0,191.69797,-22.15125,-0.575721
2013222569,0,189.99066,-22.289936,-0.174218
2013222579,0,188.41228,-22.483572,0.131618
2013222589,0,187.03148,-22.771612,0.288668
2013222599,0,185.88995,-23.068026,0.275241
2013222609,0,185.05977,-23.342733,0.068472
2013222619,0,184.65038,-23.573872,-0.317115
2013222629,0,184.7398,-23.791573,-0.871631
2013222639,0,185.38567,-24.056278,-1.58283
2013222649,0,186.61807,-24.398794,-2.404239
2013222659,0,188.4521,-24.812164,-3.304619
2013222669,0,190.84155,-25.25418,-4.229777
2013222679,0,193.71152,-25.7228,-5.161402
2013222689,0,196.96124,-26.217937,-6.066658
2013222699,0,200.47498,-26.756407,-6.917065
2013222710,0,204.13077,-27.319132,-7.671431
2013222720,0,207.79382,-27.892141,-8.293257
2013222730,0,211.32993,-28.458733,-8.739928
2013222740,0,214.61455,-29.004335,-8.98551
2013222750,0,217.54523,-29.534899,-9.02042
2013222760,0,220.05092,-30.058474,-8.854417
2013222770,0,222.07684,-30.550035,-8.528775
2013222780,0,223.5762,-30.953436,-8.090022
2013222790,0,224.50241,-31.204296,-7.580026
2013222800,0,224.81836,-31.272795,-7.048402
2013222810,0,224.51384,-31.174925,-6.540883
2013222820,0,223.59459,-30.887705,-6.064102
2013222830,0,222.08984,-30.38051,-5.624691
2013222841,0,220.04872,-29.656551,-5.228304
2013222851,0,217.54626,-28.736122,-4.894036
