qmc6308,qst,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2013220137,0,7.55625,-44.287502,-28.0125
2013220157,0,6.9375005,-45.05625,-28.650002
2013220177,0,7.89375,-44.775,-28.575
2013220197,0,8.4375,-44.68125,-27.300001
2013220217,0,9.4125,-44.5875,-27.16875
2013220237,0,9.13125,-44.568752,-27.16875
2013220268,0,11.625,-44.15625,-27.862501
2013220288,0,9.168751,-44.568752,-27.45
2013220308,0,8.925,-44.568752,-27.6375
2013220328,0,8.925,-44.68125,-27.562502
2013220348,0,8.55,-44.68125,-27.35625
2013220368,0,8.118751,-44.756252,-27.075
2013220388,0,8.55,-44.662502,-26.6625
2013220408,0,7.6312504,-44.68125,-26.85
2013220428,0,8.4375,-44.662502,-27.056252
2013220448,0,8.137501,-44.5875,-26.75625
2013220468,0,8.043751,-44.662502,-26.6625
2013220488,0,8.025001,-44.662502,-26.681252
2013220508,0,7.9500003,-44.68125,-26.6625
2013220528,0,7.8750005,-44.68125,-26.681252
2013220548,0,7.8187504,-44.7,-26.681252
2013220568,0,7.7625003,-44.71875,-26.6625
2013220588,0,7.6875005,-44.71875,-26.643751
2013220608,0,7.6125,-44.737503,-26.643751
2013220628,0,7.55625,-44.737503,-26.643751
2013220648,0,7.4812503,-44.737503,-26.625002
2013220668,0,7.4062505,-44.71875,-26.60625
2013220688,0,7.33125,-44.737503,-26.60625
2013220708,0,7.2562504,-44.737503,-26.60625
2013220728,0,7.18125,-44.737503,-26.60625
2013220748,0,7.0875,-44.71875,-26.625002
2013220768,0,7.0125003,-44.71875,-26.625002
2013220788,0,6.9375005,-44.71875,-26.625002
2013220808,0,6.9187503,-44.7,-26.643751
2013220828,0,6.9,-44.7,-26.625002
2013220848,0,6.8625,-44.68125,-26.6625
2013220868,0,6.8625,-44.68125,-26.6625
2013220888,0,6.8625,-44.68125,-26.7
2013220908,0,6.8437505,-44.662502,-26.718752
2013220928,0,6.8625,-44.662502,-26.75625
2013220948,0,6.9,-44.643753,-26.812502
2013220968,0,6.95625,-44.625,-26.868752
2013220988,0,7.0125003,-44.5875,-26.94375
2013221008,0,7.05,-44.550003,-27.056252
2013221028,0,7.1250005,-44.53125,-27.16875
2013221048,0,7.2000003,-44.5125,-27.281252
2013221068,0,7.3125005,-44.5125,-27.393751
2013221088,0,7.5000005,-44.456253,-27.54375
2013221108,0,7.70625,-44.4,-27.69375
2013221128,0,7.9500003,-44.325,-27.862501
2013221148,0,8.231251,-44.193752,-28.0125
2013221168,0,8.53125,-44.0625,-28.181252
2013221188,0,8.868751,-43.93125,-28.368752
2013221208,0,9.13125,-43.818752,-28.518751
2013221228,0,9.3,-43.74375,-28.63125
2013221248,0,9.431251,-43.706253,-28.706251
2013221268,0,9.6,-43.725002,-28.7625
2013221288,0,9.75,-43.78125,-28.7625
2013221308,0,9.900001,-43.912502,-28.66875
2013221328,0,10.012501,-44.0625,-28.575
