location due to GPS and WiFi+Cell,2026-06-10_23-18-08.487_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2013256717,gps,55.53621499999999,37.51146166666667,1,1.3,1,180.5,1,43.27,1,0.75973,1781122728000,2013256652169299
2013257713,gps,55.53622,37.51146333333334,1,1.3,1,180.5,1,16.73,1,0.7442883,1781122729000,2013257652789607
2013258709,gps,55.53622666666667,37.51146166666667,1,1.3,1,180.5,1,1.26,1,0.7247289,1781122730000,2013258649142222
2013259705,gps,55.536235000000005,37.51145833333333,1,1.4,1,180.6,1,353.57,1,0.713405,1781122731000,2013259651811145
2013260281,network,55.5369476,37.5118642,1,58.462,1,186.60000610351562,0,0.0,0,0.0,1781122729993,2013258636000000
2013260717,gps,55.536244999999994,37.51145833333333,1,1.4,1,180.6,1,1.36,1,0.72267,1781122732000,2013260654401530
2013261720,gps,55.536255,37.51145833333333,1,1.4,1,180.6,1,355.87,1,0.7365675,1781122733000,2013261650597838
2013262713,gps,55.53626166666666,37.51146166666667,1,1.5,1,180.6,1,15.26,1,0.73347914,1781122734000,2013262649760376
2013263712,gps,55.536268333333325,37.51146666666667,1,1.5,1,180.6,1,27.41,1,0.7015664,1781122735000,2013263652877838
2013264707,gps,55.536276666666666,37.51147,1,1.5,1,180.6,1,10.82,1,0.6989928,1781122736000,2013264648657222
2013265706,gps,55.53628333333333,37.51147,1,1.4,1,180.6,1,5.53,1,0.69127196,1781122737000,2013265652358761
2013266717,gps,55.53629333333333,37.51146833333333,1,1.4,1,180.79999999999998,1,16.78,1,0.70053697,1781122738000,2013266650709300
2013267706,gps,55.53630499999999,37.511471666666665,1,1.4,1,180.9,1,21.23,1,0.7448031,1781122739000,2013267646250146
2013268711,gps,55.53631666666667,37.51146833333333,1,1.4,1,181.1,1,356.19,1,0.7458325,1781122740000,2013268651498530
2013269717,gps,55.53632833333333,37.511465,1,1.4,1,181.29999999999998,1,0.02,1,0.7674508,1781122741000,2013269650642838
