timestamp[ms],maxboottime[ms],wifinum,wifis[boottime[ms]-bssid-rssi[dbm]-ssid-frequency[mhz]]
1781122692546,2013220958,4,2013220551,52:ff:20:72:6d:b8,-91,,2452,2013220958,50:ff:20:96:1c:ed,-91,Mac,2452,2013220958,f6:31:40:6c:2e:47,-91,TECNO POVA 7 5G,2472,2013220572,52:ff:20:f6:1c:ed,-92,,2452
1781122694204,2013222644,0
1781122695593,2013224003,2,2013224003,d4:9c:53:17:99:bf,-89,Liliya,2452,2013224003,f6:31:40:6c:2e:47,-96,TECNO POVA 7 5G,2472
1781122697051,2013225456,2,2013225456,f6:31:40:6c:2e:47,-94,TECNO POVA 7 5G,2472,2013225456,14:2e:5e:a2:46:c0,-92,MGTS_GPON_E265,2422
1781122730228,2013258636,16,2013258636,2e:17:3d:fc:a5:6e,-96,TECNO SPARK 40 Pro+,2472,2013258636,a0:a3:f0:f3:a3:26,-91,2_4G_MegaFon_FR1000-A324,2462,2013258636,d4:9c:53:17:99:bf,-86,Liliya,2452,2013258636,ba:27:eb:d0:ed:eb,-85,AJ_SoftAPSsid_B827EBD0E5EB,2462,2013258636,84:16:f9:bd:5e:7a,-90,inetcom71,2417,2013258636,54:c2:50:ac:40:f9,-91,MTS_GPON_ac40f8,2442,2013258636,98:da:c4:ac:d7:1c,-91,inetcom-206,2447,2013258636,a0:cf:f5:cc:65:2a,-94,MTS_GPON_D4F1,2447,2013258636,38:d5:47:be:be:a8,-91,LARAN,2412,2013258636,54:c2:50:ac:40:fa,-95,MTS_GPON5_ac40f8,5240,2013258636,98:00:6a:7c:dc:d4,-90,oso10,2457,2013258636,ba:27:eb:fd:4f:82,-79,AJ_SoftAPSsid_B827EBFD4782,2462,2013258636,00:ad:24:e8:88:52,-93,Inetcom_110,2472,2013258636,00:ad:24:e8:88:50,-94,Inetcom_110_5G,5745,2013258636,14:2e:5e:a2:46:c1,-97,MGTS_GPON5_E265,5180,2013258636,14:2e:5e:a2:46:c0,-83,MGTS_GPON_E265,2422
1781122810205,2013338612,1,2013338612,14:2e:5e:a2:46:c0,-94,MGTS_GPON_E265,2422
1781122812572,2013341011,0
1781122814231,2013342672,0
1781122815581,2013343989,2,2013343609,d6:9c:53:77:99:bf,-90,,2452,2013343989,d4:9c:53:17:99:bf,-91,Liliya,2452
1781122817081,2013345493,2,2013345042,d6:9c:53:77:99:bf,-85,,2452,2013345493,d4:9c:53:17:99:bf,-87,Liliya,2452
