timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
507,2077665442,0.0543125,0.0391875,-0.0077,-2.226,3.3979502,8.644051,-1.0875001,-2.3625002,-46.912502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2077665452,0.05335,0.0721875,-0.012925,-2.181,3.3450003,8.68305,-1.0875001,-2.3625002,-46.912502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2077665462,0.044825,0.103125,-0.0290125,-2.181,3.3000002,8.65905,-1.6500001,-2.2687502,-46.537502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2077665473,0.0309375,0.14465,-0.048125,-2.19495,3.3090003,8.652,-1.6500001,-2.2687502,-46.537502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2077665483,0.0149875,0.19373749,-0.062975,-2.22795,3.3760502,8.641951,-1.5375,-2.2875001,-46.55625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2077665493,0.0011,0.24585,-0.064075,-2.3029501,3.4630501,8.644051,-1.5375,-2.2875001,-46.55625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2077665503,-0.009625,0.306625,-0.049225,-2.38695,3.52005,8.69205,-1.4625001,-2.2687502,-46.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2077665513,-0.0127875,0.3427875,-0.031075,-2.43705,3.4770002,9.04395,-1.4625001,-2.2687502,-46.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2077665523,-0.006325,0.32999998,-0.02145,-2.45595,3.3670502,9.348001,-1.29375,-2.2687502,-46.631252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2077665533,0.0031625,0.2864125,-0.02365,-2.52495,3.21795,9.540001,-1.29375,-2.2687502,-46.631252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2077665543,0.007425,0.2278375,-0.033275,-2.571,3.1729503,9.55395,-1.1812501,-2.2687502,-46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2077665553,0.0138875,0.1830125,-0.033275,-2.628,3.31695,9.44205,-1.1812501,-2.2687502,-46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2077665563,0.026675,0.156475,-0.0119624995,-2.6830502,3.5130002,9.304951,-1.0125,-2.2687502,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2077665573,0.0372625,0.14795,0.036025,-2.6950502,3.66105,9.147,-1.0125,-2.2687502,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2077665583,0.0352,0.153175,0.086075,-2.676,3.63,9.09405,-0.88125,-2.2875001,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2077665593,0.01705,0.14795,0.120175,-2.6089501,3.4720502,9.20895,-0.88125,-2.2875001,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2077665604,-0.0127875,0.1181125,0.1255375,-2.5540502,3.288,9.315001,-0.69375,-2.30625,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2077665614,-0.05115,0.0754875,0.1084875,-2.53305,3.216,9.372001,-0.69375,-2.30625,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2077665624,-0.093775,0.0286,0.0903375,-2.53005,3.2040002,9.37695,-0.58125,-2.325,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2077665634,-0.126775,-0.012925,0.07645,-2.52495,3.24705,9.339001,-0.58125,-2.325,-46.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2077665644,-0.14905,-0.0416625,0.0732875,-2.523,3.321,9.22605,-0.4875,-2.3625002,-46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2077665654,-0.1640375,-0.049225,0.07755,-2.5420501,3.4339502,9.06795,-0.4875,-2.3625002,-46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2077665664,-0.1694,-0.0331375,0.0999625,-2.559,3.5130002,8.946,-0.41250002,-2.3812501,-46.612503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2077665674,-0.1640375,-0.0055,0.124437496,-2.53305,3.5149503,8.89305,-0.41250002,-2.3812501,-46.612503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2077665684,-0.1533125,0.0232375,0.1414875,-2.499,3.3979502,8.965051,-0.31875002,-2.3812501,-46.612503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2077665694,-0.1395625,0.0317625,0.1414875,-2.46795,3.2590501,9.118051,-0.31875002,-2.3812501,-46.612503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,2077665704,-0.123475,0.0221375,0.121275,-2.45595,3.1609502,9.243,-0.24375,-2.3812501,-46.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,2077665714,-0.109725,0.004125,0.0946,-2.4540002,3.1249502,9.21195,-0.24375,-2.3812501,-46.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2077665724,-0.100099996,-0.0077,0.0636625,-2.4460502,3.1270502,9.139951,-0.15,-2.3625002,-46.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,2077665735,-0.1023,-0.0171875,0.0317625,-2.4420002,3.11505,9.07005,-0.15,-2.3625002,-46.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2077665745,-0.107525,-0.0108624995,-1.375E-4,-2.47005,3.1560001,9.01095,-0.09375,-2.34375,-46.537502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,2077665755,-0.1117875,-0.0023375,-0.0268125,-2.53005,3.1969502,9.030001,-0.09375,-2.34375,-46.537502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2077665765,-0.1054625,0.0083875,-0.0460625,-2.5879502,3.2209501,9.085051,0.0,-2.325,-46.518753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2077665775,-0.093775,0.01155,-0.0672375,-2.607,3.20895,9.151951,0.0,-2.325,-46.518753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,2077665785,-0.076725,0.00935,-0.099275,-2.6209502,3.1750503,9.150001,-0.0375,-2.2875001,-46.48125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,2077665795,-0.0543125,0.013612499,-0.132275,-2.6860502,3.14895,9.151951,-0.0375,-2.2875001,-46.48125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2077665805,-0.023375,0.0243375,-0.1632125,-2.7769501,3.1729503,9.121051,-0.0,-2.25,-46.443752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,2077665815,0.0202125,0.0413875,-0.182325,-2.88,3.21405,9.1710005,-0.0,-2.25,-46.443752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,2077665825,0.0809875,0.053075,-0.18975,-2.9250002,3.2640002,9.23595,-0.09375,-2.2125,-46.350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,2077665835,0.1480875,0.053075,-0.19085,-2.8960502,3.3000002,9.22395,-0.09375,-2.2125,-46.350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,2077665845,0.212025,0.04675,-0.1876875,-2.8150501,3.2730002,9.17595,-0.09375,-2.15625,-46.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,2077665855,0.260975,0.0297,-0.1876875,-2.7220502,3.2380502,9.066,-0.09375,-2.15625,-46.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,2077665865,0.28875,0.014712499,-0.19305,-2.6209502,3.1729503,8.87895,-0.16875,-2.11875,-46.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,2077665876,0.2908125,0.0083875,-0.199375,-2.5210502,3.1660502,8.7310505,-0.16875,-2.11875,-46.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,2077665886,0.279125,0.0169125,-0.1962125,-2.499,3.2280002,8.544001,-0.22500001,-2.0812502,-46.162502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,2077665896,0.2589125,0.054175,-0.17379999,-2.466,3.3379502,8.42205,-0.22500001,-2.0812502,-46.162502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,2077665906,0.23333749,0.1010625,-0.1387375,-2.36505,3.4480503,8.42595,-0.3375,-2.0812502,-46.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
