linear_acc,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2077666581,3,0.067837,0.032556,0.029263
2077666591,3,0.077126,0.038495,0.013578
2077666601,3,0.086472,0.043629,0.030591
2077666611,3,0.083671,0.056483,0.053777
2077666621,3,0.073768,0.076534,0.04283
2077666631,3,0.058887,0.078529,0.047544
2077666641,3,0.042704,0.045904,0.107563
2077666651,3,0.032439,0.002055,0.171857
2077666661,3,0.028377,-0.022105,0.226807
2077666672,3,0.021999,-0.021004,0.258441
2077666682,3,0.018621,-0.011568,0.28324
2077666692,3,0.020004,-0.002678,0.294779
2077666702,3,0.025835,0.006795,0.293028
2077666712,3,0.029415,0.016034,0.302418
2077666722,3,0.038536,0.023234,0.288541
2077666732,3,0.047875,0.027717,0.27329
2077666742,3,0.057964,0.038773,0.272581
2077666752,3,0.072803,0.055535,0.286954
2077666762,3,0.0841,0.069008,0.304901
2077666772,3,0.092563,0.075318,0.301445
2077666782,3,0.131,0.045761,0.303342
2077666792,3,0.170242,0.006155,0.275171
2077666803,3,0.195506,-0.022145,0.215731
2077666813,3,0.211758,-0.014141,0.129234
2077666823,3,0.209693,0.022078,0.052886
2077666833,3,0.189462,0.059098,0.010321
2077666843,3,0.160188,0.100525,-0.026474
2077666853,3,0.127002,0.146755,-0.062807
2077666863,3,0.101793,0.181122,-0.10777
2077666873,3,0.076518,0.193867,-0.107156
2077666883,3,0.048445,0.187399,-0.048696
2077666893,3,0.017623,0.177692,-0.011693
2077666903,3,-0.009842,0.166415,-0.012611
2077666913,3,-0.019238,0.148072,-0.020304
2077666923,3,-0.015965,0.124331,-0.00143
2077666934,3,-0.003898,0.122002,4.0E-6
2077666944,3,0.0138,0.159085,-0.060585
2077666954,3,0.034216,0.204776,-0.124125
2077666964,3,0.053038,0.232454,-0.166337
2077666974,3,0.075055,0.242211,-0.188424
2077666984,3,0.096628,0.246186,-0.20405
2077666994,3,0.114843,0.252558,-0.19893
2077667004,3,0.132289,0.264679,-0.184682
2077667014,3,0.153587,0.272204,-0.193778
2077667024,3,0.169157,0.278161,-0.186179
2077667034,3,0.183848,0.278713,-0.177736
2077667044,3,0.197197,0.266385,-0.186754
2077667054,3,0.207812,0.247967,-0.214526
2077667064,3,0.221604,0.233297,-0.243062
2077667075,3,0.239532,0.221817,-0.252294
2077667085,3,0.260196,0.213015,-0.259871
2077667095,3,0.291985,0.208655,-0.265613
2077667105,3,0.326675,0.213978,-0.259097
2077667115,3,0.347978,0.217471,-0.244116
2077667125,3,0.362339,0.219626,-0.22862
2077667135,3,0.380404,0.225308,-0.229439
2077667145,3,0.4029,0.236303,-0.236671
2077667155,3,0.428303,0.244077,-0.24354
2077667165,3,0.452393,0.246721,-0.247569
2077667175,3,0.472686,0.244431,-0.247919
2077667185,3,0.48011,0.233022,-0.23696
2077667195,3,0.473535,0.220829,-0.229024
2077667206,3,0.453144,0.203798,-0.210737
2077667216,3,0.430255,0.196749,-0.184296
2077667226,3,0.407602,0.21505,-0.163653
2077667236,3,0.395609,0.239589,-0.141456
2077667246,3,0.385057,0.2619,-0.114634
2077667256,3,0.376871,0.278857,-0.113543
2077667266,3,0.377409,0.2831,-0.135717
2077667276,3,0.384862,0.264404,-0.165461
2077667286,3,0.389995,0.229081,-0.195128
2077667296,3,0.389696,0.18569,-0.223012
2077667306,3,0.374772,0.145999,-0.246724
2077667316,3,0.347318,0.129696,-0.251202
2077667326,3,0.315587,0.125017,-0.233394
2077667337,3,0.288798,0.121912,-0.214935
2077667347,3,0.267941,0.121408,-0.203551
2077667357,3,0.244807,0.117365,-0.198083
2077667367,3,0.217361,0.116749,-0.192369
2077667377,3,0.187041,0.124875,-0.196097
2077667387,3,0.160359,0.13029,-0.207698
2077667397,3,0.145972,0.127982,-0.218894
2077667407,3,0.138612,0.129328,-0.244706
2077667417,3,0.126532,0.146367,-0.290128
2077667427,3,0.109334,0.176661,-0.347535
2077667437,3,0.065185,0.204344,-0.420594
2077667447,3,0.01665,0.195398,-0.393937
2077667457,3,-0.039543,0.208672,-0.340432
2077667468,3,-0.098672,0.232187,-0.315888
2077667478,3,-0.136143,0.234272,-0.311703
2077667488,3,-0.139049,0.234791,-0.313016
2077667498,3,-0.125796,0.235334,-0.307427
2077667508,3,-0.095912,0.24343,-0.309212
2077667518,3,-0.064535,0.241159,-0.334327
2077667528,3,-0.037135,0.220253,-0.35359
2077667538,3,-0.023962,0.196696,-0.369702
2077667548,3,-0.010614,0.169935,-0.374035
2077667558,3,-0.003511,0.159762,-0.339259
2077667568,3,-0.008108,0.164649,-0.299755
2077667578,3,-0.006103,0.164918,-0.28724
2077667588,3,-0.003925,0.180138,-0.296894
2077667599,3,-0.006268,0.215681,-0.32128
2077667609,3,-0.002205,0.254395,-0.371052
2077667619,3,0.011515,0.279364,-0.448155
2077667629,3,0.033409,0.299149,-0.544569
2077667639,3,0.050861,0.324552,-0.636832
2077667649,3,0.063992,0.352218,-0.711537
2077667659,3,0.073923,0.38897,-0.767087
2077667669,3,0.088124,0.419075,-0.817847
2077667679,3,0.104784,0.430964,-0.852389
2077667689,3,0.111663,0.430962,-0.87051
2077667699,3,0.101908,0.424704,-0.871153
2077667709,3,0.090018,0.40846,-0.841596
2077667719,3,0.08523,0.380271,-0.775557
2077667729,3,0.083507,0.346227,-0.692463
2077667740,3,0.102495,0.31382,-0.589596
2077667750,3,0.126305,0.311326,-0.58928
2077667760,3,0.153908,0.273066,-0.634549
2077667770,3,0.194633,0.208876,-0.66853
2077667780,3,0.219552,0.159249,-0.676496
2077667790,3,0.222695,0.121269,-0.677507
2077667800,3,0.224508,0.09561,-0.663695
2077667810,3,0.221361,0.089385,-0.637194
2077667820,3,0.215141,0.100301,-0.598692
2077667830,3,0.213229,0.1121,-0.564954
2077667840,3,0.212466,0.123582,-0.554051
2077667850,3,0.210131,0.125361,-0.574571
2077667860,3,0.21235,0.106546,-0.626101
2077667871,3,0.220318,0.076617,-0.674604
2077667881,3,0.218073,0.064932,-0.68557
2077667891,3,0.211999,0.057245,-0.667592
2077667901,3,0.202927,0.057607,-0.632906
2077667911,3,0.192029,0.0669,-0.577129
2077667921,3,0.185993,0.074589,-0.512716
2077667931,3,0.180078,0.075696,-0.456843
2077667941,3,0.176305,0.061707,-0.416742
2077667951,3,0.169519,0.051472,-0.377639
2077667961,3,0.15745,0.047945,-0.33614
2077667971,3,0.137197,0.055593,-0.286406
2077667981,3,0.115631,0.064777,-0.231934
2077667991,3,0.098506,0.065869,-0.192123
2077668002,3,0.087934,0.052759,-0.172597
2077668012,3,0.077817,0.041377,-0.16751
2077668022,3,0.061488,0.055384,-0.17091
2077668032,3,0.041912,0.091552,-0.166225
2077668042,3,0.029252,0.139131,-0.160753
2077668052,3,0.021869,0.189516,-0.160525
2077668062,3,0.022092,0.240484,-0.159448
2077668072,3,0.017482,0.290198,-0.159545
2077668082,3,0.013028,0.326521,-0.174371
2077668092,3,0.004229,0.334959,-0.209471
2077668102,3,-0.011875,0.311635,-0.256003
2077668112,3,-0.032676,0.266356,-0.30306
2077668122,3,-0.059596,0.215958,-0.339812
2077668133,3,-0.100221,0.178639,-0.349039
2077668143,3,-0.144278,0.156193,-0.33101
2077668153,3,-0.18661,0.175137,-0.295134
2077668163,3,-0.222135,0.232494,-0.259602
2077668173,3,-0.244682,0.298427,-0.244074
2077668183,3,-0.255505,0.357174,-0.234396
2077668193,3,-0.258544,0.404684,-0.220397
2077668203,3,-0.257529,0.422834,-0.198791
2077668213,3,-0.257802,0.416605,-0.163949
2077668223,3,-0.26798,0.406515,-0.111942
2077668233,3,-0.281229,0.393653,-0.048117
2077668243,3,-0.291255,0.381386,0.023052
2077668253,3,-0.297041,0.359378,0.084266
2077668264,3,-0.299115,0.328172,0.131003
2077668274,3,-0.292348,0.288906,0.158049
2077668284,3,-0.284635,0.261196,0.167492
2077668294,3,-0.281785,0.257606,0.174407
2077668304,3,-0.280399,0.272676,0.170555
2077668314,3,-0.274949,0.281476,0.142126
2077668324,3,-0.25833,0.252123,0.094547
2077668334,3,-0.234309,0.185994,0.032478
2077668344,3,-0.21688,0.111445,-0.021262
2077668354,3,-0.205171,0.035972,-0.054615
2077668364,3,-0.193186,-0.028618,-0.065846
2077668374,3,-0.18047,-0.070332,-0.050442
2077668384,3,-0.16851,-0.082762,-0.011432
2077668394,3,-0.154536,-0.067934,0.044356
2077668405,3,-0.129822,-0.043812,0.098692
2077668415,3,-0.095366,-0.030198,0.139159
2077668425,3,-0.050435,-0.039545,0.167064
2077668435,3,0.006003,-0.079136,0.171448
2077668445,3,0.06271,-0.143499,0.162505
2077668455,3,0.110565,-0.238786,0.148391
2077668465,3,0.140933,-0.35958,0.139909
2077668475,3,0.149904,-0.47786,0.154385
2077668485,3,0.137417,-0.578996,0.174456
2077668495,3,0.112423,-0.664119,0.182916
2077668505,3,0.089045,-0.729024,0.166955
2077668515,3,0.072704,-0.774373,0.125902
2077668525,3,0.070677,-0.804649,0.065862
2077668536,3,0.073014,-0.808504,-4.6E-5
2077668546,3,0.072967,-0.779729,-0.058519
2077668556,3,0.074335,-0.728107,-0.102041
2077668566,3,0.084815,-0.670145,-0.13322
2077668576,3,0.098497,-0.616497,-0.155992
2077668586,3,0.114168,-0.578047,-0.168081
2077668596,3,0.132259,-0.555013,-0.171559
2077668606,3,0.141114,-0.522286,-0.152761
2077668616,3,0.132619,-0.473566,-0.11244
2077668626,3,0.112735,-0.414415,-0.066074
2077668636,3,0.092295,-0.357006,-0.014999
2077668646,3,0.078497,-0.321677,0.02752
2077668656,3,0.068671,-0.304268,0.057131
2077668667,3,0.056916,-0.296342,0.07999
2077668677,3,0.040872,-0.289364,0.103959
2077668687,3,0.02593,-0.279439,0.128753
2077668697,3,0.011805,-0.264157,0.140543
2077668707,3,-0.006005,-0.237566,0.142314
2077668717,3,-0.019744,-0.198863,0.133515
2077668727,3,-0.031501,-0.14447,0.11773
