stk3a5x_als,sensortek,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2077711606,3,0.0
2077711616,3,0.0
2077711626,3,0.0
2077711636,3,0.0
2077711646,3,0.0
2077711656,3,0.0
2077711666,3,0.0
2077711676,3,0.0
2077711686,3,0.0
2077711696,3,0.0
2077711706,3,0.0
2077711716,3,0.0
2077711726,3,0.0
2077711736,3,0.0
2077711746,3,0.0
2077711756,3,0.0
2077711766,3,0.0
2077711776,3,0.0
2077711786,3,0.0
2077711796,3,0.0
2077711806,3,0.0
2077711816,3,0.0
2077711826,3,0.0
2077711836,3,0.0
2077711846,3,0.0
2077711856,3,0.0
2077711866,3,0.0
2077711876,3,0.0
2077711886,3,0.0
2077711896,3,0.0
2077711906,3,0.0
2077711916,3,0.0
2077711926,3,0.0
2077711936,3,0.0
2077711946,3,0.0
2077711956,3,0.0
2077711966,3,0.0
2077711976,3,0.0
2077711986,3,0.0
2077711996,3,0.0
2077712006,3,0.0
2077712016,3,0.0
2077712026,3,0.0
2077712036,3,0.0
2077712046,3,0.0
2077712056,3,0.0
2077712066,3,0.0
2077712076,3,0.0
2077712086,3,0.0
2077712096,3,0.0
2077712106,3,0.0
2077712116,3,0.0
2077712126,3,0.0
2077712136,3,0.0
2077712146,3,0.0
2077712156,3,0.0
2077712166,3,0.0
2077712176,3,0.0
2077712186,3,0.0
2077712196,3,0.0
2077712206,3,0.0
2077712216,3,0.0
2077712226,3,0.0
2077712236,3,0.0
2077712246,3,0.0
2077712256,3,0.0
2077712266,3,0.0
2077712276,3,0.0
2077712286,3,0.0
2077712296,3,0.0
2077712306,3,0.0
2077712316,3,0.0
2077712326,3,0.0
2077712336,3,0.0
2077712346,3,0.0
2077712356,3,0.0
2077712366,3,0.0
2077712376,3,0.0
2077712386,3,0.0
2077712396,3,0.0
2077712406,3,0.0
2077712416,3,0.0
2077712426,3,0.0
2077712436,3,0.0
2077712446,3,0.0
2077712456,3,0.0
2077712466,3,0.0
2077712476,3,0.0
2077712486,3,0.0
2077712496,3,0.0
2077712506,3,0.0
2077712516,3,0.0
2077712526,3,0.0
2077712536,3,0.0
2077712546,3,0.0
2077712556,3,0.0
2077712566,3,0.0
2077712576,3,0.0
2077712586,3,0.0
2077712596,3,0.0
2077712606,3,0.0
2077712616,3,0.0
2077712626,3,0.0
2077712636,3,0.0
2077712646,3,0.0
2077712656,3,0.0
2077712666,3,0.0
2077712676,3,0.0
2077712686,3,0.0
2077712696,3,0.0
2077712706,3,0.0
2077712716,3,0.0
2077712726,3,0.0
2077712736,3,0.0
2077712746,3,0.0
2077712756,3,0.0
2077712766,3,0.0
2077712776,3,0.0
2077712786,3,0.0
2077712796,3,0.0
2077712806,3,0.0
2077712816,3,0.0
2077712826,3,0.0
2077712836,3,0.0
2077712846,3,0.0
2077712856,3,0.0
2077712866,3,0.0
2077712876,3,0.0
2077712886,3,0.0
2077712896,3,0.0
2077712906,3,0.0
2077712916,3,0.0
2077712926,3,0.0
2077712936,3,0.0
2077712946,3,0.0
2077712956,3,0.0
2077712966,3,0.0
2077712976,3,0.0
2077712986,3,0.0
2077712996,3,0.0
2077713006,3,0.0
2077713016,3,0.0
2077713026,3,0.0
2077713036,3,0.0
2077713046,3,0.0
2077713056,3,0.0
2077713066,3,0.0
2077713076,3,0.0
2077713086,3,0.0
2077713096,3,0.0
2077713106,3,0.0
2077713116,3,0.0
