game_rotvec,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2083938453,3,0.506689,0.01104,-0.006491,0.862033
2083938463,3,0.497651,0.013153,-0.007546,0.867244
2083938473,3,0.495657,0.012392,-0.007073,0.8684
2083938483,3,0.501402,0.013073,-0.007577,0.865082
2083938493,3,0.505936,0.015923,-0.009341,0.862373
2083938503,3,0.508816,0.014071,-0.008318,0.860719
2083938514,3,0.51047,0.012939,-0.007683,0.859763
2083938524,3,0.515704,0.013818,-0.008319,0.856614
2083938534,3,0.52595,0.012833,-0.007938,0.850381
2083938544,3,0.539204,0.013855,-0.008871,0.842014
2083938554,3,0.549504,0.015077,-0.009919,0.835295
2083938564,3,0.550025,0.014484,-0.009541,0.834967
2083938574,3,0.535932,0.015951,-0.010128,0.844049
2083938584,3,0.521062,0.013667,-0.008344,0.853368
2083938594,3,0.509504,0.013895,-0.008228,0.860316
2083938604,3,0.505492,0.015155,-0.00888,0.862652
2083938614,3,0.505652,0.017121,-0.010038,0.862508
2083938624,3,0.506063,0.016829,-0.009408,0.86228
2083938634,3,0.506577,0.016644,-0.008848,0.861988
2083938645,3,0.507034,0.016523,-0.00846,0.861725
2083938655,3,0.507366,0.016249,-0.008278,0.861537
2083938665,3,0.507684,0.015665,-0.008296,0.86136
2083938675,3,0.508059,0.014725,-0.008467,0.861154
2083938685,3,0.5087,0.013629,-0.008736,0.860791
2083938695,3,0.509713,0.012573,-0.008961,0.860205
2083938705,3,0.51092,0.011783,-0.009098,0.859499
2083938715,3,0.51215,0.01144,-0.009182,0.85877
2083938725,3,0.51309,0.011405,-0.009274,0.858208
2083938735,3,0.513682,0.011359,-0.009493,0.857852
2083938745,3,0.514169,0.011078,-0.009907,0.85756
2083938755,3,0.514793,0.010476,-0.010534,0.857185
2083938765,3,0.515686,0.009652,-0.011286,0.856648
2083938775,3,0.516777,0.008824,-0.012021,0.855989
2083938786,3,0.517887,0.008199,-0.012628,0.855316
2083938796,3,0.518904,0.007891,-0.013093,0.854695
2083938806,3,0.519666,0.007835,-0.013487,0.854226
2083938816,3,0.520215,0.007827,-0.013878,0.853886
2083938826,3,0.520631,0.007718,-0.014348,0.853626
2083938836,3,0.521026,0.007372,-0.014826,0.85338
2083938846,3,0.521367,0.006886,-0.015274,0.853167
2083938856,3,0.521739,0.006414,-0.015654,0.852937
2083938866,3,0.522123,0.006026,-0.015952,0.852699
2083938876,3,0.522466,0.005679,-0.016198,0.852486
2083938886,3,0.522767,0.005339,-0.016465,0.852299
2083938896,3,0.523029,0.00489,-0.016707,0.852137
2083938906,3,0.523278,0.004367,-0.016894,0.851982
