linear_acc,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2083940277,3,0.177883,0.558768,0.229344
2083940287,3,0.173974,0.614034,0.275221
2083940297,3,0.165547,0.675868,0.299345
2083940307,3,0.155996,0.724698,0.302172
2083940317,3,0.16751,0.769825,0.316948
2083940327,3,0.176912,0.817356,0.330875
2083940337,3,0.16994,0.859338,0.344698
2083940347,3,0.16232,0.877219,0.350713
2083940357,3,0.158395,0.879839,0.349651
2083940367,3,0.154999,0.886853,0.341395
2083940377,3,0.155794,0.894506,0.32349
2083940387,3,0.157963,0.892968,0.299015
2083940398,3,0.162634,0.875328,0.279945
2083940408,3,0.186547,0.833509,0.291504
2083940418,3,0.218063,0.779813,0.315883
2083940428,3,0.234209,0.732771,0.327022
2083940438,3,0.224334,0.706757,0.318887
2083940448,3,0.192619,0.70178,0.290161
2083940458,3,0.1638,0.685602,0.244323
2083940468,3,0.155429,0.629884,0.186265
2083940478,3,0.150392,0.549748,0.121941
2083940488,3,0.136402,0.464187,0.053627
2083940498,3,0.115442,0.377734,-0.013728
2083940508,3,0.084182,0.301165,-0.078148
2083940518,3,0.054704,0.229759,-0.143921
2083940528,3,0.034122,0.159866,-0.202413
2083940539,3,0.019509,0.091565,-0.243014
2083940549,3,-0.003865,0.034242,-0.258001
2083940559,3,-0.008391,-0.014232,-0.238387
2083940569,3,-0.005181,-0.063547,-0.216376
2083940579,3,-0.003123,-0.124706,-0.194872
2083940589,3,0.014228,-0.208047,-0.173199
2083940599,3,0.041964,-0.303833,-0.136516
2083940609,3,0.069389,-0.386528,-0.092741
2083940619,3,0.084241,-0.450767,-0.059444
2083940629,3,0.097337,-0.499797,-0.030636
2083940639,3,0.111133,-0.531997,0.007413
2083940649,3,0.122872,-0.542881,0.056432
2083940659,3,0.133221,-0.549355,0.101648
2083940670,3,0.144756,-0.571133,0.129713
2083940680,3,0.1506,-0.598324,0.145015
2083940690,3,0.147806,-0.620204,0.150361
2083940700,3,0.138995,-0.63758,0.127886
2083940710,3,0.124858,-0.648481,0.083666
2083940720,3,0.11987,-0.657201,0.025816
2083940730,3,0.122392,-0.649302,-0.020718
2083940740,3,0.125686,-0.615465,-0.041666
2083940750,3,0.128768,-0.566114,-0.049932
2083940760,3,0.132703,-0.50384,-0.05297
2083940770,3,0.138532,-0.428163,-0.05291
2083940780,3,0.1393,-0.348212,-0.054012
2083940790,3,0.132701,-0.277357,-0.051956
2083940800,3,0.121164,-0.218884,-0.04546
2083940811,3,0.11053,-0.175682,-0.03624
2083940821,3,0.100618,-0.146036,-0.01003
2083940831,3,0.090646,-0.11153,0.031815
2083940841,3,0.08203,-0.065984,0.071484
2083940851,3,0.074945,-0.01531,0.098048
2083940861,3,0.069533,0.031166,0.104232
2083940871,3,0.063798,0.073966,0.097815
2083940881,3,0.056082,0.09965,0.078699
2083940891,3,0.046079,0.116559,0.055489
2083940901,3,0.029074,0.122936,0.02262
2083940911,3,0.006276,0.122546,-0.014145
2083940921,3,-0.022432,0.114316,-0.033087
2083940931,3,-0.049421,0.10071,-0.039239
2083940942,3,-0.070438,0.075653,-0.048055
2083940952,3,-0.089869,0.037409,-0.056895
2083940962,3,-0.108862,-0.001675,-0.058796
2083940972,3,-0.127887,-0.025664,-0.053229
2083940982,3,-0.140999,-0.035408,-0.052352
2083940992,3,-0.144594,-0.035733,-0.052288
2083941002,3,-0.140894,-0.030118,-0.044831
2083941012,3,-0.130656,-0.027798,-0.039823
2083941022,3,-0.120486,-0.026004,-0.032305
2083941032,3,-0.116691,-0.03351,-0.034336
2083941042,3,-0.117806,-0.065179,-0.043685
2083941052,3,-0.120102,-0.118162,-0.029457
2083941062,3,-0.13043,-0.177721,0.007845
2083941073,3,-0.149866,-0.23673,0.05084
2083941083,3,-0.163116,-0.288472,0.100623
2083941093,3,-0.173525,-0.322588,0.146833
2083941103,3,-0.183192,-0.339919,0.18559
2083941113,3,-0.19099,-0.349699,0.204081
2083941123,3,-0.194355,-0.350244,0.194421
2083941133,3,-0.196217,-0.342573,0.169136
2083941143,3,-0.195026,-0.333946,0.124391
2083941153,3,-0.189859,-0.325638,0.072953
2083941163,3,-0.185278,-0.303095,0.037038
2083941173,3,-0.179443,-0.270569,0.002304
2083941183,3,-0.182691,-0.212433,-0.03525
2083941193,3,-0.19608,-0.140386,-0.061208
2083941203,3,-0.204365,-0.069659,-0.060905
2083941214,3,-0.211887,-8.83E-4,-0.036019
2083941224,3,-0.218287,0.067352,-0.015152
2083941234,3,-0.226919,0.126346,-0.004588
2083941244,3,-0.240656,0.184011,5.43E-4
2083941254,3,-0.250624,0.248404,0.010139
2083941264,3,-0.238487,0.292895,6.6E-5
2083941274,3,-0.208858,0.313037,-0.021973
2083941284,3,-0.197604,0.338601,-0.049565
2083941294,3,-0.210564,0.369201,-0.081853
2083941304,3,-0.237851,0.397706,-0.103918
2083941314,3,-0.285027,0.441066,-0.110651
2083941324,3,-0.342816,0.487631,-0.100524
2083941334,3,-0.382087,0.638719,0.076703
2083941345,3,-0.341679,1.016821,0.400509
2083941355,3,-0.198644,0.963621,0.221319
2083941365,3,-0.111925,0.946088,0.096291
2083941375,3,-0.07626,0.902439,0.038662
2083941385,3,-0.065988,0.803608,-0.03898
2083941395,3,-0.085224,0.713436,-0.152874
2083941405,3,-0.124746,0.658727,-0.272591
2083941415,3,-0.162429,0.615791,-0.353297
2083941425,3,-0.200747,0.578121,-0.39973
2083941435,3,-0.238681,0.538664,-0.434067
2083941445,3,-0.28799,0.51259,-0.455727
2083941455,3,-0.329352,0.464085,-0.450007
2083941465,3,-0.33735,0.361309,-0.427554
2083941475,3,-0.32549,0.226735,-0.395673
2083941486,3,-0.296656,0.088237,-0.343034
2083941496,3,-0.258457,-0.033732,-0.271873
2083941506,3,-0.224962,-0.12237,-0.20275
2083941516,3,-0.191589,-0.188493,-0.151091
2083941526,3,-0.150334,-0.243818,-0.12298
2083941536,3,-0.107817,-0.265028,-0.102214
2083941546,3,-0.062823,-0.251861,-0.065235
2083941556,3,-0.026699,-0.236669,-0.041654
2083941566,3,-0.014336,-0.214363,-0.027002
2083941576,3,-0.020343,-0.200411,-0.020772
2083941586,3,-0.018892,-0.222323,-0.024789
2083941596,3,-0.004707,-0.270243,-0.038921
2083941606,3,0.020559,-0.338841,-0.06108
2083941697,3,0.063972,-0.274364,0.075334
2083941707,3,-0.325721,3.018464,0.37408
2083941717,3,-0.116958,2.281037,0.3955
2083941727,3,0.12202,0.867621,0.668983
2083941737,3,0.246721,0.018071,0.658644
2083941748,3,0.280982,-0.454262,0.480857
2083941758,3,0.261346,-0.73642,0.07627
2083941768,3,0.225552,-0.830987,-0.265063
2083941778,3,0.184231,-0.715489,-0.337119
2083941788,3,0.150073,0.338823,-0.212909
2083941798,3,0.051636,1.538267,0.09247
2083941808,3,0.11376,1.150465,0.451945
2083941818,3,0.125887,0.541364,0.396645
2083941828,3,0.07735,0.360544,0.203185
2083941838,3,0.026647,0.561594,0.052262
2083941848,3,0.094243,0.013761,-0.128502
2083941858,3,0.561297,-3.129102,-0.305023
2083941868,3,0.395928,-2.468313,-0.320709
2083941878,3,0.126686,-0.985204,-0.672513
2083941889,3,-0.043457,0.052742,-0.76105
2083941899,3,-0.128777,0.652123,-0.608519
2083941909,3,-0.162377,0.902979,-0.223467
2083941919,3,-0.17313,0.919518,0.080504
2083941929,3,-0.163654,0.794878,0.177348
2083941939,3,-0.134861,-0.182046,0.166227
2083941949,3,-0.046931,-1.077778,0.163705
2083941959,3,-0.075481,-0.670778,0.196044
2083941969,3,-0.093255,0.00356,0.220202
2083941979,3,-0.082029,0.338731,0.224349
2083941989,3,-0.071064,0.242197,0.154846
2083941999,3,-0.02205,-0.095741,0.048165
2083942009,3,0.029736,-0.23183,-0.028473
2083942020,3,0.036946,-0.061847,-0.018886
2083942030,3,0.022151,0.065199,0.04748
2083942040,3,0.016577,0.015437,0.082599
2083942050,3,0.017658,-0.030891,0.038434
2083942060,3,0.022921,-0.031581,-0.012176
2083942070,3,0.03427,-0.01891,-0.031901
2083942080,3,0.040588,-7.25E-4,-0.003421
2083942090,3,0.03365,0.004362,0.035568
2083942100,3,0.00975,-0.005903,0.046922
2083942110,3,-0.005047,0.003217,0.016725
2083942120,3,-0.003881,0.010577,-0.031382
2083942130,3,-0.001449,6.38E-4,-0.064342
2083942140,3,-3.4E-4,0.006436,-0.047985
2083942151,3,-0.008351,0.013555,-0.019231
2083942161,3,-0.023783,0.009773,-9.17E-4
2083942171,3,-0.038295,0.007966,-0.00489
2083942181,3,-0.046344,0.009862,-0.019359
2083942191,3,-0.048775,0.007486,-0.029641
2083942201,3,-0.043423,0.010741,-0.034395
2083942211,3,-0.03867,0.016169,-0.040975
2083942221,3,-0.029933,0.007003,-0.047293
2083942231,3,-0.008967,-0.007737,-0.073874
2083942241,3,0.021356,-0.007478,-0.122859
2083942251,3,0.046229,0.004368,-0.174027
2083942261,3,0.049366,0.007278,-0.151459
2083942271,3,0.039255,0.001516,-0.078903
2083942281,3,0.021739,-0.014085,0.011686
2083942292,3,0.002868,-0.021005,0.104485
2083942302,3,-0.013257,-0.001874,0.161974
2083942312,3,-0.016005,0.014875,0.186944
2083942322,3,-0.01447,0.013492,0.182365
2083942332,3,-0.005851,-0.005319,0.164215
2083942342,3,0.016915,-0.026082,0.133036
