timestamp[ms],maxboottime[ms],wifinum,wifis[boottime[ms]-bssid-rssi[dbm]-ssid-frequency[mhz]]
1781193410894,2083939301,10,2083939300,bc:ee:7b:e5:3a:ec,-80,HomeSweetHome2,2472,2083939301,d6:9c:53:1c:63:ab,-75,Guest,2452,2083939301,f0:a8:82:f5:f2:1c,-77,Moscow_WiFi_Free,2462,2083938528,e6:fa:c4:69:82:a5,-79,,2422,2083939300,7c:13:1d:76:da:a4,-78,Beeline_2G_F24274,2462,2083939300,7c:13:1d:76:da:a5,-91,Beeline_5G_F24274,5200,2083939300,50:ff:20:19:54:b6,-76,Citadel,2427,2083939301,10:bb:f3:08:4e:20,-77,WIFI_GEELY_DVR,2437,2083939300,30:95:87:fc:7f:86,-76,70mai_d08_7f86,2437,2083939301,b2:00:73:4c:eb:fd,-92,DIRECT-BMW 11907,5220
1781193412374,2083940777,10,2083940777,bc:ee:7b:e5:3a:ec,-82,HomeSweetHome2,2472,2083940777,8a:b6:bd:6f:79:f6,-87,HS015231,5745,2083940777,5c:3a:3d:cb:3b:e5,-89,MGTS_GPON_0412,2412,2083940777,1c:3b:f3:01:d6:2e,-85,OnLime-365_2.4GHz-EXT,2417,2083940325,f2:a8:82:f5:f2:1c,-83,,2462,2083940777,36:01:6c:58:5f:d0,-98,iPhone Артур,5220,2083939939,f2:a7:31:40:66:50,-89,,2412,2083940777,10:bb:f3:08:4e:20,-69,WIFI_GEELY_DVR,2437,2083940777,30:95:87:fc:7f:86,-74,70mai_d08_7f86,2437,2083940777,b2:00:73:4c:eb:fd,-86,DIRECT-BMW 11907,5220
1781193413924,2083942327,11,2083942327,5c:3a:3d:cb:3b:e7,-97,MGTS_GPON5_0412,5220,2083942327,8a:b6:bd:6f:79:f6,-97,HS015231,5745,2083942327,5c:3a:3d:cb:3b:e5,-85,MGTS_GPON_0412,2412,2083942327,1c:3b:f3:01:d6:2e,-81,OnLime-365_2.4GHz-EXT,2417,2083942327,f2:24:f9:cc:d9:55,-76,RAD+30194319941,2442,2083942327,7c:13:1d:76:da:a5,-92,Beeline_5G_F24274,5200,2083942327,54:c2:50:f3:a0:49,-87,MTS_GPON_f3a048,2427,2083942327,ec:f0:fe:a1:a6:ad,-85,Onlime530,2412,2083942327,10:bb:f3:08:4e:20,-70,WIFI_GEELY_DVR,2437,2083942327,30:95:87:fc:7f:86,-75,70mai_d08_7f86,2437,2083942327,f4:1e:57:c1:fa:70,-93,vds_vkus_9108,5300
1781193415375,2083943772,13,2083943772,b8:59:c8:14:51:ff,-88,70mai_Pro Plus+_51ff,2412,2083943772,6c:5a:b0:33:d3:f0,-77,TP-Link_D3F0,2462,2083943772,42:5a:56:d2:63:30,-81,HUAWEI_B535_63D2,2447,2083943771,7c:13:1d:76:da:a5,-92,Beeline_5G_F24274,5200,2083943772,b4:e5:4c:c4:5c:34,-77,RT-WiFi-5C33,2457,2083943772,54:af:97:94:d4:60,-98,Gena_5G,5220,2083943772,30:95:87:fc:7f:86,-72,70mai_d08_7f86,2437,2083942983,7e:13:1d:66:da:a5,-91,,5200,2083943771,e4:fa:c4:69:82:a5,-75,224QWERTY2,2422,2083943035,e6:fa:c4:69:82:a5,-76,,2422,2083943772,66:fe:15:27:45:29,-95,HS-009530,5745,2083943772,10:bb:f3:08:4e:20,-73,WIFI_GEELY_DVR,2437,2083943772,84:20:96:8c:e3:6c,-77,70mai_d01_E36C,2412
1781193436928,2083965329,11,2083965329,48:7a:ff:31:13:68,-91,Hyundai_fgD4,5745,2083964741,82:2a:a8:a1:88:84,-87,,2462,2083964617,d6:9c:53:7c:63:ab,-78,,2452,2083964130,e6:fa:c4:69:82:a5,-82,,2422,2083965329,54:c2:50:b1:83:e1,-88,MTS_GPON_b183e0,2427,2083965329,6c:4c:bc:fd:9f:31,-82,HOME_EXT,2437,2083965329,7c:13:1d:73:cf:98,-78,MGTS_GPON_F3EC,2452,2083965329,f0:a8:82:f5:ed:f0,-70,Moscow_WiFi_Free,2462,2083965329,84:20:96:8c:e3:6c,-65,70mai_d01_E36C,2412,2083965329,50:ff:20:98:62:27,-81,lux apart,2432,2083965329,54:c2:50:f6:af:12,-96,MTS_GPON5_f6af10,5200
1781193517033,2084045426,25,2084045426,78:b2:13:6d:f9:01,-98,MGTS_GPON5_6829,5240,2084045426,04:5e:a4:bc:f9:d0,-73,Dungeon_Wi-Fi,2447,2084045426,10:50:72:94:5f:00,-73,Beeline_2G_FF222F,2457,2084045426,36:01:6c:58:5f:d0,-97,iPhone Артур,5220,2084045426,50:ff:20:37:c8:f5,-95,Keenetic-3297,5805,2084045426,50:ff:20:37:c8:f3,-77,Keenetic-3297,2437,2084045426,78:94:b4:a8:2a:84,-96,238_5G,5220,2084044693,12:50:72:a4:5f:00,-74,,2457,2084045426,7a:9a:18:bb:71:c5,-87,WiFi Guest,2447,2084045426,bc:fd:0c:4f:6f:25,-72,70mai_d06_6f25,2437,2084045426,d8:d7:75:6e:aa:d0,-91,COMHEM_6eaaca-5G,5180,2084043993,42:ed:00:30:28:1d,-98,,5200,2084045426,d8:d7:75:6e:aa:cf,-84,COMHEM_6eaaca,2412,2084044404,52:ff:20:77:c8:f3,-75,,2437,2084045426,12:52:1c:0c:25:fd,-80,RAD+30141861915,2412,2084045426,04:5e:a4:bc:f9:cb,-91,Dungeon_Wi-fi,5765,2084045426,30:95:87:fc:7f:86,-76,70mai_d08_7f86,2437,2084045426,b0:a7:b9:b1:a2:87,-77,Tower,2432,2084045426,b0:a7:b9:b1:a2:89,-90,Tower_5G,5200,2084045426,44:27:f3:e3:8c:df,-71,70mai_A810_8cdf,2412,2084045426,58:70:c6:f3:fe:f9,-75,YICarCam_f3fef9,2432,2084045426,52:ff:20:89:54:b6,-91,Citadel,5745,2084045426,78:9a:18:bb:71:c5,-86,K-L 2.4,2447,2084045426,48:7a:ff:5c:5e:a8,-86,Kia_j3pB,5745,2084045426,f4:1e:57:c1:fa:70,-66,vds_vkus_9108,5300
1781193530934,2084059319,18,2084059319,44:f7:70:b5:6e:5b,-91,PhoenixBro,5200,2084059319,c4:27:95:bd:0f:3c,-81,Thom_D0045661,2412,2084058865,52:ff:20:72:66:d0,-77,,2452,2084058466,9a:03:8e:60:27:ab,-97,,5180,2084059319,6a:32:3e:33:17:cf,-80,HONOR X9d,5745,2084059319,e4:47:b3:f3:65:7e,-96,MGTS_GPON5_8D65,5240,2084059319,98:03:8e:60:27:ab,-98,TP-Link_3768,5180,2084059319,50:ff:20:37:c8:f3,-73,Keenetic-3297,2437,2084059319,34:60:f9:16:4d:8b,-94,RoMashki 5G,5240,2084058596,52:ff:20:71:87:0d,-73,,2422,2084059319,10:a3:b8:39:e6:d9,-77,RT-WiFi-E6D8,2467,2084059319,52:ff:20:89:54:b6,-94,Citadel,5745,2084058477,52:ff:20:fa:39:61,-79,,2412,2084059319,50:ff:20:aa:39:63,-89,Target-x,5805,2084059319,e0:0e:e4:d0:52:99,-97,MGTS_GPON5_B5F3,5200,2084059319,bc:fd:0c:4f:6f:25,-77,70mai_d06_6f25,2437,2084059319,f4:1e:57:c1:fa:70,-72,vds_vkus_9108,5300,2084059319,50:ff:20:28:78:8a,-74,Keenetic-6342,5745
1781193532473,2084060874,18,2084060874,04:5e:a4:bc:f9:d0,-79,Dungeon_Wi-Fi,2447,2084060874,44:f7:70:b5:6e:5b,-91,PhoenixBro,5200,2084060874,6a:32:3e:33:17:cf,-69,HONOR X9d,5745,2084060874,00:0e:8f:9e:59:c8,-80,112,2412,2084060687,52:ff:20:72:66:d2,-95,,5745,2084060874,30:95:87:fc:7f:86,-77,70mai_d08_7f86,2437,2084060874,60:ce:86:16:e6:7a,-79,Beeline_2G_650,2457,2084060874,c2:9f:db:2f:77:11,-81,werwolfdd,2412,2084060300,52:ff:20:48:78:88,-73,,2447,2084060874,52:ff:20:89:54:b6,-87,Citadel,5745,2084060874,fc:e8:c0:41:e9:84,-80,ONEAIR ASP-100,2412,2084060874,50:ff:20:aa:39:63,-91,Target-x,5805,2084060874,30:de:4b:f8:1c:e7,-83,179,2457,2084060874,50:ff:20:aa:39:61,-78,Target-x,2412,2084060184,4a:22:54:ae:be:f8,-82,,2437,2084060874,10:50:72:6b:43:20,-81,MGTS_GPON_F2BD,2447,2084060874,08:d5:9d:83:dc:8f,-98,AKADO-DC88-5G,5180,2084060874,f4:1e:57:c1:fa:70,-74,vds_vkus_9108,5300
1781193533953,2084062344,18,2084062344,44:f7:70:b5:6e:5b,-96,PhoenixBro,5200,2084062344,44:f7:70:b5:6e:5a,-78,PhoenixBro,2437,2084062344,6a:32:3e:33:17:cf,-59,HONOR X9d,5745,2084062344,e4:47:b3:f3:65:7e,-96,MGTS_GPON5_8D65,5240,2084062344,a0:cf:f5:cd:42:f0,-94,MTS_GPON5_F9E7,5240,2084062344,50:ff:20:37:c8:f3,-74,Keenetic-3297,2437,2084062167,52:ff:20:2b:78:8a,-91,,5745,2084062344,30:95:87:fc:7f:86,-80,70mai_d08_7f86,2437,2084062344,a0:cf:f5:c7:5a:10,-80,MGTS_GPON_FDC2,2427,2084062344,54:c2:50:93:06:79,-78,MTS_GPON_930678,2457,2084062344,50:ff:20:42:66:d2,-96,ky6uk5.0,5745,2084062344,14:c2:4d:1a:0c:a7,-97,MTS_HOME-5_3995,5180,2084061570,52:ff:20:79:54:b6,-80,,2427,2084062344,50:ff:20:28:78:88,-79,Keenetic-6342,2447,2084062344,54:c2:50:93:06:7a,-96,MTS_GPON5_930678,5220,2084062344,cc:d8:43:cc:41:a5,-96,Xiaomi_2E00,5240,2084062344,f4:1e:57:c1:fa:70,-78,vds_vkus_9108,5300,2084062344,50:ff:20:28:78:8a,-91,Keenetic-6342,5745
1781193535438,2084063831,20,2084063831,44:f7:70:b5:6e:5b,-94,PhoenixBro,5200,2084063831,10:47:80:5d:4f:bf,-84,mgts24-TEST,2452,2084063378,52:ff:20:72:66:d0,-75,,2452,2084063831,40:ed:00:30:28:1d,-78,Tower,2432,2084063831,6a:32:3e:33:17:cf,-74,HONOR X9d,5745,2084063831,98:03:8e:60:27:ab,-98,TP-Link_3768,5180,2084063831,54:c2:50:ac:0a:7a,-96,Etamin1,5200,2084063091,52:ff:20:7c:06:28,-97,,5220,2084063013,4a:22:54:53:b8:75,-97,,5200,2084063831,00:0e:8f:9e:59:c8,-72,112,2412,2084063831,54:c2:50:90:80:c2,-95,MTS_GPON5_9080c0,5240,2084063831,04:71:53:79:11:19,-94,beeline_5G_104,5200,2084063831,f0:2f:74:bd:54:90,-72,WIFI36,2417,2084063831,50:ff:20:5c:06:28,-96,37,5220,2084063831,50:ff:20:42:66:d0,-75,ky6uk2.4,2452,2084063831,52:ff:20:89:54:b6,-89,Citadel,5745,2084063831,3c:78:95:c1:37:66,-70,TP-Link_3768,2442,2084063831,fc:e8:c0:41:e9:84,-79,ONEAIR ASP-100,2412,2084063831,48:22:54:63:b8:77,-96,Home,5200,2084063831,50:ff:20:28:78:8a,-84,Keenetic-6342,5745
