orientation,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2083940599,3,172.20317,-93.115616,5.589179
2083940609,3,172.0206,-93.06286,5.890613
2083940619,3,171.82568,-93.018486,6.156384
2083940629,3,171.6155,-92.958336,6.436123
2083940639,3,171.3914,-92.79842,6.740496
2083940649,3,171.1569,-92.50924,7.047025
2083940659,3,170.91805,-92.172264,7.365827
2083940670,3,170.67723,-91.88361,7.728245
2083940680,3,170.43301,-91.636086,8.08778
2083940690,3,170.1896,-91.42757,8.408443
2083940700,3,169.9371,-91.39905,8.693826
2083940710,3,169.6653,-91.55587,8.93551
2083940720,3,169.36462,-91.88093,9.229039
2083940730,3,168.98982,-92.215096,9.560831
2083940740,3,168.5871,-92.42955,9.877588
2083940750,3,168.17351,-92.57781,10.176064
2083940760,3,167.7518,-92.69369,10.459816
2083940770,3,167.32114,-92.782585,10.730678
2083940780,3,166.90363,-92.8734,10.946568
2083940790,3,166.52573,-92.93932,11.099897
2083940800,3,166.19403,-92.9677,11.205026
2083940811,3,165.9472,-92.966965,11.305247
2083940821,3,165.75302,-92.82513,11.403791
2083940831,3,165.61913,-92.520706,11.472855
2083940841,3,165.55171,-92.16441,11.510572
2083940851,3,165.54329,-91.84575,11.524947
2083940861,3,165.5805,-91.64188,11.531345
2083940871,3,165.65512,-91.5239,11.518846
2083940881,3,165.75903,-91.5126,11.496065
2083940891,3,165.88936,-91.56053,11.451292
2083940901,3,166.03433,-91.71456,11.352927
2083940911,3,166.17604,-91.94538,11.19758
2083940921,3,166.30997,-92.10042,10.980551
2083940931,3,166.44139,-92.19111,10.745589
2083940942,3,166.57603,-92.31414,10.533229
2083940952,3,166.71317,-92.456055,10.325113
2083940962,3,166.86046,-92.56361,10.101974
2083940972,3,167.02072,-92.61729,9.840604
2083940982,3,167.19464,-92.69444,9.580687
2083940992,3,167.38368,-92.77393,9.360197
2083941002,3,167.58902,-92.79665,9.180061
2083941012,3,167.80692,-92.82726,9.054662
2083941022,3,168.0392,-92.83195,8.943634
2083941032,3,168.28174,-92.89953,8.810577
2083941042,3,168.52878,-93.03474,8.674802
2083941052,3,168.78285,-93.01978,8.55899
2083941062,3,169.0568,-92.814575,8.398279
2083941073,3,169.35857,-92.50748,8.162389
2083941083,3,169.68257,-92.0736,7.942818
2083941093,3,170.03122,-91.57546,7.710415
2083941103,3,170.40436,-91.048485,7.450267
2083941113,3,170.80832,-90.61011,7.178316
2083941123,3,171.23746,-90.3616,6.915452
2083941133,3,171.67879,-90.2527,6.645811
2083941143,3,172.11017,-90.34571,6.390602
2083941153,3,172.52072,-90.57149,6.164212
2083941163,3,172.9133,-90.75507,5.923632
2083941173,3,173.28517,-90.989815,5.685797
2083941183,3,173.63779,-91.30338,5.353383
2083941193,3,173.98216,-91.57598,4.911938
2083941203,3,174.33089,-91.66615,4.485847
2083941214,3,174.70238,-91.547325,4.050438
2083941224,3,175.10785,-91.419754,3.611398
2083941234,3,175.55696,-91.343765,3.149814
2083941244,3,176.05962,-91.294174,2.638331
2083941254,3,176.62439,-91.199,2.14094
2083941264,3,177.23125,-91.24658,1.815951
2083941274,3,177.85158,-91.40406,1.656528
2083941284,3,178.48595,-91.6325,1.403179
2083941294,3,179.14581,-91.93027,0.98812
2083941304,3,179.83322,-92.19107,0.457235
2083941314,3,180.54816,-92.35841,-0.245486
2083941324,3,181.27744,-92.40492,-1.069473
2083941334,3,181.95131,-91.23281,-1.792112
2083941345,3,182.47533,-88.924774,-1.925115
2083941355,3,182.86113,-89.58528,-1.408886
2083941365,3,183.11613,-90.10672,-1.082987
2083941375,3,183.24617,-90.345055,-0.982715
2083941385,3,183.2683,-90.77544,-1.004827
2083941395,3,183.19533,-91.51804,-1.196388
2083941405,3,183.03778,-92.418884,-1.52887
2083941415,3,182.85393,-93.21089,-1.890826
2083941425,3,182.7566,-93.88039,-2.294815
2083941435,3,182.74702,-94.52477,-2.736131
2083941445,3,182.81606,-95.121124,-3.278362
2083941455,3,182.93057,-95.58886,-3.832286
2083941465,3,183.05386,-95.9864,-4.261942
2083941475,3,183.15802,-96.33721,-4.610417
2083941486,3,183.21394,-96.55386,-4.865982
2083941496,3,183.20772,-96.6099,-5.043962
2083941506,3,183.13104,-96.58772,-5.204047
2083941516,3,182.9775,-96.58381,-5.324629
2083941526,3,182.74184,-96.662415,-5.359153
2083941536,3,182.42525,-96.73643,-5.322402
2083941546,3,182.04329,-96.66318,-5.201432
2083941556,3,181.6155,-96.62323,-5.075579
2083941566,3,181.17416,-96.60194,-5.045992
2083941576,3,180.75221,-96.61768,-5.117341
2083941586,3,180.37502,-96.71444,-5.167946
2083941596,3,180.06053,-96.905,-5.153244
2083941606,3,179.82996,-97.19355,-5.065188
2083941697,3,180.60536,-109.436775,-5.530339
2083941707,3,181.20415,-100.8136,-6.015072
2083941717,3,181.86203,-99.29828,-5.275838
2083941727,3,182.55109,-97.24337,-4.390317
2083941737,3,183.28435,-96.093834,-3.516791
2083941748,3,184.0621,-96.00448,-2.817629
2083941758,3,184.92178,-98.20575,-2.329671
2083941768,3,185.86679,-101.1495,-1.954436
2083941778,3,185.95697,-102.86804,-1.663526
2083941788,3,186.29457,-101.613365,-1.249148
2083941798,3,186.59962,-98.41596,-1.364499
2083941808,3,186.90475,-95.95394,-0.861633
2083941818,3,187.22577,-95.33652,-0.527046
2083941828,3,187.56367,-95.62454,-0.541133
2083941838,3,187.87389,-95.89186,-0.659408
2083941848,3,188.14635,-97.10815,-0.243279
2083941858,3,188.38707,-102.891045,4.43983
2083941868,3,188.68204,-105.60335,5.357527
2083941878,3,189.24525,-108.32358,3.581849
2083941889,3,190.00354,-109.18835,2.155234
2083941899,3,190.7948,-108.54209,1.202588
2083941909,3,191.47107,-106.223915,0.558494
2083941919,3,192.0373,-104.04643,0.05247
2083941929,3,192.51382,-102.83249,-0.313531
2083941939,3,192.99788,-103.518135,-0.580422
2083941949,3,193.49858,-105.00816,-0.320864
2083941959,3,193.75612,-104.28071,-0.697808
2083941969,3,193.77731,-102.70603,-1.027569
2083941979,3,193.69077,-101.49153,-1.152943
2083941989,3,193.67943,-101.33169,-1.293505
2083941999,3,193.77538,-102.09065,-1.166076
2083942009,3,193.95486,-102.870766,-0.833099
2083942020,3,194.06796,-102.744965,-0.675582
2083942030,3,194.08641,-102.10762,-0.676046
2083942040,3,194.09854,-101.73259,-0.66334
2083942050,3,194.17201,-101.90076,-0.609345
2083942060,3,194.30455,-102.20921,-0.520281
2083942070,3,194.43576,-102.399155,-0.365229
2083942080,3,194.50055,-102.25806,-0.216779
2083942090,3,194.47078,-101.95681,-0.149862
2083942100,3,194.43391,-101.77982,-0.242386
2083942110,3,194.43022,-101.86414,-0.33285
2083942120,3,194.45265,-102.17074,-0.339321
2083942130,3,194.47658,-102.52895,-0.330054
2083942140,3,194.48225,-102.578964,-0.326088
2083942151,3,194.4726,-102.478546,-0.387487
2083942161,3,194.4726,-102.38618,-0.530538
2083942171,3,194.4985,-102.4127,-0.712759
2083942181,3,194.54602,-102.52812,-0.883263
2083942191,3,194.59885,-102.6597,-1.034819
2083942201,3,194.64307,-102.768074,-1.130772
2083942211,3,194.67009,-102.897255,-1.214927
2083942221,3,194.6935,-103.06172,-1.257903
2083942231,3,194.72574,-103.41041,-1.181096
2083942241,3,194.76257,-103.986404,-0.970132
2083942251,3,194.79756,-104.68974,-0.710601
2083942261,3,194.80952,-105.00514,-0.551507
2083942271,3,194.77954,-104.8787,-0.489772
2083942281,3,194.69678,-104.44792,-0.516944
2083942292,3,194.5519,-103.738045,-0.603588
2083942302,3,194.34464,-102.98458,-0.723668
2083942312,3,194.07245,-102.30859,-0.7869
2083942322,3,193.75156,-101.81899,-0.820476
2083942332,3,193.3976,-101.463615,-0.802615
2083942342,3,193.0267,-101.28117,-0.642174
2083942352,3,192.64697,-101.107574,-0.333764
2083942362,3,192.27661,-100.92572,0.090116
2083942372,3,191.93721,-100.81748,0.517631
2083942382,3,191.62825,-100.52848,0.856372
2083942392,3,191.35252,-100.0591,0.948126
2083942402,3,191.10168,-99.71124,0.838895
2083942412,3,190.87393,-99.76703,0.728394
2083942423,3,190.67488,-100.16646,0.693681
2083942433,3,190.5148,-100.706635,0.744835
2083942443,3,190.40051,-101.39896,0.81326
2083942453,3,190.32785,-102.02245,0.940146
2083942463,3,190.3045,-102.51989,1.006541
2083942473,3,190.31853,-102.822784,1.052215
2083942483,3,190.35188,-102.99841,1.072525
2083942493,3,190.38979,-102.9971,0.993409
2083942503,3,190.4296,-103.05203,0.854319
2083942513,3,190.48077,-103.19074,0.629762
2083942523,3,190.53801,-103.20515,0.269634
2083942533,3,190.59383,-103.143745,-0.127784
2083942543,3,190.65079,-103.16521,-0.459671
2083942553,3,190.70403,-102.99212,-0.646198
2083942564,3,190.7429,-102.67746,-0.665305
2083942574,3,190.76077,-102.40627,-0.603869
2083942584,3,190.75705,-102.295906,-0.497337
2083942594,3,190.72502,-102.28436,-0.308145
2083942604,3,190.67114,-102.33411,-0.150906
2083942614,3,190.61075,-102.43791,-0.022593
2083942624,3,190.54163,-102.55458,0.091224
2083942634,3,190.47299,-102.646774,0.154999
2083942644,3,190.42877,-102.780556,0.156353
2083942654,3,190.42285,-102.7573,-0.048833
2083942664,3,190.44275,-102.447464,-0.357938
2083942674,3,190.48717,-102.52277,-0.455375
2083942684,3,190.55455,-103.04978,-0.307419
2083942695,3,190.62442,-103.51653,-0.01163
2083942705,3,190.67473,-103.754845,0.46823
2083942715,3,190.70691,-104.06007,1.017351
2083942725,3,190.71378,-104.33355,1.57781
2083942735,3,190.6686,-104.29627,2.149186
2083942745,3,190.56754,-103.811516,2.597469
2083942755,3,190.44188,-104.217834,2.929179
2083942765,3,190.29001,-104.77282,3.156429
2083942775,3,190.10687,-104.894615,3.395691
2083942785,3,189.90329,-104.66668,3.645214
2083942795,3,189.67563,-104.07739,3.903289
2083942805,3,189.42433,-103.55862,4.204852
2083942815,3,189.15843,-103.23881,4.689367
2083942826,3,188.89291,-102.71288,5.096311
2083942836,3,188.61703,-101.79619,5.180191
2083942846,3,188.3344,-100.76988,5.110047
2083942856,3,188.06577,-99.863144,4.939617
2083942866,3,187.8365,-98.83388,4.496315
2083942876,3,187.68092,-98.076744,3.711511
2083942886,3,187.62167,-98.05284,2.866704
2083942896,3,187.68463,-98.92095,2.212158
2083942906,3,187.83508,-98.705765,1.574335
2083942916,3,188.02585,-97.97278,0.959662
2083942926,3,188.26332,-97.45585,0.239017
2083942936,3,188.57872,-97.71891,-0.54987
2083942946,3,188.9837,-98.46993,-1.386611
2083942956,3,189.45085,-99.0971,-2.198102
2083942967,3,189.97708,-99.72639,-3.148804
2083942977,3,190.5383,-99.92061,-4.16016
2083942987,3,191.13461,-99.59642,-5.194605
2083942997,3,191.60281,-97.35971,-5.221873
2083943007,3,191.84763,-94.22457,-4.279426
2083943017,3,192.02484,-93.18896,-4.824434
2083943027,3,192.09065,-91.55037,-5.596095
2083943037,3,192.05846,-90.08204,-6.563485
2083943047,3,191.96199,-89.80823,-7.53881
2083943057,3,191.85663,-90.6223,-8.27696
2083943067,3,191.7601,-91.37199,-8.656844
2083943077,3,191.79039,-91.74836,-7.927256
2083943087,3,191.88461,-90.431915,-6.206268
2083943098,3,191.90018,-89.237144,-5.403496
2083943108,3,191.9138,-89.14596,-4.851466
2083943118,3,191.94142,-90.02797,-4.147596
2083943128,3,191.91061,-91.03808,-2.981449
2083943138,3,191.74944,-91.994865,-1.57285
2083943148,3,191.49026,-93.02115,-0.640873
2083943158,3,191.33328,-96.83702,-0.024015
2083943168,3,191.32646,-99.3103,1.036784
2083943178,3,191.38791,-101.25084,1.986506
2083943188,3,191.40712,-101.992256,2.735162
2083943198,3,191.31107,-101.151054,3.231015
2083943208,3,191.13487,-99.69093,3.504112
2083943218,3,190.94592,-98.62654,3.586351
2083943229,3,190.75885,-98.60451,3.65561
2083943239,3,190.60106,-100.72578,2.867151
2083943249,3,190.58456,-101.84604,1.762911
2083943259,3,190.63412,-101.1225,0.778277
2083943269,3,190.7346,-99.69262,-0.055846
2083943279,3,190.97488,-98.76844,-1.191494
2083943289,3,191.3868,-98.34556,-2.598219
2083943299,3,191.88306,-98.169556,-3.322065
2083943309,3,192.36519,-97.601494,-3.595397
2083943319,3,192.68028,-97.130325,-3.939091
2083943329,3,192.81516,-96.94729,-4.188923
2083943339,3,192.86655,-96.94834,-4.10188
2083943349,3,192.89896,-97.030685,-3.890282
2083943359,3,192.85968,-97.16831,-3.619799
2083943370,3,192.7165,-97.61256,-3.281177
2083943380,3,192.53151,-98.314445,-2.843627
2083943390,3,192.3732,-99.0593,-2.289363
2083943400,3,192.21039,-99.71278,-1.583286
2083943410,3,192.02577,-100.38398,-0.862906
2083943420,3,191.83179,-100.90716,-0.178227
2083943430,3,191.63487,-101.22239,0.428634
2083943440,3,191.4332,-101.3067,0.920517
2083943450,3,191.21751,-101.36166,1.263966
2083943460,3,190.99236,-101.35401,1.472544
2083943470,3,190.77188,-101.26733,1.561289
2083943480,3,190.58209,-101.10058,1.509954
2083943490,3,190.43384,-100.903534,1.281248
2083943501,3,190.33876,-100.759476,1.051637
2083943511,3,190.29799,-100.5042,0.837827
2083943521,3,190.30374,-100.10528,0.601066
2083943531,3,190.33675,-99.60404,0.35507
