stk3a5x_als,sensortek,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
885957285,3,5888.0
885957295,3,5888.0
885957305,3,5888.0
885957315,3,5842.0
885957325,3,5842.0
885957335,3,5842.0
885957345,3,5842.0
885957355,3,5842.0
885957365,3,5228.0
885957375,3,5228.0
885957385,3,5228.0
885957395,3,5228.0
885957405,3,5228.0
885957415,3,2224.0
885957425,3,2224.0
885957435,3,2224.0
885957445,3,2224.0
885957455,3,2224.0
885957465,3,564.0
885957475,3,564.0
885957485,3,564.0
885957495,3,564.0
885957505,3,564.0
885957515,3,564.0
885957525,3,409.0
885957535,3,409.0
885957545,3,409.0
885957555,3,409.0
885957565,3,409.0
885957575,3,465.0
885957585,3,465.0
885957595,3,465.0
885957605,3,465.0
885957615,3,465.0
885957625,3,852.0
885957635,3,852.0
885957645,3,852.0
885957655,3,852.0
885957665,3,852.0
885957675,3,2182.0
885957685,3,2182.0
885957695,3,2182.0
885957705,3,2182.0
885957715,3,2182.0
885957725,3,3957.0
885957735,3,3957.0
885957745,3,3957.0
885957755,3,3957.0
885957765,3,3957.0
885957775,3,5693.0
885957785,3,5693.0
885957795,3,5693.0
885957805,3,5693.0
885957815,3,5693.0
885957825,3,7147.0
885957835,3,7147.0
885957845,3,7147.0
885957855,3,7147.0
885957865,3,7147.0
885957875,3,7147.0
885957885,3,8014.0
885957895,3,8014.0
885957905,3,8014.0
885957915,3,8014.0
885957925,3,8014.0
885957935,3,8353.0
885957945,3,8353.0
885957955,3,8353.0
885957965,3,8353.0
885957975,3,8353.0
885957985,3,8428.0
885957995,3,8428.0
885958005,3,8428.0
885958015,3,8428.0
885958025,3,8428.0
885958035,3,8433.0
885958045,3,8433.0
885958055,3,8433.0
885958065,3,8433.0
885958075,3,8433.0
885958085,3,8432.0
885958095,3,8432.0
885958105,3,8432.0
885958115,3,8432.0
885958125,3,8432.0
885958135,3,8430.0
885958145,3,8430.0
885958155,3,8430.0
885958165,3,8430.0
885958175,3,8430.0
885958185,3,8430.0
885958195,3,8431.0
885958205,3,8431.0
885958215,3,8431.0
885958225,3,8431.0
885958235,3,8431.0
885958245,3,8427.0
885958255,3,8427.0
885958265,3,8427.0
885958275,3,8427.0
885958285,3,8427.0
885958295,3,8381.0
885958305,3,8381.0
885958315,3,8381.0
885958325,3,8381.0
885958335,3,8381.0
885958345,3,8135.0
885958355,3,8135.0
885958365,3,8135.0
885958375,3,8135.0
885958385,3,8135.0
885958395,3,7618.0
885958405,3,7618.0
885958415,3,7618.0
885958425,3,7618.0
885958435,3,7618.0
885958445,3,6807.0
885958455,3,6807.0
885958465,3,6807.0
885958475,3,6807.0
885958485,3,6807.0
885958495,3,6807.0
885958505,3,5793.0
885958515,3,5793.0
885958525,3,5793.0
885958535,3,5793.0
885958545,3,5793.0
885958555,3,4739.0
885958565,3,4739.0
885958575,3,4739.0
885958585,3,4739.0
885958595,3,4739.0
885958605,3,3654.0
885958615,3,3654.0
885958625,3,3654.0
885958635,3,3654.0
885958645,3,3654.0
885958655,3,2779.0
885958665,3,2779.0
885958675,3,2779.0
885958685,3,2779.0
885958695,3,2779.0
885958705,3,2209.0
885958715,3,2209.0
885958725,3,2209.0
885958735,3,2209.0
885958745,3,2209.0
885958755,3,1746.0
885958765,3,1746.0
885958775,3,1746.0
885958785,3,1746.0
885958795,3,1746.0
885958805,3,1746.0
885958815,3,1410.0
885958825,3,1410.0
885958835,3,1410.0
885958845,3,1410.0
885958855,3,1410.0
885958865,3,1203.0
885958875,3,1203.0
885958885,3,1203.0
885958895,3,1203.0
885958905,3,1203.0
885958915,3,1064.0
885958925,3,1064.0
885958935,3,1064.0
885958945,3,1064.0
885958955,3,1064.0
885958965,3,985.0
885958975,3,985.0
885958985,3,985.0
885958995,3,985.0
885959005,3,985.0
885959015,3,971.0
885959025,3,971.0
885959035,3,971.0
885959045,3,971.0
885959055,3,971.0
885959065,3,972.0
885959075,3,972.0
885959085,3,972.0
885959095,3,972.0
885959105,3,972.0
885959115,3,973.0
885959125,3,973.0
885959135,3,973.0
885959145,3,973.0
885959155,3,973.0
885959165,3,973.0
885959175,3,992.0
885959185,3,992.0
885959195,3,992.0
885959205,3,992.0
885959215,3,992.0
885959225,3,1085.0
885959235,3,1085.0
885959245,3,1085.0
885959255,3,1085.0
885959265,3,1085.0
885959275,3,1330.0
885959285,3,1330.0
885959295,3,1330.0
885959305,3,1330.0
885959315,3,1330.0
885959325,3,1762.0
885959335,3,1762.0
885959345,3,1762.0
885959355,3,1762.0
885959365,3,1762.0
885959375,3,2419.0
885959385,3,2419.0
885959395,3,2419.0
885959405,3,2419.0
885959415,3,2419.0
885959425,3,3402.0
885959435,3,3402.0
885959445,3,3402.0
885959455,3,3402.0
885959465,3,3402.0
885959475,3,3402.0
885959485,3,4447.0
885959495,3,4447.0
885959505,3,4447.0
885959515,3,4447.0
885959525,3,4447.0
885959535,3,5415.0
885959545,3,5415.0
885959555,3,5415.0
885959565,3,5415.0
885959575,3,5415.0
885959585,3,6218.0
885959595,3,6218.0
885959605,3,6218.0
885959615,3,6218.0
885959625,3,6218.0
885959635,3,6830.0
885959645,3,6830.0
885959655,3,6830.0
885959665,3,6830.0
885959675,3,6830.0
885959685,3,7133.0
885959695,3,7133.0
885959705,3,7133.0
885959715,3,7133.0
885959725,3,7133.0
885959735,3,7114.0
885959745,3,7114.0
885959755,3,7114.0
885959765,3,7114.0
885959775,3,7114.0
885959785,3,7114.0
885959795,3,6693.0
885959805,3,6693.0
885959815,3,6693.0
885959825,3,6693.0
885959835,3,6693.0
885959845,3,5381.0
885959855,3,5381.0
885959865,3,5381.0
885959875,3,5381.0
885959885,3,5381.0
885959895,3,2963.0
885959905,3,2963.0
885959915,3,2963.0
885959925,3,2963.0
885959935,3,2963.0
885959945,3,961.0
885959955,3,961.0
885959965,3,961.0
885959975,3,961.0
885959985,3,961.0
885959995,3,485.0
885960005,3,485.0
885960015,3,485.0
885960025,3,485.0
885960035,3,485.0
885960045,3,305.0
885960055,3,305.0
885960065,3,305.0
885960075,3,305.0
885960085,3,305.0
885960095,3,305.0
885960105,3,284.0
885960115,3,284.0
885960125,3,284.0
885960135,3,284.0
885960145,3,284.0
885960155,3,310.0
885960165,3,310.0
885960175,3,310.0
885960185,3,310.0
885960195,3,310.0
885960205,3,341.0
885960215,3,341.0
885960225,3,341.0
885960235,3,341.0
885960245,3,341.0
885960255,3,570.0
885960265,3,570.0
885960275,3,570.0
885960285,3,570.0
885960295,3,570.0
885960305,3,792.0
885960315,3,792.0
885960325,3,792.0
885960335,3,792.0
885960345,3,792.0
885960355,3,828.0
885960365,3,828.0
885960375,3,828.0
885960385,3,828.0
885960395,3,828.0
885960405,3,836.0
885960415,3,836.0
885960425,3,836.0
885960435,3,836.0
885960445,3,836.0
885960455,3,836.0
885960465,3,856.0
885960475,3,856.0
885960485,3,856.0
885960495,3,856.0
885960505,3,856.0
885960515,3,907.0
885960525,3,907.0
885960535,3,907.0
885960545,3,907.0
885960555,3,907.0
885960565,3,1079.0
885960575,3,1079.0
885960585,3,1079.0
885960595,3,1079.0
885960605,3,1079.0
885960615,3,1358.0
885960625,3,1358.0
885960635,3,1358.0
885960645,3,1358.0
885960655,3,1358.0
885960665,3,1836.0
885960675,3,1836.0
885960685,3,1836.0
885960695,3,1836.0
885960705,3,1836.0
885960715,3,2543.0
885960725,3,2543.0
885960735,3,2543.0
885960745,3,2543.0
885960755,3,2543.0
885960765,3,2543.0
885960775,3,3385.0
885960785,3,3385.0
885960795,3,3385.0
885960805,3,3385.0
885960815,3,3385.0
885960825,3,4218.0
885960835,3,4218.0
885960845,3,4218.0
885960855,3,4218.0
885960865,3,4218.0
885960875,3,4872.0
885960885,3,4872.0
885960895,3,4872.0
885960905,3,4872.0
885960915,3,4872.0
885960925,3,5291.0
885960935,3,5291.0
885960945,3,5291.0
885960955,3,5291.0
885960965,3,5291.0
885960975,3,5493.0
885960985,3,5493.0
885960995,3,5493.0
885961005,3,5493.0
885961015,3,5493.0
885961025,3,5615.0
885961035,3,5615.0
885961045,3,5615.0
885961055,3,5615.0
885961065,3,5615.0
885961075,3,5615.0
885961085,3,6109.0
885961095,3,6109.0
885961105,3,6109.0
885961115,3,6109.0
885961125,3,6109.0
885961135,3,7271.0
885961145,3,7271.0
885961155,3,7271.0
885961165,3,7271.0
885961175,3,7271.0
885961185,3,8595.0
885961195,3,8595.0
885961205,3,8595.0
885961215,3,8595.0
885961225,3,8595.0
885961235,3,9601.0
885961245,3,9601.0
885961255,3,9601.0
885961265,3,9601.0
885961275,3,9601.0
885961285,3,8164.0
885961295,3,8164.0
885961305,3,8164.0
885961315,3,8164.0
885961325,3,8164.0
885961335,3,5088.0
885961345,3,5088.0
885961355,3,5088.0
885961365,3,5088.0
885961375,3,5088.0
885961385,3,5088.0
885961395,3,2536.0
885961405,3,2536.0
885961415,3,2536.0
885961425,3,2536.0
885961435,3,2536.0
885961445,3,933.0
885961455,3,933.0
885961465,3,933.0
885961475,3,933.0
885961485,3,933.0
885961495,3,484.0
885961505,3,484.0
885961515,3,484.0
885961525,3,484.0
885961535,3,484.0
885961545,3,368.0
885961555,3,368.0
885961565,3,368.0
885961575,3,368.0
885961585,3,368.0
885961595,3,338.0
885961605,3,338.0
885961615,3,338.0
885961625,3,338.0
885961635,3,338.0
885961645,3,336.0
885961655,3,336.0
885961665,3,336.0
885961675,3,336.0
885961685,3,336.0
885961695,3,336.0
885961705,3,336.0
885961715,3,336.0
885961725,3,336.0
885961735,3,336.0
885961745,3,336.0
885961755,3,336.0
885961765,3,336.0
885961775,3,336.0
885961785,3,336.0
885961795,3,336.0
885961805,3,332.0
885961815,3,332.0
885961825,3,332.0
885961835,3,332.0
885961845,3,332.0
885961855,3,309.0
885961865,3,309.0
885961875,3,309.0
885961885,3,309.0
885961895,3,309.0
885961905,3,294.0
885961915,3,294.0
885961925,3,294.0
885961935,3,294.0
885961945,3,294.0
885961955,3,292.0
885961965,3,292.0
885961975,3,292.0
885961985,3,292.0
885961995,3,292.0
885962005,3,296.0
885962015,3,296.0
885962025,3,296.0
885962035,3,296.0
885962045,3,296.0
885962055,3,296.0
885962065,3,309.0
885962075,3,309.0
885962085,3,309.0
885962095,3,309.0
885962105,3,309.0
885962115,3,329.0
885962125,3,329.0
885962135,3,329.0
885962145,3,329.0
885962155,3,329.0
885962165,3,359.0
885962175,3,359.0
885962185,3,359.0
885962195,3,359.0
885962205,3,359.0
885962215,3,421.0
885962225,3,421.0
885962235,3,421.0
885962245,3,421.0
885962255,3,421.0
885962265,3,525.0
885962275,3,525.0
885962285,3,525.0
885962295,3,525.0
885962305,3,525.0
885962315,3,635.0
885962325,3,635.0
885962335,3,635.0
885962345,3,635.0
885962355,3,635.0
885962365,3,635.0
885962375,3,720.0
885962385,3,720.0
885962395,3,720.0
885962405,3,720.0
885962415,3,720.0
885962425,3,733.0
885962435,3,733.0
885962445,3,733.0
885962455,3,733.0
885962465,3,733.0
885962475,3,733.0
885962485,3,733.0
885962495,3,733.0
885962505,3,733.0
885962515,3,733.0
885962525,3,734.0
885962535,3,734.0
885962545,3,734.0
885962555,3,734.0
885962565,3,734.0
885962575,3,736.0
885962585,3,736.0
885962595,3,736.0
885962605,3,736.0
885962615,3,736.0
885962625,3,734.0
885962635,3,734.0
885962645,3,734.0
885962655,3,734.0
885962665,3,734.0
885962675,3,734.0
885962685,3,728.0
885962695,3,728.0
885962705,3,728.0
885962715,3,728.0
885962725,3,728.0
885962735,3,725.0
885962745,3,725.0
885962755,3,725.0
885962765,3,725.0
885962775,3,725.0
885962785,3,726.0
885962795,3,726.0
885962805,3,726.0
885962815,3,726.0
885962825,3,726.0
885962835,3,696.0
885962845,3,696.0
885962855,3,696.0
885962865,3,696.0
885962875,3,696.0
885962885,3,718.0
885962895,3,718.0
885962905,3,718.0
885962915,3,718.0
885962925,3,718.0
885962935,3,891.0
