gravity,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
885957101,3,-0.745239,0.61815,9.758496
885957111,3,-0.734757,0.612364,9.759559
885957121,3,-0.721232,0.606731,9.760775
885957131,3,-0.704705,0.601369,9.762122
885957141,3,-0.685353,0.59629,9.763577
885957151,3,-0.663438,0.591478,9.765122
885957161,3,-0.639381,0.586977,9.766728
885957171,3,-0.613397,0.582743,9.768384
885957181,3,-0.585377,0.578369,9.770107
885957191,3,-0.555224,0.573273,9.771916
885957201,3,-0.522941,0.56685,9.773818
885957211,3,-0.488681,0.558702,9.775814
885957222,3,-0.452637,0.54878,9.777889
885957232,3,-0.415273,0.537094,9.780019
885957242,3,-0.376856,0.523355,9.782183
885957252,3,-0.337821,0.507267,9.784338
885957262,3,-0.298388,0.488214,9.786448
885957272,3,-0.25866,0.465426,9.788491
885957282,3,-0.220738,0.442501,9.790425
885957292,3,-0.184751,0.419408,9.792244
885957302,3,-0.150858,0.396364,9.793918
885957312,3,-0.119315,0.373505,9.79544
885957322,3,-0.090405,0.350955,9.796807
885957332,3,-0.064376,0.328649,9.798033
885957342,3,-0.041233,0.306611,9.799136
885957352,3,-0.020792,0.284769,9.800143
885957363,3,-0.002833,0.262549,9.801086
885957373,3,0.012895,0.239546,9.801981
885957383,3,0.026732,0.216181,9.802809
885957393,3,0.039268,0.193578,9.803533
885957403,3,0.049946,0.165519,9.804122
885957413,3,0.059003,0.138271,9.804586
885957423,3,0.06752,0.112112,9.80494
885957433,3,0.076516,0.087092,9.805185
885957443,3,0.084533,0.063982,9.805346
885957453,3,0.092265,0.043571,9.80541
885957463,3,0.100863,0.026204,9.805344
885957473,3,0.109355,0.012535,9.805178
885957483,3,0.119007,-4.24E-4,9.80499
885957493,3,0.130298,-0.012751,9.804756
885957504,3,0.143166,-0.024506,9.804469
885957514,3,0.157268,-0.035455,9.80414
885957524,3,0.172338,-0.045218,9.803784
885957534,3,0.18871,-0.053664,9.803389
885957544,3,0.206413,-0.061027,9.802953
885957554,3,0.224995,-0.067154,9.802497
885957564,3,0.244494,-0.071486,9.802021
885957574,3,0.26496,-0.073806,9.801511
885957584,3,0.285643,-0.074367,9.800982
885957594,3,0.305176,-0.073446,9.800468
885957604,3,0.324219,-0.064417,9.799968
885957614,3,0.342972,-0.053554,9.799463
885957624,3,0.360096,-0.04111,9.798977
885957635,3,0.374877,-0.027218,9.798523
885957645,3,0.384613,-0.011663,9.798236
885957655,3,0.388751,0.005412,9.798074
885957665,3,0.389813,0.022894,9.797978
885957675,3,0.385849,0.041943,9.797974
885957685,3,0.3775,0.061732,9.798006
885957695,3,0.364207,0.082494,9.798071
885957705,3,0.346657,0.104125,9.798153
885957715,3,0.325479,0.126357,9.798228
885957725,3,0.301052,0.148856,9.798265
885957735,3,0.273746,0.171494,9.798265
885957745,3,0.243904,0.19438,9.798227
885957755,3,0.212145,0.217505,9.798119
885957765,3,0.178754,0.240658,9.797935
885957776,3,0.143775,0.263995,9.797688
885957786,3,0.107641,0.287788,9.797356
885957796,3,0.070993,0.311737,9.796915
885957806,3,0.033918,0.336002,9.796381
885957816,3,-0.003698,0.360713,9.795778
885957826,3,-0.041276,0.385815,9.795088
885957836,3,-0.078643,0.411302,9.794313
885957846,3,-0.111394,0.436392,9.793308
885957856,3,-0.13948,0.460984,9.792129
885957866,3,-0.166702,0.486392,9.790876
885957876,3,-0.190147,0.511276,9.789528
885957886,3,-0.209598,0.535511,9.788122
885957896,3,-0.224976,0.558822,9.786703
885957906,3,-0.237077,0.581188,9.785305
885957917,3,-0.246168,0.602441,9.783959
885957927,3,-0.252306,0.622329,9.782696
885957937,3,-0.256022,0.640892,9.781523
885957947,3,-0.257644,0.658115,9.780446
