step_detect,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
885968716,3,1.0
885969194,3,1.0
885969673,3,1.0
885970136,3,1.0
885970453,3,1.0
885970912,3,1.0
885971214,3,1.0
885971772,3,1.0
885972574,3,1.0
885972595,3,1.0
885972896,3,1.0
885976114,3,1.0
885976895,3,1.0
885977675,3,1.0
885978652,3,1.0
885979156,3,1.0
885979494,3,1.0
