rot_vec,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
885958833,3,0.012665,0.019331,0.258395,0.965762,0.0
885958843,3,0.012467,0.019492,0.261838,0.964834,0.0
885958853,3,0.012298,0.019634,0.265273,0.963894,0.0
885958863,3,0.012072,0.019722,0.26843,0.963021,0.0
885958873,3,0.011727,0.019781,0.27127,0.962228,0.0
885958884,3,0.011345,0.019962,0.274074,0.961434,0.0
885958894,3,0.010975,0.020301,0.276548,0.960722,0.0
885958904,3,0.010503,0.02069,0.278867,0.960049,0.0
885958914,3,0.009853,0.021117,0.280805,0.959481,0.0
885958924,3,0.009106,0.021536,0.282263,0.959051,0.0
885958934,3,0.008322,0.021971,0.283498,0.958684,0.0
885958944,3,0.007504,0.022438,0.284378,0.95842,0.0
885958954,3,0.006722,0.022981,0.285047,0.958214,0.0
885958964,3,0.005995,0.023474,0.285351,0.958116,0.0
885958974,3,0.005442,0.023936,0.285327,0.958115,0.0
885958984,3,0.005708,0.023686,0.285156,0.958171,0.0
885958994,3,0.005803,0.023161,0.284977,0.958236,0.0
885959004,3,0.005915,0.022995,0.28483,0.958283,0.0
885959015,3,0.006083,0.022755,0.284654,0.95834,0.0
885959025,3,0.006233,0.022443,0.284514,0.958388,0.0
885959035,3,0.006393,0.02221,0.284405,0.958425,0.0
885959045,3,0.006457,0.022019,0.284349,0.958445,0.0
885959055,3,0.006582,0.021827,0.284419,0.958428,0.0
885959065,3,0.0067,0.021689,0.28443,0.958427,0.0
885959075,3,0.006734,0.021541,0.284342,0.958456,0.0
885959085,3,0.006671,0.021447,0.284228,0.958493,0.0
885959095,3,0.006489,0.021389,0.283923,0.958586,0.0
885959105,3,0.006348,0.021415,0.283524,0.958704,0.0
885959115,3,0.006039,0.021428,0.282879,0.958897,0.0
885959125,3,0.005505,0.02145,0.281836,0.959206,0.0
885959135,3,0.004849,0.021407,0.280281,0.959666,0.0
885959145,3,0.004068,0.021284,0.278037,0.960325,0.0
885959156,3,0.003109,0.021258,0.275696,0.961004,0.0
885959166,3,0.001998,0.021346,0.273243,0.961705,0.0
885959176,3,6.9E-4,0.021451,0.270132,0.962584,0.0
885959186,3,-8.54E-4,0.021698,0.266271,0.963653,0.0
885959196,3,-0.002404,0.021955,0.261602,0.964922,0.0
885959206,3,-0.003764,0.022262,0.256302,0.966332,0.0
885959216,3,-0.005012,0.02266,0.250208,0.967913,0.0
885959226,3,-0.006101,0.023118,0.243209,0.969679,0.0
885959236,3,-0.007139,0.023637,0.23578,0.971492,0.0
885959246,3,-0.008275,0.024074,0.227481,0.973449,0.0
885959256,3,-0.009497,0.024559,0.218984,0.975373,0.0
885959266,3,-0.010661,0.025159,0.209946,0.977331,0.0
885959276,3,-0.011716,0.025716,0.20017,0.979353,0.0
885959286,3,-0.012889,0.026311,0.189787,0.981388,0.0
885959297,3,-0.014148,0.026924,0.178605,0.98345,0.0
885959307,3,-0.015438,0.027498,0.166485,0.985539,0.0
885959317,3,-0.016566,0.028266,0.154227,0.987492,0.0
885959327,3,-0.017433,0.029005,0.141044,0.989424,0.0
885959337,3,-0.018012,0.029709,0.127018,0.991291,0.0
885959347,3,-0.018349,0.030578,0.113051,0.992949,0.0
885959357,3,-0.018468,0.031406,0.098591,0.99446,0.0
885959367,3,-0.01833,0.032339,0.084526,0.995727,0.0
885959377,3,-0.017928,0.033162,0.0704,0.996806,0.0
885959387,3,-0.017359,0.033765,0.056125,0.997701,0.0
885959397,3,-0.016679,0.03418,0.042045,0.998391,0.0
885959407,3,-0.015918,0.034376,0.027938,0.998891,0.0
885959417,3,-0.015057,0.034411,0.014011,0.999196,0.0
885959428,3,-0.014087,0.03452,9.45E-4,0.999304,0.0
885959438,3,-0.012901,0.034535,-0.011554,0.999253,0.0
885959448,3,-0.011425,0.0344,-0.023672,0.999062,0.0
885959458,3,-0.009818,0.0339,-0.035669,0.99874,0.0
885959468,3,-0.00832,0.033288,-0.046529,0.998327,0.0
885959478,3,-0.006754,0.032434,-0.057033,0.997822,0.0
885959488,3,-0.005116,0.031398,-0.067162,0.997234,0.0
885959498,3,-0.003413,0.030371,-0.076611,0.996592,0.0
885959508,3,-0.001591,0.029178,-0.086085,0.995859,0.0
885959518,3,1.72E-4,0.027974,-0.094721,0.99511,0.0
885959528,3,0.001822,0.026551,-0.103345,0.994289,0.0
885959538,3,0.002939,0.025297,-0.111216,0.993469,0.0
885959548,3,0.00355,0.024186,-0.11872,0.992626,0.0
885959558,3,0.004281,0.023052,-0.126098,0.99174,0.0
885959569,3,0.005581,0.02196,-0.132806,0.990883,0.0
885959579,3,0.007394,0.020704,-0.139064,0.990039,0.0
885959589,3,0.009375,0.019359,-0.144422,0.989282,0.0
885959599,3,0.011415,0.017825,-0.149203,0.98858,0.0
885959609,3,0.013581,0.016132,-0.153495,0.987924,0.0
885959619,3,0.016003,0.014347,-0.157065,0.987354,0.0
885959629,3,0.018347,0.012416,-0.160101,0.986852,0.0
885959639,3,0.020669,0.010369,-0.162596,0.986421,0.0
885959649,3,0.023002,0.008305,-0.164358,0.986097,0.0
885959659,3,0.025401,0.006185,-0.16531,0.985895,0.0
885959669,3,0.027517,0.004137,-0.165474,0.985821,0.0
885959679,3,0.027764,0.003243,-0.165072,0.985885,0.0
885959689,3,0.027397,0.003573,-0.164587,0.985975,0.0
885959699,3,0.02779,0.003766,-0.163739,0.986104,0.0
885959710,3,0.029144,0.003684,-0.162377,0.986291,0.0
885959720,3,0.031597,0.003811,-0.160267,0.98656,0.0
885959730,3,0.035464,0.004035,-0.157046,0.986945,0.0
885959740,3,0.040617,0.004333,-0.152438,0.987468,0.0
885959750,3,0.046384,0.004724,-0.145527,0.988254,0.0
885959760,3,0.052127,0.004798,-0.135804,0.989351,0.0
885959770,3,0.05811,0.004406,-0.123369,0.990648,0.0
885959780,3,0.064062,0.003204,-0.110019,0.991857,0.0
885959790,3,0.070054,0.001444,-0.092695,0.993225,0.0
885959800,3,0.076021,-9.45E-4,-0.07004,0.994642,0.0
885959810,3,0.076558,-0.002629,-0.043971,0.996091,0.0
885959820,3,0.077131,-0.004653,-0.014225,0.996908,0.0
885959830,3,0.077765,-0.006165,0.023337,0.996679,0.0
885959841,3,0.07834,-0.00827,0.063848,0.994845,0.0
885959851,3,0.085297,-0.009627,0.105406,0.990717,0.0
885959861,3,0.085786,-0.012742,0.150918,0.984734,0.0
885959871,3,0.087612,-0.010405,0.197551,0.976314,0.0
885959881,3,0.087879,-0.013586,0.246854,0.964963,0.0
885959891,3,0.081701,-0.009806,0.29527,0.951863,0.0
885959901,3,0.073645,-0.004653,0.344886,0.935739,0.0
885959911,3,0.074073,-0.007457,0.393544,0.916286,0.0
885959921,3,0.074717,-0.010821,0.442856,0.893408,0.0
885959931,3,0.074866,-0.014092,0.49187,0.867329,0.0
885959941,3,0.074582,-0.016902,0.537849,0.839565,0.0
885959951,3,0.074549,-0.01982,0.582221,0.809362,0.0
885959961,3,0.07396,-0.022669,0.62292,0.77845,0.0
885959971,3,0.07339,-0.024952,0.661605,0.745835,0.0
885959982,3,0.072689,-0.027219,0.696876,0.712978,0.0
885959992,3,0.071784,-0.02929,0.730649,0.678336,0.0
885960002,3,0.070703,-0.031369,0.761198,0.643889,0.0
885960012,3,0.069444,-0.033392,0.790106,0.608107,0.0
885960022,3,0.068298,-0.035181,0.816042,0.572863,0.0
885960032,3,0.06688,-0.036698,0.840573,0.536298,0.0
885960042,3,0.065662,-0.038091,0.863319,0.498916,0.0
885960052,3,0.053825,-0.037422,0.883953,0.462957,0.0
885960062,3,0.043285,-0.036622,0.902844,0.426212,0.0
885960072,3,0.033755,-0.035883,0.919048,0.391052,0.0
885960082,3,0.025094,-0.035112,0.933664,0.355539,0.0
885960092,3,0.017214,-0.034304,0.945999,0.321886,0.0
885960102,3,0.010332,-0.03335,0.956789,0.288677,0.0
885960112,3,0.004455,-0.032654,0.965822,0.2571,0.0
885960123,3,-5.98E-4,-0.032035,0.973515,0.226363,0.0
885960133,3,-0.005281,-0.031405,0.979777,0.197541,0.0
885960143,3,-0.008937,-0.030874,0.98494,0.169878,0.0
885960153,3,-0.011962,-0.030438,0.98908,0.143701,0.0
885960163,3,-0.014887,-0.030152,0.992263,0.119505,0.0
885960173,3,-0.017223,-0.030056,0.994647,0.097345,0.0
885960183,3,-0.019084,-0.030324,0.996362,0.077317,0.0
885960193,3,-0.020528,-0.03083,0.997574,0.058928,0.0
885960203,3,-0.021586,-0.031438,0.998356,0.042774,0.0
885960213,3,-0.021949,-0.032146,0.998872,0.02718,0.0
885960223,3,-0.02222,-0.032801,0.999122,0.013593,0.0
885960233,3,-0.02213,-0.03338,0.999197,6.1E-4,0.0
885960243,3,0.021186,0.034069,-0.999126,0.011669,0.0
885960254,3,0.017845,0.035931,-0.998951,0.022052,0.0
885960264,3,0.014008,0.0381,-0.998679,0.031492,0.0
885960274,3,0.016171,0.037594,-0.998399,0.039039,0.0
885960284,3,0.018181,0.037021,-0.998156,0.044516,0.0
885960294,3,0.019587,0.03667,-0.997941,0.048833,0.0
885960304,3,0.02051,0.036348,-0.997761,0.052246,0.0
885960314,3,0.013097,0.038788,-0.997679,0.054402,0.0
885960324,3,0.007221,0.039887,-0.997647,0.055279,0.0
885960334,3,0.00256,0.039753,-0.997674,0.055301,0.0
885960344,3,-8.8E-4,0.039121,-0.997728,0.054834,0.0
885960354,3,-0.003653,0.038457,-0.997811,0.053672,0.0
885960364,3,-0.006272,0.037793,-0.997906,0.052106,0.0
885960374,3,-0.006221,0.036578,-0.998029,0.0506,0.0
885960384,3,-0.006082,0.035191,-0.998139,0.049411,0.0
885960395,3,-0.006146,0.034273,-0.998213,0.048544,0.0
885960405,3,-0.006827,0.03399,-0.99824,0.048095,0.0
885960415,3,-0.008684,0.034352,-0.998195,0.048472,0.0
885960425,3,-0.011157,0.034825,-0.998116,0.049248,0.0
885960435,3,-0.013689,0.035058,-0.998065,0.049491,0.0
885960445,3,-0.015828,0.034746,-0.998065,0.049073,0.0
885960455,3,-0.017404,0.033841,-0.998102,0.048397,0.0
885960465,3,-0.018962,0.032708,-0.998146,0.047689,0.0
885960475,3,-0.019989,0.031154,-0.998212,0.046925,0.0
885960485,3,-0.020547,0.029709,-0.998283,0.04611,0.0
885960495,3,-0.020502,0.029621,-0.998315,0.04548,0.0
885960505,3,-0.02041,0.029627,-0.998296,0.045928,0.0
885960515,3,-0.019894,0.02976,-0.998228,0.047531,0.0
885960525,3,-0.021138,0.026316,-0.998205,0.04947,0.0
885960536,3,-0.022845,0.024865,-0.998129,0.050955,0.0
885960546,3,-0.024328,0.024195,-0.998048,0.052178,0.0
885960556,3,-0.026921,0.024191,-0.997931,0.053126,0.0
885960566,3,-0.029934,0.023849,-0.997821,0.053728,0.0
885960576,3,-0.032334,0.022457,-0.997765,0.053979,0.0
885960586,3,-0.03427,0.020078,-0.997755,0.053914,0.0
885960596,3,-0.036396,0.017411,-0.997733,0.053858,0.0
885960606,3,-0.038751,0.01502,-0.997703,0.053487,0.0
885960616,3,-0.041209,0.012742,-0.997659,0.053063,0.0
885960626,3,-0.043296,0.01006,-0.997625,0.052609,0.0
885960636,3,-0.044886,0.007062,-0.997598,0.052268,0.0
885960646,3,-0.046171,0.004277,-0.997562,0.052138,0.0
885960656,3,-0.047121,0.001726,-0.997527,0.05211,0.0
885960666,3,-0.047587,-5.98E-4,-0.9975,0.052228,0.0
885960677,3,-0.047756,-0.002674,-0.99748,0.052393,0.0
885960687,3,-0.047878,-0.004632,-0.997452,0.052671,0.0
885960697,3,-0.047905,-0.006314,-0.99742,0.053088,0.0
885960707,3,-0.047704,-0.007765,-0.997394,0.053551,0.0
885960717,3,-0.047031,-0.009144,-0.997388,0.054045,0.0
885960727,3,-0.045987,-0.010565,-0.997363,0.055134,0.0
885960737,3,-0.044512,-0.011932,-0.997339,0.056483,0.0
885960747,3,-0.042787,-0.013039,-0.997273,0.058699,0.0
885960757,3,-0.041052,-0.013622,-0.997166,0.061552,0.0
885960767,3,-0.039174,-0.013802,-0.997017,0.065051,0.0
885960777,3,-0.037108,-0.013531,-0.996838,0.068939,0.0
885960787,3,-0.034924,-0.012983,-0.996581,0.07374,0.0
885960797,3,-0.032465,-0.012123,-0.996258,0.079175,0.0
885960808,3,-0.029645,-0.011131,-0.995826,0.085597,0.0
885960818,3,-0.026448,-0.010033,-0.99532,0.092393,0.0
885960828,3,-0.022521,-0.008969,-0.994701,0.09991,0.0
885960838,3,-0.01801,-0.00793,-0.993961,0.107952,0.0
885960848,3,-0.012949,-0.007077,-0.993036,0.116877,0.0
885960858,3,-0.00655,-0.006862,-0.991896,0.126695,0.0
885960868,3,6.9E-4,-0.007084,-0.990608,0.136542,0.0
885960878,3,0.009087,-0.007912,-0.989158,0.146356,0.0
885960888,3,0.018146,-0.009085,-0.987628,0.155496,0.0
885960898,3,0.028047,-0.010525,-0.986118,0.163318,0.0
885960908,3,0.038568,-0.012137,-0.984638,0.16986,0.0
885960918,3,0.049165,-0.013634,-0.983233,0.17507,0.0
885960928,3,0.059458,-0.014982,-0.982039,0.178432,0.0
885960938,3,0.068874,-0.016022,-0.981093,0.180153,0.0
885960949,3,0.076888,-0.01668,-0.980489,0.180137,0.0
885960959,3,0.08352,-0.017117,-0.980109,0.179208,0.0
885960969,3,0.088691,-0.017231,-0.979935,0.17766,0.0
885960979,3,0.092832,-0.017275,-0.979847,0.176017,0.0
885960989,3,0.096508,-0.017572,-0.979711,0.174763,0.0
885960999,3,0.099123,-0.017617,-0.979584,0.174006,0.0
885961009,3,0.101498,-0.017966,-0.979283,0.174296,0.0
885961019,3,0.103538,-0.018847,-0.978771,0.175869,0.0
885961029,3,0.105725,-0.020383,-0.977913,0.17914,0.0
885961039,3,0.105876,-0.022223,-0.976909,0.184241,0.0
885961049,3,0.104443,-0.02663,-0.975565,0.191452,0.0
885961059,3,0.099771,-0.02788,-0.974126,0.200861,0.0
885961069,3,0.094195,-0.029607,-0.972088,0.212823,0.0
885961079,3,0.091849,-0.032433,-0.968984,0.227115,0.0
885961090,3,0.090411,-0.035133,-0.964904,0.244028,0.0
885961100,3,0.085209,-0.037561,-0.959984,0.264119,0.0
885961110,3,0.082887,-0.039907,-0.953278,0.287745,0.0
885961120,3,0.089305,-0.041745,-0.943844,0.31534,0.0
885961130,3,0.090536,-0.046579,-0.931865,0.348223,0.0
885961140,3,0.094184,-0.054347,-0.916009,0.386137,0.0
885961150,3,0.099228,-0.064481,-0.895755,0.428506,0.0
885961160,3,0.107515,-0.078199,-0.869213,0.476228,0.0
885961170,3,0.116238,-0.093435,-0.835611,0.528689,0.0
885961180,3,0.120462,-0.104539,-0.792233,0.589005,0.0
885961190,3,0.115616,-0.109551,-0.750657,0.641205,0.0
885961200,3,0.111528,-0.118238,-0.714269,0.680735,0.0
885961210,3,0.112577,-0.131289,-0.68025,0.712284,0.0
885961221,3,0.114636,-0.148446,-0.647961,0.738219,0.0
885961231,3,0.117464,-0.166722,-0.618224,0.759081,0.0
885961241,3,0.118595,-0.18538,-0.590237,0.776652,0.0
885961251,3,0.115996,-0.204257,-0.563534,0.791992,0.0
885961261,3,0.111777,-0.22121,-0.53695,0.806384,0.0
885961271,3,0.105334,-0.235691,-0.509514,0.820822,0.0
885961281,3,0.09599,-0.247789,-0.480748,0.835624,0.0
885961291,3,0.085759,-0.258916,-0.451049,0.8498,0.0
885961301,3,0.070383,-0.24861,-0.42199,0.869001,0.0
885961311,3,0.060561,-0.25508,-0.391221,0.882162,0.0
885961321,3,0.049923,-0.260823,-0.359525,0.89455,0.0
885961331,3,0.033514,-0.249765,-0.329487,0.909908,0.0
885961341,3,0.01907,-0.236184,-0.299516,0.924198,0.0
885961351,3,0.010296,-0.239461,-0.270562,0.932388,0.0
885961362,3,-0.004609,-0.227433,-0.240542,0.943605,0.0
885961372,3,-0.01745,-0.21461,-0.212174,0.953215,0.0
885961382,3,-0.023916,-0.215443,-0.184546,0.958621,0.0
885961392,3,-0.037143,-0.20368,-0.154701,0.966023,0.0
885961402,3,-0.041202,-0.202141,-0.129611,0.969867,0.0
885961412,3,-0.043782,-0.198279,-0.110089,0.972958,0.0
885961422,3,-0.060549,-0.191,-0.091707,0.975419,0.0
885961432,3,-0.065695,-0.189536,-0.077695,0.976587,0.0
885961442,3,-0.06709,-0.192618,-0.067526,0.976645,0.0
885961452,3,-0.07101,-0.18712,-0.060249,0.977912,0.0
885961462,3,-0.075194,-0.191225,-0.054941,0.977118,0.0
885961472,3,-0.075296,-0.187525,-0.049089,0.978138,0.0
885961482,3,-0.075149,-0.186676,-0.043845,0.978561,0.0
885961492,3,-0.076862,-0.178945,-0.039243,0.980066,0.0
885961503,3,-0.077725,-0.179416,-0.035584,0.980052,0.0
885961513,3,-0.077996,-0.178022,-0.03281,0.980381,0.0
885961523,3,-0.078873,-0.178756,-0.030028,0.980267,0.0
885961533,3,-0.079785,-0.179453,-0.027329,0.980144,0.0
885961543,3,-0.078543,-0.168392,-0.02411,0.98229,0.0
885961553,3,-0.077172,-0.159357,-0.021846,0.983957,0.0
885961563,3,-0.074972,-0.151074,-0.020847,0.985454,0.0
885961573,3,-0.072882,-0.143882,-0.020707,0.98669,0.0
885961583,3,-0.07078,-0.136894,-0.021453,0.98782,0.0
885961593,3,-0.067856,-0.130636,-0.022788,0.988842,0.0
885961603,3,-0.064908,-0.126122,-0.024319,0.98959,0.0
885961613,3,-0.06235,-0.121362,-0.025947,0.990308,0.0
885961623,3,-0.059105,-0.116251,-0.027492,0.991078,0.0
885961634,3,-0.056433,-0.111818,-0.029276,0.991692,0.0
885961644,3,-0.054123,-0.107509,-0.030934,0.992247,0.0
885961654,3,-0.051282,-0.103039,-0.032589,0.992819,0.0
885961664,3,-0.048864,-0.098795,-0.034393,0.993312,0.0
885961674,3,-0.04667,-0.095044,-0.03611,0.993722,0.0
885961684,3,-0.04431,-0.091416,-0.0382,0.994092,0.0
885961694,3,-0.04193,-0.087862,-0.040648,0.994419,0.0
885961704,3,-0.039284,-0.084797,-0.042755,0.994705,0.0
885961714,3,-0.038065,-0.080962,-0.044477,0.994996,0.0
885961724,3,-0.035917,-0.077496,-0.045841,0.99529,0.0
885961734,3,-0.034116,-0.07458,-0.047289,0.995508,0.0
885961744,3,-0.032148,-0.071385,-0.048746,0.995738,0.0
885961754,3,-0.029727,-0.068854,-0.049993,0.995929,0.0
885961764,3,-0.027388,-0.066741,-0.05091,0.996094,0.0
885961775,3,-0.024818,-0.065165,-0.051024,0.99626,0.0
885961785,3,-0.022209,-0.063959,-0.050237,0.996439,0.0
885961795,3,-0.01955,-0.062674,-0.04868,0.996654,0.0
885961805,3,-0.01708,-0.061554,-0.046103,0.996892,0.0
885961815,3,-0.015254,-0.060106,-0.042545,0.997168,0.0
885961825,3,-0.015326,-0.057988,-0.037899,0.997479,0.0
885961835,3,-0.017494,-0.055231,-0.032979,0.997775,0.0
885961845,3,-0.01908,-0.051962,-0.028663,0.998055,0.0
885961855,3,-0.020451,-0.048696,-0.024543,0.998302,0.0
885961865,3,-0.022547,-0.045532,-0.02079,0.998491,0.0
885961875,3,-0.024957,-0.042262,-0.017307,0.998644,0.0
885961885,3,-0.026314,-0.038969,-0.01445,0.998789,0.0
885961895,3,-0.026067,-0.035786,-0.011817,0.998949,0.0
885961905,3,-0.025006,-0.032932,-0.009198,0.999102,0.0
885961916,3,-0.023901,-0.030529,-0.006624,0.999226,0.0
885961926,3,-0.023053,-0.028396,-0.003782,0.999323,0.0
885961936,3,-0.023086,-0.026494,-7.62E-4,0.999382,0.0
885961946,3,-0.023703,-0.02452,0.002267,0.999415,0.0
885961956,3,-0.024429,-0.022469,0.005106,0.999436,0.0
885961966,3,-0.025273,-0.020285,0.007599,0.999445,0.0
885961976,3,-0.026004,-0.018101,0.009752,0.99945,0.0
885961986,3,-0.026581,-0.015762,0.011623,0.999454,0.0
885961996,3,-0.026759,-0.013322,0.013116,0.999467,0.0
885962006,3,-0.026506,-0.010804,0.014432,0.999486,0.0
885962016,3,-0.025874,-0.008357,0.015765,0.999505,0.0
885962026,3,-0.025153,-0.006042,0.017346,0.999514,0.0
885962036,3,-0.02456,-0.00377,0.019039,0.999509,0.0
885962047,3,-0.024152,-0.001553,0.020706,0.999492,0.0
885962057,3,-0.023713,6.22E-4,0.022307,0.999469,0.0
885962067,3,-0.023146,0.002754,0.023685,0.999447,0.0
885962077,3,-0.022447,0.004841,0.025121,0.99942,0.0
885962087,3,-0.021506,0.006782,0.026643,0.99939,0.0
885962097,3,-0.020432,0.008512,0.028101,0.999359,0.0
885962107,3,-0.019425,0.01028,0.029756,0.999315,0.0
885962117,3,-0.018526,0.011987,0.031535,0.999259,0.0
885962127,3,-0.017669,0.013494,0.033328,0.999197,0.0
885962137,3,-0.016816,0.014755,0.035172,0.99913,0.0
885962147,3,-0.015774,0.015664,0.036713,0.999078,0.0
885962157,3,-0.014423,0.016473,0.038265,0.999027,0.0
885962167,3,-0.012812,0.017391,0.039986,0.998966,0.0
885962177,3,-0.010901,0.018302,0.041951,0.998892,0.0
885962188,3,-0.008859,0.019206,0.044041,0.998805,0.0
885962198,3,-0.006581,0.019943,0.045986,0.998721,0.0
885962208,3,-0.004022,0.020532,0.048194,0.998618,0.0
885962218,3,-0.001572,0.020924,0.050473,0.998505,0.0
885962228,3,9.21E-4,0.021007,0.052842,0.998381,0.0
885962238,3,0.003558,0.020799,0.055457,0.998238,0.0
885962248,3,0.006458,0.020323,0.058397,0.998065,0.0
885962258,3,0.009501,0.019445,0.061674,0.997861,0.0
885962268,3,0.012634,0.018131,0.065322,0.997619,0.0
885962278,3,0.01578,0.016409,0.069205,0.997342,0.0
885962288,3,0.018769,0.014195,0.073464,0.99702,0.0
885962298,3,0.021487,0.011373,0.077772,0.996674,0.0
885962308,3,0.024001,0.007877,0.081755,0.996332,0.0
885962318,3,0.02638,0.003911,0.085164,0.996009,0.0
885962329,3,0.028509,-4.22E-4,0.087693,0.995739,0.0
885962339,3,0.030146,-0.004852,0.089158,0.995549,0.0
885962349,3,0.03109,-0.009301,0.089616,0.995447,0.0
885962359,3,0.03073,-0.013086,0.089672,0.995411,0.0
885962369,3,0.028798,-0.014969,0.090172,0.995397,0.0
885962379,3,0.027226,-0.014246,0.090539,0.995418,0.0
885962389,3,0.026707,-0.0125,0.091492,0.995369,0.0
885962399,3,0.025957,-0.011441,0.09243,0.995314,0.0
885962409,3,0.025816,-0.009961,0.09313,0.995269,0.0
885962419,3,0.025116,-0.008806,0.09369,0.995245,0.0
885962429,3,0.024761,-0.007654,0.093996,0.995235,0.0
885962439,3,0.024127,-0.00671,0.09433,0.995225,0.0
885962449,3,0.023841,-0.005588,0.094778,0.995197,0.0
885962459,3,0.02342,-0.004689,0.095032,0.995187,0.0
885962470,3,0.022904,-0.003732,0.095389,0.995169,0.0
885962480,3,0.022527,-0.003059,0.095607,0.995159,0.0
885962490,3,0.021971,-0.00227,0.095676,0.995167,0.0
885962500,3,0.021702,-0.001342,0.095744,0.995168,0.0
885962510,3,0.021258,-6.79E-4,0.095709,0.995182,0.0
885962520,3,0.020903,0.0,0.095831,0.995178,0.0
885962530,3,0.020601,8.0E-4,0.095795,0.995187,0.0
885962540,3,0.020248,0.001309,0.095723,0.995201,0.0
885962550,3,0.019822,0.001945,0.095848,0.995196,0.0
885962560,3,0.019583,0.002392,0.095738,0.995211,0.0
885962570,3,0.019171,0.002745,0.095593,0.995232,0.0
885962580,3,0.01894,0.003109,0.095404,0.995253,0.0
885962590,3,0.018825,0.003404,0.095398,0.995255,0.0
885962601,3,0.018753,0.003426,0.095235,0.995272,0.0
885962611,3,0.018687,0.003389,0.095125,0.995284,0.0
885962621,3,0.018356,0.003461,0.094765,0.995324,0.0
885962631,3,0.017876,0.003649,0.094212,0.995384,0.0
885962641,3,0.017476,0.003955,0.093619,0.995446,0.0
885962651,3,0.017081,0.004326,0.092883,0.99552,0.0
885962661,3,0.016766,0.004578,0.092201,0.995588,0.0
885962671,3,0.01652,0.004546,0.09142,0.995664,0.0
885962681,3,0.016277,0.004308,0.090449,0.995758,0.0
885962691,3,0.016035,0.004032,0.089332,0.995864,0.0
885962701,3,0.01593,0.003938,0.08804,0.995981,0.0
885962711,3,0.016339,0.003658,0.086748,0.996089,0.0
885962721,3,0.017543,0.003034,0.085541,0.996175,0.0
885962731,3,0.019576,0.002566,0.084419,0.996234,0.0
885962742,3,0.021955,0.003356,0.083841,0.996231,0.0
885962752,3,0.023853,0.005444,0.083714,0.996189,0.0
885962762,3,0.024985,0.008709,0.084123,0.996104,0.0
885962772,3,0.025208,0.011977,0.084811,0.996006,0.0
885962782,3,0.025352,0.014433,0.085611,0.995901,0.0
885962792,3,0.025521,0.016387,0.086928,0.995752,0.0
885962802,3,0.024729,0.017326,0.088316,0.995634,0.0
885962812,3,0.022139,0.017158,0.089674,0.995577,0.0
885962822,3,0.017765,0.015575,0.090757,0.995592,0.0
885962832,3,0.012187,0.013176,0.091193,0.995671,0.0
885962842,3,0.007226,0.010869,0.090924,0.995772,0.0
885962852,3,0.007371,0.010807,0.089853,0.995869,0.0
885962862,3,0.007669,0.010189,0.088255,0.996016,0.0
885962872,3,0.008399,0.00887,0.086383,0.996187,0.0
885962883,3,0.009888,0.006911,0.083986,0.996393,0.0
885962893,3,0.012265,0.004879,0.081247,0.996606,0.0
885962903,3,0.015386,0.003415,0.078058,0.996824,0.0
885962913,3,0.020806,0.002799,0.074757,0.99698,0.0
885962923,3,0.027593,0.004233,0.071762,0.997031,0.0
885962933,3,0.032455,0.005353,0.069031,0.997072,0.0
885962943,3,0.038152,0.006742,0.066992,0.997,0.0
885962953,3,0.048646,0.010834,0.065451,0.99661,0.0
885962963,3,0.056435,0.012301,0.064021,0.996275,0.0
885962973,3,0.065376,0.012777,0.062118,0.995843,0.0
885962983,3,0.074527,0.013452,0.059443,0.995354,0.0
885962993,3,0.084252,0.013494,0.057238,0.994707,0.0
885963003,3,0.094424,0.012696,0.054906,0.993935,0.0
885963014,3,0.106933,0.009872,0.052282,0.992841,0.0
885963024,3,0.119974,0.00663,0.050343,0.991477,0.0
885963034,3,0.131844,0.003927,0.048676,0.990066,0.0
885963044,3,0.142999,0.003041,0.047986,0.988554,0.0
885963054,3,0.15279,0.003493,0.048809,0.987046,0.0
885963064,3,0.162948,0.002944,0.050248,0.985349,0.0
885963074,3,0.174068,0.001331,0.053115,0.983299,0.0
885963084,3,0.186158,-0.001434,0.056202,0.980909,0.0
885963094,3,0.199127,-0.004905,0.05928,0.978166,0.0
885963104,3,0.212797,-0.00876,0.062257,0.975071,0.0
885963114,3,0.22706,-0.012938,0.064755,0.971639,0.0
885963124,3,0.241841,-0.017002,0.067104,0.967843,0.0
885963134,3,0.255061,-0.020529,0.06919,0.964227,0.0
885963144,3,0.266412,-0.022898,0.06977,0.961057,0.0
885963155,3,0.277755,-0.026705,0.070044,0.957722,0.0
885963165,3,0.291413,-0.029118,0.069505,0.953624,0.0
885963175,3,0.306004,-0.030001,0.069036,0.949049,0.0
885963185,3,0.319134,-0.030657,0.068202,0.944754,0.0
885963195,3,0.332443,-0.031182,0.067358,0.940197,0.0
885963205,3,0.348675,-0.030765,0.066346,0.934385,0.0
885963215,3,0.365414,-0.03005,0.064849,0.928097,0.0
885963225,3,0.382422,-0.028793,0.063161,0.921376,0.0
885963235,3,0.399404,-0.027084,0.06099,0.914342,0.0
885963245,3,0.416123,-0.024653,0.058821,0.907068,0.0
885963255,3,0.432425,-0.020929,0.057475,0.899592,0.0
885963265,3,0.448202,-0.016641,0.056506,0.891989,0.0
