orientation,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
885957181,3,171.84741,-1.02247,0.544698
885957191,3,165.263,-0.791708,1.057088
885957201,3,158.85062,-0.443745,1.635343
885957211,3,152.82286,-0.035805,2.202393
885957222,3,147.41307,0.311714,2.722697
885957232,3,142.76082,0.619806,3.195517
885957242,3,138.9704,0.985352,3.644393
885957252,3,136.02617,1.48319,4.119285
885957262,3,133.8856,2.179508,4.654499
885957272,3,132.47198,3.008872,5.203964
885957282,3,131.69109,3.886914,5.76873
885957292,3,131.48145,4.997299,6.437765
885957302,3,131.74036,6.404792,7.223166
885957312,3,132.38708,8.073154,8.031812
885957322,3,133.33412,9.880425,8.639632
885957332,3,134.52693,12.080155,8.983659
885957342,3,135.90128,14.98577,9.067021
885957352,3,137.37718,17.788984,8.791242
885957363,3,138.87772,19.56818,8.213805
885957373,3,140.33351,20.282215,7.501132
885957383,3,141.71593,20.440998,6.89077
885957393,3,143.007,20.742632,6.303197
885957403,3,144.22775,22.053082,5.910065
885957413,3,145.36568,23.205013,4.78506
885957423,3,146.44218,23.780819,2.950638
885957433,3,147.49289,24.516512,0.71831
885957443,3,148.5898,25.0179,-1.883132
885957453,3,149.82898,25.17455,-4.328185
885957463,3,151.24713,25.569313,-6.594872
885957473,3,152.88512,26.090626,-8.814975
885957483,3,154.75557,26.233477,-10.906821
885957493,3,156.89427,26.375154,-12.90445
885957504,3,159.29454,26.541557,-14.85337
885957514,3,161.97758,26.524887,-16.716959
885957524,3,164.94576,26.433172,-18.400593
885957534,3,168.1629,26.428934,-19.971298
885957544,3,171.63124,26.363346,-21.456451
885957554,3,175.36008,26.041645,-22.834562
885957564,3,179.3342,25.60546,-24.22392
885957574,3,183.54109,25.087614,-25.582664
885957584,3,187.98799,24.473763,-26.917654
885957594,3,192.67027,23.6031,-28.32354
885957604,3,197.58212,22.3643,-29.74643
885957614,3,202.72287,20.890854,-31.183481
885957624,3,208.08118,19.206743,-32.439648
885957635,3,213.6254,17.059198,-33.478428
885957645,3,219.3128,14.135685,-34.55491
885957655,3,225.133,11.016898,-35.232986
885957665,3,231.07149,8.840025,-35.39503
885957675,3,237.08203,7.760332,-35.483055
885957685,3,243.12007,7.242886,-35.741398
885957695,3,249.14131,6.386939,-36.119186
885957705,3,255.12457,4.597919,-36.102226
885957715,3,261.03622,2.945693,-35.690414
885957725,3,266.88116,1.562702,-35.10988
885957735,3,272.6157,0.263125,-33.796394
885957745,3,278.20197,-0.777946,-32.158287
885957755,3,283.63742,-1.741893,-30.717073
885957765,3,288.90436,-2.72133,-29.06814
885957776,3,294.00067,-3.669112,-27.277273
885957786,3,298.9188,-4.583175,-25.697304
885957796,3,303.65985,-5.466603,-24.063993
885957806,3,308.21817,-6.336216,-22.37244
885957816,3,312.60468,-7.151073,-20.746279
885957826,3,316.83163,-7.898405,-19.180815
885957836,3,320.89185,-8.584352,-17.629795
885957846,3,324.80325,-9.195537,-16.104776
885957856,3,328.5676,-9.770039,-14.658263
885957866,3,332.17233,-10.266986,-13.266129
885957876,3,335.61658,-10.683999,-11.902803
885957886,3,338.89166,-11.023608,-10.587819
885957896,3,342.00534,-11.295072,-9.326948
885957906,3,344.95078,-11.473699,-8.169677
885957917,3,347.73224,-11.544378,-7.072668
885957927,3,350.3376,-11.526666,-6.053321
885957937,3,352.77164,-11.462904,-5.132459
885957947,3,355.0366,-11.334643,-4.298932
885957957,3,357.13754,-11.150203,-3.544101
885957967,3,359.0818,-10.947552,-2.877871
885957977,3,0.871398,-10.678983,-2.32068
885957987,3,2.517578,-10.36552,-1.857914
885957997,3,4.022979,-10.046995,-1.431251
885958007,3,5.399529,-9.705299,-1.044983
885958017,3,6.646498,-9.328899,-0.727037
885958027,3,7.777528,-8.957371,-0.437937
885958037,3,8.797269,-8.578568,-0.192038
885958048,3,9.715902,-8.190004,0.006085
885958058,3,10.542784,-7.780197,0.173485
885958068,3,11.280262,-7.360239,0.311282
885958078,3,11.936077,-6.945213,0.40441
885958088,3,12.512033,-6.501579,0.451866
885958098,3,13.019159,-6.064139,0.470964
885958108,3,13.463484,-5.604475,0.467267
885958118,3,13.859114,-5.155519,0.434205
885958128,3,14.210594,-4.726566,0.37356
885958138,3,14.520567,-4.300059,0.285683
885958148,3,14.7841,-3.891812,0.166738
885958158,3,15.002499,-3.508837,0.035938
885958168,3,15.179735,-3.153477,-0.120985
