timestamp[ms],maxboottime[ms],wifinum,wifis[boottime[ms]-bssid-rssi[dbm]-ssid-frequency[mhz]]
1779995439969,885968378,8,885968378,52:ff:20:8c:8c:51,-84,Its me,5300,885968378,c0:25:2f:f5:c6:47,-53,SevenSky-35,2432,885968057,52:ff:20:fc:8c:51,-83,,5300,885968378,00:eb:d8:3c:fa:f3,-77,MERCUSYS_FAF3,2427,885968378,c0:25:2f:f5:c6:49,-77,SevenSky-35_5G,5220,885968378,c4:ad:34:f9:33:47,-74,SevenSky-31,2452,885968369,52:ff:20:7c:8c:51,-67,,2462,885968378,50:ff:20:7c:8c:51,-69,Its me,2462
1779995440941,885969344,14,885969344,48:a9:8a:f1:7a:ba,-81,MikroTik-F17ABA,2412,885969344,00:eb:d8:3c:fa:f3,-77,MERCUSYS_FAF3,2427,885969344,48:a9:8a:f1:7a:ae,-50,MikroTik-F17AAE,2447,885969344,c4:16:88:fa:6d:ce,-97,Matvei_Wi-Fi5,5200,885969344,52:ff:20:8c:8c:51,-84,Its me,5300,885969344,c0:25:2f:f5:c6:47,-53,SevenSky-35,2432,885969344,52:ff:20:fc:8c:51,-83,,5300,885969344,c0:25:2f:f5:c6:49,-77,SevenSky-35_5G,5220,885969344,c4:16:88:ca:6d:cc,-98,Matvei,5200,885969344,c4:ad:34:f9:33:47,-74,SevenSky-31,2452,885969344,52:ff:20:7c:8c:51,-67,,2462,885969344,c4:16:88:ca:6d:c8,-73,Matvei,2462,885969344,50:ff:20:7c:8c:51,-69,Its me,2462,885969344,52:ff:20:71:d7:e5,-87,,2432
1779995442431,885970841,14,885970841,48:a9:8a:f1:7a:ba,-81,MikroTik-F17ABA,2412,885970841,00:eb:d8:3c:fa:f3,-77,MERCUSYS_FAF3,2427,885970841,48:a9:8a:f1:7a:ae,-50,MikroTik-F17AAE,2447,885970841,c4:16:88:fa:6d:ce,-97,Matvei_Wi-Fi5,5200,885970841,52:ff:20:8c:8c:51,-84,Its me,5300,885970841,c0:25:2f:f5:c6:47,-53,SevenSky-35,2432,885970841,52:ff:20:fc:8c:51,-83,,5300,885970841,c0:25:2f:f5:c6:49,-77,SevenSky-35_5G,5220,885970841,c4:16:88:ca:6d:cc,-98,Matvei,5200,885970841,c4:ad:34:f9:33:47,-74,SevenSky-31,2452,885970841,52:ff:20:7c:8c:51,-67,,2462,885970841,c4:16:88:ca:6d:c8,-73,Matvei,2462,885970841,50:ff:20:7c:8c:51,-69,Its me,2462,885970841,52:ff:20:71:d7:e5,-87,,2432
1779995443938,885972341,14,885972341,48:a9:8a:f1:7a:ba,-81,MikroTik-F17ABA,2412,885972341,00:eb:d8:3c:fa:f3,-77,MERCUSYS_FAF3,2427,885972341,48:a9:8a:f1:7a:ae,-50,MikroTik-F17AAE,2447,885972341,c4:16:88:fa:6d:ce,-97,Matvei_Wi-Fi5,5200,885972341,52:ff:20:8c:8c:51,-84,Its me,5300,885972341,c0:25:2f:f5:c6:47,-53,SevenSky-35,2432,885972341,52:ff:20:fc:8c:51,-83,,5300,885972341,c0:25:2f:f5:c6:49,-77,SevenSky-35_5G,5220,885972341,c4:16:88:ca:6d:cc,-98,Matvei,5200,885972341,c4:ad:34:f9:33:47,-74,SevenSky-31,2452,885972341,52:ff:20:7c:8c:51,-67,,2462,885972341,c4:16:88:ca:6d:c8,-73,Matvei,2462,885972341,50:ff:20:7c:8c:51,-69,Its me,2462,885972341,52:ff:20:71:d7:e5,-87,,2432
