qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885961559,3,-26.5125,39.54375,-13.406251
885961579,3,-24.150002,43.21875,-13.51875
885961599,3,-21.65625,46.143753,-13.6125
885961619,3,-19.237501,48.393753,-13.650001
885961639,3,-17.025002,50.062504,-13.687501
885961659,3,-15.1125,51.2625,-13.687501
885961679,3,-13.593751,52.050003,-13.668751
885961699,3,-12.618751,52.537502,-13.593751
885961719,3,-11.83125,52.85625,-13.5375
885961739,3,-11.306251,53.062504,-13.500001
885961759,3,-10.9125,53.175003,-13.481251
885961779,3,-10.59375,53.23125,-13.481251
885961799,3,-10.35,53.287502,-13.500001
885961819,3,-10.06875,53.343754,-13.481251
885961839,3,-9.806251,53.381252,-13.481251
885961859,3,-9.525001,53.456253,-13.481251
885961879,3,-9.1875,53.475002,-13.481251
885961899,3,-8.793751,53.5125,-13.481251
885961919,3,-8.34375,53.550003,-13.462501
885961939,3,-7.8375,53.60625,-13.462501
885961959,3,-7.275,53.643753,-13.462501
885961979,3,-6.6375003,53.662502,-13.481251
885961999,3,-5.925,53.68125,-13.575001
885962019,3,-5.2312503,53.662502,-13.650001
885962039,3,-4.51875,53.625004,-13.725
885962059,3,-3.825,53.60625,-13.8
885962079,3,-3.1125002,53.5875,-13.856251
885962099,3,-2.4,53.550003,-13.89375
885962119,3,-1.725,53.456253,-13.9875
885962139,3,-1.0875001,53.381252,-14.08125
885962158,3,-0.46875003,53.268753,-14.175
885962178,3,0.15,53.1375,-14.26875
885962198,3,0.69375,53.006252,-14.3625
885962219,3,1.2375001,52.800003,-14.437501
885962239,3,1.725,52.612503,-14.531251
885962259,3,2.23125,52.406254,-14.625001
885962279,3,2.7562501,52.2,-14.681251
885962299,3,3.3187501,51.975002,-14.718751
885962319,3,3.8625002,51.750004,-14.775001
885962339,3,4.3500004,51.506252,-14.775001
885962359,3,4.93125,51.281254,-14.7375
885962379,3,5.55,51.037502,-14.718751
885962399,3,6.1312504,50.812504,-14.75625
885962419,3,6.6562505,50.625004,-14.775001
885962439,3,7.14375,50.41875,-14.75625
885962459,3,7.6125,50.23125,-14.75625
885962479,3,8.00625,50.100002,-14.7375
885962499,3,8.38125,49.93125,-14.700001
885962519,3,8.7375,49.818752,-14.700001
885962539,3,9.056251,49.725002,-14.681251
885962559,3,9.3,49.65,-14.64375
885962579,3,9.4875,49.575,-14.64375
885962599,3,9.6,49.537502,-14.6625
885962619,3,9.69375,49.500004,-14.681251
885962639,3,9.806251,49.500004,-14.700001
885962659,3,9.825001,49.500004,-14.75625
885962679,3,9.75,49.500004,-14.775001
885962699,3,9.637501,49.500004,-14.75625
885962719,3,9.543751,49.500004,-14.775001
885962739,3,9.450001,49.518753,-14.775001
885962759,3,9.356251,49.537502,-14.75625
885962779,3,9.28125,49.537502,-14.775001
885962799,3,9.262501,49.55625,-14.793751
885962819,3,9.262501,49.575,-14.85
885962839,3,9.28125,49.575,-14.868751
885962859,3,9.262501,49.593754,-14.868751
885962879,3,9.243751,49.612503,-14.85
885962899,3,9.150001,49.65,-14.812501
885962919,3,9.0,49.687504,-14.868751
885962939,3,8.8125,49.706253,-14.962501
885962959,3,8.606251,49.687504,-15.13125
885962979,3,8.306251,49.65,-15.431251
885962999,3,8.00625,49.575,-15.806251
885963019,3,7.6687503,49.425003,-16.3125
885963039,3,7.3125005,49.162502,-16.987501
885963059,3,7.0312505,48.825,-17.79375
885963079,3,6.8250003,48.393753,-18.768751
885963099,3,6.58125,47.850002,-19.893751
885963119,3,6.3,47.15625,-21.150002
885963139,3,5.9625,46.29375,-22.59375
885963159,3,5.625,45.24375,-24.206251
885963179,3,5.26875,44.04375,-25.95
885963199,3,4.9125004,42.61875,-27.825
885963219,3,4.5750003,40.96875,-29.718752
885963239,3,4.2375,39.05625,-31.725
885963259,3,3.9375002,36.91875,-33.73125
885963279,3,3.7500002,34.537502,-35.71875
885963299,3,3.6000001,31.931252,-37.65
885963319,3,3.5625002,29.175001,-39.487503
885963339,3,3.6000001,26.250002,-41.15625
885963359,3,3.61875,23.15625,-42.675003
885963379,3,3.54375,19.9125,-44.006252
885963399,3,3.525,16.518751,-45.131252
885963419,3,3.525,13.031251,-46.050003
885963439,3,3.525,9.450001,-46.706253
885963459,3,3.54375,5.8125,-47.081253
885963479,3,3.5625002,2.0625,-47.2125
885963499,3,3.5625002,-1.725,-47.0625
885963519,3,3.5812502,-5.5125003,-46.631252
885963538,3,3.61875,-9.243751,-45.881252
885963558,3,3.61875,-12.937501,-44.79375
885963578,3,3.5812502,-16.5375,-43.40625
885963599,3,3.4687502,-20.00625,-41.775
885963619,3,3.2062502,-23.362501,-39.9
885963639,3,2.9250002,-26.550001,-37.8375
885963659,3,2.625,-29.550001,-35.625
885963679,3,2.325,-32.34375,-33.3375
885963699,3,1.9875001,-34.893753,-30.956251
885963719,3,1.6875001,-37.21875,-28.518751
885963739,3,1.44375,-39.3375,-26.062502
885963759,3,1.2750001,-41.193752,-23.587502
885963779,3,1.2,-42.80625,-21.056252
885963799,3,1.2,-44.2125,-18.581251
885963819,3,1.25625,-45.393753,-16.2
885963839,3,1.3875,-46.331253,-13.875001
885963859,3,1.5187501,-47.081253,-11.700001
885963879,3,1.7062501,-47.625,-9.618751
885963899,3,1.95,-48.037502,-7.65
885963919,3,2.2875001,-48.3375,-5.8500004
885963939,3,2.5875,-48.54375,-4.18125
885963959,3,2.86875,-48.675003,-2.60625
885963979,3,3.15,-48.768753,-1.06875
885963999,3,3.5062501,-48.80625,0.35625002
885964019,3,3.7687502,-48.80625,1.6875001
885964039,3,3.99375,-48.787502,2.90625
885964059,3,4.18125,-48.768753,3.99375
885964079,3,4.2937503,-48.750004,4.93125
885964099,3,4.36875,-48.693752,5.7562504
885964119,3,4.425,-48.6375,6.5062504
885964139,3,4.40625,-48.562504,7.0875
885964159,3,4.425,-48.525,7.51875
885964179,3,4.4437504,-48.506252,7.7812505
885964199,3,4.4625,-48.487503,7.8562503
885964219,3,4.5,-48.506252,7.6875005
885964239,3,4.5375004,-48.54375,7.2937503
885964259,3,4.55625,-48.562504,6.6562505
885964279,3,4.6312504,-48.581253,5.7000003
885964299,3,4.65,-48.562504,4.40625
885964319,3,4.70625,-48.468754,2.86875
885964339,3,4.78125,-48.318752,1.0500001
