game_rotvec,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
885954401,3,0.013852,-0.015132,1.72E-4,0.999789
885954411,3,0.013614,-0.015017,2.11E-4,0.999794
885954421,3,0.013627,-0.014665,2.44E-4,0.999799
885954431,3,0.013838,-0.014872,2.44E-4,0.999793
885954441,3,0.014213,-0.014397,1.72E-4,0.999795
885954451,3,0.014315,-0.014983,1.72E-4,0.999785
885954462,3,0.013983,-0.014409,2.11E-4,0.999798
885954472,3,0.013363,-0.014643,2.44E-4,0.999803
885954482,3,0.01435,-0.014043,2.44E-4,0.999798
885954492,3,0.013489,-0.01416,1.72E-4,0.999808
885954502,3,0.013861,-0.014655,1.72E-4,0.999796
885954512,3,0.013967,-0.014391,2.44E-4,0.999798
885954522,3,0.013717,-0.014386,1.72E-4,0.999802
885954532,3,0.01434,-0.014765,2.44E-4,0.999788
885954542,3,0.014218,-0.014278,2.44E-4,0.999796
885954552,3,0.014107,-0.014287,2.44E-4,0.999798
885954562,3,0.014472,-0.014043,1.72E-4,0.999796
885954572,3,0.013598,-0.014877,2.11E-4,0.999796
885954582,3,0.013367,-0.014525,2.44E-4,0.999805
885954592,3,0.013977,-0.014525,2.11E-4,0.999796
885954603,3,0.014211,-0.014636,2.11E-4,0.999791
885954613,3,0.014201,-0.014047,2.11E-4,0.9998
885954623,3,0.014207,-0.013473,2.11E-4,0.999808
885954633,3,0.014211,-0.012911,1.72E-4,0.999815
885954643,3,0.014204,-0.012355,1.72E-4,0.999822
885954653,3,0.0142,-0.011814,1.72E-4,0.999829
885954663,3,0.014196,-0.011286,1.22E-4,0.999835
885954673,3,0.014186,-0.010761,1.22E-4,0.999841
885954683,3,0.014165,-0.010239,1.22E-4,0.999847
885954693,3,0.014159,-0.009725,2.11E-4,0.999852
885954703,3,0.014163,-0.00924,1.72E-4,0.999857
885954713,3,0.014155,-0.008757,1.22E-4,0.999861
885954723,3,0.014146,-0.00828,0.0,0.999865
885954733,3,0.014131,-0.007826,0.0,0.999869
885954744,3,0.014123,-0.007369,0.0,0.999873
885954754,3,0.014114,-0.006924,0.0,0.999876
885954764,3,0.014099,-0.00649,0.0,0.999879
885954774,3,0.014094,-0.006069,0.0,0.999882
885954784,3,0.014094,-0.005636,0.0,0.999884
885954794,3,0.014086,-0.005224,0.0,0.999887
885954804,3,0.014081,-0.004827,1.22E-4,0.999889
885954814,3,0.014069,-0.004441,0.0,0.999891
885954824,3,0.014059,-0.004055,0.0,0.999892
885954834,3,0.014058,-0.003678,0.0,0.999894
885954844,3,0.014048,-0.003302,0.0,0.999895
885954854,3,0.014041,-0.002924,-1.22E-4,0.999897
885954864,3,0.014048,-0.002566,-1.22E-4,0.999898
885954875,3,0.014042,-0.00222,0.0,0.999899
885954885,3,0.014023,-0.001875,0.0,0.999899
885954895,3,0.014021,-0.001524,-1.22E-4,0.9999
885954905,3,0.014027,-0.001196,-1.22E-4,0.9999
885954915,3,0.014014,-8.8E-4,0.0,0.999901
885954925,3,0.014003,-5.72E-4,-1.22E-4,0.999901
885954935,3,0.013998,-2.44E-4,0.0,0.999902
885954945,3,0.013993,0.0,-1.22E-4,0.999902
885954955,3,0.013996,3.86E-4,0.0,0.999902
885954965,3,0.013983,6.79E-4,-1.22E-4,0.999902
885954975,3,0.013959,9.53E-4,-1.22E-4,0.999902
885954985,3,0.013934,0.00125,0.0,0.999902
885954995,3,0.013927,0.001534,0.0,0.999901
885955005,3,0.013946,0.001831,-1.22E-4,0.999901
