rot_vec,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2083939823,3,0.01924,-0.621277,-0.783303,0.008924,0.0
2083939833,3,0.02115,-0.632902,-0.773886,0.009301,0.0
2083939843,3,0.022934,-0.642538,-0.765863,0.008419,0.0
2083939853,3,0.023921,-0.652463,-0.757405,0.007494,0.0
2083939864,3,0.02444,-0.66346,-0.747787,0.006099,0.0
2083939874,3,0.024212,-0.675131,-0.737291,0.003413,0.0
2083939884,3,-0.024404,0.686368,0.726843,5.32E-4,0.0
2083939894,3,-0.023987,0.697043,0.716623,0.002465,0.0
2083939904,3,-0.022013,0.706983,0.70688,0.00297,0.0
2083939914,3,-0.019361,0.716247,0.697564,0.004438,0.0
2083939924,3,-0.016023,0.724679,0.688866,0.006709,0.0
2083939934,3,-0.012073,0.732174,0.680948,0.009119,0.0
2083939944,3,-0.007706,0.73878,0.673794,0.012062,0.0
2083939954,3,-0.003145,0.744565,0.667364,0.015384,0.0
2083939964,3,0.001434,0.749543,0.661683,0.018905,0.0
2083939974,3,0.005925,0.753688,0.656838,0.021934,0.0
2083939984,3,0.010197,0.756854,0.653013,0.025305,0.0
2083939995,3,0.014178,0.758925,0.650379,0.028927,0.0
2083940005,3,0.017781,0.760005,0.648874,0.03221,0.0
2083940015,3,0.020957,0.760192,0.648438,0.03458,0.0
2083940025,3,0.023651,0.759633,0.648916,0.036118,0.0
2083940035,3,0.025617,0.758472,0.650164,0.036733,0.0
2083940045,3,0.026629,0.756725,0.652193,0.036068,0.0
2083940055,3,0.026681,0.754519,0.654864,0.033798,0.0
2083940065,3,0.025881,0.751919,0.658047,0.03034,0.0
2083940075,3,0.024371,0.748861,0.661782,0.025624,0.0
2083940085,3,0.022234,0.74526,0.666093,0.020284,0.0
2083940095,3,0.01944,0.741075,0.670983,0.014518,0.0
2083940105,3,0.015272,0.740846,0.67144,0.008989,0.0
2083940115,3,0.00971,0.739502,0.673073,0.00375,0.0
2083940125,3,-0.003936,-0.736867,-0.676023,0.001464,0.0
2083940136,3,4.22E-4,-0.731714,-0.681554,0.008765,0.0
2083940146,3,0.005103,-0.726821,-0.686627,0.015724,0.0
2083940156,3,0.009898,-0.72229,-0.691178,0.021688,0.0
2083940166,3,0.01466,-0.717201,-0.69617,0.027459,0.0
2083940176,3,0.018866,-0.712194,-0.700908,0.033908,0.0
2083940186,3,0.022052,-0.70754,-0.705166,0.040499,0.0
2083940196,3,0.02559,-0.705939,-0.706334,0.045672,0.0
2083940206,3,0.028944,-0.70537,-0.706496,0.049769,0.0
2083940216,3,0.031935,-0.705831,-0.705668,0.053047,0.0
2083940226,3,0.034414,-0.707292,-0.70391,0.055349,0.0
2083940236,3,0.036243,-0.709534,-0.701416,0.05712,0.0
