timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
500,2084886798,0.38665,0.7316375,-0.1769625,6.399,2.043,6.54195,-32.23125,-4.9875,9.056251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2084886808,0.4037,0.7827875,-0.181225,6.3780003,2.091,6.4870505,-30.6,-4.9875,8.64375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2084886818,0.407,0.828575,-0.1876875,6.327,2.11695,6.56895,-30.6,-4.9875,8.64375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2084886828,0.4016375,0.85525,-0.1973125,6.2700005,2.15295,6.729,-30.54375,-5.0062504,8.606251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2084886838,0.3931125,0.85635,-0.2068,6.21495,2.25405,6.9469504,-30.54375,-5.0062504,8.606251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2084886848,0.379225,0.827475,-0.2121625,6.13605,2.4,7.1359506,-30.468752,-5.025,8.493751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2084886858,0.35901248,0.778525,-0.2101,6.0420003,2.5170002,7.2030005,-30.468752,-5.025,8.493751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2084886868,0.3249125,0.728475,-0.2047375,5.93205,2.60805,7.143,-30.281252,-5.1000004,8.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2084886878,0.2748625,0.68585,-0.199375,5.8369503,2.6530502,7.1340003,-30.281252,-5.1000004,8.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2084886888,0.2226125,0.642125,-0.1865875,5.7379503,2.6869502,7.1910005,-30.0375,-5.1937504,8.137501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,2084886898,0.1716,0.5867125,-0.1780625,5.6400003,2.70105,7.24905,-30.0375,-5.1937504,8.137501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2084886908,0.12045,0.5303375,-0.17379999,5.56395,2.7520502,7.21005,-29.79375,-5.30625,7.89375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,2084886918,0.0661375,0.4877125,-0.1780625,5.49405,2.802,7.0519505,-29.79375,-5.30625,7.89375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,2084886928,0.0031625,0.4791875,-0.182325,5.43195,2.8279502,6.8029504,-29.5125,-5.4187503,7.6687503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2084886939,-0.0606375,0.509025,-0.19085,5.3580003,2.8189502,6.597,-29.5125,-5.4187503,7.6687503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2084886949,-0.1128875,0.5698,-0.20899999,5.2639503,2.8159502,6.4849505,-29.400002,-5.5687504,7.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2084886959,-0.1458875,0.642125,-0.2281125,5.169,2.8159502,6.5059505,-29.400002,-5.5687504,7.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,2084886969,-0.1566125,0.71775,-0.24419999,5.04405,2.80395,6.5230503,-29.268751,-5.7375,7.1250005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,2084886979,-0.14905,0.79873747,-0.25795,4.9240503,2.8330503,6.55905,-29.268751,-5.7375,7.1250005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,2084886989,-0.132,0.8828875,-0.26015,4.83795,2.87805,6.63105,-29.118752,-5.925,6.7875004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2084886999,-0.1043625,0.9681375,-0.250525,4.7470503,2.8260002,6.69495,-29.118752,-5.925,6.7875004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2084887009,-0.0713625,1.066175,-0.2409,4.644,2.706,6.636,-28.893751,-6.1125,6.4125004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2084887019,-0.0276375,1.1801625,-0.2366375,4.53195,2.59095,6.7270503,-28.893751,-6.1125,6.4125004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
