game_rotvec,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2084886606,3,0.110739,0.351935,-0.041974,0.928502
2084886616,3,0.115446,0.353312,-0.043985,0.927312
2084886626,3,0.122749,0.35523,-0.047114,0.925485
2084886636,3,0.12794,0.357355,-0.049489,0.923839
2084886646,3,0.129544,0.359356,-0.050447,0.922787
2084886656,3,0.127713,0.359305,-0.04971,0.923102
2084886667,3,0.122027,0.357071,-0.047112,0.924872
2084886677,3,0.119159,0.354527,-0.045606,0.9263
2084886687,3,0.118507,0.353768,-0.04524,0.926691
2084886697,3,0.124861,0.355668,-0.04801,0.924989
2084886707,3,0.132951,0.361679,-0.052193,0.921296
2084886717,3,0.13772,0.370334,-0.055622,0.916947
2084886727,3,0.138719,0.379503,-0.057666,0.912912
2084886737,3,0.134346,0.386108,-0.05695,0.910839
2084886747,3,0.126639,0.385368,-0.053484,0.912465
2084886757,3,0.123024,0.379627,-0.051014,0.915502
2084886767,3,0.123676,0.370898,-0.049912,0.919046
2084886777,3,0.12819,0.365415,-0.050884,0.92057
2084886787,3,0.134485,0.362208,-0.0529,0.920825
2084886798,3,0.140269,0.362594,-0.055303,0.919668
2084886808,3,0.142641,0.356989,-0.054892,0.921519
2084886818,3,0.145008,0.351606,-0.054452,0.923244
2084886828,3,0.147303,0.346374,-0.054005,0.924883
2084886838,3,0.149545,0.341191,-0.053549,0.926475
2084886848,3,0.151758,0.335927,-0.053065,0.928065
2084886858,3,0.153926,0.330482,-0.05252,0.929693
2084886868,3,0.156009,0.324845,-0.051872,0.931367
2084886878,3,0.157874,0.319055,-0.051117,0.933094
2084886888,3,0.159492,0.313114,-0.050236,0.934878
2084886898,3,0.160839,0.306972,-0.049271,0.936734
2084886908,3,0.161977,0.300618,-0.048228,0.938651
2084886918,3,0.162928,0.294108,-0.047119,0.940603
2084886928,3,0.163678,0.287588,-0.045902,0.942547
2084886939,3,0.164179,0.281249,-0.044589,0.944433
2084886949,3,0.163474,0.284156,-0.044952,0.943668
2084886959,3,0.162598,0.287428,-0.045299,0.942812
2084886969,3,0.161663,0.29107,-0.045643,0.941838
2084886979,3,0.16076,0.295102,-0.045998,0.94072
2084886989,3,0.15995,0.299524,-0.046319,0.939444
2084886999,3,0.159302,0.304327,-0.046566,0.937997
2084887009,3,0.158843,0.30957,-0.046739,0.936349
2084887019,3,0.158619,0.315327,-0.046867,0.934458
2084887029,3,0.158661,0.321502,-0.046985,0.932338
2084887039,3,0.159005,0.327985,-0.047156,0.93001
2084887049,3,0.160101,0.326058,-0.045924,0.930561
2084887059,3,0.16145,0.324334,-0.044744,0.930987
2084887070,3,0.163045,0.322822,-0.043505,0.931294
2084887080,3,0.164728,0.321665,-0.042073,0.931464
2084887090,3,0.16631,0.320906,-0.040413,0.931518
2084887100,3,0.167707,0.320447,-0.038617,0.931502
2084887110,3,0.168897,0.320193,-0.036803,0.931448
2084887120,3,0.169874,0.320052,-0.035078,0.931385
2084887130,3,0.170693,0.319926,-0.033493,0.931337
2084887140,3,0.171388,0.319744,-0.032038,0.931323
2084887150,3,0.171858,0.319575,-0.03069,0.931339
2084887160,3,0.172077,0.319536,-0.029319,0.931357
2084887170,3,0.171988,0.319645,-0.02802,0.931376
2084887180,3,0.171641,0.319884,-0.026884,0.931391
2084887190,3,0.171148,0.320291,-0.025989,0.931367
2084887201,3,0.170589,0.320895,-0.025355,0.93128
2084887211,3,0.170039,0.321674,-0.024941,0.931122
2084887221,3,0.169563,0.322585,-0.024709,0.9309
2084887231,3,0.169393,0.323619,-0.024661,0.930574
2084887241,3,0.169453,0.324511,-0.024709,0.930251
2084887251,3,0.169817,0.325504,-0.024843,0.929834
2084887261,3,0.170498,0.326406,-0.025014,0.929388
2084887271,3,0.171796,0.333868,-0.026263,0.926459
2084887281,3,0.173408,0.341719,-0.027713,0.923249
2084887291,3,0.175792,0.343673,-0.028155,0.922058
2084887301,3,0.178345,0.352222,-0.030016,0.918276
2084887311,3,0.181362,0.361118,-0.032064,0.914151
2084887321,3,0.18476,0.370383,-0.034265,0.909673
2084887331,3,0.188429,0.380094,-0.036577,0.904811
2084887342,3,0.19234,0.390246,-0.038948,0.899552
2084887352,3,0.197277,0.394577,-0.039834,0.89655
2084887362,3,0.202654,0.399116,-0.040686,0.893298
2084887372,3,0.207952,0.40896,-0.042941,0.887503
2084887382,3,0.213799,0.418048,-0.04532,0.881743
2084887392,3,0.220055,0.426305,-0.047984,0.876091
2084887402,3,0.2265,0.433791,-0.051077,0.870582
2084887412,3,0.232878,0.440636,-0.054658,0.865228
2084887422,3,0.237695,0.440883,-0.057748,0.86359
2084887432,3,0.242265,0.441198,-0.060746,0.861952
2084887442,3,0.246412,0.44167,-0.063443,0.860338
2084887452,3,0.250627,0.448012,-0.067,0.855559
2084887462,3,0.254369,0.45406,-0.070437,0.850978
2084887473,3,0.257764,0.459874,-0.073832,0.846535
2084887483,3,0.261619,0.460649,-0.075266,0.844803
2084887493,3,0.264634,0.466613,-0.077881,0.840342
2084887503,3,0.267589,0.472082,-0.080124,0.83613
2084887513,3,0.270365,0.476908,-0.082256,0.832282
2084887523,3,0.272859,0.481091,-0.084233,0.828856
2084887533,3,0.275042,0.484526,-0.086362,0.825909
2084887543,3,0.277081,0.486976,-0.088833,0.823521
2084887553,3,0.279262,0.487974,-0.091523,0.821898
2084887563,3,0.281678,0.487667,-0.094294,0.820942
2084887573,3,0.284316,0.486257,-0.097169,0.820534
2084887583,3,0.287189,0.483635,-0.100008,0.820741
2084887593,3,0.290249,0.480034,-0.102482,0.821473
2084887603,3,0.293427,0.475823,-0.104492,0.822541
2084887614,3,0.297555,0.466097,-0.103976,0.826681
2084887624,3,0.301782,0.455846,-0.102671,0.831017
2084887634,3,0.305823,0.444906,-0.100691,0.835698
2084887644,3,0.309955,0.43362,-0.098003,0.840414
2084887654,3,0.314312,0.422046,-0.094433,0.845083
2084887664,3,0.318932,0.410396,-0.090009,0.849561
2084887674,3,0.323696,0.398717,-0.084836,0.853843
2084887684,3,0.328731,0.387132,-0.078944,0.857806
2084887694,3,0.334048,0.37568,-0.072349,0.861418
2084887704,3,0.339323,0.364232,-0.065308,0.864829
2084887714,3,0.344409,0.357562,-0.059647,0.866009
2084887724,3,0.349789,0.351196,-0.053672,0.866849
2084887734,3,0.355933,0.340254,-0.045611,0.86917
2084887745,3,0.362711,0.329479,-0.037492,0.870906
2084887755,3,0.370497,0.319292,-0.029809,0.871719
2084887765,3,0.378641,0.310226,-0.022725,0.871707
2084887775,3,0.386537,0.301591,-0.015778,0.871425
2084887785,3,0.394078,0.293384,-0.008686,0.870949
2084887795,3,0.401172,0.285384,-0.001158,0.87041
2084887805,3,0.406985,0.282959,0.004037,0.868492
2084887815,3,0.412258,0.282165,0.00912,0.866222
2084887825,3,0.417021,0.28307,0.014306,0.863573
2084887835,3,0.421806,0.279461,0.022446,0.862251
2084887845,3,0.426274,0.278246,0.030102,0.860211
2084887855,3,0.429095,0.277613,0.037128,0.858736
2084887865,3,0.432135,0.279941,0.04269,0.856194
2084887876,3,0.434619,0.281207,0.048396,0.854216
2084887886,3,0.43674,0.281425,0.053931,0.85273
2084887896,3,0.438605,0.280613,0.059144,0.851694
2084887906,3,0.44021,0.278693,0.064032,0.851143
2084887916,3,0.440242,0.27273,0.069844,0.852599
2084887926,3,0.440182,0.265717,0.075539,0.854357
2084887936,3,0.439955,0.257659,0.08121,0.85642
2084887946,3,0.439857,0.248784,0.08685,0.858539
2084887956,3,0.439962,0.239216,0.09253,0.860608
2084887966,3,0.440637,0.229341,0.09836,0.862302
2084887976,3,0.442544,0.220433,0.104086,0.862977
2084887986,3,0.446012,0.213714,0.109398,0.862224
2084887996,3,0.450092,0.208179,0.114536,0.860789
2084888006,3,0.454854,0.203452,0.119696,0.858712
2084888017,3,0.459895,0.19908,0.12498,0.856296
2084888027,3,0.464898,0.194771,0.130312,0.853787
2084888037,3,0.469819,0.190676,0.13553,0.851201
2084888047,3,0.474852,0.186842,0.140633,0.848426
