geo_rotvec,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2084886616,3,0.333242,0.164642,-0.693451,0.617225,0.0
2084886626,3,0.3389,0.162489,-0.691208,0.617231,0.0
2084886636,3,0.343277,0.161964,-0.688709,0.617744,0.0
2084886646,3,0.34588,0.162128,-0.688846,0.616093,0.0
2084886656,3,0.344656,0.163164,-0.688949,0.61639,0.0
2084886667,3,0.338706,0.166337,-0.687046,0.620948,0.0
2084886677,3,0.335428,0.165457,-0.689045,0.620747,0.0
2084886687,3,0.335319,0.163575,-0.692413,0.617549,0.0
2084886697,3,0.340487,0.161735,-0.690686,0.617139,0.0
2084886707,3,0.34988,0.161466,-0.688833,0.61402,0.0
2084886717,3,0.35876,0.165545,-0.685903,0.611082,0.0
2084886727,3,0.364833,0.173674,-0.680626,0.611131,0.0
2084886737,3,0.366384,0.181357,-0.678817,0.609982,0.0
2084886747,3,0.361132,0.184743,-0.680007,0.610772,0.0
2084886757,3,0.355203,0.181886,-0.68267,0.612134,0.0
2084886767,3,0.350585,0.173066,-0.688213,0.611146,0.0
2084886777,3,0.349651,0.166447,-0.689199,0.612408,0.0
2084886787,3,0.352309,0.158617,-0.69271,0.608991,0.0
2084886798,3,0.356579,0.154925,-0.693313,0.606767,0.0
2084886808,3,0.344229,0.143497,-0.700441,0.608519,0.0
2084886818,3,0.332001,0.132207,-0.707467,0.609742,0.0
2084886828,3,0.320066,0.121052,-0.714129,0.610674,0.0
2084886838,3,0.308558,0.109873,-0.720364,0.611387,0.0
2084886848,3,0.297487,0.098566,-0.726045,0.612081,0.0
2084886858,3,0.28649,0.087127,-0.731483,0.612587,0.0
2084886868,3,0.27558,0.075582,-0.736642,0.612943,0.0
2084886878,3,0.264684,0.064112,-0.741564,0.613117,0.0
2084886888,3,0.253871,0.052819,-0.746073,0.613297,0.0
2084886898,3,0.243078,0.041726,-0.750216,0.613471,0.0
2084886908,3,0.232285,0.030755,-0.754059,0.613589,0.0
2084886918,3,0.221459,0.019912,-0.757694,0.613562,0.0
2084886928,3,0.210886,0.009245,-0.7608,0.613696,0.0
2084886939,3,0.200645,-0.001064,-0.763504,0.613841,0.0
2084886949,3,0.201378,0.001439,-0.765921,0.610581,0.0
2084886959,3,0.202347,0.004295,-0.768199,0.607376,0.0
2084886969,3,0.203716,0.007403,-0.770237,0.6043,0.0
2084886979,3,0.205518,0.010705,-0.772096,0.60126,0.0
2084886989,3,0.207639,0.0142,-0.773969,0.598042,0.0
2084886999,3,0.210179,0.01781,-0.775748,0.594744,0.0
2084887009,3,0.213157,0.021558,-0.777495,0.59127,0.0
2084887019,3,0.216679,0.025444,-0.779196,0.587585,0.0
2084887029,3,0.220794,0.029335,-0.780753,0.583791,0.0
2084887039,3,0.225308,0.03312,-0.782479,0.579538,0.0
2084887049,3,0.219447,0.025814,-0.785161,0.57853,0.0
2084887059,3,0.214317,0.018614,-0.787501,0.577549,0.0
2084887070,3,0.209958,0.011391,-0.789427,0.576707,0.0
2084887080,3,0.20626,0.004408,-0.791137,0.575794,0.0
2084887090,3,0.20318,-0.001968,-0.792465,0.575076,0.0
2084887100,3,0.200439,-0.007774,-0.794074,0.573768,0.0
2084887110,3,0.197962,-0.012957,-0.79569,0.572293,0.0
2084887120,3,0.195742,-0.017592,-0.79732,0.570662,0.0
2084887130,3,0.193753,-0.021875,-0.79898,0.568867,0.0
2084887140,3,0.192042,-0.025981,-0.800584,0.567017,0.0
2084887150,3,0.19049,-0.029765,-0.802326,0.564888,0.0
2084887160,3,0.189152,-0.033065,-0.803861,0.562969,0.0
2084887170,3,0.188095,-0.035915,-0.805586,0.560678,0.0
2084887180,3,0.187172,-0.038154,-0.807237,0.558461,0.0
2084887190,3,0.186549,-0.03984,-0.808656,0.556495,0.0
2084887201,3,0.186478,-0.041307,-0.810215,0.554139,0.0
2084887211,3,0.187111,-0.042874,-0.812217,0.550866,0.0
2084887221,3,0.188194,-0.044297,-0.814139,0.547537,0.0
2084887231,3,0.190021,-0.045327,-0.815491,0.544804,0.0
2084887241,3,0.192075,-0.046701,-0.816822,0.541965,0.0
