linear_acc,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2084888420,3,0.128847,0.188329,-0.827445
2084888430,3,0.150323,0.199824,-0.879221
2084888440,3,0.168909,0.214064,-0.908385
2084888450,3,0.18365,0.225967,-0.919904
2084888460,3,0.197613,0.239255,-0.912583
2084888470,3,0.208975,0.250205,-0.891851
2084888480,3,0.209573,0.27448,-0.856111
2084888490,3,0.19441,0.315224,-0.805109
2084888500,3,0.172127,0.366719,-0.735706
2084888510,3,0.154876,0.412064,-0.671499
2084888520,3,0.169103,0.457214,-0.607621
2084888530,3,0.189104,0.47284,-0.536662
2084888540,3,0.204467,0.468867,-0.463487
2084888551,3,0.209223,0.464094,-0.408331
2084888561,3,0.217816,0.443165,-0.367845
2084888571,3,0.222137,0.415822,-0.344777
2084888581,3,0.220677,0.385971,-0.339603
2084888591,3,0.215487,0.354425,-0.337762
2084888601,3,0.205589,0.328359,-0.326777
2084888611,3,0.193585,0.304952,-0.310199
2084888621,3,0.18047,0.28163,-0.290042
2084888631,3,0.170105,0.250779,-0.27066
2084888641,3,0.164048,0.205858,-0.260453
2084888651,3,0.1638,0.149044,-0.252799
2084888661,3,0.166601,0.088972,-0.248399
2084888671,3,0.163096,0.044425,-0.244496
2084888681,3,0.150206,0.021623,-0.230137
2084888692,3,0.133444,0.010913,-0.205881
2084888702,3,0.114864,0.003686,-0.180283
2084888712,3,0.103703,-0.019013,-0.164657
2084888722,3,0.099242,-0.059391,-0.158604
2084888732,3,0.102059,-0.113848,-0.157146
2084888742,3,0.108079,-0.169481,-0.15317
2084888752,3,0.113342,-0.215966,-0.139711
2084888762,3,0.119596,-0.246961,-0.120387
2084888772,3,0.124917,-0.25305,-0.103524
2084888782,3,0.125217,-0.249941,-0.097185
2084888792,3,0.130117,-0.245922,-0.117842
2084888802,3,0.141634,-0.254837,-0.16278
2084888812,3,0.154232,-0.269886,-0.213478
2084888823,3,0.159394,-0.279116,-0.256399
2084888833,3,0.157587,-0.279093,-0.282564
2084888843,3,0.147904,-0.267583,-0.287406
2084888853,3,0.13205,-0.248862,-0.269701
2084888863,3,0.115089,-0.228394,-0.246725
