orientation,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2084888057,0,177.38374,-48.440712,2.220711
2084888067,0,174.63995,-48.611797,2.719933
2084888077,0,171.9369,-48.885376,3.148625
2084888087,0,169.65445,-49.18505,3.442209
2084888097,0,167.6689,-49.45354,3.56593
2084888107,0,166.08473,-49.721737,3.313723
2084888117,0,164.89581,-49.950264,2.973287
2084888127,0,163.9704,-50.236263,2.587211
2084888137,0,163.43753,-50.587643,2.226958
2084888148,0,163.14067,-50.929417,2.172767
2084888158,0,162.95724,-51.47987,2.351629
2084888168,0,162.78754,-51.961735,2.699566
2084888178,0,162.52252,-52.403564,3.175493
2084888188,0,161.98221,-52.788933,3.826749
2084888198,0,161.13101,-53.169075,4.549861
2084888208,0,159.98842,-53.503326,5.242429
2084888218,0,158.65001,-53.817936,5.722719
2084888228,0,157.23643,-54.271675,6.120466
2084888238,0,155.85071,-54.86774,6.483273
2084888248,0,154.55818,-55.420723,6.872529
2084888258,0,153.443,-55.962982,7.147346
2084888268,0,152.59785,-56.486248,7.259064
2084888278,0,152.06223,-57.00707,7.23173
2084888289,0,151.80382,-57.499374,7.264971
2084888299,0,151.74086,-58.158123,7.318564
2084888309,0,151.85304,-58.89805,7.390542
2084888319,0,152.11667,-59.74944,7.449378
2084888329,0,152.49574,-60.728813,7.485413
2084888339,0,152.93181,-61.82912,7.497473
2084888349,0,153.37843,-63.033943,7.427284
2084888359,0,153.80133,-64.15588,7.325132
2084888369,0,154.19826,-65.30885,7.188826
2084888379,0,154.554,-66.47573,7.225846
2084888389,0,154.82596,-67.75323,7.464793
2084888399,0,154.98409,-69.18812,7.824555
2084888409,0,155.02205,-70.74896,8.263553
2084888420,0,154.95386,-72.37437,8.681895
2084888430,0,154.7619,-74.12604,9.064116
2084888440,0,154.44278,-75.79946,9.439157
2084888450,0,153.99355,-77.38184,9.800235
2084888460,0,153.44289,-78.837456,10.159294
2084888470,0,152.84268,-80.16946,10.506396
2084888480,0,152.2692,-81.36103,10.754529
2084888490,0,151.78168,-82.38623,10.843593
2084888500,0,151.41934,-83.19078,10.821887
