step_detect,mtk,2026-06-11_17-04-59.349_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2077234453,3,1.0
2077234796,3,1.0
2077239995,3,1.0
2077240493,3,1.0
2077240996,3,1.0
2077241355,3,1.0
2077242256,3,1.0
2077243037,3,1.0
2077243314,3,1.0
2077243874,3,1.0
2077244277,3,1.0
2077244896,3,1.0
2077245677,3,1.0
2077249738,3,1.0
2077250493,3,1.0
2077361937,3,1.0
2077371533,3,1.0
