timestamp[ms],maxboottime[ms],wifinum,wifis[boottime[ms]-bssid-rssi[dbm]-ssid-frequency[mhz]]
1781122933407,2013461848,0
1781122934751,2013463195,0
1781122936257,2013464695,0
1781122937897,2013466309,2,2013466309,54:c2:50:ac:40:f9,-93,MTS_GPON_ac40f8,2442,2013466309,d4:9c:53:17:99:bf,-87,Liliya,2452
1781122970208,2013498617,7,2013498617,2c:3f:38:f7:d1:70,-91,Guest2014,2412,2013498617,2c:3f:38:f7:d1:71,-94,academic,2412,2013498617,ba:27:eb:fd:4f:82,-90,AJ_SoftAPSsid_B827EBFD4782,2462,2013498617,4c:54:99:58:b0:ad,-95,TELE2INTERNET-3257,2462,2013498617,2c:3f:38:ab:1c:f2,-94,School2014,2462,2013498617,2c:3f:38:ab:1c:f1,-92,academic,2462,2013498617,2c:3f:38:ab:1c:f0,-92,Guest2014,2462
1781123053299,2013581710,3,2013581710,d4:9c:53:17:99:bf,-89,Liliya,2452,2013581049,be:07:1d:25:6c:be,-95,,2417,2013581104,e2:0e:e4:e1:8e:98,-91,,2422
1781123054849,2013583261,4,2013583261,d4:9c:53:17:99:bf,-80,Liliya,2452,2013583261,54:c2:50:ac:40:f9,-87,MTS_GPON_ac40f8,2442,2013583261,80:af:ca:ae:95:40,-89,Cudy-9548,2432,2013583261,14:2e:5e:a2:46:c0,-74,MGTS_GPON_E265,2422
1781123056362,2013584769,4,2013584769,54:c2:50:93:58:b1,-91,DOMIKINS2,2422,2013584769,ba:89:ff:62:2e:de,-92,HONO,2437,2013584769,98:00:6a:7c:dc:d4,-92,oso10,2422,2013583959,52:ff:20:44:6a:4e,-92,,2412
1781123057869,2013586271,10,2013586271,38:d5:47:be:be:a8,-94,LARAN,2412,2013586271,d4:9c:53:17:99:bf,-80,Liliya,2452,2013586271,bc:07:1d:a5:6c:be,-93,zorak72,2417,2013586271,54:c2:50:ac:40:fa,-96,MTS_GPON5_ac40f8,5240,2013585567,be:07:1d:25:6c:be,-93,,2417,2013586271,98:00:6a:7c:dc:d4,-91,oso10,2422,2013585508,52:ff:20:44:6a:4e,-91,,2412,2013586271,50:ff:20:44:6a:4e,-92,Bumblebee,2412,2013586271,04:ba:d6:9b:d7:fd,-96,WIFI_29_5g,5260,2013586271,14:2e:5e:a2:46:c0,-84,MGTS_GPON_E265,2422
