location due to GPS and WiFi+Cell,2026-06-10_23-21-52.699_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2013508724,gps,55.53643666666667,37.51143666666667,1,1.5,1,181.5,1,349.09,1,0.69538975,1781122980000,2013508652952391
2013509712,gps,55.53644333333333,37.51143666666667,1,1.5,1,181.5,1,351.65,1,0.70414,1781122981000,2013509651640083
2013510713,gps,55.536449999999995,37.51143833333333,1,1.4,1,181.5,1,347.96,1,0.72267,1781122982000,2013510650032929
2013511716,gps,55.536456666666666,37.51143666666667,1,1.4,1,181.5,1,345.18,1,0.71031666,1781122983000,2013511651520391
2013512710,gps,55.536465,37.51143166666667,1,1.5,1,181.6,1,343.75,1,0.72781724,1781122984000,2013512653593930
2013513718,gps,55.53646833333334,37.511428333333335,1,1.5,1,181.79999999999998,1,347.95,1,0.73090553,1781122985000,2013513651915776
2013514707,gps,55.53646833333334,37.511426666666665,1,1.5,1,182.0,1,348.75,1,0.7061989,1781122986000,2013514651443699
2013515711,gps,55.536469999999994,37.51142333333333,1,1.5,1,182.2,1,346.72,1,0.6748008,1781122987000,2013515652448930
2013516709,gps,55.53646833333334,37.51141666666667,1,1.4,1,182.29999999999998,1,326.47,1,0.6331083,1781122988000,2013516651770853
2013517707,gps,55.536465,37.511406666666666,1,1.4,1,182.4,1,274.85,1,0.5970778,1781122989000,2013517650303468
2013518721,gps,55.536458333333336,37.51139666666666,1,1.4,1,182.5,1,250.32,1,0.58266556,1781122990000,2013518651515161
2013519712,gps,55.536455,37.511385000000004,1,1.4,1,182.6,1,248.68,1,0.5728858,1781122991000,2013519651607776
2013520711,gps,55.536449999999995,37.511375,1,1.3,1,182.6,1,243.43,1,0.5636208,1781122992000,2013520648216699
2013521709,gps,55.53644666666667,37.511361666666666,1,1.3,1,182.6,1,256.82,1,0.5687681,1781122993000,2013521648834776
2013522709,gps,55.53643999999999,37.51135333333333,1,1.3,1,182.7,1,238.15,1,0.5703122,1781122994000,2013522651400315
2013523710,gps,55.53643333333333,37.51134833333333,1,1.3,1,182.7,1,237.58,1,0.5631061,1781122995000,2013523651262776
2013524705,gps,55.536426666666664,37.51134166666667,1,1.3,1,182.7,1,229.67,1,0.5847244,1781122996000,2013524649978853
2013525717,gps,55.53642166666667,37.51133333333333,1,1.3,1,182.7,1,230.34,1,0.6120047,1781122997000,2013525650405238
2013526248,network,55.5362666,37.5093387,1,122.4,1,253.20001220703125,0,0.0,0,0.0,1781122997553,2013526196000000
2013526723,gps,55.536415000000005,37.51132833333334,1,1.3,1,182.7,1,226.73,1,0.6423733,1781122998000,2013526653108930
2013527705,gps,55.536411666666666,37.51132166666666,1,1.4,1,182.7,1,234.47,1,0.6531825,1781122999000,2013527650296930
2013528715,gps,55.53640666666667,37.511316666666666,1,1.4,1,182.7,1,227.27,1,0.6614181,1781123000000,2013528651178161
2013529710,gps,55.53639833333333,37.511311666666664,1,1.3,1,182.79999999999998,1,214.4,1,0.676345,1781123001000,2013529650950546
2013530709,gps,55.536393333333336,37.51130166666667,1,1.3,1,182.7,1,228.14,1,0.68869835,1781123002000,2013530651586469
2013531709,gps,55.53638833333333,37.51129666666667,1,1.3,1,182.7,1,224.65,1,0.67994803,1781123003000,2013531649849854
2013532712,gps,55.53638333333333,37.51129,1,1.3,1,182.6,1,216.2,1,0.6809775,1781123004000,2013532653424315
2013533708,gps,55.53637666666667,37.511285,1,1.3,1,182.6,1,204.82,1,0.72267,1781123005000,2013533651500008
2013534704,gps,55.536370000000005,37.51127666666666,1,1.3,1,182.6,1,236.78,1,0.7257583,1781123006000,2013534651185854
2013535713,gps,55.536366666666666,37.511269999999996,1,1.3,1,182.6,1,222.43,1,0.7242142,1781123007000,2013535648630469
2013536709,gps,55.53636166666667,37.51126,1,1.3,1,182.7,1,227.15,1,0.7339939,1781123008000,2013536650587469
2013537720,gps,55.536358333333325,37.511250000000004,1,1.3,1,182.7,1,228.53,1,0.75355333,1781123009000,2013537650045623
2013538729,gps,55.53635666666667,37.51124,1,1.3,1,182.7,1,248.49,1,0.7484061,1781123010000,2013538650020316
2013539712,gps,55.53635166666666,37.51122833333333,1,1.3,1,182.5,1,228.73,1,0.7473767,1781123011000,2013539652446547
2013540710,gps,55.53634666666667,37.51121833333333,1,1.3,1,182.4,1,229.06,1,0.74274415,1781123012000,2013540648437854
2013541705,gps,55.53634166666667,37.511208333333336,1,1.3,1,182.4,1,228.92,1,0.74634725,1781123013000,2013541650929239
2013542709,gps,55.53633833333333,37.5112,1,1.3,1,182.29999999999998,1,226.95,1,0.74274415,1781123014000,2013542648734777
2013543720,gps,55.53633333333334,37.51119333333334,1,1.3,1,182.29999999999998,1,219.84,1,0.69590443,1781123015000,2013543649720316
2013544706,gps,55.53632833333333,37.51118333333333,1,1.3,1,182.2,1,230.24,1,0.70053697,1781123016000,2013544650884393
2013545708,gps,55.536323333333335,37.511175,1,1.3,1,182.2,1,216.97,1,0.7149492,1781123017000,2013545646034778
2013546712,gps,55.536319999999996,37.51116833333333,1,1.3,1,182.2,1,222.29,1,0.70259583,1781123018000,2013546650402778
2013546836,network,55.5354565,37.5130846,1,128.899,1,177.70001220703125,0,0.0,0,0.0,1781123018140,2013546783000000
2013547709,gps,55.536314999999995,37.511160000000004,1,1.3,1,182.2,1,224.02,1,0.69178665,1781123019000,2013547651704701
2013548708,gps,55.53630833333333,37.511155,1,1.3,1,182.1,1,215.23,1,0.70053697,1781123020000,2013548650755778
2013549719,gps,55.536303333333336,37.51115,1,1.2,1,182.1,1,208.77,1,0.69796336,1781123021000,2013549651569855
2013550708,gps,55.53629833333333,37.51114333333333,1,1.2,1,182.1,1,215.68,1,0.68561,1781123022000,2013550652832316
2013551711,gps,55.53629166666666,37.51114166666667,1,1.2,1,182.2,1,194.88,1,0.6711978,1781123023000,2013551652184932
2013552708,gps,55.536285,37.51114,1,1.2,1,182.1,1,195.83,1,0.6691389,1781123024000,2013552650241624
2013553710,gps,55.536278333333335,37.511131666666664,1,1.2,1,182.1,1,209.71,1,0.6964192,1781123025000,2013553649309932
2013554712,gps,55.53627166666667,37.51112833333333,1,1.2,1,182.0,1,196.68,1,0.6897278,1781123026000,2013554650288624
2013555710,gps,55.53626666666667,37.51112666666667,1,1.2,1,181.9,1,185.96,1,0.6732567,1781123027000,2013555650135471
2013556718,gps,55.53625999999999,37.51112666666667,1,1.2,1,181.9,1,180.32,1,0.6871542,1781123028000,2013556652826548
2013557712,gps,55.536255,37.511125,1,1.2,1,181.9,1,184.19,1,0.68200696,1781123029000,2013557650606163
2013558713,gps,55.53625,37.51112666666667,1,1.2,1,182.0,1,177.0,1,0.67531556,1781123030000,2013558649381625
2013559719,gps,55.53624166666667,37.511131666666664,1,1.2,1,182.0,1,164.33,1,0.6742861,1781123031000,2013559650584702
2013560715,gps,55.536235000000005,37.511136666666665,1,1.2,1,182.1,1,160.07,1,0.6830364,1781123032000,2013560651450471
2013561714,gps,55.536229999999996,37.51114,1,1.2,1,182.1,1,157.77,1,0.6866394,1781123033000,2013561650850471
2013562705,gps,55.536223333333325,37.51114833333334,1,1.2,1,182.2,1,148.77,1,0.69384557,1781123034000,2013562649624625
2013563709,gps,55.53621833333333,37.511155,1,1.2,1,182.2,1,148.78,1,0.67943335,1781123035000,2013563651460394
2013564713,gps,55.536213333333336,37.511160000000004,1,1.2,1,182.29999999999998,1,163.46,1,0.68200696,1781123036000,2013564651605548
2013565711,gps,55.53620666666667,37.51116666666667,1,1.2,1,182.29999999999998,1,142.01,1,0.6840658,1781123037000,2013565653290240
2013566715,gps,55.53620333333333,37.511176666666664,1,1.2,1,182.29999999999998,1,133.1,1,0.68509525,1781123038000,2013566650983702
2013567440,network,55.5376549,37.5143285,1,1200.0,0,0.0,0,0.0,0,0.0,1781123038150,2013566793000000
2013567723,gps,55.536199999999994,37.51118666666667,1,1.3,1,182.4,1,125.39,1,0.70105165,1781123039000,2013567650195779
2013568712,gps,55.53619666666667,37.511195,1,1.3,1,182.5,1,126.75,1,0.7087725,1781123040000,2013568650101241
2013569705,gps,55.536195,37.511206666666666,1,1.3,1,182.6,1,125.32,1,0.7123756,1781123041000,2013569651501933
2013570707,gps,55.536190000000005,37.511215,1,1.3,1,182.5,1,138.65,1,0.71700805,1781123042000,2013570650368395
2013571714,gps,55.536186666666666,37.511223333333334,1,1.3,1,182.6,1,132.45,1,0.7391411,1781123043000,2013571651458241
2013572707,gps,55.536186666666666,37.511235000000006,1,1.3,1,182.4,1,113.19,1,0.7381117,1781123044000,2013572650719702
2013573709,gps,55.53618333333334,37.511246666666665,1,1.3,1,182.4,1,117.19,1,0.7458325,1781123045000,2013573647648625
2013574719,gps,55.536179999999995,37.511255,1,1.3,1,182.29999999999998,1,112.02,1,0.74634725,1781123046000,2013574650013318
2013575712,gps,55.536179999999995,37.511268333333334,1,1.3,1,182.29999999999998,1,102.55,1,0.7571564,1781123047000,2013575651237010
2013576710,gps,55.536179999999995,37.51128166666667,1,1.3,1,182.4,1,94.98,1,0.7581858,1781123048000,2013576651530164
2013577717,gps,55.536178333333325,37.511295000000004,1,1.3,1,182.5,1,95.21,1,0.7592153,1781123049000,2013577652770780
2013578709,gps,55.536175,37.51130666666666,1,1.3,1,182.5,1,97.57,1,0.7669361,1781123050000,2013578650865857
2013579706,gps,55.53617333333333,37.51132,1,1.3,1,182.6,1,100.73,1,0.77465695,1781123051000,2013579648188395
2013580710,gps,55.53617333333333,37.51133,1,1.3,1,182.6,1,85.26,1,0.7664214,1781123052000,2013580649425934
2013581717,gps,55.536175,37.51134166666667,1,1.3,1,182.6,1,84.08,1,0.7556122,1781123053000,2013581651871703
2013582717,gps,55.536175,37.51135166666666,1,1.2,1,182.5,1,84.87,1,0.7458325,1781123054000,2013582649657011
2013583709,gps,55.536175,37.511361666666666,1,1.3,1,182.4,1,101.84,1,0.7180375,1781123055000,2013583651157934
2013584710,gps,55.53617666666667,37.51137000000001,1,1.4,1,182.29999999999998,1,84.89,1,0.70516944,1781123056000,2013584651382549
2013585719,gps,55.536175,37.51138,1,1.3,1,182.2,1,91.77,1,0.70105165,1781123057000,2013585649919703
2013586716,gps,55.536178333333325,37.51138666666667,1,1.3,1,181.9,1,74.3,1,0.6758303,1781123058000,2013586648561626
2013587507,network,55.5354756,37.5128361,1,17.115,1,177.70001220703125,0,0.0,0,0.0,1781123056865,2013585508000000
2013587714,gps,55.536179999999995,37.511395,1,1.3,1,181.79999999999998,1,86.29,1,0.6573003,1781123059000,2013587650389011
2013588703,gps,55.536184999999996,37.511404999999996,1,1.3,1,181.7,1,82.0,1,0.64082915,1781123060000,2013588650337549
2013589707,gps,55.536190000000005,37.51141166666666,1,1.3,1,181.7,1,66.14,1,0.6047986,1781123061000,2013589651980703
2013590708,gps,55.536195,37.51142,1,1.3,1,181.7,1,55.05,1,0.59398943,1781123062000,2013590650194550
2013591710,gps,55.536199999999994,37.511428333333335,1,1.3,1,181.6,1,62.1,1,0.5811214,1781123063000,2013591649832934
2013592722,gps,55.53620833333333,37.51143833333333,1,1.3,1,181.6,1,54.49,1,0.58266556,1781123064000,2013592655245627
2013593723,gps,55.53621499999999,37.511445,1,1.3,1,181.5,1,40.6,1,0.6047986,1781123065000,2013593652989934
2013594708,gps,55.53622,37.511451666666666,1,1.3,1,181.29999999999998,1,43.83,1,0.6238433,1781123066000,2013594652560319
2013595708,gps,55.53622666666667,37.51145833333333,1,1.3,1,181.2,1,28.35,1,0.6135489,1781123067000,2013595653743165
2013596714,gps,55.536235000000005,37.511465,1,1.3,1,181.29999999999998,1,30.33,1,0.62590224,1781123068000,2013596652497935
2013597713,gps,55.536244999999994,37.51146833333333,1,1.3,1,181.4,1,19.38,1,0.6588445,1781123069000,2013597651770242
2013598715,gps,55.53625166666667,37.51146833333333,1,1.2,1,181.4,1,7.78,1,0.6665653,1781123070000,2013598652820319
2013599711,gps,55.536258333333336,37.51146666666667,1,1.2,1,181.4,1,5.3,1,0.6923014,1781123071000,2013599653650166
2013600712,gps,55.536265,37.51146666666667,1,1.2,1,181.29999999999998,1,3.08,1,0.713405,1781123072000,2013600651421242
2013601714,gps,55.53627333333334,37.51146666666667,1,1.3,1,181.29999999999998,1,3.72,1,0.7298761,1781123073000,2013601652236935
2013602711,gps,55.536278333333335,37.51146666666667,1,1.3,1,181.1,1,7.61,1,0.731935,1781123074000,2013602650605012
2013603713,gps,55.536285,37.51146000000001,1,1.3,1,181.0,1,341.98,1,0.7412,1781123075000,2013603649900627
2013604712,gps,55.536289999999994,37.51145666666666,1,1.3,1,180.79999999999998,1,340.82,1,0.71855223,1781123076000,2013604648988320
2013605709,gps,55.536295,37.511455,1,1.3,1,180.7,1,341.78,1,0.7061989,1781123077000,2013605648702166
2013606708,gps,55.5363,37.511451666666666,1,1.3,1,180.6,1,342.87,1,0.6902425,1781123078000,2013606650244704
2013607714,gps,55.536303333333336,37.511445,1,1.3,1,180.5,1,320.37,1,0.6423733,1781123079000,2013607648282474
2013608079,network,55.5371087,37.5114392,1,60.0,1,186.60000610351562,0,0.0,0,0.0,1781123079372,2013608015000000
2013608711,gps,55.53631166666667,37.51143833333333,1,1.3,1,180.4,1,332.1,1,0.63825554,1781123080000,2013608649482474
2013609712,gps,55.53631666666667,37.51143166666667,1,1.3,1,180.5,1,335.97,1,0.6212697,1781123081000,2013609653198166
2013610714,gps,55.536323333333335,37.511425,1,1.4,1,180.4,1,353.82,1,0.6068575,1781123082000,2013610652072012
2013611714,gps,55.53633,37.51141500000001,1,1.4,1,180.4,1,314.18,1,0.6140636,1781123083000,2013611650966243
2013612710,gps,55.536336666666664,37.511401666666664,1,1.4,1,180.4,1,314.99,1,0.64957947,1781123084000,2013612650704012
2013613714,gps,55.536345,37.51139333333333,1,1.3,1,180.6,1,336.83,1,0.6557561,1781123085000,2013613652895166
2013614715,gps,55.53635166666666,37.51138,1,1.3,1,180.6,1,282.26,1,0.69127196,1781123086000,2013614651296089
2013615711,gps,55.536355,37.511365,1,1.3,1,180.79999999999998,1,297.63,1,0.7273025,1781123087000,2013615650103782
2013616706,gps,55.536358333333325,37.51135166666666,1,1.3,1,180.7,1,286.02,1,0.7484061,1781123088000,2013616651868936
2013617705,gps,55.53636166666667,37.511340000000004,1,1.3,1,180.79999999999998,1,287.77,1,0.7808336,1781123089000,2013617651655090
2013618714,gps,55.53636333333334,37.51132666666667,1,1.4,1,180.79999999999998,1,288.24,1,0.78855443,1781123090000,2013618651780013
2013619713,gps,55.53636333333334,37.51131,1,1.4,1,180.79999999999998,1,273.96,1,0.81892306,1781123091000,2013619653508090
2013620712,gps,55.53636166666667,37.511295000000004,1,1.3,1,180.79999999999998,1,271.4,1,0.8549536,1781123092000,2013620648564321
2013621708,gps,55.53636166666667,37.51127833333333,1,1.3,1,180.79999999999998,1,296.57,1,0.8601008,1781123093000,2013621649979090
2013622710,gps,55.53636333333334,37.511265,1,1.4,1,180.79999999999998,1,309.25,1,0.8410561,1781123094000,2013622651215705
2013623717,gps,55.53636333333334,37.51126,1,1.4,1,180.7,1,313.17,1,0.83230585,1781123095000,2013623652019782
2013624713,gps,55.53636166666667,37.511248333333334,1,1.4,1,180.6,1,260.46,1,0.83487946,1781123096000,2013624651354782
2013625719,gps,55.53635666666667,37.51123166666666,1,1.4,1,180.7,1,232.15,1,0.8570125,1781123097000,2013625652110475
2013626713,gps,55.53634999999999,37.51122,1,1.3,1,180.9,1,231.93,1,0.8400267,1781123098000,2013626651085936
2013627720,gps,55.536345,37.511208333333336,1,1.3,1,180.9,1,235.16,1,0.8544389,1781123099000,2013627650245321
2013628687,network,55.5355427,37.5132365,1,77.6,1,184.20001220703125,0,0.0,0,0.0,1781123099988,2013628631000000
2013628699,gps,55.53633833333333,37.511195,1,1.3,1,180.9,1,231.44,1,0.87399834,1781123100000,2013628645816936
2013629711,gps,55.53633166666667,37.51118333333333,1,1.3,1,181.0,1,214.99,1,0.87245417,1781123101000,2013629651558244
2013630703,gps,55.536323333333335,37.511175,1,1.3,1,180.9,1,218.14,1,0.8570125,1781123102000,2013630650797552
2013631712,gps,55.53631833333334,37.511165,1,1.3,1,180.9,1,233.31,1,0.8359089,1781123103000,2013631651619706
2013632714,gps,55.53631,37.511158333333334,1,1.3,1,180.9,1,210.85,1,0.8467181,1781123104000,2013632649762167
2013633709,gps,55.536303333333336,37.51115,1,1.3,1,180.9,1,230.92,1,0.8194378,1781123105000,2013633648245937
2013634712,gps,55.53629666666667,37.511145000000006,1,1.3,1,181.0,1,214.79,1,0.8014225,1781123106000,2013634653221321
2013635708,gps,55.53628666666667,37.51113833333333,1,1.2,1,181.2,1,205.77,1,0.7849514,1781123107000,2013635651549245
2013636709,gps,55.536281666666675,37.511134999999996,1,1.2,1,181.2,1,198.1,1,0.79370165,1781123108000,2013636653098245
2013637708,gps,55.53627333333334,37.51113333333333,1,1.2,1,181.2,1,194.42,1,0.7792894,1781123109000,2013637652806552
2013638713,gps,55.536265,37.511131666666664,1,1.2,1,181.29999999999998,1,181.95,1,0.7731128,1781123110000,2013638651318476
2013639716,gps,55.536258333333336,37.511131666666664,1,1.2,1,181.29999999999998,1,180.52,1,0.77053916,1781123111000,2013639649898860
2013640715,gps,55.53625333333333,37.51112833333333,1,1.2,1,181.4,1,203.46,1,0.74943554,1781123112000,2013640652526553
2013641693,gps,55.53625166666667,37.51112666666667,1,1.2,1,181.5,1,207.13,1,0.694875,1781123113000,2013641653300014
