gravity,mtk,2026-06-10_23-21-52.699_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2013446675,3,-0.990211,3.3472,9.158278
2013446685,3,-0.93142,3.374829,9.154071
2013446695,3,-0.874647,3.408205,9.146886
2013446705,3,-0.820858,3.447585,9.136429
2013446716,3,-0.770731,3.49326,9.122442
2013446726,3,-0.724597,3.545431,9.104741
2013446736,3,-0.683396,3.602965,9.083512
2013446746,3,-0.644965,3.666935,9.058534
2013446756,3,-0.608885,3.737359,9.029713
2013446766,3,-0.575351,3.814284,8.996877
2013446776,3,-0.545096,3.897724,8.959814
2013446786,3,-0.518839,3.987733,8.91832
2013446796,3,-0.496846,4.084346,8.872246
2013446806,3,-0.479139,4.18739,8.821554
2013446816,3,-0.46633,4.293984,8.767917
2013446826,3,-0.457935,4.40573,8.710007
2013446836,3,-0.453864,4.521614,8.648191
2013446847,3,-0.453985,4.640483,8.582958
2013446857,3,-0.458918,4.761926,8.51454
2013446867,3,-0.468833,4.884626,8.443612
2013446877,3,-0.483944,5.007365,8.370854
2013446887,3,-0.50438,5.129013,8.296932
2013446897,3,-0.528897,5.247361,8.223028
2013446907,3,-0.557251,5.361477,8.149765
2013446917,3,-0.589144,5.470545,8.077731
2013446927,3,-0.624105,5.573868,8.007504
2013446937,3,-0.661594,5.67079,7.939698
2013446947,3,-0.701043,5.760802,7.874886
2013446957,3,-0.741802,5.84351,7.813607
2013446967,3,-0.783153,5.918645,7.756349
2013446977,3,-0.824395,5.986058,7.70353
2013446988,3,-0.865054,6.045683,7.655484
2013446998,3,-0.904978,6.097523,7.61244
2013447008,3,-0.944324,6.141639,7.574536
2013447018,3,-0.982912,6.18051,7.540243
2013447028,3,-1.022176,6.211007,7.51176
2013447038,3,-1.062141,6.233339,7.489081
2013447048,3,-1.10275,6.24792,7.472024
2013447058,3,-1.143881,6.255548,7.460084
2013447068,3,-1.185485,6.257045,7.452693
2013447078,3,-1.227191,6.252937,7.44954
2013447088,3,-1.268649,6.243686,7.450331
2013447098,3,-1.309416,6.229571,7.454925
2013447108,3,-1.349294,6.209886,7.463875
2013447119,3,-1.387442,6.184846,7.477132
2013447129,3,-1.423075,6.154816,7.494538
2013447139,3,-1.455129,6.120943,7.515429
2013447149,3,-1.48318,6.083697,7.539509
2013447159,3,-1.50716,6.043525,7.566418
2013447169,3,-1.527341,6.000813,7.595772
2013447179,3,-1.544182,5.955833,7.627227
2013447189,3,-1.558121,5.908797,7.660477
2013447199,3,-1.569413,5.859811,7.695337
2013447209,3,-1.578224,5.809004,7.731628
2013447219,3,-1.584749,5.756377,7.76927
2013447229,3,-1.588775,5.702915,7.807458
2013447239,3,-1.590771,5.649796,7.845353
2013447249,3,-1.591041,5.597316,7.882733
2013447260,3,-1.589811,5.545505,7.919604
2013447270,3,-1.587044,5.494479,7.955966
2013447280,3,-1.582854,5.44461,7.991565
2013447290,3,-1.577284,5.39626,8.026173
2013447300,3,-1.57045,5.349872,8.059477
2013447310,3,-1.562258,5.30679,8.090521
2013447320,3,-1.553264,5.267438,8.118947
2013447330,3,-1.544115,5.23207,8.144502
2013447340,3,-1.535875,5.200196,8.167382
2013447350,3,-1.529023,5.171951,8.18744
2013447360,3,-1.523764,5.147366,8.204651
2013447370,3,-1.519957,5.126448,8.219078
2013447380,3,-1.517177,5.109247,8.230802
2013447390,3,-1.514867,5.095825,8.239921
2013447401,3,-1.512645,5.08634,8.246435
2013447411,3,-1.510247,5.081006,8.250282
2013447421,3,-1.508885,5.078479,8.25213
2013447431,3,-1.508276,5.079005,8.25191
2013447441,3,-1.508337,5.081683,8.250218
2013447451,3,-1.509174,5.08639,8.247123
2013447461,3,-1.509042,5.094681,8.241952
2013447471,3,-1.508011,5.106301,8.234827
2013447481,3,-1.506194,5.120987,8.225878
2013447491,3,-1.503729,5.138442,8.215245
2013447501,3,-1.50076,5.158352,8.203081
2013447511,3,-1.497381,5.180378,8.189567
2013447521,3,-1.493641,5.204127,8.174932
2013447532,3,-1.489566,5.229227,8.159399
2013447542,3,-1.485229,5.255326,8.143165
2013447552,3,-1.480824,5.28212,8.126384
2013447562,3,-1.476623,5.309456,8.109096
2013447572,3,-1.473105,5.337199,8.091294
2013447582,3,-1.470905,5.365234,8.072935
2013447592,3,-1.470736,5.39345,8.053964
2013447602,3,-1.473164,5.421666,8.034397
2013447612,3,-1.478603,5.449568,8.014358
2013447622,3,-1.485863,5.478501,7.993205
2013447632,3,-1.495119,5.508103,7.971116
2013447642,3,-1.506958,5.536887,7.94902
2013447652,3,-1.521251,5.564919,7.926839
2013447662,3,-1.539633,5.590625,7.905218
2013447673,3,-1.561906,5.614251,7.883993
2013447683,3,-1.587762,5.636092,7.862998
2013447693,3,-1.616721,5.656432,7.842127
2013447703,3,-1.648255,5.674557,7.822053
2013447713,3,-1.681347,5.689641,7.803689
2013447723,3,-1.714993,5.70122,7.787675
2013447733,3,-1.748252,5.709143,7.77439
2013447743,3,-1.780363,5.713358,7.764081
2013447753,3,-1.810223,5.714898,7.756279
2013447763,3,-1.837341,5.713721,7.751123
2013447773,3,-1.861291,5.709904,7.748631
2013447783,3,-1.881719,5.703592,7.748749
2013447793,3,-1.898347,5.695081,7.751293
2013447804,3,-1.911977,5.68419,7.75617
2013447814,3,-1.922602,5.67149,7.76297
2013447824,3,-1.930195,5.657475,7.771348
2013447834,3,-1.934699,5.642489,7.781087
2013447844,3,-1.934212,5.628253,7.79136
2013447854,3,-1.928789,5.614397,7.802447
2013447864,3,-1.918557,5.600423,7.814707
2013447874,3,-1.903507,5.585835,7.828523
2013447884,3,-1.883604,5.570213,7.844228
2013447894,3,-1.858903,5.553333,7.861976
2013447904,3,-1.829523,5.536141,7.881022
2013447914,3,-1.796194,5.519736,7.900325
2013447924,3,-1.759723,5.504869,7.919081
2013447934,3,-1.72094,5.491873,7.936801
2013447945,3,-1.680513,5.480919,7.95316
2013447955,3,-1.63938,5.470962,7.968648
2013447965,3,-1.597978,5.46191,7.983214
2013447975,3,-1.556635,5.453524,7.99695
2013447985,3,-1.516047,5.445738,8.00981
2013447995,3,-1.476195,5.438033,8.022172
2013448005,3,-1.435946,5.430289,8.034372
2013448015,3,-1.39501,5.421545,8.047126
2013448025,3,-1.353062,5.410851,8.061124
2013448035,3,-1.309786,5.397416,8.076917
2013448045,3,-1.266141,5.380342,8.094834
2013448055,3,-1.221752,5.35937,8.115033
2013448065,3,-1.176311,5.334445,8.137512
2013448075,3,-1.129809,5.305579,8.16217
2013448086,3,-1.082462,5.27286,8.188833
2013448096,3,-1.034632,5.236446,8.217285
2013448106,3,-0.986751,5.196582,8.247291
2013448116,3,-0.939266,5.15374,8.278526
2013448126,3,-0.892661,5.108547,8.310611
2013448136,3,-0.84746,5.061885,8.343052
2013448146,3,-0.805437,5.01374,8.375759
2013448156,3,-0.767242,4.965627,8.407914
2013448166,3,-0.733388,4.919207,8.438631
2013448176,3,-0.704346,4.876086,8.46703
2013448186,3,-0.67946,4.837726,8.492403
2013448196,3,-0.659277,4.805347,8.513961
2013448206,3,-0.644202,4.779975,8.53097
2013448217,3,-0.634439,4.762447,8.542789
2013448227,3,-0.630094,4.753345,8.548915
2013448237,3,-0.631502,4.752012,8.549601
2013448247,3,-0.638689,4.757945,8.545094
2013448257,3,-0.651506,4.770224,8.536003
2013448267,3,-0.669663,4.788176,8.522843
