step_detect,mtk,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2094014345,3,1.0
2094014808,3,1.0
2094017885,3,1.0
2094018127,3,1.0
2094020826,3,1.0
2094021165,3,1.0
2094021729,3,1.0
