location due to GPS and WiFi+Cell,2026-06-11_21-44-38.484_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2094080725,gps,55.525556666666674,37.510549999999995,1,1.6,1,187.4,1,131.93,1,0.0,1781203552000,2094080648464974
2094081702,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203553000,2094081646548051
2094082715,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203554000,2094082651311051
2094083712,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203555000,2094083652086821
2094084709,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203556000,2094084648024667
2094085678,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203557000,2094085643537282
2094086702,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203558000,2094086644636975
2094087711,gps,55.52555166666666,37.510549999999995,1,1.6,1,187.4,1,150.66,1,0.0,1781203559000,2094087649540898
2094088711,gps,55.52555166666666,37.510549999999995,1,1.5,1,187.4,1,150.66,1,0.0,1781203560000,2094088645473821
2094089725,gps,55.52555166666666,37.510549999999995,1,1.5,1,187.4,1,150.66,1,0.0,1781203561000,2094089653468667
2094090700,gps,55.52555166666666,37.510549999999995,1,1.5,1,187.4,1,150.66,1,0.0,1781203562000,2094090645547360
2094091207,network,55.5256196,37.5104778,1,100.0,1,182.10000610351562,0,0.0,0,0.0,1781203562771,2094091196597821
2094091730,gps,55.52555166666666,37.510549999999995,1,1.5,1,187.4,1,150.66,1,0.0,1781203563000,2094091652574437
2094092711,gps,55.52555166666666,37.510549999999995,1,1.5,1,187.4,1,150.66,1,0.0,1781203564000,2094092650968360
2094093699,gps,55.525588333333324,37.51051333333333,1,1.5,1,187.4,1,306.72,1,0.3561878,1781203565000,2094093645679360
2094094708,gps,55.52558666666667,37.51049666666667,1,1.5,1,187.4,1,249.36,1,0.4488378,1781203566000,2094094651086437
2094095689,gps,55.525576666666666,37.510486666666665,1,1.5,1,187.5,1,217.75,1,0.47817695,1781203567000,2094095643603975
2094096722,gps,55.52557166666667,37.51049833333333,1,1.6,1,187.5,1,124.9,1,0.5162664,1781203568000,2094096651911360
2094097711,gps,55.525576666666666,37.510511666666666,1,1.6,1,187.7,1,66.45,1,0.5723711,1781203569000,2094097655354745
2094098704,gps,55.525574999999996,37.51051833333334,1,1.6,1,187.7,1,359.92,1,0.5790625,1781203570000,2094098647103745
2094099706,gps,55.52557166666667,37.510506666666664,1,1.6,1,187.6,1,239.21,1,0.63362306,1781203571000,2094099650604591
2094100720,gps,55.52556833333333,37.51049833333333,1,1.6,1,187.6,1,231.38,1,0.66605055,1781203572000,2094100648106437
2094101706,gps,55.52556166666667,37.510493333333336,1,1.6,1,187.6,1,220.01,1,0.6933308,1781203573000,2094101649627668
2094102713,gps,55.525556666666674,37.510493333333336,1,1.6,1,187.6,1,209.4,1,0.6454617,1781203574000,2094102651656976
2094103704,gps,55.52556,37.510488333333335,1,1.6,1,187.6,1,275.39,1,0.56928277,1781203575000,2094103645852591
2094104701,gps,55.52556,37.51048,1,1.6,1,187.4,1,253.22,1,0.5193547,1781203576000,2094104646099976
2094105708,gps,55.525556666666674,37.51047666666667,1,1.6,1,187.29999999999998,1,215.36,1,0.49619222,1781203577000,2094105649107361
2094106709,gps,55.52555333333333,37.51048166666667,1,1.6,1,187.29999999999998,1,196.36,1,0.45707333,1781203578000,2094106648897207
2094107712,gps,55.52555333333333,37.510486666666665,1,1.6,1,187.2,1,97.87,1,0.41126305,1781203579000,2094107649230822
2094108715,gps,55.52555833333333,37.510488333333335,1,1.7,1,187.2,1,311.0,1,0.45758805,1781203580000,2094108650244976
2094109706,gps,55.52556,37.51047833333334,1,1.7,1,187.29999999999998,1,270.16,1,0.46530887,1781203581000,2094109646491668
2094110716,gps,55.52556,37.510475,1,1.6,1,187.4,1,273.05,1,0.453985,1781203582000,2094110649314745
2094111210,network,55.5256196,37.5104778,1,100.0,1,182.10000610351562,0,0.0,0,0.0,1781203582773,2094111199350515
2094111704,gps,55.52556333333334,37.51047833333334,1,1.6,1,187.5,1,335.15,1,0.41898388,1781203583000,2094111650650438
2094112725,gps,55.52556500000001,37.51048333333333,1,1.6,1,187.7,1,318.53,1,0.42104277,1781203584000,2094112650295438
2094113715,gps,55.52556500000001,37.51048166666667,1,1.7,1,187.7,1,256.84,1,0.416925,1781203585000,2094113648477515
2094114716,gps,55.52556166666667,37.51047833333334,1,1.7,1,187.79999999999998,1,238.39,1,0.0,1781203586000,2094114654880361
2094115708,gps,55.52556166666667,37.510488333333335,1,1.7,1,187.9,1,93.66,1,0.0,1781203587000,2094115646259130
2094116713,gps,55.52556166666667,37.51051,1,1.7,1,188.0,1,86.77,1,0.53582585,1781203588000,2094116650304669
2094117709,gps,55.52556666666666,37.51051666666667,1,1.7,1,188.0,1,61.94,1,0.5903864,1781203589000,2094117649387977
2094118713,gps,55.52556833333333,37.510511666666666,1,1.7,1,187.9,1,303.08,1,0.6006808,1781203590000,2094118652616361
2094119706,gps,55.52556833333333,37.51049833333333,1,1.6,1,188.0,1,288.19,1,0.602225,1781203591000,2094119649676284
2094120720,gps,55.52556666666666,37.510486666666665,1,1.6,1,188.1,1,310.97,1,0.6413439,1781203592000,2094120649340284
2094121713,gps,55.52556333333334,37.510488333333335,1,1.6,1,188.2,1,351.84,1,0.64494693,1781203593000,2094121647968977
2094122700,gps,55.52556166666667,37.510488333333335,1,1.6,1,188.1,1,335.03,1,0.6331083,1781203594000,2094122647504669
2094123718,gps,55.52556500000001,37.51046833333333,1,1.6,1,188.0,1,284.78,1,0.6588445,1781203595000,2094123650781515
2094124707,gps,55.52556666666666,37.51045833333333,1,1.6,1,188.1,1,262.88,1,0.71289027,1781203596000,2094124651009285
2094125724,gps,55.52555833333333,37.51045666666666,1,1.6,1,188.29999999999998,1,180.37,1,0.7200964,1781203597000,2094125648403131
2094126725,gps,55.52555333333333,37.510466666666666,1,1.6,1,188.5,1,98.84,1,0.66759473,1781203598000,2094126652969593
2094127722,gps,55.52555166666666,37.51047666666667,1,1.6,1,188.6,1,51.16,1,0.6397997,1781203599000,2094127650171746
2094128721,gps,55.52555833333333,37.510485,1,1.6,1,188.5,1,34.11,1,0.61663723,1781203600000,2094128650326439
2094129718,gps,55.52556166666667,37.510486666666665,1,1.6,1,188.6,1,255.91,1,0.5713417,1781203601000,2094129652316054
2094130719,gps,55.52555833333333,37.51048333333333,1,1.6,1,188.79999999999998,1,200.93,1,0.5661944,1781203602000,2094130653451054
2094131214,network,55.5256196,37.5104778,1,100.0,1,182.10000610351562,0,0.0,0,0.0,1781203602776,2094131202033824
2094131703,gps,55.52555333333333,37.5105,1,1.6,1,189.0,1,103.38,1,0.6840658,1781203603000,2094131648940285
2094132702,gps,55.52555333333333,37.51052,1,1.6,1,189.2,1,78.14,1,0.79112804,1781203604000,2094132649351439
2094133710,gps,55.52555333333333,37.51052666666667,1,1.7,1,189.29999999999998,1,41.32,1,0.73965585,1781203605000,2094133649794516
2094134713,gps,55.525555000000004,37.51051833333334,1,1.7,1,189.29999999999998,1,243.15,1,0.6902425,1781203606000,2094134649972055
2094135709,gps,55.525555000000004,37.510506666666664,1,1.7,1,189.29999999999998,1,252.43,1,0.64855,1781203607000,2094135648213516
2094136712,gps,55.52555333333333,37.510525,1,1.7,1,189.6,1,108.68,1,0.6186961,1781203608000,2094136651924285
2094137717,gps,55.52555166666666,37.510531666666665,1,1.6,1,189.7,1,85.69,1,0.6557561,1781203609000,2094137653385593
2094138713,gps,55.52555333333333,37.510531666666665,1,1.6,1,189.7,1,93.92,1,0.62590224,1781203610000,2094138650154747
2094139707,gps,55.52556,37.510515000000005,1,1.6,1,189.5,1,297.75,1,0.6603886,1781203611000,2094139649356901
2094140726,gps,55.52556,37.51050333333333,1,1.6,1,189.5,1,242.41,1,0.64031446,1781203612000,2094140648397286
2094141714,gps,55.525556666666674,37.5105,1,1.6,1,189.6,1,185.34,1,0.5528117,1781203613000,2094141649982747
2094142700,gps,55.525555000000004,37.51050166666666,1,1.7,1,189.5,1,176.16,1,0.46736777,1781203614000,2094142649297517
2094143723,gps,55.52555166666666,37.510504999999995,1,1.7,1,189.4,1,150.19,1,0.46479416,1781203615000,2094143650175055
2094144703,gps,55.525556666666674,37.51050333333333,1,1.7,1,189.29999999999998,1,271.9,1,0.4308225,1781203616000,2094144646332671
2094145707,gps,55.525555000000004,37.51049166666667,1,1.7,1,189.29999999999998,1,260.25,1,0.48744196,1781203617000,2094145649698440
2094146696,gps,55.525555000000004,37.51048,1,1.7,1,189.29999999999998,1,234.92,1,0.5028836,1781203618000,2094146644923363
2094147707,gps,55.52554833333333,37.51049166666667,1,1.7,1,189.4,1,159.67,1,0.46273527,1781203619000,2094147646970825
2094148712,gps,55.52555333333333,37.5105,1,1.7,1,189.2,1,264.13,1,0.49053028,1781203620000,2094148647046440
2094149717,gps,55.525555000000004,37.510493333333336,1,1.7,1,189.1,1,247.28,1,0.5044278,1781203621000,2094149651778132
2094150711,gps,55.52555333333333,37.510486666666665,1,1.7,1,189.0,1,201.69,1,0.51986945,1781203622000,2094150647735363
2094151218,network,55.5256196,37.5104778,1,100.0,1,182.10000610351562,0,0.0,0,0.0,1781203622779,2094151204991671
2094151702,gps,55.52555,37.510493333333336,1,1.6,1,188.9,1,129.27,1,0.5404583,1781203623000,2094151646474132
2094152713,gps,55.52554833333333,37.510506666666664,1,1.6,1,188.79999999999998,1,110.45,1,0.59347475,1781203624000,2094152648260286
2094153711,gps,55.52554666666666,37.51051666666667,1,1.6,1,188.6,1,111.45,1,0.6413439,1781203625000,2094153645480979
2094154708,gps,55.52555166666666,37.510511666666666,1,1.7,1,188.4,1,238.21,1,0.6506089,1781203626000,2094154649894825
2094155715,gps,55.52555333333333,37.51050166666666,1,1.7,1,188.4,1,211.37,1,0.5945042,1781203627000,2094155651173517
2094156723,gps,55.52555166666666,37.51050333333333,1,1.7,1,188.5,1,111.81,1,0.59090114,1781203628000,2094156647614133
2094157706,gps,55.52555333333333,37.510511666666666,1,1.7,1,188.6,1,42.34,1,0.59604836,1781203629000,2094157648529287
2094158710,gps,55.52555833333333,37.51051,1,1.7,1,188.6,1,8.92,1,0.59347475,1781203630000,2094158648935979
2094159711,gps,55.52556166666667,37.5105,1,1.7,1,188.7,1,276.16,1,0.5538411,1781203631000,2094159650795133
2094160711,gps,55.52556,37.51049666666667,1,1.6,1,188.9,1,42.43,1,0.5100897,1781203632000,2094160649369287
2094161708,gps,55.52556166666667,37.510504999999995,1,1.6,1,189.1,1,49.59,1,0.5219283,1781203633000,2094161650288595
2094162705,gps,55.52556666666666,37.51051333333333,1,1.6,1,189.1,1,14.87,1,0.5486939,1781203634000,2094162647688902
2094163719,gps,55.52557333333333,37.51051333333333,1,1.6,1,189.29999999999998,1,343.95,1,0.56413555,1781203635000,2094163649017518
2094164706,gps,55.525576666666666,37.510504999999995,1,1.7,1,189.5,1,310.09,1,0.5955336,1781203636000,2094164648976595
2094165712,gps,55.525576666666666,37.510508333333334,1,1.7,1,189.7,1,66.1,1,0.65627086,1781203637000,2094165646854441
2094166715,gps,55.525576666666666,37.51052166666667,1,1.7,1,189.79999999999998,1,45.18,1,0.69384557,1781203638000,2094166646580595
2094167705,gps,55.525576666666666,37.510525,1,1.7,1,189.79999999999998,1,358.83,1,0.70774305,1781203639000,2094167649091749
2094168702,gps,55.525576666666666,37.510515000000005,1,1.6,1,189.7,1,304.15,1,0.7000222,1781203640000,2094168650221903
2094169716,gps,55.52556833333333,37.5105,1,1.6,1,189.7,1,233.39,1,0.72112584,1781203641000,2094169647808364
2094170711,gps,55.52556333333334,37.5105,1,1.6,1,189.9,1,233.39,1,0.0,1781203642000,2094170651259057
2094171218,network,55.5256196,37.5104778,1,100.0,1,182.10000610351562,0,0.0,0,0.0,1781203642781,2094171207431749
2094171719,gps,55.525555000000004,37.510504999999995,1,1.6,1,190.1,1,233.39,1,0.0,1781203643000,2094171651604057
2094172714,gps,55.52555,37.510511666666666,1,1.6,1,190.2,1,233.39,1,0.0,1781203644000,2094172648344365
2094173717,gps,55.52554833333333,37.51051666666667,1,1.6,1,190.4,1,233.39,1,0.0,1781203645000,2094173648591365
2094174710,gps,55.52555,37.510508333333334,1,1.5,1,190.29999999999998,1,233.39,1,0.0,1781203646000,2094174645949903
2094175710,gps,55.52555166666666,37.510506666666664,1,1.4,1,190.29999999999998,1,233.39,1,0.0,1781203647000,2094175647488057
2094176720,gps,55.52555166666666,37.510495,1,1.4,1,190.29999999999998,1,233.39,1,0.0,1781203648000,2094176650218211
2094177716,gps,55.52555,37.51049166666667,1,1.5,1,190.29999999999998,1,233.39,1,0.0,1781203649000,2094177652184903
2094178710,gps,55.52555,37.51049166666667,1,1.5,1,190.4,1,198.17,1,0.0,1781203650000,2094178649803134
2094179703,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203651000,2094179647856980
2094180709,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203652000,2094180650502211
2094181715,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203653000,2094181647651442
2094182715,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203654000,2094182647573904
2094183710,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203655000,2094183651483673
2094184707,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203656000,2094184650129596
2094185712,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203657000,2094185649170827
2094186709,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203658000,2094186649427135
2094187712,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203659000,2094187653729288
2094188711,gps,55.52555,37.51049666666667,1,1.5,1,190.4,1,109.04,1,0.0,1781203660000,2094188648391135
