icm4n607_acc,iven_sense,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2094012278,3,-8.109,11.19795,-0.89295006,1781203483854
2094012288,3,-7.9080005,11.395051,-0.75195,1781203483864
2094012298,3,-7.3999505,11.04705,-0.93900007,1781203483875
2094012309,3,-6.9,10.224001,-0.95295006,1781203483885
2094012319,3,-6.5170503,9.649051,-0.666,1781203483895
2094012329,3,-5.94705,9.46695,-0.83295006,1781203483906
2094012339,3,-5.3359504,9.132,-1.03695,1781203483916
2094012349,3,-5.04195,8.7630005,-0.61800003,1781203483925
2094012359,3,-4.893,8.215051,-0.26805001,1781203483936
2094012369,3,-4.8619504,7.7719502,0.12105001,1781203483945
2094012379,3,-4.932,7.7959504,0.24105,1781203483955
2094012389,3,-4.8960004,8.0119505,0.26505002,1781203483966
2094012399,3,-5.0680504,8.433001,-0.22800002,1781203483975
2094012409,3,-5.3310003,8.64105,-0.48600003,1781203483985
2094012419,3,-5.2519503,9.333,0.83895004,1781203483995
2094012429,3,-5.19495,9.616051,0.74595004,1781203484005
2094012439,3,-4.99905,9.501,-0.89100003,1781203484016
2094012450,3,-4.32795,9.61305,-0.42405003,1781203484026
2094012460,3,-4.41405,9.03195,-0.060000002,1781203484036
2094012470,3,-4.93905,8.874001,0.075,1781203484046
2094012480,3,-5.20905,9.03405,0.73905003,1781203484056
2094012490,3,-5.2720504,8.895,2.367,1781203484066
2094012500,3,-5.5279503,8.89305,1.8019501,1781203484076
2094012510,3,-5.6860504,8.72505,0.933,1781203484086
2094012520,3,-5.5279503,8.20605,0.48000002,1781203484096
2094012530,3,-5.3050504,7.7310004,0.588,1781203484107
2094012540,3,-5.60895,6.8599505,0.67905,1781203484117
2094012550,3,-5.85795,6.7120504,0.504,1781203484126
2094012560,3,-6.1770005,6.7950006,-0.24900001,1781203484140
2094012570,3,-5.78595,7.65495,-0.108,1781203484149
2094012581,3,-5.1709504,8.61705,0.48705003,1781203484157
2094012591,3,-5.025,9.364051,-0.34305,1781203484166
2094012601,3,-4.66095,9.54405,-0.87900007,1781203484177
2094012611,3,-4.5480003,9.690001,-1.05795,1781203484187
2094012621,3,-4.1269503,9.57495,-0.44805002,1781203484197
2094012631,3,-3.6220503,9.526951,-0.354,1781203484207
2094012641,3,-3.28905,9.12495,-0.90000004,1781203484220
2094012651,3,-2.94405,9.028951,-0.96300006,1781203484227
2094012661,3,-2.64,9.151051,-0.30705002,1781203484237
2094012671,3,-2.466,9.783,-0.12900001,1781203484248
2094012681,3,-2.427,10.293,-0.85200006,1781203484257
2094012691,3,-2.4750001,10.17105,-1.6380001,1781203484268
2094012701,3,-2.7240002,10.01805,-0.321,1781203484278
2094012711,3,-2.59995,9.582001,0.78705,1781203484287
2094012722,3,-2.38695,9.40305,1.8780001,1781203484297
2094012732,3,-2.29605,9.934051,1.89495,1781203484308
2094012742,3,-2.5090501,10.5400505,1.7010001,1781203484318
2094012752,3,-2.5560002,10.87005,0.23295002,1781203484328
2094012762,3,-1.59195,11.536051,5.472,1781203484338
2094012772,3,-2.841,11.44995,-5.7060003,1781203484348
2094012782,3,-1.0170001,9.786,-1.4290501,1781203484358
2094012792,3,-1.5409501,10.73595,-2.63595,1781203484368
2094012802,3,-1.25205,9.988951,-2.73405,1781203484378
2094012812,3,-0.82500005,9.41895,-1.59195,1781203484388
2094012822,3,-0.77505004,8.743951,-1.9470001,1781203484399
2094012832,3,-1.161,8.541,-0.49305,1781203484409
2094012842,3,-1.6180501,9.313951,-0.22995001,1781203484419
2094012852,3,-0.804,9.51,0.19800001,1781203484429
2094012863,3,-1.0309501,9.972,1.02795,1781203484439
2094012873,3,-0.95205003,10.152,0.92505,1781203484449
2094012883,3,-1.06005,9.949051,1.31805,1781203484460
2094012893,3,-0.9480001,9.88605,2.1700501,1781203484469
2094012903,3,-0.94995004,10.53705,1.7490001,1781203484479
2094012913,3,-0.88305,11.023951,1.6510501,1781203484489
2094012923,3,-1.065,11.17905,1.7869501,1781203484500
2094012933,3,-1.4860501,11.61495,0.45405003,1781203484508
2094012943,3,-1.5169501,12.39795,0.29295,1781203484520
2094012953,3,-1.7880001,13.276051,1.4310001,1781203484531
2094012963,3,-2.049,12.522,1.4500501,1781203484542
2094012973,3,-2.0970001,12.26805,2.0410502,1781203484550
2094012983,3,-1.60395,11.78205,1.2199501,1781203484560
2094012994,3,-1.6560001,10.465951,-0.13395001,1781203484570
2094013004,3,-1.5630001,8.577001,0.55200005,1781203484581
2094013014,3,-2.1090002,8.148001,0.77895004,1781203484590
2094013024,3,-2.26395,8.42805,2.64,1781203484600
2094013034,3,-1.11,10.615951,2.5770001,1781203484611
2094013044,3,1.3909501,11.839951,0.13995,1781203484621
2094013054,3,2.7889502,11.373,-0.75195,1781203484630
2094013064,3,1.5340501,9.92205,-2.09505,1781203484640
2094013074,3,0.63900006,8.44995,-2.0350502,1781203484651
2094013084,3,0.26505002,7.3650002,-2.3700001,1781203484660
2094013094,3,0.16005,6.5130005,-1.6500001,1781203484671
2094013104,3,-0.09,5.79195,0.08295,1781203484682
2094013114,3,0.061950002,5.71605,0.94500005,1781203484691
2094013124,3,-0.13095,6.7039504,0.58500004,1781203484701
2094013135,3,0.201,7.5160503,0.52095,1781203484711
2094013145,3,0.294,8.29905,0.74805003,1781203484722
2094013155,3,-0.15,9.26595,0.87000006,1781203484732
2094013165,3,-0.31800002,9.460051,0.24300002,1781203484743
2094013175,3,-0.20505,9.25395,0.72195005,1781203484752
2094013185,3,-0.32295,8.979,0.98505,1781203484763
2094013195,3,-0.49695003,8.95695,0.57105005,1781203484771
2094013205,3,-1.2540001,10.245001,0.43905002,1781203484780
2094013215,3,-1.3570501,11.113951,-0.16800001,1781203484791
2094013225,3,-0.82800007,11.88105,1.4110501,1781203484802
2094013235,3,-1.7380501,12.472051,-1.7479501,1781203484812
2094013245,3,-0.282,12.024,-0.61095005,1781203484822
2094013255,3,0.70305,12.508051,-1.26195,1781203484832
2094013266,3,0.624,12.5130005,-1.233,1781203484842
2094013276,3,0.14595,12.465,-1.848,1781203484852
2094013286,3,0.031050002,11.955001,-1.863,1781203484862
2094013296,3,-0.23700002,11.29605,-1.6690501,1781203484872
2094013306,3,-1.041,10.5709505,-1.26705,1781203484882
2094013316,3,-2.0700002,9.987,-1.245,1781203484892
2094013326,3,-2.9520001,9.51,-0.83595,1781203484904
2094013336,3,-3.1720502,9.88395,0.82005006,1781203484914
2094013346,3,-3.4039502,10.07505,2.2110002,1781203484923
2094013356,3,-3.354,10.53495,2.49105,1781203484933
2094013366,3,-3.387,11.658001,2.1079502,1781203484943
2094013376,3,-3.1189501,12.477,0.48195,1781203484953
2094013386,3,-2.6569502,13.09395,-2.7919502,1781203484964
2094013396,3,-2.05095,13.873051,-3.6109502,1781203484973
2094013407,3,-1.95105,14.119051,-2.0020502,1781203484983
2094013417,3,-1.314,12.628051,-1.41795,1781203484993
2094013427,3,-0.60495,10.85805,-0.99600005,1781203485003
2094013437,3,-0.246,10.33395,-1.67805,1781203485013
2094013447,3,-0.061950002,10.20705,-2.2390501,1781203485023
2094013457,3,-0.62205005,8.983951,-2.631,1781203485034
2094013467,3,-1.2090001,7.0420504,-3.0550501,1781203485043
2094013477,3,-2.2069502,5.4619503,-2.3440502,1781203485055
2094013487,3,-3.5410502,4.3720503,-1.0320001,1781203485064
2094013497,3,-4.84095,5.064,0.66405004,1781203485073
2094013507,3,-5.2980003,6.7450504,2.874,1781203485084
2094013517,3,-5.0940003,7.46295,4.87095,1781203485094
2094013527,3,-5.688,7.7890506,3.8220003,1781203485105
2094013538,3,-6.15705,8.227051,1.50495,1781203485114
2094013548,3,-6.3630004,8.94795,0.19800001,1781203485124
2094013558,3,-6.1770005,9.490951,0.17595,1781203485134
2094013568,3,-6.0880504,10.21905,0.62895006,1781203485144
2094013578,3,-5.9440503,10.738951,0.162,1781203485154
2094013588,3,-5.35995,10.8820505,0.44700003,1781203485164
2094013598,3,-3.3420002,9.927,-0.43095002,1781203485174
2094013608,3,-0.47805002,9.970051,17.57205,1781203485184
2094013618,3,-4.5700502,13.354951,-14.398951,1781203485194
2094013628,3,2.25495,7.12095,3.62805,1781203485204
2094013638,3,2.6449502,9.56295,-8.4210005,1781203485216
2094013648,3,3.141,10.482,-8.36505,1781203485225
2094013658,3,3.9880502,10.64805,-5.538,1781203485235
2094013668,3,4.1940002,11.457001,-4.8769503,1781203485247
2094013679,3,3.8449502,11.028001,-3.3690002,1781203485256
2094013689,3,3.2770503,11.7630005,-2.49495,1781203485265
2094013699,3,1.419,12.45495,-1.7220001,1781203485274
2094013709,3,0.70605004,11.93805,-1.7050501,1781203485285
2094013719,3,0.32505003,11.34405,-2.28705,1781203485295
2094013729,3,-0.19305001,10.70505,-2.8590002,1781203485305
2094013739,3,-0.711,9.970051,-3.4650002,1781203485316
2094013749,3,-0.43500003,9.345,-3.1030502,1781203485326
2094013759,3,-0.68700004,9.493951,-3.081,1781203485335
2094013769,3,-0.8880001,9.42405,-3.7110002,1781203485345
2094013779,3,-0.94305,9.357,-3.76095,1781203485356
2094013789,3,-0.90000004,9.10095,-3.03795,1781203485366
2094013799,3,-0.76605004,8.62695,-2.9209502,1781203485376
2094013810,3,-0.76605004,7.5760503,-3.18,1781203485386
2094013820,3,-0.708,7.3939505,-2.50005,1781203485396
2094013830,3,-0.055050004,7.5829506,-1.10595,1781203485406
2094013840,3,-0.14595,7.794,-0.04095,1781203485416
2094013850,3,-1.00695,8.48295,1.6510501,1781203485426
2094013860,3,-0.70095,9.17805,3.2290502,1781203485436
2094013870,3,-0.22500001,10.297951,3.8149502,1781203485446
2094013880,3,0.46905002,11.368051,4.0090504,1781203485456
2094013890,3,1.36905,12.166051,2.355,1781203485467
2094013900,3,1.8769501,11.809051,1.0360501,1781203485476
2094013910,3,1.7310001,10.842001,0.45405003,1781203485486
2094013920,3,1.8220501,10.401,-0.201,1781203485496
2094013930,3,1.8190501,9.91005,-1.401,1781203485508
2094013940,3,1.7070001,10.458,-1.401,1781203485516
2094013951,3,1.9050001,10.684051,-1.6879501,1781203485528
2094013961,3,1.6470001,10.86495,-2.0710502,1781203485537
2094013971,3,1.2780001,10.887,-1.659,1781203485547
2094013981,3,0.67200005,10.794001,-1.31895,1781203485557
2094013991,3,-0.42795002,9.59895,-0.60105,1781203485567
2094014001,3,-1.36905,9.003,-0.61305004,1781203485577
2094014011,3,-1.9990501,8.445001,-0.32595003,1781203485587
2094014021,3,-2.5519502,7.9450502,0.21000001,1781203485597
2094014031,3,-2.5180502,7.4419503,0.33900002,1781203485608
2094014041,3,-2.7910502,8.538,0.29595003,1781203485617
2094014051,3,-3.04005,9.541051,-0.84300005,1781203485628
2094014061,3,-3.3919501,10.17405,-2.088,1781203485638
2094014071,3,-3.801,10.18605,-2.1049502,1781203485648
2094014082,3,-4.3570504,10.092,-2.18595,1781203485664
2094014092,3,-4.54605,9.979951,-2.11395,1781203485669
2094014102,3,-4.5870004,10.1980505,-2.05905,1781203485684
2094014112,3,-4.8,10.54905,-1.7050501,1781203485688
2094014122,3,-5.544,10.794001,-1.75995,1781203485697
2094014132,3,-5.2930503,10.88895,-2.1070502,1781203485708
2094014142,3,-4.24695,11.00895,-2.25495,1781203485719
2094014152,3,-3.6720002,10.983001,-2.1670501,1781203485729
2094014162,3,-3.4999502,10.854,-2.016,1781203485739
2094014172,3,-3.01395,10.18605,-2.088,1781203485748
2094014182,3,-2.403,9.925051,-1.7190001,1781203485758
2094014192,3,-2.8819501,9.460051,0.351,1781203485768
2094014202,3,-2.18505,8.65305,0.53505003,1781203485778
2094014212,3,-1.491,8.971951,2.3160002,1781203485789
2094014223,3,-1.7710501,7.5420003,1.4950501,1781203485799
2094014233,3,-1.4310001,6.7309504,2.01495,1781203485809
2094014243,3,-1.5820501,8.00205,-5.4760504,1781203485819
2094014253,3,-0.29205,5.92605,-3.10995,1781203485829
2094014263,3,0.74700004,6.19005,-5.32695,1781203485839
2094014273,3,0.52605003,6.91695,-4.5160503,1781203485849
2094014283,3,0.09,7.4710503,-3.7210503,1781203485860
2094014293,3,0.186,8.60295,-3.10995,1781203485869
2094014303,3,0.21300001,9.501,-2.43705,1781203485880
2094014313,3,0.85200006,9.501,-1.94895,1781203485889
2094014323,3,1.4980501,9.73095,-2.6190002,1781203485900
2094014333,3,0.77505004,9.903001,-4.269,1781203485910
2094014343,3,0.162,9.609,-4.056,1781203485921
2094014354,3,-0.07395,9.160951,-3.9240003,1781203485933
2094014364,3,-0.028050002,8.88105,-4.326,1781203485940
2094014374,3,0.08595,8.77995,-5.06895,1781203485950
2094014384,3,0.06705,9.03195,-5.25495,1781203485960
2094014394,3,0.50205004,8.47095,-4.5160503,1781203485971
2094014404,3,0.651,8.29395,-3.46005,1781203485980
2094014414,3,0.079050004,8.42595,-3.249,1781203485991
2094014424,3,-0.84195006,8.689051,-3.5340002,1781203486001
2094014434,3,-0.32295,7.7479506,-3.1890001,1781203486010
2094014444,3,-0.51195,7.7359505,-3.31605,1781203486021
2094014454,3,-0.61200005,7.2019506,-3.0499501,1781203486030
2094014464,3,-0.43305,6.735,-2.8950002,1781203486041
2094014474,3,-0.54300004,6.498,-2.46105,1781203486051
2094014484,3,-0.34905002,6.6880503,-2.193,1781203486061
2094014495,3,-0.07395,6.88395,-1.7530501,1781203486071
2094014505,3,-0.009000001,7.9230003,-1.3939501,1781203486081
2094014515,3,-0.48105,9.34305,-1.14705,1781203486091
