gravity,mtk,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2094012077,3,-6.633743,7.130542,1.0006
2094012087,3,-6.59834,7.174048,0.939062
2094012097,3,-6.56128,7.217013,0.886173
2094012107,3,-6.522584,7.25942,0.842281
2094012117,3,-6.482366,7.301051,0.807719
2094012127,3,-6.439866,7.342503,0.78276
2094012137,3,-6.394704,7.384089,0.768671
2094012147,3,-6.346891,7.426495,0.761169
2094012157,3,-6.297836,7.469784,0.751359
2094012167,3,-6.249689,7.511866,0.739396
2094012178,3,-6.202918,7.552244,0.725803
2094012188,3,-6.157357,7.590839,0.713069
2094012198,3,-6.112613,7.628056,0.700883
2094012208,3,-6.068104,7.664466,0.688449
2094012218,3,-6.023319,7.700522,0.675698
2094012228,3,-5.978329,7.736215,0.662994
2094012238,3,-5.933596,7.771283,0.65041
2094012248,3,-5.889636,7.805457,0.637394
2094012258,3,-5.847122,7.838289,0.624316
2094012268,3,-5.806605,7.86942,0.611518
2094012278,3,-5.768435,7.898687,0.598367
2094012288,3,-5.732397,7.926339,0.584416
2094012298,3,-5.698102,7.952714,0.569671
2094012309,3,-5.665498,7.977885,0.553925
2094012319,3,-5.634853,8.001657,0.537304
2094012329,3,-5.606521,8.023657,0.520876
2094012339,3,-5.579956,8.044423,0.502789
2094012349,3,-5.555207,8.063456,0.487047
2094012359,3,-5.531947,8.080832,0.475559
2094012369,3,-5.509598,8.096805,0.470791
2094012379,3,-5.487779,8.111637,0.473737
2094012389,3,-5.466437,8.125538,0.482698
2094012399,3,-5.445694,8.138505,0.496959
2094012409,3,-5.426326,8.1502,0.51484
2094012419,3,-5.407986,8.160777,0.536995
2094012429,3,-5.39047,8.170445,0.562543
2094012439,3,-5.3722,8.180517,0.588053
2094012450,3,-5.351226,8.192275,0.612366
2094012460,3,-5.326318,8.20651,0.634533
2094012470,3,-5.296668,8.223727,0.653623
2094012480,3,-5.26144,8.244323,0.669432
2094012490,3,-5.220219,8.268328,0.682763
2094012500,3,-5.173234,8.295564,0.692522
2094012510,3,-5.120841,8.325776,0.698017
2094012520,3,-5.063431,8.358665,0.699557
2094012530,3,-5.001484,8.393871,0.698077
2094012540,3,-4.936733,8.430269,0.695986
2094012550,3,-4.87017,8.467356,0.693316
2094012560,3,-4.80261,8.504797,0.689345
2094012570,3,-4.733639,8.542807,0.683834
2094012581,3,-4.662482,8.581686,0.677036
2094012591,3,-4.588762,8.621589,0.667869
2094012601,3,-4.511997,8.662638,0.656446
2094012611,3,-4.431576,8.705002,0.643824
2094012621,3,-4.347731,8.748507,0.628924
