stk3a5x_als,sensortek,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2094012994,3,0.0
2094013004,3,0.0
2094013014,3,0.0
2094013024,3,0.0
2094013034,3,0.0
2094013044,3,0.0
2094013054,3,0.0
2094013064,3,0.0
2094013074,3,0.0
2094013084,3,0.0
2094013094,3,0.0
2094013104,3,0.0
2094013114,3,0.0
2094013124,3,0.0
2094013134,3,0.0
2094013144,3,0.0
2094013154,3,0.0
2094013164,3,0.0
2094013174,3,0.0
2094013184,3,0.0
2094013194,3,0.0
2094013204,3,0.0
2094013214,3,0.0
2094013224,3,0.0
2094013234,3,0.0
2094013244,3,0.0
2094013254,3,0.0
2094013264,3,0.0
2094013274,3,0.0
2094013284,3,0.0
2094013294,3,0.0
2094013304,3,0.0
2094013314,3,0.0
2094013324,3,0.0
2094013334,3,0.0
2094013344,3,0.0
2094013354,3,0.0
2094013364,3,0.0
2094013374,3,0.0
2094013384,3,0.0
2094013394,3,0.0
2094013404,3,0.0
2094013414,3,0.0
2094013424,3,0.0
2094013434,3,0.0
2094013444,3,0.0
2094013454,3,0.0
2094013464,3,0.0
2094013474,3,0.0
2094013484,3,0.0
2094013494,3,0.0
2094013504,3,0.0
2094013514,3,0.0
2094013524,3,0.0
2094013534,3,0.0
2094013544,3,0.0
2094013554,3,0.0
2094013564,3,0.0
2094013574,3,0.0
2094013584,3,0.0
2094013594,3,0.0
2094013604,3,0.0
2094013614,3,0.0
2094013624,3,0.0
2094013634,3,0.0
2094013644,3,0.0
2094013654,3,0.0
2094013664,3,0.0
2094013674,3,0.0
2094013684,3,0.0
2094013694,3,0.0
2094013704,3,0.0
2094013714,3,0.0
2094013724,3,0.0
2094013734,3,0.0
2094013744,3,0.0
2094013754,3,0.0
2094013764,3,0.0
2094013774,3,0.0
2094013784,3,0.0
2094013794,3,0.0
2094013804,3,0.0
2094013814,3,0.0
2094013824,3,0.0
2094013834,3,0.0
2094013844,3,0.0
2094013854,3,0.0
2094013864,3,0.0
2094013874,3,0.0
2094013884,3,0.0
2094013894,3,0.0
2094013904,3,0.0
2094013914,3,0.0
2094013924,3,0.0
2094013934,3,0.0
2094013944,3,0.0
2094013954,3,0.0
2094013964,3,0.0
2094013974,3,0.0
2094013984,3,0.0
2094013994,3,0.0
2094014004,3,0.0
2094014014,3,0.0
2094014024,3,0.0
2094014034,3,0.0
2094014044,3,0.0
2094014054,3,0.0
2094014064,3,0.0
2094014074,3,0.0
2094014084,3,0.0
2094014094,3,0.0
2094014104,3,0.0
2094014114,3,0.0
2094014124,3,0.0
2094014134,3,0.0
2094014144,3,0.0
2094014154,3,0.0
2094014164,3,0.0
2094014174,3,0.0
2094014184,3,0.0
2094014194,3,0.0
2094014204,3,0.0
2094014214,3,0.0
2094014224,3,0.0
2094014234,3,0.0
2094014244,3,0.0
2094014254,3,0.0
2094014264,3,0.0
2094014274,3,0.0
2094014284,3,0.0
2094014294,3,0.0
2094014304,3,0.0
2094014314,3,0.0
2094014324,3,0.0
2094014334,3,0.0
2094014344,3,0.0
2094014354,3,0.0
2094014364,3,0.0
2094014374,3,0.0
2094014384,3,0.0
2094014394,3,0.0
2094014404,3,1.0
2094014414,3,0.0
2094014424,3,0.0
2094014434,3,0.0
2094014444,3,0.0
2094014454,3,1.0
2094014464,3,0.0
2094014474,3,0.0
2094014484,3,0.0
2094014494,3,0.0
2094014504,3,0.0
2094014514,3,0.0
2094014524,3,0.0
2094014534,3,0.0
2094014544,3,0.0
2094014554,3,0.0
2094014564,3,0.0
2094014574,3,0.0
2094014584,3,0.0
2094014594,3,0.0
2094014604,3,0.0
2094014614,3,0.0
2094014624,3,0.0
2094014634,3,0.0
2094014644,3,0.0
2094014654,3,0.0
2094014664,3,0.0
2094014674,3,0.0
2094014684,3,0.0
2094014694,3,0.0
2094014704,3,0.0
2094014714,3,0.0
2094014724,3,0.0
2094014734,3,0.0
2094014744,3,0.0
2094014754,3,0.0
2094014764,3,0.0
2094014774,3,0.0
2094014784,3,0.0
2094014794,3,0.0
2094014804,3,0.0
2094014814,3,0.0
2094014824,3,0.0
2094014834,3,0.0
2094014844,3,0.0
2094014854,3,0.0
2094014864,3,0.0
2094014874,3,0.0
2094014884,3,0.0
2094014894,3,0.0
2094014904,3,0.0
2094014914,3,0.0
2094014924,3,0.0
2094014934,3,0.0
2094014944,3,0.0
2094014954,3,0.0
2094014964,3,0.0
2094014974,3,0.0
2094014984,3,0.0
2094014994,3,0.0
2094015004,3,0.0
2094015014,3,0.0
2094015024,3,0.0
2094015034,3,0.0
2094015044,3,0.0
2094015054,3,0.0
2094015064,3,0.0
2094015074,3,0.0
2094015084,3,0.0
2094015094,3,0.0
2094015104,3,0.0
2094015114,3,0.0
2094015124,3,0.0
2094015134,3,0.0
2094015144,3,0.0
2094015154,3,0.0
2094015164,3,0.0
2094015174,3,0.0
2094015184,3,0.0
2094015194,3,0.0
2094015204,3,0.0
2094015214,3,0.0
2094015224,3,0.0
2094015234,3,0.0
2094015244,3,0.0
2094015254,3,0.0
2094015264,3,0.0
2094015274,3,0.0
2094015284,3,0.0
2094015294,3,0.0
2094015304,3,0.0
2094015314,3,0.0
2094015324,3,0.0
2094015334,3,0.0
2094015344,3,0.0
2094015354,3,0.0
2094015364,3,0.0
2094015374,3,0.0
2094015384,3,0.0
2094015394,3,0.0
2094015404,3,0.0
2094015414,3,0.0
2094015424,3,0.0
2094015434,3,0.0
2094015444,3,0.0
2094015454,3,0.0
2094015464,3,0.0
2094015474,3,0.0
2094015484,3,0.0
2094015494,3,0.0
2094015504,3,0.0
2094015514,3,0.0
2094015524,3,0.0
2094015534,3,0.0
2094015544,3,0.0
2094015554,3,0.0
2094015564,3,0.0
2094015574,3,0.0
2094015584,3,0.0
2094015594,3,0.0
2094015604,3,0.0
2094015614,3,0.0
2094015624,3,0.0
2094015634,3,0.0
2094015644,3,0.0
2094015654,3,0.0
2094015664,3,0.0
2094015674,3,0.0
2094015684,3,0.0
2094015694,3,0.0
2094015704,3,0.0
2094015714,3,0.0
2094015724,3,0.0
2094015734,3,0.0
2094015744,3,0.0
2094015754,3,0.0
2094015764,3,0.0
2094015774,3,0.0
2094015784,3,0.0
2094015794,3,0.0
2094015804,3,0.0
2094015814,3,0.0
2094015824,3,0.0
2094015834,3,0.0
2094015844,3,0.0
2094015854,3,0.0
2094015864,3,0.0
2094015874,3,0.0
2094015884,3,0.0
2094015894,3,0.0
2094015904,3,0.0
2094015914,3,0.0
2094015924,3,0.0
2094015934,3,0.0
2094015944,3,0.0
2094015954,3,0.0
2094015964,3,0.0
2094015974,3,0.0
2094015984,3,0.0
2094015994,3,0.0
2094016004,3,0.0
2094016014,3,0.0
2094016024,3,0.0
2094016034,3,0.0
2094016044,3,0.0
2094016054,3,0.0
2094016064,3,0.0
2094016074,3,0.0
2094016084,3,0.0
2094016094,3,0.0
2094016104,3,0.0
2094016114,3,0.0
2094016124,3,0.0
2094016134,3,0.0
2094016144,3,0.0
2094016154,3,0.0
2094016164,3,0.0
2094016174,3,0.0
2094016184,3,0.0
2094016194,3,0.0
2094016204,3,0.0
2094016214,3,0.0
2094016224,3,0.0
2094016234,3,0.0
2094016244,3,0.0
2094016254,3,0.0
2094016264,3,0.0
2094016274,3,0.0
2094016284,3,0.0
2094016294,3,0.0
2094016304,3,0.0
2094016314,3,0.0
2094016324,3,0.0
2094016334,3,0.0
2094016344,3,0.0
2094016354,3,0.0
2094016364,3,1.0
2094016374,3,0.0
2094016384,3,0.0
2094016394,3,0.0
2094016404,3,0.0
2094016414,3,1.0
2094016424,3,0.0
2094016434,3,0.0
2094016444,3,0.0
2094016454,3,0.0
2094016464,3,0.0
2094016474,3,0.0
2094016484,3,0.0
2094016494,3,0.0
2094016504,3,0.0
2094016514,3,0.0
2094016524,3,0.0
2094016534,3,0.0
2094016544,3,0.0
2094016554,3,0.0
2094016564,3,0.0
2094016574,3,0.0
2094016584,3,0.0
2094016594,3,0.0
2094016604,3,0.0
2094016614,3,0.0
2094016624,3,0.0
2094016634,3,0.0
2094016644,3,0.0
2094016654,3,0.0
2094016664,3,0.0
2094016674,3,0.0
2094016684,3,0.0
2094016694,3,0.0
2094016704,3,0.0
2094016714,3,0.0
2094016724,3,0.0
2094016734,3,0.0
2094016744,3,0.0
2094016754,3,0.0
2094016764,3,0.0
2094016774,3,0.0
2094016784,3,0.0
2094016794,3,0.0
2094016804,3,0.0
2094016814,3,0.0
2094016824,3,0.0
2094016834,3,0.0
2094016844,3,0.0
2094016854,3,0.0
2094016864,3,0.0
2094016874,3,0.0
2094016884,3,0.0
2094016894,3,0.0
2094016904,3,0.0
2094016914,3,0.0
2094016924,3,0.0
2094016934,3,0.0
2094016944,3,0.0
2094016954,3,0.0
2094016964,3,0.0
2094016974,3,0.0
2094016984,3,0.0
2094016994,3,0.0
2094017004,3,0.0
2094017014,3,0.0
2094017024,3,0.0
2094017034,3,0.0
2094017044,3,0.0
2094017054,3,0.0
2094017064,3,0.0
2094017074,3,0.0
2094017084,3,0.0
2094017094,3,0.0
2094017104,3,0.0
2094017114,3,0.0
2094017124,3,0.0
2094017134,3,0.0
2094017144,3,0.0
2094017154,3,0.0
2094017164,3,0.0
2094017174,3,0.0
2094017184,3,0.0
2094017194,3,0.0
2094017204,3,0.0
2094017214,3,0.0
2094017224,3,0.0
2094017234,3,0.0
2094017244,3,0.0
2094017254,3,0.0
2094017264,3,0.0
2094017274,3,0.0
2094017284,3,0.0
2094017294,3,0.0
2094017304,3,0.0
2094017314,3,0.0
2094017324,3,0.0
2094017334,3,0.0
2094017344,3,0.0
2094017354,3,0.0
2094017364,3,0.0
2094017374,3,0.0
2094017384,3,0.0
2094017394,3,0.0
2094017404,3,0.0
2094017414,3,0.0
2094017424,3,0.0
2094017434,3,0.0
2094017444,3,0.0
2094017454,3,0.0
2094017464,3,0.0
2094017474,3,0.0
2094017484,3,0.0
2094017494,3,0.0
2094017504,3,0.0
2094017514,3,0.0
2094017524,3,0.0
2094017534,3,0.0
2094017544,3,0.0
2094017554,3,0.0
2094017564,3,0.0
2094017574,3,0.0
2094017584,3,0.0
2094017594,3,0.0
2094017604,3,0.0
2094017614,3,0.0
2094017624,3,0.0
2094017634,3,0.0
2094017644,3,0.0
2094017654,3,0.0
2094017664,3,0.0
2094017674,3,0.0
2094017684,3,0.0
2094017694,3,0.0
2094017704,3,0.0
2094017714,3,0.0
2094017724,3,0.0
2094017734,3,0.0
2094017744,3,0.0
2094017754,3,1.0
2094017764,3,0.0
2094017774,3,0.0
2094017784,3,0.0
2094017794,3,0.0
2094017804,3,1.0
2094017814,3,0.0
2094017824,3,0.0
2094017834,3,0.0
2094017844,3,0.0
2094017854,3,1.0
2094017864,3,0.0
2094017874,3,0.0
2094017884,3,0.0
2094017894,3,0.0
2094017904,3,0.0
2094017914,3,1.0
2094017924,3,0.0
2094017934,3,0.0
2094017944,3,0.0
2094017954,3,0.0
2094017964,3,1.0
2094017974,3,0.0
2094017984,3,0.0
2094017994,3,0.0
2094018004,3,0.0
2094018014,3,1.0
2094018024,3,0.0
2094018034,3,0.0
2094018044,3,0.0
2094018054,3,0.0
2094018064,3,1.0
2094018074,3,0.0
2094018084,3,0.0
2094018094,3,0.0
2094018104,3,0.0
2094018114,3,2.0
2094018124,3,0.0
2094018134,3,0.0
2094018144,3,0.0
2094018154,3,0.0
2094018164,3,2.0
2094018174,3,0.0
2094018184,3,0.0
2094018194,3,0.0
2094018204,3,0.0
2094018214,3,0.0
2094018224,3,2.0
2094018234,3,0.0
2094018244,3,0.0
2094018254,3,0.0
2094018264,3,0.0
2094018274,3,2.0
2094018284,3,0.0
2094018294,3,0.0
2094018304,3,0.0
2094018314,3,0.0
2094018324,3,2.0
2094018334,3,0.0
2094018344,3,0.0
2094018354,3,0.0
2094018364,3,0.0
2094018374,3,2.0
2094018384,3,0.0
2094018394,3,0.0
2094018404,3,0.0
2094018414,3,0.0
2094018424,3,2.0
2094018434,3,0.0
2094018444,3,0.0
2094018454,3,0.0
2094018464,3,0.0
2094018474,3,2.0
2094018484,3,0.0
2094018494,3,0.0
2094018504,3,0.0
2094018514,3,0.0
2094018524,3,4.0
2094018534,3,1.0
2094018544,3,1.0
2094018554,3,1.0
2094018564,3,1.0
2094018574,3,1.0
2094018584,3,5.0
2094018594,3,1.0
2094018604,3,1.0
2094018614,3,1.0
2094018624,3,1.0
2094018634,3,5.0
2094018644,3,1.0
2094018654,3,1.0
2094018664,3,1.0
2094018674,3,1.0
2094018684,3,7.0
2094018694,3,1.0
2094018704,3,1.0
2094018714,3,1.0
2094018724,3,1.0
2094018734,3,7.0
2094018744,3,1.0
2094018754,3,1.0
2094018764,3,1.0
2094018774,3,1.0
2094018784,3,7.0
2094018794,3,1.0
2094018804,3,1.0
2094018814,3,1.0
2094018824,3,1.0
2094018834,3,1.0
2094018844,3,7.0
2094018854,3,1.0
2094018864,3,1.0
2094018874,3,1.0
2094018884,3,1.0
2094018894,3,7.0
2094018904,3,1.0
2094018914,3,1.0
2094018924,3,1.0
2094018934,3,1.0
2094018944,3,7.0
2094018954,3,1.0
2094018964,3,1.0
2094018974,3,1.0
2094018984,3,1.0
2094018994,3,5.0
2094019004,3,1.0
2094019014,3,1.0
2094019024,3,1.0
2094019034,3,1.0
2094019044,3,5.0
2094019054,3,1.0
2094019064,3,1.0
2094019074,3,1.0
2094019084,3,1.0
2094019094,3,4.0
2094019104,3,1.0
2094019114,3,1.0
2094019124,3,1.0
2094019134,3,1.0
2094019144,3,2.0
2094019154,3,0.0
2094019164,3,0.0
2094019174,3,0.0
2094019184,3,0.0
2094019194,3,0.0
2094019204,3,1.0
2094019214,3,0.0
2094019224,3,0.0
2094019234,3,0.0
2094019244,3,0.0
2094019254,3,1.0
2094019264,3,0.0
2094019274,3,0.0
2094019284,3,0.0
2094019294,3,0.0
2094019304,3,1.0
2094019314,3,0.0
2094019324,3,0.0
2094019334,3,0.0
2094019344,3,0.0
2094019354,3,0.0
2094019364,3,0.0
2094019374,3,0.0
2094019384,3,0.0
2094019394,3,0.0
2094019404,3,0.0
2094019414,3,0.0
2094019424,3,0.0
2094019434,3,0.0
2094019444,3,0.0
2094019454,3,1.0
2094019464,3,0.0
2094019474,3,0.0
2094019484,3,0.0
2094019494,3,0.0
2094019504,3,0.0
2094019514,3,0.0
2094019524,3,0.0
2094019534,3,0.0
2094019544,3,0.0
2094019554,3,0.0
2094019564,3,0.0
2094019574,3,0.0
2094019584,3,0.0
2094019594,3,0.0
2094019604,3,0.0
2094019614,3,0.0
2094019624,3,0.0
2094019634,3,0.0
2094019644,3,0.0
2094019654,3,0.0
2094019664,3,0.0
2094019674,3,0.0
2094019684,3,0.0
2094019694,3,0.0
2094019704,3,0.0
2094019714,3,0.0
2094019724,3,0.0
2094019734,3,0.0
2094019744,3,0.0
2094019754,3,0.0
2094019764,3,0.0
2094019774,3,0.0
2094019784,3,0.0
2094019794,3,0.0
2094019804,3,0.0
2094019814,3,0.0
2094019824,3,0.0
2094019834,3,0.0
2094019844,3,0.0
2094019854,3,0.0
2094019864,3,0.0
2094019874,3,0.0
2094019884,3,0.0
2094019894,3,0.0
2094019904,3,0.0
2094019914,3,0.0
2094019924,3,0.0
2094019934,3,0.0
2094019944,3,0.0
2094019954,3,0.0
2094019964,3,0.0
2094019974,3,0.0
2094019984,3,0.0
2094019994,3,0.0
2094020004,3,0.0
2094020014,3,0.0
2094020024,3,0.0
2094020034,3,0.0
2094020044,3,0.0
2094020054,3,0.0
2094020064,3,0.0
2094020074,3,0.0
2094020084,3,0.0
2094020094,3,0.0
2094020104,3,0.0
2094020114,3,0.0
2094020124,3,0.0
2094020134,3,0.0
2094020144,3,0.0
2094020154,3,0.0
2094020164,3,0.0
2094020174,3,0.0
2094020184,3,0.0
2094020194,3,0.0
2094020204,3,0.0
2094020214,3,0.0
2094020224,3,0.0
2094020234,3,0.0
2094020244,3,0.0
2094020254,3,0.0
2094020264,3,0.0
2094020274,3,0.0
2094020284,3,0.0
2094020294,3,0.0
2094020304,3,0.0
2094020314,3,0.0
2094020324,3,0.0
2094020334,3,0.0
2094020344,3,0.0
2094020354,3,0.0
2094020364,3,0.0
2094020374,3,0.0
2094020384,3,0.0
2094020394,3,0.0
2094020404,3,0.0
2094020414,3,0.0
2094020424,3,0.0
2094020434,3,0.0
2094020444,3,0.0
2094020454,3,0.0
2094020464,3,0.0
2094020474,3,0.0
2094020484,3,0.0
2094020494,3,0.0
2094020504,3,0.0
2094020514,3,0.0
2094020524,3,0.0
2094020534,3,0.0
2094020544,3,0.0
2094020554,3,0.0
2094020564,3,0.0
2094020574,3,0.0
2094020584,3,0.0
2094020594,3,0.0
2094020604,3,0.0
2094020614,3,0.0
2094020624,3,0.0
2094020634,3,0.0
2094020644,3,0.0
2094020654,3,0.0
2094020664,3,0.0
2094020674,3,0.0
2094020684,3,0.0
2094020694,3,0.0
2094020704,3,0.0
2094020714,3,0.0
2094020724,3,0.0
2094020734,3,0.0
2094020744,3,0.0
2094020754,3,0.0
2094020764,3,0.0
2094020774,3,0.0
2094020784,3,0.0
2094020794,3,0.0
2094020804,3,0.0
2094020814,3,0.0
2094020824,3,0.0
2094020834,3,0.0
2094020844,3,0.0
2094020854,3,0.0
2094020864,3,0.0
2094020874,3,0.0
2094020884,3,0.0
2094020894,3,0.0
2094020904,3,0.0
2094020914,3,0.0
2094020924,3,0.0
2094020934,3,0.0
2094020944,3,0.0
2094020954,3,0.0
2094020964,3,0.0
2094020974,3,0.0
2094020984,3,0.0
2094020994,3,0.0
2094021004,3,0.0
2094021014,3,0.0
2094021024,3,0.0
2094021034,3,0.0
2094021044,3,0.0
2094021054,3,0.0
2094021064,3,0.0
2094021074,3,0.0
2094021084,3,0.0
2094021094,3,0.0
2094021104,3,0.0
2094021114,3,0.0
2094021124,3,0.0
2094021134,3,0.0
2094021144,3,0.0
2094021154,3,0.0
2094021164,3,0.0
2094021174,3,0.0
2094021184,3,0.0
2094021194,3,0.0
2094021204,3,0.0
2094021214,3,0.0
2094021224,3,0.0
2094021234,3,0.0
2094021244,3,0.0
2094021254,3,0.0
2094021264,3,0.0
2094021274,3,0.0
2094021284,3,0.0
2094021294,3,0.0
2094021304,3,0.0
2094021314,3,0.0
2094021324,3,0.0
2094021334,3,0.0
2094021344,3,0.0
2094021354,3,0.0
2094021364,3,0.0
2094021374,3,0.0
2094021384,3,0.0
2094021394,3,0.0
2094021404,3,0.0
2094021414,3,0.0
2094021424,3,0.0
2094021434,3,0.0
2094021444,3,0.0
2094021454,3,0.0
2094021464,3,0.0
2094021474,3,0.0
2094021484,3,0.0
2094021494,3,0.0
2094021504,3,0.0
2094021514,3,0.0
2094021524,3,0.0
2094021534,3,0.0
2094021544,3,0.0
2094021554,3,0.0
2094021564,3,0.0
2094021574,3,0.0
2094021584,3,0.0
2094021594,3,0.0
2094021604,3,0.0
2094021614,3,0.0
2094021624,3,0.0
2094021634,3,0.0
2094021644,3,0.0
2094021654,3,0.0
2094021664,3,0.0
2094021674,3,0.0
2094021684,3,0.0
2094021694,3,0.0
2094021704,3,0.0
2094021714,3,0.0
2094021724,3,0.0
2094021734,3,0.0
2094021744,3,0.0
2094021754,3,0.0
2094021764,3,0.0
2094021774,3,0.0
2094021784,3,0.0
2094021794,3,0.0
2094021804,3,0.0
2094021814,3,0.0
2094021824,3,0.0
2094021834,3,0.0
2094021844,3,0.0
2094021854,3,0.0
2094021864,3,0.0
2094021874,3,0.0
2094021884,3,0.0
2094021894,3,0.0
2094021904,3,0.0
2094021914,3,0.0
2094021924,3,0.0
2094021934,3,0.0
2094021944,3,0.0
2094021954,3,0.0
2094021964,3,0.0
2094021974,3,0.0
2094021984,3,0.0
2094021994,3,0.0
2094022004,3,0.0
2094022014,3,0.0
2094022024,3,0.0
2094022034,3,0.0
2094022044,3,0.0
2094022054,3,0.0
2094022064,3,0.0
2094022074,3,0.0
2094022084,3,0.0
2094022094,3,0.0
2094022104,3,0.0
2094022114,3,0.0
2094022124,3,0.0
2094022134,3,0.0
2094022144,3,0.0
2094022154,3,0.0
2094022164,3,0.0
2094022174,3,0.0
2094022184,3,0.0
2094022194,3,0.0
2094022204,3,0.0
2094022214,3,0.0
2094022224,3,0.0
2094022234,3,0.0
2094022244,3,0.0
2094022254,3,0.0
2094022264,3,0.0
2094022274,3,0.0
2094022284,3,0.0
2094022294,3,0.0
2094022304,3,0.0
2094022314,3,0.0
2094022324,3,0.0
2094022334,3,0.0
2094022344,3,0.0
2094022354,3,0.0
2094022364,3,0.0
2094022374,3,0.0
2094022384,3,0.0
2094022394,3,0.0
2094022404,3,0.0
2094022414,3,0.0
2094022424,3,0.0
2094022434,3,0.0
2094022444,3,0.0
2094022454,3,0.0
2094022464,3,0.0
2094022474,3,0.0
2094022484,3,0.0
2094022494,3,0.0
2094022504,3,0.0
2094022514,3,0.0
2094022524,3,0.0
2094022534,3,0.0
2094022544,3,0.0
2094022554,3,0.0
2094022564,3,0.0
2094022574,3,0.0
2094022584,3,0.0
2094022594,3,0.0
2094022604,3,0.0
2094022614,3,0.0
2094022624,3,0.0
2094022634,3,0.0
2094022644,3,0.0
2094022654,3,0.0
2094022664,3,0.0
2094022674,3,0.0
2094022684,3,0.0
2094022694,3,0.0
2094022704,3,0.0
2094022714,3,0.0
2094022724,3,0.0
2094022734,3,0.0
2094022744,3,0.0
