geo_rotvec,mtk,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),unknown
2094010203,3,0.117827,0.19305,0.813217,0.536214,0.0
2094010213,3,0.114418,0.19561,0.817465,0.529522,0.0
2094010223,3,0.112199,0.196364,0.814623,0.534079,0.0
2094010233,3,0.11113,0.193003,0.808213,0.545152,0.0
2094010243,3,0.110373,0.188423,0.808952,0.545811,0.0
2094010253,3,0.10959,0.185553,0.811494,0.543173,0.0
2094010264,3,0.110256,0.183873,0.812159,0.542614,0.0
2094010274,3,0.112915,0.185317,0.809562,0.54545,0.0
2094010284,3,0.113801,0.187754,0.807543,0.547421,0.0
2094010294,3,0.112113,0.191524,0.805435,0.549565,0.0
2094010304,3,0.109169,0.194158,0.806601,0.54752,0.0
2094010314,3,0.108842,0.195268,0.807669,0.545613,0.0
2094010324,3,0.109183,0.196002,0.809042,0.543243,0.0
2094010334,3,0.108768,0.195145,0.809613,0.542783,0.0
2094010344,3,0.109742,0.194938,0.810409,0.541472,0.0
2094010354,3,0.111444,0.195113,0.811189,0.539891,0.0
2094010364,3,0.112355,0.195085,0.812067,0.538391,0.0
2094010374,3,0.113886,0.194738,0.810451,0.540624,0.0
2094010384,3,0.113502,0.193858,0.808775,0.543523,0.0
2094010394,3,0.116058,0.192119,0.80763,0.5453,0.0
2094010405,3,0.115923,0.190412,0.808933,0.543996,0.0
2094010415,3,0.116385,0.189959,0.80914,0.543746,0.0
2094010425,3,0.116851,0.189707,0.809391,0.543362,0.0
2094010435,3,0.117358,0.189719,0.809715,0.542764,0.0
2094010445,3,0.117824,0.189906,0.809991,0.542186,0.0
2094010455,3,0.118176,0.190251,0.810187,0.541696,0.0
2094010465,3,0.118427,0.190448,0.810356,0.541319,0.0
2094010475,3,0.118662,0.190583,0.810521,0.540972,0.0
2094010485,3,0.118897,0.190612,0.810642,0.540729,0.0
2094010495,3,0.119135,0.190647,0.810771,0.540471,0.0
2094010505,3,0.11935,0.190494,0.810917,0.540259,0.0
2094010515,3,0.119707,0.190132,0.811086,0.540053,0.0
2094010525,3,0.120154,0.189676,0.811246,0.539875,0.0
2094010536,3,0.12066,0.189214,0.811324,0.539806,0.0
2094010546,3,0.121244,0.188847,0.811418,0.539662,0.0
2094010556,3,0.121877,0.188483,0.811535,0.539472,0.0
2094010566,3,0.122509,0.188179,0.811599,0.539338,0.0
2094010576,3,0.123117,0.188003,0.811645,0.539192,0.0
2094010586,3,0.12355,0.187848,0.811604,0.539209,0.0
2094010596,3,0.123842,0.187657,0.811578,0.539247,0.0
2094010606,3,0.124033,0.187519,0.811568,0.539266,0.0
2094010616,3,0.124162,0.187521,0.811595,0.539196,0.0
2094010626,3,0.124292,0.187664,0.811613,0.539089,0.0
2094010636,3,0.124465,0.187878,0.81163,0.538949,0.0
2094010646,3,0.12469,0.188208,0.81156,0.538887,0.0
2094010656,3,0.124682,0.188686,0.811477,0.538846,0.0
2094010666,3,0.124516,0.189255,0.811432,0.538753,0.0
2094010677,3,0.124095,0.189745,0.811376,0.538762,0.0
2094010687,3,0.123564,0.190094,0.811289,0.538892,0.0
2094010697,3,0.122935,0.190432,0.811174,0.53909,0.0
2094010707,3,0.122486,0.190658,0.811005,0.539367,0.0
2094010717,3,0.122407,0.190635,0.810777,0.539735,0.0
2094010727,3,0.12279,0.190346,0.810484,0.540189,0.0
2094010737,3,0.123611,0.190065,0.810191,0.540541,0.0
2094010747,3,0.124676,0.189767,0.809869,0.540884,0.0
2094010757,3,0.126003,0.189569,0.80948,0.541227,0.0
2094010767,3,0.127415,0.190015,0.808914,0.541587,0.0
2094010777,3,0.128966,0.191019,0.808178,0.541965,0.0
2094010787,3,0.129925,0.192173,0.80731,0.542621,0.0
2094010797,3,0.130387,0.193616,0.806231,0.543602,0.0
2094010808,3,0.129176,0.197467,0.804375,0.545253,0.0
2094010818,3,0.128038,0.201697,0.802124,0.547285,0.0
2094010828,3,0.126978,0.206072,0.79952,0.549706,0.0
2094010838,3,0.126044,0.210311,0.796599,0.552549,0.0
2094010848,3,0.125381,0.214233,0.793457,0.555705,0.0
2094010858,3,0.124837,0.217717,0.790094,0.559255,0.0
2094010868,3,0.124297,0.220951,0.786528,0.563119,0.0
2094010878,3,0.126676,0.222763,0.783097,0.566645,0.0
2094010888,3,0.128046,0.225228,0.779231,0.570678,0.0
2094010898,3,0.128796,0.228923,0.774966,0.574832,0.0
2094010908,3,0.129254,0.233388,0.770342,0.579133,0.0
2094010918,3,0.12999,0.237823,0.765472,0.583604,0.0
2094010928,3,0.130793,0.242536,0.760049,0.588552,0.0
2094010938,3,0.131432,0.247509,0.754322,0.593685,0.0
2094010949,3,0.131854,0.252478,0.748166,0.599262,0.0
2094010959,3,0.131737,0.257389,0.741682,0.60523,0.0
2094010969,3,0.130767,0.262142,0.735136,0.611355,0.0
2094010979,3,0.129018,0.266448,0.728428,0.61786,0.0
2094010989,3,0.126559,0.269917,0.721263,0.625224,0.0
2094010999,3,0.123663,0.272731,0.713376,0.633575,0.0
2094011009,3,0.120644,0.275742,0.705304,0.641838,0.0
2094011019,3,0.117147,0.27902,0.696874,0.650222,0.0
2094011029,3,0.112848,0.282741,0.688041,0.658726,0.0
2094011039,3,0.107797,0.286953,0.678849,0.667234,0.0
2094011049,3,0.102144,0.290926,0.669187,0.676103,0.0
2094011059,3,0.096503,0.295048,0.659061,0.685033,0.0
2094011069,3,0.094942,0.299395,0.649275,0.692668,0.0
2094011079,3,0.090208,0.304118,0.638508,0.7012,0.0
2094011090,3,0.086029,0.31045,0.627137,0.709166,0.0
2094011100,3,0.08229,0.318446,0.615756,0.716005,0.0
2094011110,3,0.078853,0.327224,0.604406,0.722079,0.0
2094011120,3,0.076255,0.336353,0.593162,0.727467,0.0
2094011130,3,0.074203,0.346312,0.581411,0.732476,0.0
2094011140,3,0.071567,0.357574,0.569102,0.736981,0.0
2094011150,3,0.068466,0.368741,0.557055,0.740966,0.0
2094011160,3,0.069676,0.379124,0.54702,0.743086,0.0
2094011170,3,0.071232,0.389961,0.536994,0.744642,0.0
2094011180,3,0.07307,0.401418,0.527233,0.745351,0.0
2094011190,3,0.074994,0.413641,0.517941,0.744992,0.0
2094011200,3,0.077046,0.427054,0.509483,0.743044,0.0
2094011210,3,0.079512,0.441445,0.501797,0.739596,0.0
2094011221,3,0.082622,0.456072,0.4946,0.735215,0.0
2094011231,3,0.086426,0.470064,0.487693,0.730564,0.0
2094011241,3,0.090863,0.482304,0.48051,0.726798,0.0
2094011251,3,0.095901,0.493113,0.47341,0.723549,0.0
2094011261,3,0.096035,0.500163,0.465422,0.723875,0.0
2094011271,3,0.096516,0.509777,0.457582,0.722101,0.0
2094011281,3,0.09644,0.521009,0.449747,0.719009,0.0
2094011291,3,0.0961,0.531688,0.442984,0.715427,0.0
2094011301,3,0.095748,0.539872,0.437748,0.712563,0.0
2094011311,3,0.09958,0.551422,0.432993,0.706069,0.0
2094011321,3,0.103785,0.560654,0.42831,0.701031,0.0
2094011331,3,0.1083,0.567727,0.423797,0.697389,0.0
2094011341,3,0.10926,0.567511,0.420672,0.699305,0.0
2094011351,3,0.110806,0.568899,0.418199,0.699417,0.0
2094011362,3,0.112447,0.572368,0.416308,0.69745,0.0
2094011372,3,0.115198,0.579568,0.414889,0.691878,0.0
2094011382,3,0.116988,0.587634,0.414142,0.685189,0.0
2094011392,3,0.113631,0.59099,0.413581,0.683204,0.0
2094011402,3,0.109809,0.593497,0.413679,0.681595,0.0
2094011412,3,0.106627,0.595422,0.414526,0.679904,0.0
2094011422,3,0.104575,0.597263,0.415809,0.677822,0.0
2094011432,3,0.103709,0.599968,0.417605,0.674453,0.0
2094011442,3,0.103687,0.602973,0.420088,0.670221,0.0
2094011452,3,0.103907,0.605611,0.423234,0.665815,0.0
2094011462,3,0.103458,0.608064,0.42638,0.661629,0.0
2094011472,3,0.102075,0.609732,0.42961,0.65821,0.0
2094011482,3,0.09995,0.610054,0.43299,0.65602,0.0
2094011493,3,0.097244,0.609708,0.436113,0.654679,0.0
2094011503,3,0.094553,0.60969,0.438843,0.653264,0.0
2094011513,3,0.092219,0.610688,0.44121,0.651066,0.0
2094011523,3,0.092341,0.616263,0.442972,0.644567,0.0
2094011533,3,0.091964,0.622673,0.444493,0.637374,0.0
2094011543,3,0.090926,0.629641,0.445791,0.629724,0.0
2094011553,3,0.087821,0.634599,0.447387,0.624031,0.0
2094011563,3,0.084641,0.638504,0.449703,0.6188,0.0
2094011573,3,0.081937,0.641374,0.452698,0.613993,0.0
2094011583,3,0.080108,0.644318,0.455768,0.60886,0.0
2094011593,3,0.07964,0.648904,0.458735,0.601782,0.0
2094011603,3,0.079178,0.655017,0.461286,0.59321,0.0
2094011613,3,0.0777,0.660533,0.464025,0.585097,0.0
2094011623,3,0.074602,0.664432,0.466924,0.578744,0.0
2094011634,3,0.070088,0.666482,0.470259,0.574234,0.0
2094011644,3,0.065866,0.667287,0.474275,0.570483,0.0
2094011654,3,0.062369,0.667207,0.479057,0.566964,0.0
2094011664,3,0.058477,0.666288,0.483486,0.564695,0.0
2094011674,3,0.054993,0.664493,0.488018,0.563259,0.0
2094011684,3,0.0525,0.66222,0.492724,0.562076,0.0
2094011694,3,0.051345,0.658974,0.498167,0.5612,0.0
