icm4n607_gyro,iven_sense,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
2094103286,3,0.5550875,1.165175,-0.39325
2094103296,3,0.5550875,1.166275,-0.3997125
2094103307,3,0.5550875,1.167375,-0.400675
2094103317,3,0.5550875,1.165175,-0.402875
2094103327,3,0.55825,1.167375,-0.403975
2094103337,3,0.55715,1.166275,-0.4049375
2094103347,3,0.55605,1.167375,-0.401775
2094103357,3,0.5550875,1.168475,-0.400675
2094103367,3,0.5539875,1.166275,-0.3997125
2094103377,3,0.55605,1.165175,-0.3975125
2094103387,3,0.55605,1.166275,-0.3986125
2094103397,3,0.55825,1.168475,-0.3997125
2094103407,3,0.55605,1.167375,-0.400675
2094103417,3,0.55825,1.166275,-0.403975
2094103427,3,0.55935,1.166275,-0.40713748
2094103437,3,0.5603125,1.1620125,-0.4145625
2094103448,3,0.5603125,1.1631125,-0.4167625
2094103458,3,0.55935,1.1642125,-0.4167625
2094103468,3,0.55605,1.165175,-0.417725
2094103478,3,0.5539875,1.1620125,-0.4156625
2094103488,3,0.5539875,1.15885,-0.4125
2094103498,3,0.55605,1.1609125,-0.4082375
2094103508,3,0.5539875,1.15775,-0.401775
2094103518,3,0.5528875,1.1556875,-0.400675
2094103528,3,0.5517875,1.1545875,-0.3964125
2094103538,3,0.5517875,1.1545875,-0.39435
2094103548,3,0.550825,1.1545875,-0.39325
2094103558,3,0.549725,1.1523875,-0.3878875
2094103568,3,0.550825,1.150325,-0.3878875
2094103579,3,0.548625,1.151425,-0.386925
2094103589,3,0.5465625,1.1534874,-0.3878875
2094103599,3,0.5465625,1.1534874,-0.3911875
2094103609,3,0.5454625,1.1556875,-0.3975125
2094103619,3,0.5465625,1.15775,-0.4049375
2094103629,3,0.5443625,1.15665,-0.4103
2094103639,3,0.5423,1.15885,-0.4125
2094103649,3,0.5369375,1.15885,-0.4134625
2094103659,3,0.5369375,1.1609125,-0.4114
2094103669,3,0.5358375,1.15995,-0.4114
2094103679,3,0.5401,1.15665,-0.4114
2094103689,3,0.5465625,1.15775,-0.4114
2094103699,3,0.550825,1.1534874,-0.4125
2094103709,3,0.5517875,1.148125,-0.4103
2094103720,3,0.550825,1.1429,-0.40713748
2094103730,3,0.5517875,1.1429,-0.401775
2094103740,3,0.5528875,1.1429,-0.400675
2094103750,3,0.5517875,1.1418,-0.402875
2094103760,3,0.5539875,1.1396,-0.4082375
2094103770,3,0.550825,1.1375375,-0.4082375
2094103780,3,0.548625,1.1396,-0.40713748
2094103790,3,0.5528875,1.1396,-0.4082375
2094103800,3,0.5539875,1.1386375,-0.4049375
2094103810,3,0.5528875,1.1364375,-0.402875
2094103820,3,0.5517875,1.134375,-0.403975
2094103830,3,0.548625,1.1375375,-0.4049375
2094103840,3,0.5465625,1.1386375,-0.4049375
2094103851,3,0.547525,1.1407,-0.4092
2094103861,3,0.5465625,1.1386375,-0.4125
2094103871,3,0.5454625,1.1364375,-0.4103
2094103881,3,0.5454625,1.1386375,-0.40713748
2094103891,3,0.549725,1.1375375,-0.4060375
2094103901,3,0.5517875,1.133275,-0.4049375
2094103911,3,0.549725,1.133275,-0.4049375
2094103921,3,0.5465625,1.1396,-0.403975
2094103931,3,0.5380375,1.1449625,-0.402875
2094103941,3,0.530475,1.1449625,-0.400675
2094103951,3,0.5295125,1.1460625,-0.403975
2094103961,3,0.5369375,1.150325,-0.40713748
2094103971,3,0.5380375,1.1523875,-0.4125
2094103981,3,0.5401,1.150325,-0.4167625
2094103992,3,0.5443625,1.1429,-0.4241875
2094104002,3,0.5517875,1.1407,-0.4305125
2094104012,3,0.5423,1.1471624,-0.417725
2094104022,3,0.5284125,1.1620125,-0.3900875
2094104032,3,0.5198875,1.1705375,-0.36987498
2094104042,3,0.5209875,1.167375,-0.36025
2094104052,3,0.5187875,1.1545875,-0.351725
2094104062,3,0.52525,1.149225,-0.3581875
2094104072,3,0.53473747,1.1609125,-0.3634125
2094104082,3,0.5443625,1.1642125,-0.368775
2094104092,3,0.5465625,1.15775,-0.3708375
2094104102,3,0.5443625,1.148125,-0.3751
2094104112,3,0.5412,1.149225,-0.3762
2094104123,3,0.5423,1.151425,-0.3751
2094104133,3,0.548625,1.1545875,-0.3751
2094104143,3,0.5517875,1.150325,-0.3762
2094104153,3,0.548625,1.148125,-0.368775
2094104163,3,0.548625,1.1534874,-0.3634125
2094104173,3,0.549725,1.1534874,-0.36025
2094104183,3,0.55715,1.1523875,-0.36987498
2094104193,3,0.566775,1.1523875,-0.3911875
2094104203,3,0.56993747,1.1534874,-0.4167625
2094104213,3,0.56787497,1.1545875,-0.4401375
2094104223,3,0.5710375,1.1545875,-0.4571875
2094104233,3,0.5795625,1.15995,-0.4774
2094104243,3,0.583825,1.1631125,-0.49665
2094104253,3,0.5858875,1.167375,-0.49555
2094104264,3,0.5869875,1.1694375,-0.4816625
2094104274,3,0.5784625,1.165175,-0.454025
2094104284,3,0.5731,1.1545875,-0.4316125
2094104294,3,0.5731,1.151425,-0.4156625
2094104304,3,0.5731,1.148125,-0.4167625
2094104314,3,0.5710375,1.1545875,-0.42955
2094104324,3,0.5625125,1.1609125,-0.4475625
2094104334,3,0.55825,1.165175,-0.4508625
2094104344,3,0.55715,1.151425,-0.44233748
2094104354,3,0.55825,1.1364375,-0.42845
2094104364,3,0.55935,1.1268125,-0.4167625
2094104374,3,0.5721375,1.116225,-0.4103
2094104384,3,0.5795625,1.1119624,-0.40713748
2094104395,3,0.5795625,1.116225,-0.4103
2094104405,3,0.548625,1.131075,-0.4060375
2094104415,3,0.5071,1.131075,-0.403975
2094104425,3,0.516725,1.117325,-0.4049375
2094104435,3,0.55715,1.1045375,-0.40713748
2094104445,3,0.583825,1.1055,-0.4060375
2094104455,3,0.5731,1.1193875,-0.4092
2094104465,3,0.5625125,1.114025,-0.4082375
2094104475,3,0.53473747,1.1301125,-0.4103
2094104485,3,0.5049,1.1364375,-0.3986125
2094104495,3,0.49115,1.1407,-0.3900875
2094104505,3,0.4943125,1.1386375,-0.385825
2094104515,3,0.49005,1.134375,-0.3581875
2094104525,3,0.4954125,1.1301125,-0.3485625
2094104536,3,0.513425,1.12475,-0.3634125
2094104546,3,0.5284125,1.12365,-0.4049375
2094104556,3,0.52305,1.134375,-0.4252875
2094104566,3,0.5209875,1.1429,-0.4401375
2094104576,3,0.515625,1.1471624,-0.4327125
2094104586,3,0.496375,1.1471624,-0.40713748
2094104596,3,0.4846875,1.1449625,-0.3751
2094104606,3,0.4932125,1.12585,-0.36245
2094104616,3,0.52525,1.1045375,-0.37193748
2094104626,3,0.55605,1.09175,-0.386925
2094104636,3,0.5614125,1.08845,-0.3997125
2094104646,3,0.564575,1.08955,-0.403975
2094104656,3,0.564575,1.09175,-0.400675
2094104667,3,0.5539875,1.09175,-0.403975
2094104677,3,0.5465625,1.098075,-0.3997125
2094104687,3,0.5284125,1.1012375,-0.39325
2094104697,3,0.52415,1.100275,-0.3911875
2094104707,3,0.52305,1.1045375,-0.39435
2094104717,3,0.539,1.1045375,-0.4082375
2094104727,3,0.5539875,1.114025,-0.419925
2094104737,3,0.5539875,1.1182874,-0.4241875
2094104747,3,0.5423,1.12475,-0.42625
2094104757,3,0.52305,1.12475,-0.419925
2094104767,3,0.52195,1.115125,-0.40713748
2094104777,3,0.531575,1.1119624,-0.39325
2094104787,3,0.5380375,1.1087999,-0.3804625
2094104797,3,0.5432625,1.100275,-0.37193748
2094104808,3,0.550825,1.08845,-0.36987498
2094104818,3,0.5603125,1.0863875,-0.3751
2094104828,3,0.5636125,1.08845,-0.3815625
2094104838,3,0.55605,1.1087999,-0.3804625
2094104848,3,0.5187875,1.1215875,-0.3773
2094104858,3,0.5039375,1.116225,-0.3751
2094104868,3,0.5176875,1.1034375,-0.3751
2094104878,3,0.5358375,1.114025,-0.36135
2094104888,3,0.52305,1.1012375,-0.351725
2094104898,3,0.516725,1.1066,-0.351725
2094104908,3,0.506,1.1204875,-0.3443
2094104918,3,0.482625,1.1301125,-0.3400375
2094104928,3,0.4527875,1.1705375,-0.3793625
2094104939,3,0.446325,1.167375,-0.4156625
2094104949,3,0.483725,1.148125,-0.4338125
2094104959,3,0.530475,1.1449625,-0.4167625
2094104969,3,0.55825,1.15665,-0.4125
2094104979,3,0.549725,1.1471624,-0.4219875
2094104989,3,0.5295125,1.1429,-0.4219875
2094104999,3,0.52415,1.1727375,-0.4390375
2094105009,3,0.531575,1.1939125,-0.4668125
2094105019,3,0.5358375,1.1972125,-0.4838625
2094105029,3,0.52305,1.1961125,-0.4497625
2094105039,3,0.5124625,1.1716375,-0.4103
2094105049,3,0.5262125,1.15665,-0.3900875
2094105059,3,0.55825,1.149225,-0.3815625
2094105069,3,0.5858875,1.148125,-0.386925
2094105080,3,0.58905,1.151425,-0.4092
2094105090,3,0.5944125,1.1523875,-0.4305125
2094105100,3,0.581625,1.150325,-0.454025
2094105110,3,0.5773625,1.1705375,-0.468875
2094105120,3,0.584925,1.182225,-0.471075
2094105130,3,0.5721375,1.1812625,-0.46035
2094105140,3,0.5721375,1.1790625,-0.4466
2094105150,3,0.5614125,1.1759,-0.42845
2094105160,3,0.5432625,1.1759,-0.4241875
2094105170,3,0.5369375,1.1801625,-0.419925
2094105180,3,0.5273125,1.182225,-0.419925
2094105190,3,0.533775,1.1950125,-0.4167625
2094105200,3,0.52525,1.1950125,-0.4049375
2094105211,3,0.515625,1.1790625,-0.39214998
2094105221,3,0.514525,1.1759,-0.3773
2094105231,3,0.52195,1.1801625,-0.3656125
2094105241,3,0.53267497,1.1779625,-0.36025
2094105251,3,0.5423,1.1748,-0.3656125
2094105261,3,0.547525,1.1748,-0.37193748
2094105271,3,0.5454625,1.1812625,-0.3804625
2094105281,3,0.539,1.1875875,-0.3826625
2094105291,3,0.5358375,1.1875875,-0.386925
2094105301,3,0.539,1.184425,-0.3889875
