orientation,mtk,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2094010314,0,269.59402,-25.750324,2.134107
2094010324,0,266.31955,-25.849585,2.081394
2094010334,0,263.0569,-25.746773,2.048199
2094010344,0,259.80792,-25.78669,1.909357
2094010354,0,256.571,-25.913399,1.718367
2094010364,0,253.32918,-25.974012,1.584983
2094010374,0,250.17941,-26.034273,1.490774
2094010384,0,247.18307,-25.924162,1.552812
2094010394,0,247.19533,-25.913094,1.273929
2094010405,0,247.22762,-25.74472,1.128892
2094010415,0,247.22943,-25.423738,1.388225
2094010425,0,247.24945,-25.419935,1.396088
2094010435,0,247.2843,-25.419727,1.408074
2094010445,0,247.33727,-25.428556,1.419027
2094010455,0,247.34196,-25.430973,1.436093
2094010465,0,247.29388,-25.419653,1.452342
2094010475,0,247.20038,-25.400782,1.466898
2094010485,0,247.12285,-25.377132,1.480315
2094010495,0,247.0834,-25.35476,1.482553
2094010505,0,247.04126,-25.324434,1.472214
2094010515,0,246.99872,-25.298706,1.462418
2094010525,0,246.95557,-25.286945,1.447145
2094010536,0,246.9154,-25.297773,1.425127
2094010546,0,246.87819,-25.328093,1.399915
2094010556,0,246.84354,-25.366823,1.377692
2094010566,0,246.80548,-25.415745,1.358299
2094010576,0,246.77626,-25.47363,1.341431
2094010586,0,246.74759,-25.530998,1.322771
2094010596,0,246.7237,-25.575605,1.307805
2094010606,0,246.70346,-25.610561,1.289758
2094010616,0,246.6838,-25.638985,1.263376
2094010626,0,246.66957,-25.667538,1.233353
2094010636,0,246.65111,-25.69273,1.20969
2094010646,0,246.6397,-25.725286,1.198841
2094010656,0,246.62314,-25.751797,1.181672
2094010666,0,246.60864,-25.76802,1.162626
2094010677,0,246.5912,-25.762157,1.138928
2094010687,0,246.57042,-25.73613,1.119649
2094010697,0,246.54572,-25.696976,1.089492
2094010707,0,246.51164,-25.648634,1.070198
2094010717,0,246.48146,-25.616114,1.059361
2094010727,0,246.45284,-25.603245,1.069173
2094010737,0,246.42574,-25.615982,1.095503
2094010747,0,246.40172,-25.633865,1.143638
2094010757,0,246.38089,-25.66956,1.219122
2094010767,0,246.3656,-25.745115,1.308652
2094010777,0,246.35583,-25.845139,1.445232
2094010787,0,246.34903,-25.897614,1.606436
2094010797,0,246.33861,-25.907396,1.792327
2094010808,0,246.31845,-25.86831,1.973105
2094010818,0,246.28915,-25.810917,2.139574
2094010828,0,246.25131,-25.775467,2.309321
2094010838,0,246.20865,-25.766754,2.483879
2094010848,0,246.16623,-25.858103,2.641371
2094010858,0,246.12825,-25.996675,2.807835
2094010868,0,246.09636,-26.127113,3.020706
2094010878,0,246.07663,-26.275707,3.228728
2094010888,0,246.07565,-26.433176,3.372831
2094010898,0,246.09813,-26.650185,3.437945
2094010908,0,246.14833,-26.916088,3.45314
2094010918,0,246.2248,-27.19397,3.498822
2094010928,0,246.32603,-27.50888,3.526978
2094010938,0,246.45279,-27.834852,3.512909
2094010949,0,246.60855,-28.149836,3.474874
2094010959,0,246.7921,-28.443228,3.414257
2094010969,0,246.99942,-28.68791,3.290507
2094010979,0,247.22581,-28.887041,3.110801
2094010989,0,247.46893,-29.040014,2.869683
2094010999,0,247.73416,-29.177282,2.577219
2094011009,0,248.02032,-29.32034,2.224079
2094011019,0,248.32793,-29.458431,1.792375
2094011029,0,248.65747,-29.563354,1.259024
2094011039,0,249.0109,-29.61781,0.61254
2094011049,0,249.38976,-29.598654,-0.137905
2094011059,0,249.79729,-29.54624,-1.015933
2094011069,0,250.23444,-29.483768,-1.972701
2094011079,0,250.69804,-29.420343,-3.007984
2094011090,0,251.19691,-29.523952,-4.135931
2094011100,0,251.73497,-29.746647,-5.322973
2094011110,0,252.31366,-30.02838,-6.539865
2094011120,0,252.9306,-30.321636,-7.763504
2094011130,0,253.58737,-30.617195,-9.065172
2094011140,0,254.28175,-30.885923,-10.542619
2094011150,0,255.00064,-30.947752,-12.103774
2094011160,0,255.73279,-30.933199,-13.700051
2094011170,0,256.47177,-31.05841,-15.356488
2094011180,0,257.21497,-31.33065,-17.001984
2094011190,0,257.96313,-31.752613,-18.5857
2094011200,0,258.70715,-32.108234,-20.165989
2094011210,0,259.4242,-32.205036,-21.726774
2094011221,0,260.094,-32.048717,-23.31369
2094011231,0,260.70752,-31.618078,-24.83874
2094011241,0,261.2635,-31.029226,-26.273212
2094011251,0,261.75372,-30.516357,-27.675386
2094011261,0,262.17883,-30.233486,-29.063963
2094011271,0,262.54074,-30.20148,-30.49008
2094011281,0,262.8497,-30.300972,-31.919655
