icm4n607_acc,iven_sense,2026-06-11_17-50-21.438_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2079954099,3,4.881,0.46305,6.66405,1781189425676
2079954109,3,5.13,0.34995002,6.4729505,1781189425688
2079954119,3,5.2860003,0.26205,6.5329504,1781189425696
2079954129,3,5.4700503,0.051000003,6.6600003,1781189425705
2079954139,3,5.5230002,-0.19995001,6.7819505,1781189425716
2079954149,3,5.5300503,-0.279,6.5350504,1781189425727
2079954160,3,5.47695,-0.16395001,6.28095,1781189425736
2079954170,3,5.59005,0.04095,5.6470504,1781189425746
2079954180,3,5.6790004,0.29700002,5.3880005,1781189425756
2079954190,3,5.63805,0.40995002,5.24205,1781189425766
2079954200,3,6.0019503,0.34305,4.39905,1781189425776
2079954210,3,5.9869504,0.49905002,3.9540002,1781189425786
2079954220,3,6.03105,0.73095006,3.4510503,1781189425796
2079954230,3,6.09,0.81195,2.7810001,1781189425806
2079954240,3,6.15495,0.89400005,2.0670002,1781189425816
2079954250,3,6.1810503,1.044,1.43505,1781189425827
2079954260,3,6.2029505,1.29795,0.88995004,1781189425836
2079954270,3,6.16695,1.6530001,0.39600003,1781189425846
2079954280,3,6.1450505,2.08095,0.23595001,1781189425857
2079954290,3,6.4020004,1.9969501,-0.50505,1781189425867
2079954301,3,6.6670504,1.863,-0.89100003,1781189425877
2079954311,3,6.9160504,2.01195,-1.36995,1781189425887
2079954321,3,7.1680503,2.2339501,-1.743,1781189425897
2079954331,3,7.5319505,2.151,-2.18805,1781189425907
2079954341,3,7.76205,2.115,-2.457,1781189425917
2079954351,3,7.9339504,2.1979501,-2.62695,1781189425927
2079954361,3,8.146951,2.187,-2.83995,1781189425937
2079954371,3,8.33895,2.1649501,-2.94705,1781189425947
2079954381,3,8.596951,2.028,-3.081,1781189425958
2079954391,3,8.973001,1.7149501,-3.18195,1781189425968
2079954401,3,9.295951,1.5330001,-3.0700502,1781189425979
2079954411,3,9.574051,1.49205,-2.868,1781189425988
2079954421,3,9.912001,1.3410001,-2.8279502,1781189425999
2079954432,3,10.174951,1.248,-2.7940502,1781189426009
2079954442,3,10.395,1.0680001,-2.73405,1781189426018
2079954452,3,10.788,0.60195005,-2.67705,1781189426029
2079954462,3,11.182951,0.30900002,-2.4180002,1781189426039
2079954472,3,11.48505,0.132,-2.124,1781189426049
2079954482,3,11.745001,-0.147,-1.8940501,1781189426059
2079954492,3,11.84805,-0.30705002,-1.5109501,1781189426068
2079954502,3,11.911051,-0.46995002,-1.09695,1781189426079
2079954512,3,11.968051,-0.63000005,-0.84795004,1781189426089
2079954522,3,12.010951,-0.69495004,-0.65400004,1781189426099
2079954532,3,12.1380005,-0.66195005,-0.53400004,1781189426110
2079954542,3,12.459001,-0.91305006,-0.62505,1781189426119
2079954552,3,12.68595,-1.212,-0.606,1781189426130
2079954563,3,12.792001,-1.284,-0.29205,1781189426140
2079954573,3,12.751051,-1.23405,-0.26595002,1781189426150
2079954583,3,12.50895,-0.966,-1.0339501,1781189426160
2079954593,3,12.19095,-0.66405004,-0.88095003,1781189426169
2079954603,3,11.836051,-0.32895002,-0.924,1781189426181
2079954613,3,11.494051,-0.076950006,-0.87600005,1781189426190
2079954623,3,11.40495,-0.01305,-1.0849501,1781189426200
2079954633,3,11.382001,0.063,-1.3549501,1781189426210
2079954643,3,11.17605,0.112950005,-1.5660001,1781189426220
2079954653,3,10.990951,-0.21405001,0.022950001,1781189426231
2079954663,3,10.963051,-0.30195,-0.50100005,1781189426240
2079954673,3,11.283001,-0.324,-2.11395,1781189426251
2079954683,3,10.75695,0.31695002,-1.4580001,1781189426261
2079954693,3,10.552951,0.432,-1.473,1781189426270
2079954704,3,10.251,0.26205,-1.6710001,1781189426281
2079954714,3,10.06005,0.23505001,-1.9780501,1781189426291
2079954724,3,9.868051,0.46500003,-2.12595,1781189426301
2079954734,3,9.832951,0.582,-1.94895,1781189426311
2079954744,3,9.816001,0.606,-1.8270001,1781189426321
2079954754,3,9.579,0.62100005,-2.0710502,1781189426332
2079954764,3,9.47805,0.62295,-2.04495,1781189426341
2079954774,3,9.397051,0.64695,-1.8049501,1781189426351
2079954784,3,9.32505,0.69000006,-1.4770501,1781189426362
2079954794,3,9.24405,0.70905006,-1.212,1781189426371
2079954804,3,9.04695,0.726,-1.1899501,1781189426382
2079954814,3,8.856,0.73605,-1.28805,1781189426391
2079954824,3,8.614051,0.82395005,-1.29495,1781189426402
2079954835,3,8.458051,0.81195,-1.26195,1781189426412
2079954845,3,8.511001,0.64695,-1.6350001,1781189426423
2079954855,3,8.52795,0.64500004,-1.9590001,1781189426432
2079954865,3,8.71395,0.61800003,-1.8559501,1781189426442
2079954875,3,8.73795,0.86505,-0.90795004,1781189426452
