qmc6308,qst,2026-06-11_17-50-21.438_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2079953065,3,1.3687501,-3.7125,-38.193752
2079953085,3,1.9125,-2.7,-38.53125
2079953106,3,2.1000001,-2.5875,-38.25
2079953126,3,4.51875,-2.1000001,-37.55625
2079953146,3,5.1937504,-1.9875001,-37.443752
2079953169,3,4.425,-2.2687502,-37.725002
2079953189,3,5.7000003,-1.9875001,-37.65
2079953209,3,4.1625004,-2.1750002,-37.03125
2079953229,3,2.9250002,-2.49375,-36.75
2079953249,3,4.2000003,-2.3625002,-36.525
2079953269,3,2.7562501,-2.775,-36.91875
2079953289,3,2.2125,-2.98125,-36.91875
2079953309,3,2.5125,-2.7,-36.3375
2079953329,3,2.41875,-2.86875,-36.412502
2079953349,3,2.3625002,-2.8875,-36.43125
2079953369,3,2.30625,-2.8875,-36.412502
2079953389,3,2.23125,-2.8875,-36.393753
2079953409,3,2.15625,-2.8875,-36.393753
2079953429,3,2.0812502,-2.90625,-36.375
2079953449,3,2.0062501,-2.90625,-36.393753
2079953469,3,1.9125,-2.90625,-36.375
2079953489,3,1.81875,-2.9250002,-36.375
2079953509,3,1.7437501,-2.9250002,-36.412502
2079953529,3,1.6125001,-2.9250002,-36.393753
2079953549,3,1.40625,-2.9437501,-36.35625
2079953569,3,1.25625,-2.9437501,-36.3375
2079953589,3,1.1812501,-2.9250002,-36.3375
2079953609,3,1.10625,-2.9250002,-36.318752
2079953629,3,0.975,-2.90625,-36.318752
2079953649,3,0.91875005,-2.8875,-36.300003
2079953669,3,0.88125,-2.8500001,-36.300003
2079953689,3,0.8625,-2.8125,-36.28125
2079953709,3,0.80625004,-2.79375,-36.300003
2079953729,3,0.73125005,-2.7375002,-36.300003
2079953749,3,0.65625,-2.68125,-36.300003
2079953769,3,0.52500004,-2.5687501,-36.318752
2079953789,3,0.3375,-2.4375,-36.3375
2079953809,3,0.056250002,-2.2687502,-36.3375
