location due to GPS and WiFi+Cell,2026-06-11_17-50-21.438_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2079995712,gps,55.618696666666665,37.50691833333334,1,2.2,1,279.70000000000005,1,1.62,1,0.0,1781189467001,2079995649557011
2079996714,gps,55.618705,37.50691,1,2.3,1,279.6,1,1.62,1,0.0,1781189468000,2079996650710549
2079997714,gps,55.61871333333333,37.506903333333334,1,2.3,1,279.20000000000005,1,1.62,1,0.0,1781189469000,2079997649965549
2079998715,gps,55.61872833333334,37.5069,1,2.3,1,278.90000000000003,1,1.62,1,0.0,1781189470000,2079998650336011
2079999716,gps,55.61874833333333,37.506895,1,2.4,1,278.70000000000005,1,1.62,1,0.0,1781189471000,2079999648347165
2080000725,gps,55.61876,37.50687666666667,1,2.4,1,278.3,1,1.62,1,0.0,1781189472000,2080000649841319
2080001718,gps,55.61876666666667,37.50686333333333,1,2.4,1,277.90000000000003,1,1.62,1,0.0,1781189473000,2080001652165011
2080002725,gps,55.61878333333334,37.506845,1,2.5,1,277.6,1,1.62,1,0.0,1781189474000,2080002650317242
2080003719,gps,55.618795,37.506836666666665,1,2.5,1,277.40000000000003,1,1.62,1,0.0,1781189475000,2080003652508396
2080004729,gps,55.61880833333333,37.50682833333334,1,2.5,1,277.1,1,1.62,1,0.0,1781189476001,2080004649048319
2080005705,gps,55.618831666666665,37.50683,1,2.6,1,276.70000000000005,1,1.62,1,0.0,1781189477001,2080005649141319
2080006708,gps,55.61885833333334,37.506816666666666,1,2.6,1,276.5,1,1.62,1,0.0,1781189478001,2080006649113857
2080007714,gps,55.618880000000004,37.50680166666667,1,2.7,1,276.1,1,1.62,1,0.0,1781189479001,2080007650143165
2080008713,gps,55.61890666666667,37.506793333333334,1,2.7,1,275.8,1,1.62,1,0.0,1781189480001,2080008649574550
2080009716,gps,55.61890833333334,37.506793333333334,1,2.7,1,275.6,1,1.62,1,0.0,1781189481001,2080009649662473
2080010713,gps,55.61889333333333,37.506796666666666,1,2.8,1,275.3,1,1.62,1,0.0,1781189482001,2080010650173242
2080011708,gps,55.618876666666665,37.506798333333336,1,2.8,1,275.1,1,1.62,1,0.0,1781189483001,2080011651171781
2080012731,gps,55.618855,37.506805,1,2.9,1,275.0,1,1.62,1,0.0,1781189484001,2080012651575473
2080013717,gps,55.61882833333334,37.50681833333333,1,2.9,1,274.8,1,1.62,1,0.0,1781189485001,2080013647372704
2080013943,network,55.6184792,37.5071663,1,20.484,1,284.70001220703125,0,0.0,0,0.0,1781189465518,2079994167000000
2080014709,gps,55.61881333333334,37.50682833333334,1,2.9,1,274.6,1,1.62,1,0.0,1781189486001,2080014649272012
2080015720,gps,55.61879333333333,37.506843333333336,1,2.9,1,274.5,1,1.62,1,0.0,1781189487001,2080015648929012
2080016719,gps,55.61877500000001,37.506855,1,2.9,1,274.40000000000003,1,1.62,1,0.0,1781189488001,2080016648549627
2080017721,gps,55.61875,37.506885000000004,1,2.9,1,274.1,1,1.62,1,0.0,1781189489001,2080017651448704
2080018711,gps,55.61872166666667,37.506906666666666,1,2.8,1,273.90000000000003,1,1.62,1,0.0,1781189490001,2080018650788012
2080019712,gps,55.61870333333333,37.506925,1,2.8,1,273.5,1,1.62,1,0.0,1781189491001,2080019650272704
2080020725,gps,55.618694999999995,37.50693666666667,1,2.8,1,273.40000000000003,1,1.62,1,0.0,1781189492000,2080020648077551
2080021730,gps,55.61867666666667,37.506948333333334,1,2.8,1,273.40000000000003,1,1.62,1,0.0,1781189493000,2080021650328628
2080022703,gps,55.61867,37.50695666666666,1,2.8,1,273.20000000000005,1,1.62,1,0.0,1781189494000,2080022651841551
2080023718,gps,55.61866499999999,37.506975000000004,1,2.8,1,272.8,1,1.62,1,0.0,1781189495000,2080023651673858
2080024716,gps,55.618651666666665,37.506994999999996,1,2.8,1,272.6,1,1.62,1,0.0,1781189496000,2080024649369628
2080025716,gps,55.61864166666666,37.507,1,2.8,1,272.40000000000003,1,1.62,1,0.0,1781189497000,2080025646829320
2080026710,gps,55.61862666666666,37.50700500000001,1,2.8,1,272.3,1,1.62,1,0.0,1781189498000,2080026649899166
2080027711,gps,55.61861333333333,37.50700333333334,1,2.8,1,272.1,1,1.62,1,0.0,1781189499000,2080027647915166
2080028717,gps,55.61860166666667,37.507,1,2.9,1,272.0,1,1.62,1,0.0,1781189500000,2080028649259166
2080029717,gps,55.618595000000006,37.50699833333333,1,2.9,1,271.8,1,1.62,1,0.0,1781189501000,2080029652810166
2080030716,gps,55.61858833333334,37.50701166666667,1,2.9,1,271.40000000000003,1,1.62,1,0.0,1781189502000,2080030651702782
2080031725,gps,55.61858,37.50702666666667,1,2.9,1,271.1,1,1.62,1,0.0,1781189503000,2080031651771705
2080032713,gps,55.61856833333333,37.507034999999995,1,2.9,1,270.90000000000003,1,1.62,1,0.0,1781189504000,2080032651229859
2080033721,gps,55.61855666666667,37.507045,1,2.9,1,270.5,1,1.62,1,0.0,1781189505000,2080033650951705
2080034665,network,55.6185935,37.5071056,1,11.608,1,275.0,0,0.0,0,0.0,1781189505278,2080033927000000
2080034707,gps,55.61854833333334,37.50705166666667,1,2.9,1,270.3,1,1.62,1,0.0,1781189506000,2080034647944321
2080035705,gps,55.61853666666666,37.50705666666667,1,2.9,1,270.1,1,1.62,1,0.0,1781189507000,2080035650640013
2080036716,gps,55.61852999999999,37.50705833333333,1,3.0,1,269.90000000000003,1,1.62,1,0.0,1781189508000,2080036650715398
2080037717,gps,55.61852833333334,37.507065,1,3.0,1,269.7,1,1.62,1,0.0,1781189509000,2080037649960321
2080038714,gps,55.618525,37.50707,1,3.0,1,269.5,1,1.62,1,0.0,1781189510000,2080038652895705
2080039727,gps,55.61850333333334,37.50707666666666,1,3.0,1,269.1,1,1.62,1,0.0,1781189511000,2080039651622244
2080040730,gps,55.618493333333326,37.507079999999995,1,2.9,1,268.7,1,1.62,1,0.0,1781189512000,2080040649868706
2080041717,gps,55.61851166666667,37.507081666666664,1,2.8,1,267.90000000000003,1,1.62,1,0.0,1781189513000,2080041651249013
2080042730,gps,55.61850833333333,37.50707833333333,1,2.8,1,267.6,1,1.62,1,0.0,1781189514000,2080042648847167
2080043723,gps,55.61851166666667,37.507086666666666,1,2.8,1,267.1,1,1.62,1,0.0,1781189515000,2080043650833013
2080044714,gps,55.61851333333334,37.507086666666666,1,2.8,1,266.8,1,1.62,1,0.0,1781189516000,2080044650625860
2080045723,gps,55.618518333333334,37.507085,1,2.7,1,266.2,1,1.62,1,0.0,1781189517000,2080045648117629
2080046719,gps,55.618516666666665,37.50709,1,2.7,1,265.7,1,1.62,1,0.0,1781189518000,2080046651607091
2080047716,gps,55.618518333333334,37.50709166666666,1,2.7,1,265.5,1,1.62,1,0.0,1781189519000,2080047652236398
2080048710,gps,55.61848166666667,37.50710333333333,1,2.6,1,264.8,1,1.62,1,0.0,1781189520001,2080048649493014
2080049713,gps,55.618473333333334,37.50712166666666,1,2.6,1,264.2,1,1.62,1,0.0,1781189521000,2080049651102245
2080050724,gps,55.61846666666667,37.50713666666666,1,2.6,1,263.5,1,1.62,1,0.0,1781189522000,2080050649498860
2080051723,gps,55.618465,37.507135,1,2.5,1,262.8,1,1.62,1,0.0,1781189523000,2080051652103091
2080052719,gps,55.61845666666667,37.507131666666666,1,2.6,1,262.40000000000003,1,1.62,1,0.0,1781189524001,2080052649978476
2080053711,gps,55.61845,37.507128333333334,1,2.6,1,262.1,1,1.62,1,0.0,1781189525001,2080053649567168
2080054717,gps,55.618448333333326,37.50711833333333,1,2.6,1,261.7,1,1.62,1,0.0,1781189526001,2080054652532322
2080055355,network,55.6185671,37.5070391,1,11.476,1,274.9000244140625,0,0.0,0,0.0,1781189526157,2080054806000000
2080055720,gps,55.61844666666666,37.50711166666667,1,2.6,1,261.5,1,1.62,1,0.0,1781189527001,2080055652825553
2080056706,gps,55.618445,37.50711,1,2.7,1,261.3,1,1.62,1,0.0,1781189528000,2080056649862245
2080057726,gps,55.618448333333326,37.50710166666667,1,2.7,1,260.90000000000003,1,1.62,1,0.0,1781189529000,2080057648850245
2080058725,gps,55.618448333333326,37.507105,1,2.7,1,260.7,1,1.62,1,0.0,1781189530000,2080058649282553
2080059715,gps,55.618473333333334,37.50710166666667,1,2.7,1,260.5,1,1.62,1,0.0,1781189531000,2080059653421630
2080060713,gps,55.61849666666667,37.50710333333333,1,2.8,1,260.3,1,1.62,1,0.0,1781189532000,2080060650259091
2080061723,gps,55.618514999999995,37.507106666666665,1,2.8,1,260.1,1,1.62,1,0.0,1781189533000,2080061648435091
2080062725,gps,55.61852666666667,37.507115,1,2.9,1,259.90000000000003,1,1.62,1,0.0,1781189534000,2080062651875399
2080063735,gps,55.618535,37.50712,1,2.9,1,259.7,1,1.62,1,0.0,1781189535000,2080063650923784
2080064716,gps,55.618545,37.507126666666665,1,3.0,1,259.5,1,1.62,1,0.0,1781189536001,2080064653879092
2080065714,gps,55.61855333333333,37.507128333333334,1,3.0,1,259.3,1,1.62,1,0.0,1781189537001,2080065651498476
2080066715,gps,55.618559999999995,37.507124999999995,1,3.1,1,259.1,1,1.62,1,0.0,1781189538001,2080066651692707
2080067714,gps,55.61856833333333,37.50712,1,3.1,1,258.8,1,1.62,1,0.0,1781189539001,2080067648841630
2080068710,gps,55.61857499999999,37.507113333333336,1,3.1,1,258.6,1,1.62,1,0.0,1781189540001,2080068651369630
2080069725,gps,55.61858666666667,37.507105,1,3.2,1,258.3,1,1.62,1,0.0,1781189541001,2080069649591707
2080070724,gps,55.6186,37.5071,1,3.1,1,258.0,1,1.62,1,0.0,1781189542001,2080070649666477
2080071722,gps,55.61861333333333,37.50708833333333,1,3.1,1,257.7,1,1.62,1,0.0,1781189543001,2080071651180707
2080072727,gps,55.61862666666666,37.507075,1,3.1,1,257.6,1,1.62,1,0.0,1781189544001,2080072648684938
2080073707,gps,55.618640000000006,37.507065,1,3.1,1,257.5,1,1.62,1,0.0,1781189545001,2080073651437323
2080074716,gps,55.618651666666665,37.507063333333335,1,3.1,1,257.40000000000003,1,1.62,1,0.0,1781189546001,2080074652554169
2080075337,network,55.6186325,37.5069632,1,10.753,1,274.9000244140625,0,0.0,0,0.0,1781189544692,2080073341000000
2080075782,gps,55.61865666666666,37.507063333333335,1,3.1,1,257.1,1,1.62,1,0.0,1781189547001,2080075648253015
2080076721,gps,55.61866333333334,37.50706666666667,1,3.1,1,256.90000000000003,1,1.62,1,0.0,1781189548001,2080076650506477
2080077729,gps,55.61867333333333,37.507075,1,3.1,1,256.7,1,1.62,1,0.0,1781189549001,2080077649447169
2080078722,gps,55.61868,37.507085,1,3.1,1,256.5,1,1.62,1,0.0,1781189550001,2080078650554862
2080079725,gps,55.61868666666666,37.507083333333334,1,3.1,1,256.3,1,1.62,1,0.0,1781189551001,2080079649736323
2080080715,gps,55.61869166666667,37.507079999999995,1,3.1,1,256.1,1,1.62,1,0.0,1781189552000,2080080652897323
2080081722,gps,55.618698333333334,37.50707333333333,1,3.1,1,255.9,1,1.62,1,0.0,1781189553000,2080081649781862
2080082709,gps,55.61870166666666,37.50706666666667,1,3.0,1,255.79999999999998,1,1.62,1,0.0,1781189554000,2080082647421247
2080083711,gps,55.61870333333333,37.507063333333335,1,3.0,1,255.7,1,1.62,1,0.0,1781189555000,2080083649669016
2080084725,gps,55.618700000000004,37.50709833333334,1,2.7,1,255.5,1,1.62,1,0.0,1781189556000,2080084650783477
2080085713,gps,55.61871333333333,37.507105,1,2.6,1,255.4,1,1.62,1,0.0,1781189557000,2080085647081016
2080086711,gps,55.61871333333333,37.50707,1,2.4,1,254.6,1,1.62,1,0.0,1781189558000,2080086649413247
2080087718,gps,55.61871833333333,37.507075,1,2.4,1,254.6,1,1.62,1,0.0,1781189559000,2080087650913324
2080088705,gps,55.618725,37.50707666666666,1,2.4,1,254.4,1,1.62,1,0.0,1781189560000,2080088650752632
2080089714,gps,55.61873333333333,37.50705833333333,1,2.5,1,254.2,1,1.62,1,0.0,1781189561000,2080089652126170
2080090711,gps,55.61873833333334,37.50704666666666,1,2.6,1,254.0,1,1.62,1,0.0,1781189562000,2080090650037632
2080091721,gps,55.61873833333334,37.507041666666666,1,2.7,1,253.9,1,1.62,1,0.0,1781189563000,2080091650127093
2080092712,gps,55.61873666666667,37.507038333333334,1,2.8,1,253.79999999999998,1,1.62,1,0.0,1781189564000,2080092650839709
2080093721,gps,55.618705,37.50709,1,2.7,1,255.2,1,1.62,1,0.0,1781189565000,2080093653114786
2080094714,gps,55.61870833333334,37.50707833333333,1,2.7,1,255.2,1,1.62,1,0.0,1781189566000,2080094650658478
2080095375,network,55.6186123,37.5069681,1,11.491,1,274.9000244140625,0,0.0,0,0.0,1781189549189,2080077838000000
2080095715,gps,55.61871333333333,37.50707333333333,1,2.7,1,255.1,1,1.62,1,0.0,1781189567000,2080095648867401
2080096719,gps,55.61872,37.507085,1,2.7,1,255.0,1,1.62,1,0.0,1781189568000,2080096649860017
2080097715,gps,55.61872833333334,37.50709333333334,1,2.8,1,255.2,1,1.62,1,0.0,1781189569000,2080097649335171
2080098717,gps,55.61872,37.507095,1,2.7,1,255.9,1,1.62,1,0.0,1781189570000,2080098649667094
2080099716,gps,55.61872166666667,37.5071,1,2.7,1,256.1,1,1.62,1,0.0,1781189571000,2080099648760094
2080100715,gps,55.61872,37.50710333333333,1,2.7,1,256.3,1,1.62,1,0.0,1781189572000,2080100650094171
2080101719,gps,55.61872166666667,37.507105,1,2.7,1,256.5,1,1.62,1,0.0,1781189573000,2080101651506555
2080102723,gps,55.618725,37.50711,1,2.7,1,256.90000000000003,1,1.62,1,0.0,1781189574000,2080102648804094
2080103709,gps,55.618725,37.507113333333336,1,2.8,1,257.0,1,1.62,1,0.0,1781189575000,2080103651309555
2080104717,gps,55.61872833333334,37.50711833333333,1,2.8,1,257.3,1,1.62,1,0.0,1781189576000,2080104650392402
2080105715,gps,55.618730000000006,37.507124999999995,1,2.8,1,257.6,1,1.62,1,0.0,1781189577000,2080105649554479
2080106713,gps,55.618739999999995,37.507131666666666,1,2.8,1,257.90000000000003,1,1.62,1,0.0,1781189578000,2080106648073248
2080107718,gps,55.61875333333334,37.50713833333334,1,2.8,1,258.2,1,1.62,1,0.0,1781189579000,2080107648803094
2080108723,gps,55.61875833333333,37.507145,1,2.8,1,258.3,1,1.62,1,0.0,1781189580000,2080108648034787
2080109718,gps,55.61875666666666,37.50714666666667,1,2.9,1,258.1,1,1.62,1,0.0,1781189581000,2080109649618864
2080110713,gps,55.61876666666667,37.50714666666667,1,3.0,1,258.0,1,1.62,1,0.0,1781189582000,2080110649428633
2080111710,gps,55.61878,37.507145,1,3.1,1,257.90000000000003,1,1.62,1,0.0,1781189583000,2080111649580325
2080112718,gps,55.618795,37.507151666666665,1,3.2,1,257.7,1,1.62,1,0.0,1781189584000,2080112648760018
2080113712,gps,55.618805,37.50716833333333,1,3.3,1,257.7,1,1.62,1,0.0,1781189585000,2080113649531402
2080114713,gps,55.61879166666666,37.507165,1,3.4,1,257.5,1,1.62,1,0.0,1781189586000,2080114649719402
2080115718,gps,55.61878,37.50716666666666,1,3.4,1,257.2,1,1.62,1,0.0,1781189587000,2080115650305325
2080116117,network,55.6188699,37.5066891,1,11.559,1,270.6000061035156,0,0.0,0,0.0,1781189586873,2080115522000000
2080116710,gps,55.61877666666666,37.507169999999995,1,3.4,1,257.1,1,1.62,1,0.0,1781189588000,2080116647217325
2080117718,gps,55.61877166666667,37.507171666666665,1,3.4,1,256.8,1,1.62,1,0.0,1781189589000,2080117650454864
2080118717,gps,55.618790000000004,37.50715,1,3.4,1,256.6,1,1.62,1,0.0,1781189590000,2080118651293633
2080119713,gps,55.618805,37.50713666666666,1,3.3,1,256.40000000000003,1,1.62,1,0.0,1781189591000,2080119653218249
2080120730,gps,55.61881,37.507131666666666,1,3.3,1,256.2,1,1.62,1,0.0,1781189592000,2080120651267480
2080121709,gps,55.61881833333334,37.50713333333333,1,3.3,1,256.0,1,1.62,1,0.0,1781189593000,2080121649371172
2080122714,gps,55.61882666666667,37.507135,1,3.3,1,255.79999999999998,1,1.62,1,0.0,1781189594000,2080122653609018
2080123729,gps,55.61885833333334,37.507115,1,3.3,1,255.5,1,1.62,1,0.0,1781189595000,2080123649353018
2080124704,gps,55.61888333333333,37.50711,1,3.3,1,255.2,1,1.62,1,0.0,1781189596000,2080124648948095
2080125710,gps,55.61892666666666,37.50711666666667,1,3.2,1,254.7,1,1.62,1,0.0,1781189597000,2080125648500018
2080126725,gps,55.61897999999999,37.50707666666666,1,3.2,1,254.4,1,1.62,1,0.0,1781189598000,2080126648318172
2080127718,gps,55.61900833333334,37.507055,1,3.1,1,254.1,1,1.62,1,0.0,1781189599000,2080127650368403
2080128716,gps,55.61902499999999,37.507045,1,3.2,1,254.0,1,1.62,1,0.0,1781189600000,2080128648663172
2080129731,gps,55.61904166666667,37.507045,1,3.1,1,253.7,1,1.62,1,0.0,1781189601000,2080129649755095
2080130710,gps,55.619058333333335,37.50704333333333,1,3.1,1,253.6,1,1.62,1,0.0,1781189602000,2080130647373249
2080131705,gps,55.61907333333333,37.50705333333334,1,3.1,1,253.4,1,1.62,1,0.0,1781189603000,2080131649852019
2080132715,gps,55.619103333333335,37.507075,1,3.1,1,253.9,1,1.62,1,0.0,1781189604000,2080132648367403
2080133719,gps,55.61911833333333,37.507086666666666,1,3.1,1,254.9,1,34.27,1,1.4515166,1781189605000,2080133649052711
2080134719,gps,55.61912333333333,37.507095,1,3.1,1,254.9,1,13.03,1,1.361955,1781189606000,2080134651395711
2080135723,gps,55.61913333333334,37.507095,1,3.2,1,254.9,1,19.32,1,1.2667314,1781189607000,2080135651219404
2080136704,gps,55.61912666666667,37.50709833333334,1,3.2,1,255.6,1,83.13,1,1.0603278,1781189608000,2080136646863404
2080136825,network,55.6188106,37.5067093,1,11.528,1,270.20001220703125,0,0.0,0,0.0,1781189607447,2080136096000000
2080137716,gps,55.61911333333334,37.50709166666666,1,3.2,1,256.2,1,143.98,1,0.8817192,1781189609000,2080137652323481
2080138716,gps,55.619099999999996,37.50709,1,3.2,1,256.5,1,182.42,1,0.76384777,1781189610000,2080138651051096
