orientation,mtk,2026-06-11_17-50-21.438_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2079953243,3,185.77008,-21.449251,-3.687932
2079953253,3,206.0467,-21.441992,-3.68412
2079953263,3,226.39896,-21.496244,-3.648023
2079953273,3,247.18619,-21.41132,-3.612982
2079953283,3,268.05008,-21.394646,-3.573686
2079953293,3,289.07437,-21.496193,-3.545864
2079953303,3,310.0964,-21.589552,-3.580996
2079953313,3,331.24936,-21.706758,-3.604482
2079953323,3,331.5766,-21.787968,-3.677521
2079953333,3,332.348,-21.803116,-3.706469
2079953343,3,332.98145,-21.80071,-3.706541
2079953354,3,333.14404,-21.794428,-3.706693
2079953364,3,333.21893,-21.781525,-3.704354
2079953374,3,333.1381,-21.767853,-3.703055
2079953384,3,333.07864,-21.754274,-3.699845
2079953394,3,333.14932,-21.74637,-3.700296
2079953404,3,333.35483,-21.740353,-3.701673
2079953414,3,333.47406,-21.741299,-3.702046
2079953424,3,333.60764,-21.744223,-3.701413
2079953434,3,333.74545,-21.748953,-3.698526
2079953444,3,333.88846,-21.747837,-3.6955
2079953454,3,334.04004,-21.739414,-3.693283
2079953464,3,334.1957,-21.728064,-3.689233
2079953474,3,334.35376,-21.715845,-3.692439
2079953484,3,334.51697,-21.702082,-3.696941
2079953495,3,334.6876,-21.686516,-3.701234
2079953505,3,334.85754,-21.671385,-3.707658
2079953515,3,335.0234,-21.65265,-3.712439
2079953525,3,335.19205,-21.632963,-3.715162
2079953535,3,335.3781,-21.616789,-3.718215
2079953545,3,335.5954,-21.60165,-3.72065
2079953555,3,335.8467,-21.588682,-3.71902
2079953565,3,336.12048,-21.575377,-3.711801
2079953575,3,336.4059,-21.560513,-3.700966
2079953585,3,336.70316,-21.544369,-3.684633
2079953595,3,337.01593,-21.526657,-3.665765
2079953605,3,337.33932,-21.509953,-3.646757
2079953615,3,337.65805,-21.498453,-3.626797
2079953626,3,337.962,-21.490278,-3.611272
2079953636,3,338.25128,-21.483007,-3.599812
