location due to GPS and WiFi+Cell,2026-06-11_17-04-59.349_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2077344711,gps,55.67666666666667,37.56207333333334,1,1.4,1,191.1,1,28.49,1,5.0139093,1781186816000,2077344650614438
2077345720,gps,55.676703333333336,37.56211,1,1.4,1,191.0,1,32.43,1,4.9552307,1781186817000,2077345651838746
2077346707,gps,55.67674166666667,37.56214666666666,1,1.4,1,190.9,1,31.42,1,4.874934,1781186818000,2077346649436823
2077347721,gps,55.67677666666667,37.56218333333334,1,1.4,1,190.9,1,37.04,1,4.814197,1781186819000,2077347648517438
2077348710,gps,55.676809999999996,37.562225,1,1.4,1,190.8,1,40.67,1,4.739562,1781186820000,2077348647034977
2077349711,gps,55.676845,37.56226,1,1.4,1,190.9,1,28.25,1,4.6726484,1781186821000,2077349650715669
2077350715,gps,55.67687833333333,37.56228833333333,1,1.4,1,190.9,1,24.23,1,4.5573506,1781186822000,2077350649864900
2077351714,gps,55.676906666666675,37.562311666666666,1,1.4,1,190.9,1,29.37,1,4.4296994,1781186823000,2077351653212515
2077352710,gps,55.676935,37.56233666666667,1,1.4,1,190.8,1,31.29,1,4.276827,1781186824000,2077352649555054
2077353720,gps,55.67695833333334,37.56236666666667,1,1.4,1,190.6,1,38.06,1,4.0977035,1781186825000,2077353648770977
2077354582,network,55.6771586,37.5612847,1,61.328,1,204.60000610351562,0,0.0,0,0.0,1781186825267,2077353916000000
2077354720,gps,55.67698,37.56239333333333,1,1.3,1,190.6,1,37.25,1,3.9082859,1781186826000,2077354649224285
2077355716,gps,55.677,37.562419999999996,1,1.3,1,190.7,1,39.86,1,3.6900437,1781186827000,2077355651365746
2077356715,gps,55.67701666666667,37.562443333333334,1,1.3,1,190.7,1,35.29,1,3.463051,1781186828000,2077356650965823
2077357717,gps,55.67703166666667,37.56246333333333,1,1.3,1,190.3,1,30.9,1,3.2026017,1781186829000,2077357649450670
2077358717,gps,55.677045,37.56247666666666,1,1.4,1,190.2,1,36.1,1,2.9328873,1781186830000,2077358651443977
2077359720,gps,55.677049999999994,37.562475,1,1.7,1,190.1,1,53.13,1,2.5931706,1781186831000,2077359649326670
2077360710,gps,55.67704833333334,37.56247166666667,1,1.7,1,189.6,1,39.03,1,2.2961757,1781186832000,2077360650398747
2077361713,gps,55.677049999999994,37.562466666666666,1,1.6,1,189.5,1,333.98,1,2.0177112,1781186833000,2077361649044285
2077362718,gps,55.677049999999994,37.56246333333333,1,1.5,1,189.6,1,347.11,1,1.7202016,1781186834000,2077362650113131
2077363719,gps,55.67705333333333,37.562461666666664,1,1.5,1,189.7,1,2.78,1,1.4582081,1781186835000,2077363651117747
2077364708,gps,55.67705333333333,37.562466666666666,1,1.4,1,189.7,1,11.91,1,1.2116561,1781186836000,2077364651805132
2077365720,gps,55.67705333333333,37.562466666666666,1,1.4,1,189.7,1,357.43,1,0.98414886,1781186837000,2077365652899055
2077366718,gps,55.677051666666664,37.56246833333333,1,1.4,1,189.7,1,346.42,1,0.76281834,1781186838000,2077366652738747
2077367717,gps,55.677051666666664,37.56246833333333,1,1.4,1,189.6,1,336.09,1,0.5795772,1781186839000,2077367650376516
2077368714,gps,55.677049999999994,37.562466666666666,1,1.4,1,189.7,1,281.97,1,0.4308225,1781186840000,2077368650387901
2077369720,gps,55.67704833333334,37.56246833333333,1,1.4,1,189.9,1,236.38,1,0.0,1781186841000,2077369650120209
2077370723,gps,55.67704833333334,37.56247,1,1.4,1,190.0,1,68.87,1,0.0,1781186842000,2077370650716593
2077371716,gps,55.67704833333334,37.56247166666667,1,1.4,1,190.1,1,77.06,1,0.0,1781186843000,2077371650513517
2077372699,gps,55.67704833333334,37.56247166666667,1,1.4,1,190.1,1,77.06,1,0.0,1781186844000,2077372656726671
2077373718,gps,55.67704833333334,37.56247166666667,1,1.4,1,190.1,1,77.06,1,0.0,1781186845000,2077373652782363
2077374719,gps,55.67704833333334,37.56247166666667,1,1.4,1,190.1,1,77.06,1,0.0,1781186846000,2077374650361132
2077375293,network,55.6773077,37.5617311,1,28.284,1,198.8000030517578,0,0.0,0,0.0,1781186845952,2077374601000000
