linear_acc,mtk,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
883073191,3,0.010588,-0.021833,-0.002661
883073201,3,0.013067,-0.02251,0.001828
883073211,3,0.016391,-0.024073,0.004336
883073221,3,0.021157,-0.026537,-1.69E-4
883073231,3,0.025864,-0.02838,-0.004732
883073241,3,0.028863,-0.028386,-9.77E-4
883073251,3,0.030177,-0.027753,0.002092
883073261,3,0.031995,-0.02782,-0.002412
883073271,3,0.03281,-0.026917,-0.005951
883073281,3,0.0311,-0.02313,-0.004762
883073291,3,0.028711,-0.018121,-0.001511
883073302,3,0.025139,-0.012836,-0.001912
883073312,3,0.020239,-0.0058,-0.004019
883073322,3,0.015234,0.001297,-0.001108
883073332,3,0.010527,0.00838,0.002178
883073342,3,0.0074,0.01411,2.1E-4
883073352,3,0.004132,0.019013,-0.001491
883073362,3,-0.001035,0.023382,0.00417
883073372,3,-7.64E-4,0.027133,0.004485
883073382,3,1.54E-4,0.028283,-8.8E-4
883073392,3,8.89E-4,0.028628,-0.004279
883073402,3,8.39E-4,0.02967,-0.002081
883073412,3,9.9E-4,0.028715,0.002739
883073422,3,0.004304,0.027697,-5.54E-4
883073432,3,0.006699,0.02618,-0.002551
883073443,3,0.01002,0.023753,-0.00319
883073453,3,0.011591,0.022003,-4.45E-4
883073463,3,0.014317,0.019007,0.001239
883073473,3,0.01605,0.015397,9.8E-5
883073483,3,0.019544,0.011296,7.8E-5
883073493,3,0.021381,0.006291,3.17E-4
883073503,3,0.022595,0.002096,-5.12E-4
883073513,3,0.022418,-0.001515,-0.001239
883073523,3,0.022467,-0.004595,-0.002077
883073533,3,0.02091,-0.006485,-3.21E-4
883073543,3,0.017367,-0.007678,6.36E-4
883073553,3,0.013638,-0.008952,-0.003385
883073563,3,0.010336,-0.00863,-0.003474
883073573,3,0.004948,-0.007925,-3.3E-5
883073584,3,-7.01E-4,-0.006723,6.12E-4
883073594,3,-0.005796,-0.004485,0.001064
883073604,3,-0.010766,-0.004673,0.003979
883073614,3,-0.011996,-0.005845,0.004141
883073624,3,-0.013109,-0.007166,8.86E-4
883073634,3,-0.013743,-0.008797,-0.003313
883073644,3,-0.013803,-0.010485,-0.003097
883073654,3,-0.014746,-0.012219,0.002309
883073664,3,-0.010775,-0.013478,-0.002109
883073674,3,-0.009577,-0.015379,-0.006156
883073684,3,-0.006577,-0.016836,-0.001733
883073694,3,-0.004687,-0.016917,0.002251
883073704,3,-0.00177,-0.018322,0.001608
883073714,3,0.004457,-0.018871,-0.00382
883073725,3,0.006886,-0.018608,-0.001204
883073735,3,0.010169,-0.018334,0.003569
883073745,3,0.011583,-0.01837,0.002408
883073755,3,0.014948,-0.017441,-0.002798
883073765,3,0.016045,-0.017018,-8.98E-4
883073775,3,0.016602,-0.014189,8.14E-4
883073785,3,0.013856,-0.009691,-0.002349
883073795,3,0.012043,-0.005582,-0.002901
883073805,3,0.009187,-1.24E-4,-0.001682
883073815,3,0.005307,0.006476,-0.001728
883073825,3,2.87E-4,0.011629,-0.002851
883073835,3,-0.005899,0.018242,-4.7E-5
883073845,3,-0.010593,0.023659,0.002707
883073856,3,-0.012624,0.027099,0.004271
883073866,3,-0.014632,0.029788,4.81E-4
883073876,3,-0.015473,0.031939,-1.25E-4
883073886,3,-0.017485,0.031361,0.005005
