icm4n607_acc,iven_sense,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
883070149,3,0.351,0.597,9.717,1779992541726
883070159,3,0.41805002,0.546,9.601951,1779992541735
883070169,3,0.36600003,0.58500004,9.798,1779992541745
883070179,3,0.30600002,0.50595003,9.913051,1779992541755
883070189,3,0.38295,0.48705003,9.703051,1779992541766
883070199,3,0.41400003,0.432,9.66705,1779992541777
883070209,3,0.34695002,0.42195,9.85305,1779992541785
883070219,3,0.46395,0.36900002,9.79605,1779992541795
883070229,3,0.48105,0.28095,9.73095,1779992541806
883070239,3,0.52605003,0.24705002,9.669001,1779992541817
883070249,3,0.588,0.21405001,9.83205,1779992541826
883070260,3,0.6,0.087000005,9.934951,1779992541836
883070270,3,0.64395005,-0.00795,9.657001,1779992541845
883070280,3,0.74205005,-0.030000001,9.817051,1779992541857
883070290,3,0.708,-0.135,9.8890505,1779992541866
883070300,3,0.79395,-0.109050006,9.67395,1779992541876
883070310,3,0.75795,-0.135,9.537001,1779992541887
883070320,3,0.74205005,-0.16605,9.765,1779992541897
883070330,3,0.69405,-0.08205,9.7240505,1779992541908
883070340,3,0.63900006,-0.01305,9.715051,1779992541918
883070350,3,0.49305,0.0049500004,9.703051,1779992541929
883070360,3,0.45195,0.120000005,9.943951,1779992541938
883070370,3,0.45900002,0.15405001,9.813001,1779992541948
883070380,3,0.39000002,0.15405001,9.772051,1779992541958
883070391,3,0.43500003,0.19695,9.633,1779992541967
883070401,3,0.36795002,0.171,9.658951,1779992541982
883070411,3,0.33495003,0.30705002,9.83895,1779992541988
883070421,3,0.26805001,0.29700002,9.86295,1779992541998
883070431,3,0.37800002,0.252,9.693001,1779992542009
883070441,3,0.36600003,0.29700002,9.63105,1779992542018
883070451,3,0.40905002,0.37395,9.7240505,1779992542030
883070461,3,0.34905002,0.28605002,9.92805,1779992542039
883070471,3,0.44205,0.34095,9.66195,1779992542051
883070481,3,0.50205004,0.29505002,9.66705,1779992542060
883070491,3,0.555,0.27795002,9.75,1779992542069
883070501,3,0.56505,0.33600003,9.83205,1779992542079
883070511,3,0.6,0.25005,9.802951,1779992542089
883070521,3,0.65805006,0.21795002,9.66405,1779992542099
883070532,3,0.68895006,0.24195,9.741,1779992542109
883070542,3,0.75600004,0.20700002,9.8220005,1779992542119
883070552,3,0.735,0.21105,9.703051,1779992542130
883070562,3,0.69105005,0.28095,9.633,1779992542139
883070572,3,0.72,0.24495001,9.74295,1779992542149
883070582,3,0.66495,0.28605002,9.736051,1779992542159
883070592,3,0.60300004,0.37905002,9.66705,1779992542169
883070602,3,0.51900005,0.40800002,9.78195,1779992542179
883070612,3,0.41595003,0.41700003,9.894,1779992542189
883070622,3,0.52605003,0.42405003,9.703051,1779992542200
883070632,3,0.43800002,0.42900002,9.65205,1779992542210
883070642,3,0.43800002,0.441,9.607051,1779992542220
883070652,3,0.25095,0.47700003,9.910951,1779992542230
883070662,3,0.37305,0.44805002,9.786,1779992542240
883070673,3,0.38295,0.44595003,9.6,1779992542250
883070683,3,0.351,0.47505003,9.64305,1779992542260
883070693,3,0.27195,0.381,9.916051,1779992542270
883070703,3,0.402,0.39795002,9.691051,1779992542280
883070713,3,0.41805002,0.32595003,9.65505,1779992542290
883070723,3,0.43500003,0.32595003,9.68295,1779992542300
883070733,3,0.37305,0.24495001,9.727051,1779992542311
883070743,3,0.28905,0.15900001,9.766951,1779992542320
883070753,3,0.141,0.064950004,9.75,1779992542331
883070763,3,-0.081,-0.00795,9.71205,1779992542341
883070773,3,-0.18900001,-0.051000003,9.769951,1779992542352
883070783,3,-0.124050006,-0.08505,9.762,1779992542361
883070793,3,-0.058950003,-0.08895,9.7890005,1779992542371
883070803,3,-0.052050002,-0.027,9.681001,1779992542381
883070814,3,0.021000002,-0.003,9.753,1779992542391
883070824,3,0.13095,0.034050003,9.70695,1779992542402
883070834,3,0.15300001,0.079950005,9.760051,1779992542411
883070844,3,0.17895001,0.108,9.777,1779992542421
883070854,3,0.23400001,0.13005,9.66195,1779992542432
883070864,3,0.354,0.156,9.777,1779992542443
883070874,3,0.27,0.12495001,9.753,1779992542452
883070884,3,0.29595003,0.17295001,9.604051,1779992542461
883070894,3,0.29205,0.22800002,9.80805,1779992542471
883070904,3,0.342,0.25905,9.82905,1779992542481
883070914,3,0.38505003,0.27600002,9.633,1779992542492
883070924,3,0.39195,0.28305,9.69495,1779992542502
883070934,3,0.43500003,0.29295,9.849001,1779992542514
883070945,3,0.51405,0.25395,9.71205,1779992542522
883070955,3,0.57405,0.28800002,9.70995,1779992542533
883070965,3,0.63405,0.21105,9.7890005,1779992542542
883070975,3,0.675,0.21795002,9.705001,1779992542552
883070985,3,0.67200005,0.23295002,9.715051,1779992542561
883070995,3,0.804,0.21105,9.868051,1779992542572
883071005,3,0.76995003,0.21105,9.68805,1779992542582
883071015,3,0.72705,0.26595002,9.754951,1779992542592
883071025,3,0.79395,0.28800002,9.68295,1779992542602
883071035,3,0.73200005,0.32595003,9.721951,1779992542612
883071045,3,0.62700003,0.36705002,9.71205,1779992542623
883071055,3,0.63900006,0.42000002,9.64995,1779992542632
883071065,3,0.51195,0.53895,9.86295,1779992542643
883071075,3,0.35895002,0.44400004,9.9199505,1779992542652
883071086,3,0.507,0.43395,9.625951,1779992542662
883071096,3,0.44700003,0.51495004,9.645,1779992542673
883071106,3,0.354,0.51495004,9.765,1779992542683
883071116,3,0.27,0.46995002,9.92805,1779992542693
883071126,3,0.37095,0.49095002,9.646951,1779992542704
883071136,3,0.33,0.41700003,9.65205,1779992542713
883071146,3,0.282,0.44595003,9.931951,1779992542723
883071156,3,0.38295,0.43905002,9.71895,1779992542734
883071166,3,0.37800002,0.333,9.66705,1779992542744
883071176,3,0.46605003,0.29505002,9.774,1779992542754
883071186,3,0.43005002,0.30705002,9.84405,1779992542763
883071196,3,0.50895,0.21795002,9.765,1779992542774
883071206,3,0.61695004,0.135,9.748051,1779992542784
883071216,3,0.62205005,0.06795,9.813001,1779992542794
883071227,3,0.64095,-0.051000003,9.753,1779992542804
883071237,3,0.78000003,-0.039,9.83895,1779992542814
