timestamp[ms],maxboottime[ms],wifinum,wifis[boottime[ms]-bssid-rssi[dbm]-ssid-frequency[mhz]]
1779992541719,883070111,25,883070110,dc:8e:8d:c6:f6:42,-93,netis-C6F640-5G,5785,883070110,34:36:54:5a:93:04,-87,MTS_GPON5_9185,5220,883070111,e0:0e:e4:cc:58:59,-93,MGTS_GPON5_AF54,5745,883070110,50:88:11:b6:39:13,-86,Xiaomi_8E44,5180,883070110,50:ff:20:8d:ea:92,-89,Keenetic-2180,5785,883070111,54:b8:74:b7:0d:5f,-79,midea_b0_0160,2412,883070110,54:c2:50:8d:43:b2,-82,MTS_GPON5_8d43b0,5180,883070110,a0:cf:f5:ca:01:c8,-88,MTS_GPON5_6F0B,5240,883070110,52:ff:20:84:e3:bf,-86,Keenetic-6788,5765,883070111,54:c2:50:cf:92:02,-91,MTS_GPON5_cf9200,5200,883070110,48:29:e4:f3:47:fc,-72,RT-WiFi-47FB,2437,883069975,52:ff:20:f4:e3:bf,-85,,5765,883070111,74:fe:ce:cf:17:12,-92,FIGO,5180,883070111,78:81:02:27:71:da,-87,MGTS_GPON5_4274,5200,883070110,78:94:b4:5f:3e:be,-87,MGTS_GPON5_8691,5240,883070111,28:3b:82:3e:e2:38,-88,5inetcom181,5745,883069493,82:83:e7:95:3d:2f,-72,,2437,883070111,40:ae:30:08:5c:27,-91,TP-Link_5C28_5G,5180,883070042,52:ff:20:4d:ea:92,-89,,5785,883070110,60:83:e7:95:3d:2e,-91,TP-Link_3D30_5G,5220,883070110,74:da:da:14:dd:fc,-86,825-5G,5745,883070111,74:fe:ce:90:fa:dd,-96,TP-Link_FADE,5220,883070111,54:c2:50:b3:d8:6a,-94,MTS_GPON5_b3d868,5220,883070110,54:c2:50:93:00:62,-87,MTS_GPON5_930060,5200,883070111,76:fe:ce:cf:17:12,-92,FIGO5g,5180
1779992543191,883071579,26,883071579,fc:22:1c:21:0b:cf,-96,Mercedes88-5G-EXT,5785,883070950,82:af:ca:da:d7:1c,-88,,5240,883071579,1e:30:a3:33:31:95,-76,AndroidAP,2437,883071579,58:8b:f3:66:0e:fa,-85,Keenetic-7846-5G,5745,883071579,50:88:11:b6:39:13,-87,Xiaomi_8E44,5180,883071579,54:c2:50:8f:56:32,-90,MTS_GPON5_8f5630,5220,883071579,54:c2:50:79:a6:9a,-90,MTS_GPON5_79a698,5200,883071579,50:ff:20:8d:ea:92,-94,Keenetic-2180,5785,883071579,54:c2:50:8d:43:b2,-87,MTS_GPON5_8d43b0,5180,883071579,a0:cf:f5:ca:01:c8,-87,MTS_GPON5_6F0B,5240,883070784,5a:88:11:b6:39:13,-87,,5180,883071003,5a:88:11:b6:39:12,-69,,2437,883071579,74:fe:ce:cd:5c:f5,-92,145_5G,5240,883071579,48:29:e4:f3:47:fc,-72,RT-WiFi-47FB,2437,883071579,54:c2:50:ab:52:ca,-94,MTS_GPON5_ab52c8,5200,883070772,bc:7f:7b:19:c3:09,-79,,2412,883071579,74:fe:ce:cf:17:12,-92,FIGO,5180,883070904,82:83:e7:95:3d:2e,-90,,5220,883071579,a0:cf:f5:cb:29:b8,-75,MTS_GPON_A05E,2412,883071579,40:ae:30:08:5c:27,-91,TP-Link_5C28_5G,5180,883071579,e4:26:86:a2:cd:c9,-92,MGTS_GPON5_728A,5240,883071579,54:c2:50:78:3d:42,-98,MTS_GPON5_783d40,5220,883071579,60:83:e7:95:3d:2e,-91,TP-Link_3D30_5G,5220,883071476,52:ff:20:4d:ea:92,-94,,5785,883071579,74:da:da:14:dd:fc,-87,825-5G,5745,883071579,54:c2:50:93:00:62,-86,MTS_GPON5_930060,5200
1779992544721,883073138,16,883073138,34:36:54:5a:b9:e0,-97,MTS_GPON5_97FF,5200,883073138,b0:a7:b9:c7:4e:7b,-89,rodna,5180,883073138,1e:30:a3:33:31:95,-76,AndroidAP,2437,883073138,34:36:54:5a:93:04,-90,MTS_GPON5_9185,5220,883073138,50:ff:20:aa:ce:f5,-83,Keenetic-0418 (2.4),2472,883073138,58:8b:f3:66:0e:fa,-88,Keenetic-7846-5G,5745,883073138,08:9a:c7:b2:9a:90,-96,MTS_GPON5_0242,5200,883073138,a0:cf:f5:cb:29:b8,-77,MTS_GPON_A05E,2412,883073138,e4:26:86:a2:cd:c9,-94,MGTS_GPON5_728A,5240,883073138,54:c2:50:79:a6:9a,-84,MTS_GPON5_79a698,5200,883073138,34:36:54:5a:76:8e,-86,MTS_GPON_8CC7,2472,883073138,28:28:5d:64:f0:a0,-80,2inetcom323,2422,883073138,a0:cf:f5:ca:01:c8,-92,MTS_GPON5_6F0B,5240,883073138,54:c2:50:93:00:62,-95,MTS_GPON5_930060,5200,883073138,58:f8:5c:76:4b:d6,-88,MTS_GPON5_21F6,5220,883073138,52:ff:20:84:e3:bf,-91,Keenetic-6788,5765
1779992546234,883074623,26,883074623,50:ff:20:96:e3:ac,-71,Keenetic_7631_giga,2437,883074623,dc:8e:8d:c6:f6:42,-91,netis-C6F640-5G,5785,883074623,b0:4e:26:aa:a6:f3,-69,Semen,2457,883074623,34:36:54:5a:93:04,-92,MTS_GPON5_9185,5220,883074623,58:8b:f3:66:0e:fa,-87,Keenetic-7846-5G,5745,883074623,50:ff:20:8d:ea:92,-91,Keenetic-2180,5785,883074623,54:c2:50:8d:43:b2,-85,MTS_GPON5_8d43b0,5180,883074623,a0:cf:f5:ca:01:c8,-86,MTS_GPON5_6F0B,5240,883074623,52:ff:20:84:e3:bf,-81,Keenetic-6788,5765,883074623,90:9a:4a:62:2a:6a,-97,MTS_GPON5_8b9270_EXT,5200,883074623,54:c2:50:ab:52:ca,-96,MTS_GPON5_ab52c8,5200,883074480,52:ff:20:f4:e3:bf,-81,,5765,883074623,74:fe:ce:cf:17:12,-94,FIGO,5180,883073870,82:83:e7:95:3d:2e,-89,,5220,883074623,64:6e:ea:b2:79:11,-92,RT-5WiFi-7912,5260,883074623,28:6c:07:c2:d0:d5,-87,trululu,2472,883074623,8c:68:c8:ae:7a:27,-96,RT-5WiFi-7A26,5280,883073801,c4:dd:57:d2:e3:04,-77,,2422,883074280,52:ff:20:7a:ce:f5,-80,,2472,883074623,34:36:54:5a:76:8e,-88,MTS_GPON_8CC7,2472,883074623,60:83:e7:95:3d:2e,-88,TP-Link_3D30_5G,5220,883074623,74:da:da:14:dd:fc,-84,825-5G,5745,883074623,58:f8:5c:76:4b:d6,-85,MTS_GPON5_21F6,5220,883074623,28:ff:3e:ef:ac:77,-96,MGTS_GPON5_38E5,5180,883074623,78:94:b4:0d:68:42,-94,MGTS_GPON5_1007,5220,883074623,76:fe:ce:cf:17:12,-94,FIGO5g,5180
1779992619483,883147868,58,883147868,50:ff:20:96:e3:ac,-71,Keenetic_7631_giga,2437,883146625,82:af:ca:da:d7:1c,-85,,5240,883147868,50:78:b3:a4:95:84,-97,RT-247_5gh,5280,883147868,28:3b:82:3e:e2:3a,-79,inetcom181,2472,883147868,50:88:11:b6:39:13,-81,Xiaomi_8E44,5180,883147868,54:c2:50:90:d9:52,-96,MTS_GPON5_90d950,5200,883147868,7a:fe:ce:90:fa:dd,-91,TP-Link_Guest_FADE_5G,5220,883147868,52:ff:20:84:e3:bf,-79,Keenetic-6788,5765,883147868,d6:9c:53:1b:6b:8a,-96,Netcraze-9542 5g,5300,883147868,48:29:e4:f3:47:fc,-75,RT-WiFi-47FB,2437,883147868,78:94:b4:5f:3e:bd,-74,MGTS_GPON_8691,2412,883147868,64:6e:ea:b2:79:11,-85,RT-5WiFi-7912,5260,883146806,82:83:e7:95:3d:2f,-71,,2437,883147868,50:ff:20:aa:ce:f5,-80,Keenetic-0418 (2.4),2472,883147868,e4:26:86:a2:cd:c9,-86,MGTS_GPON5_728A,5240,883147868,0c:ef:15:74:9a:6c,-86,TP-Link_9A6A_5G,5220,883147868,50:78:b3:87:7f:1c,-80,Onlime85,2412,883147868,74:fe:ce:90:fa:dd,-91,TP-Link_FADE,5220,883147868,52:ff:20:8c:4f:f2,-94,S2052WF002331,5745,883146823,52:ff:20:f3:b1:da,-96,,5280,883147868,28:ff:3e:ef:ac:76,-69,MGTS_GPON_38E5,2462,883147868,dc:8e:8d:c6:f6:47,-73,netis-C6F640,2417,883147868,28:ff:3e:ef:ac:77,-90,MGTS_GPON5_38E5,5180,883147868,50:ff:20:8f:1b:c3,-63,Berserk,2452,883147868,30:42:40:f0:71:b8,-96,RT-5WiFi-71B7,5300,883147868,b4:a5:ef:ca:2f:42,-93,MGTS_GPON5_5271,5180,883147868,76:fe:ce:cf:17:13,-77,TP-Link_Guest_1714,2432,883147868,52:ff:20:83:b1:da,-94,101,5280,883147868,48:29:e4:f3:48:00,-96,RT-5WiFi-47FB,5260,883147868,b4:a5:ef:60:08:31,-74,MGTS_GPON_0816,2412,883147868,90:fd:73:a1:bb:5f,-94,RT-5WiFi-BB5E,5260,883147868,1e:30:a3:33:31:95,-76,AndroidAP,2437,883147868,dc:8e:8d:c6:f6:42,-88,netis-C6F640-5G,5785,883147868,b0:4e:26:aa:a6:f2,-94,Semen,5180,883146795,52:ff:20:f6:e3:ac,-74,,2437,883147868,08:9a:c7:b2:9a:90,-89,MTS_GPON5_0242,5200,883147868,e0:0e:e4:cc:58:59,-89,MGTS_GPON5_AF54,5745,883147868,50:ff:20:8d:ea:92,-87,Keenetic-2180,5785,883147868,54:c2:50:8d:43:b2,-86,MTS_GPON5_8d43b0,5180,883146356,5a:88:11:b6:39:13,-82,,5180,883147868,78:81:02:e6:0b:89,-95,mgts87_5G,5200,883146777,5a:88:11:b6:39:12,-67,,2437,883147868,54:c2:50:cf:92:02,-87,MTS_GPON5_cf9200,5200,883147868,74:fe:ce:cd:5c:f5,-94,145_5G,5240,883146992,d6:9c:53:7b:6b:8a,-94,,5300,883147868,d8:af:81:60:08:4d,-74,ElkaNet,2412,883146777,56:88:11:b6:39:12,-70,,2437,883147868,34:36:54:5a:b9:de,-74,MTS_GPON_97FF,2422,883147394,52:ff:20:7a:ce:f5,-81,,2472,883147868,50:78:b3:84:c3:2e,-75,Nikodim,2412,883147868,52:ff:20:1a:ce:f5,-79,dreame_eu,2472,883147868,08:9a:c7:e7:23:f6,-91,MTS_GPON5_9C4F,5240,883147868,74:da:da:14:dd:fc,-85,825-5G,5745,883147868,24:a6:5e:aa:91:f6,-96,MTS_GPON5_5E7B,5220,883147868,54:c2:50:93:00:61,-72,MTS_GPON_930060,2412,883147867,54:c2:50:93:00:62,-86,MTS_GPON5_930060,5200,883147868,58:f8:5c:76:4b:d6,-81,MTS_GPON5_21F6,5220,883147868,a0:cf:f5:cb:11:a2,-96,MTS_GPON5_9C5A,5240
